"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00040","","","","39","24","1","1","9","14","7","16","1","6.5","0.1","69","6","6","1","","","","","","","","","","","","","6.6","75.6","17","0.40625","0.1","0.388235294","1.214285714","0.435897436","1.142857143","0.41025641","0.471428571","0.169230769","4.928571429","1.769230769","94.11764706","8.73015873","35.8974359","","","6.172839506","17.1957672","6.267806268","17.46031746","65.52706553","182.5396825","","","71.79487179","200"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00041","","","","39","31","1","2","6","18","18","69","40","25.3","5.2","25","7","7","2","50.3","11.4","5.25","1.94","1.39","147.39","106.86","34.77","58.98","3.77","6.45","7.94","30.5","55.5","109","0.366666667","0.13","0.279816514","6.055555556","2.794871795","3.833333333","1.769230769","1.694444444","0.782051282","1.388888889","0.641025641","63.30275229","54.95495495","46.15384615","22.6640159","6.912524851","24.02659069","52.05761317","28.9648623","62.75720165","23.74169041","51.44032922","6.564600998","14.22330216","52.70655271","114.1975309"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00042","","","","39","19","2","1","7","18","10","24","53","3.2","3","27","4","5","1","","","","","","","","","","","","","6.2","33.2","77","0.133333333","0.056603774","0.080519481","4.277777778","1.974358974","1.333333333","0.615384615","0.344444444","0.158974359","1.5","0.692307692","31.16883117","18.6746988","46.15384615","","","3.038936372","6.58436214","5.887939221","12.75720165","25.64102564","55.55555556","","","31.52896486","68.3127572"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00043","","","","39","25","1","1","7","17","17","41","39","11.5","4","20","7","6","2","","","","","","","","","","","","","15.5","35.5","80","0.280487805","0.102564103","0.19375","4.705882353","2.051282051","2.411764706","1.051282051","0.911764706","0.397435897","1.176470588","0.512820513","51.25","43.66197183","43.58974359","","","10.92117759","25.05446623","14.71984805","33.76906318","18.99335233","43.57298475","","","33.71320038","77.34204793"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00044","","","","39","21","1","1","9","20","14","21","30","8.2","4.2","95","6","5","1","50.9","16.3","3.91","1.37","1.33","113.4","78.6","0.02","69.89","1.61","3.73","3.2","12.4","107.4","51","0.39047619","0.14","0.243137255","2.55","1.307692308","1.05","0.538461538","0.62","0.317948718","4.75","2.435897436","41.17647059","11.54562384","51.28205128","32.02357564","3.970923379","7.787274454","15.18518519","11.77587844","22.96296296","90.21842355","175.9259259","3.77105734","7.353561813","101.994302","198.8888889"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00045","","","","39","26","1","1","8","25","22","110","91","32","10.5","45","7","6","2","50.3","12.7","5.45","1.89","1.52","164.98","110.27","42.27","59.92","2.19","4.52","11.95","42.5","87.5","201","0.290909091","0.115384615","0.211442786","8.04","5.153846154","4.4","2.820512821","1.7","1.08974359","1.8","1.153846154","54.72636816","48.57142857","64.1025641","25.24850895","10.7306163","30.38936372","47.40740741","40.36087369","62.96296296","42.73504274","66.66666667","10.19051881","15.89720934","83.09591643","129.6296296"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00046","","","","39","32","1","1","9","22","17","24","21","12","10.5","70","7","5","1","50.4","15.7","3.97","1.59","1.27","56.17","54.08","","72.28","1.64","3.49","0.74","22.5","92.5","45","0.5","0.5","0.5","2.045454545","1.153846154","1.090909091","0.615384615","1.022727273","0.576923077","3.181818182","1.794871795","53.33333333","24.32432432","56.41025641","31.15079365","7.008928571","11.3960114","20.2020202","21.36752137","37.87878788","66.47673314","117.8451178","6.656152489","11.79954305","87.84425451","155.7239057"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00047","","","","39","25","3","1","6","22","22","73","23","19","3.2","25","6","6","3","50.3","13.3","3.05","1.35","1.17","128.1","77.65","29.86","64.65","2.9","4.73","6.8","22.2","47.2","96","0.260273973","0.139130435","0.23125","4.363636364","2.461538462","3.318181818","1.871794872","1.009090909","0.569230769","1.136363636","0.641025641","76.04166667","47.03389831","56.41025641","26.44135189","5.869980119","18.04368471","31.98653199","21.08262108","37.37373737","23.74169041","42.08754209","5.574530028","9.882121413","44.82431149","79.46127946"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00048","","","","39","34","3","1","8","25","23","88","119","25.3","8","32","6","5","1","50.5","13.2","4.55","1.7","1.43","209.96","112.08","39.47","54.5","2.64","4.86","17.77","33.3","65.3","207","0.2875","0.067226891","0.160869565","8.28","5.307692308","3.52","2.256410256","1.332","0.853846154","1.28","0.820512821","42.51207729","50.99540582","64.1025641","26.13861386","8.704158416","24.02659069","37.48148148","31.62393162","49.33333333","30.38936372","47.40740741","8.266057375","12.8950495","62.01329535","96.74074074"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00049","","","","39","33","1","1","7","33","33","80","120","20","4","14","8","7","1","50.5","13.8","4.52","1.63","1.31","122.99","91.3","43.26","56.56","2.59","4.81","16.69","24","38","200","0.25","0.033333333","0.12","6.060606061","5.128205128","2.424242424","2.051282051","0.727272727","0.615384615","0.424242424","0.358974359","40","63.15789474","84.61538462","27.32673267","6.558415842","18.99335233","22.44668911","22.79202279","26.93602694","13.29534663","15.71268238","6.228315139","7.360736074","36.08736942","42.64870932"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00050","","","","39","23","1","3","7","19","10","25","24","7","0.6","26","7","7","2","50.8","12.5","3.74","1.6","1.22","74.03","61.42","15.71","59.3","4.1","6.24","8.67","7.6","33.6","49","0.28","0.025","0.155102041","2.578947368","1.256410256","1.315789474","0.641025641","0.4","0.194871795","1.368421053","0.666666667","51.02040816","22.61904762","48.71794872","24.60629921","1.87007874","6.647673314","13.64522417","7.217473884","14.81481481","24.69135802","50.68226121","1.77595322","3.645377661","31.90883191","65.49707602"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00051","","","","39","16","1","1","7","16","6","25","12","4","0.4","55","7","8","1","50.4","17.1","2.9","1.06","1.04","87.42","71.1","39.11","63.91","2.35","4.16","8.95","4.4","59.4","37","0.16","0.033333333","0.118918919","2.3125","0.948717949","1.5625","0.641025641","0.275","0.112820513","3.4375","1.41025641","67.56756757","7.407407407","41.02564103","33.92857143","1.492857143","3.798670465","9.259259259","4.178537512","10.18518519","52.2317189","127.3148148","1.417718084","3.455687831","56.41025641","137.5"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00052","","","","39","21","1","3","8","21","21","28","10","10","0.6","25","7","7","1","50.3","14.4","2.66","1.47","1.27","161.82","84.51","28.4","61.69","4.29","6.8","6.8","10.6","35.6","38","0.357142857","0.06","0.278947368","1.80952381","0.974358974","1.333333333","0.717948718","0.504761905","0.271794872","1.19047619","0.641025641","73.68421053","29.7752809","53.84615385","28.62823062","3.034592445","9.496676163","17.6366843","10.06647673","18.69488536","23.74169041","44.09171076","2.881854174","5.352014895","33.80816714","62.78659612"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00053","","","","39","20","1","1","6","20","4","5","20","1","0.2","26","4","4","1","50.5","14","2.4","1.24","1","139.02","82.48","25.27","55.88","5.07","7.54","12.25","1.2","27.2","25","0.2","0.01","0.048","1.25","0.641025641","0.25","0.128205128","0.06","0.030769231","1.3","0.666666667","20","4.411764706","51.28205128","27.72277228","0.332673267","0.949667616","1.851851852","1.13960114","2.222222222","24.69135802","48.14814815","0.315929029","0.616061606","25.83095916","50.37037037"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00054","","","","39","20","1","1","5","20","1","3","6","0.5","0.2","12","6","6","1","","","","","","","","","","","","","0.7","12.7","9","0.166666667","0.033333333","0.077777778","0.45","0.230769231","0.15","0.076923077","0.035","0.017948718","0.6","0.307692308","33.33333333","5.511811024","51.28205128","","","0.474833808","0.925925926","0.664767331","1.296296296","11.3960114","22.22222222","","","12.06077873","23.51851852"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00055","","","","39","26","4","4","6","22","21","73","36","11","1.8","22","5","4","1","50.4","13.9","3.1","1.26","0.95","5.88","44.57","0.35","54.46","6.62","9.89","11.47","12.8","34.8","109","0.150684932","0.05","0.117431193","4.954545455","2.794871795","3.318181818","1.871794872","0.581818182","0.328205128","1","0.564102564","66.97247706","36.7816092","56.41025641","27.57936508","3.53015873","10.44634378","18.51851852","12.15574549","21.54882155","20.89268756","37.03703704","3.352477427","5.943028165","33.04843305","58.58585859"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00056","","","","39","21","3","1","6","21","13","28","9","6","0.8","10","6","6","2","50.8","13.1","3.27","1.25","1.04","98.36","74.56","3.86","60.88","5.1","8.19","8.19","6.8","16.8","37","0.214285714","0.088888889","0.183783784","1.761904762","0.948717949","1.333333333","0.717948718","0.323809524","0.174358974","0.476190476","0.256410256","75.67567568","40.47619048","53.84615385","25.78740157","1.753543307","5.698005698","10.58201058","6.457739791","11.99294533","9.496676163","17.6366843","1.665283293","3.092668972","15.95441595","29.62962963"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00057","","","","39","24","1","1","6","24","21","58","22","20","1.6","15","7","6","4","50.5","11.7","4.27","1.78","1.32","96.08","88.46","34.39","55.15","4.74","7.39","10.57","21.6","36.6","80","0.344827586","0.072727273","0.27","3.333333333","2.051282051","2.416666667","1.487179487","0.9","0.553846154","0.625","0.384615385","72.5","59.01639344","61.53846154","23.16831683","5.004356436","18.99335233","30.86419753","20.51282051","33.33333333","14.24501425","23.14814815","4.752475248","7.722772277","34.75783476","56.48148148"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00058","","","","39","26","2","3","7","26","24","48","18","11.5","0.2","25","6","6","2","50.7","13.5","3.04","1.45","1.13","100.78","90.17","20.06","60.75","5.09","7.87","6.29","11.7","36.7","66","0.239583333","0.011111111","0.177272727","2.538461538","1.692307692","1.846153846","1.230769231","0.45","0.3","0.961538462","0.641025641","72.72727273","31.88010899","66.66666667","26.62721893","3.115384615","10.92117759","16.38176638","11.11111111","16.66666667","23.74169041","35.61253561","2.958579882","4.437869822","34.85280152","52.27920228"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00059","","","","39","20","1","4","8","20","14","20","8","6","0.8","55","7","6","3","50","15","3.67","1.1","1.05","74.99","68.31","69.53","62.07","4.15","6.91","8.97","6.8","61.8","28","0.3","0.1","0.242857143","1.4","0.717948718","1","0.512820513","0.34","0.174358974","2.75","1.41025641","71.42857143","11.00323625","51.28205128","30","2.04","5.698005698","11.11111111","6.457739791","12.59259259","52.2317189","101.8518519","1.937321937","3.777777778","58.68945869","114.4444444"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00060","","","","39","26","1","1","8","20","19","50","22","11","0.1","34","6","5","2","50.1","12","2.8","1.44","1.19","179.72","105.02","31.98","53.68","4.75","7.69","16.91","11.1","45.1","72","0.22","0.004545455","0.154166667","3.6","1.846153846","2.5","1.282051282","0.555","0.284615385","1.7","0.871794872","69.44444444","24.61197339","51.28205128","23.95209581","2.658682635","10.44634378","20.37037037","10.54131054","20.55555556","32.28869896","62.96296296","2.5248648","4.923486361","42.8300095","83.51851852"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00061","","","","39","22","1","1","9","18","3","4","5","0.5","0.1","55","5","4","1","51","14.3","4.26","1.57","1.28","55.31","77.88","39.96","59.48","2.68","4.53","10","0.6","55.6","9","0.125","0.02","0.066666667","0.5","0.230769231","0.222222222","0.102564103","0.033333333","0.015384615","3.055555556","1.41025641","44.44444444","1.079136691","46.15384615","28.03921569","0.168235294","0.474833808","1.028806584","0.56980057","1.234567901","52.2317189","113.1687243","0.159767611","0.346163157","52.80151947","114.4032922"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00062","","","","39","21","1","1","9","17","5","18","3","4","1.2","85","7","5","1","50.5","17.2","3.57","1.12","1.13","108.81","60.01","71.35","70.51","1.7","3.59","6.25","5.2","90.2","21","0.222222222","0.4","0.247619048","1.235294118","0.538461538","1.058823529","0.461538462","0.305882353","0.133333333","5","2.179487179","85.71428571","5.764966741","43.58974359","34.05940594","1.771089109","3.798670465","8.71459695","4.938271605","11.32897603","80.72174739","185.1851852","1.681945972","3.858581937","85.66001899","196.5141612"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00063","","","","39","22","1","1","9","21","19","55","9","29","0.1","35","7","5","1","50.4","11.7","3.76","1.72","1.37","85.41","85.13","35.1","55.4","3.42","5.96","15.41","29.1","64.1","64","0.527272727","0.011111111","0.4546875","3.047619048","1.641025641","2.619047619","1.41025641","1.385714286","0.746153846","1.666666667","0.897435897","85.9375","45.39781591","53.84615385","23.21428571","6.755357143","27.54036087","51.14638448","27.63532764","51.32275132","33.23836657","61.72839506","6.415343915","11.91421013","60.87369421","113.0511464"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00064","","","","39","25","2","1","9","25","2","4","2","0.5","0.8","131","4","4","1","50.4","15.2","4.17","1.51","1.27","157.15","104.43","163.2","63.31","2.18","4.66","8.16","1.3","132.3","6","0.125","0.4","0.216666667","0.24","0.153846154","0.16","0.102564103","0.052","0.033333333","5.24","3.358974359","66.66666667","0.982615268","64.1025641","30.15873016","0.392063492","0.474833808","0.740740741","1.234567901","1.925925926","124.4064577","194.0740741","0.372330002","0.580834803","125.6410256","196"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00065","","","","39","23","1","1","9","17","5","10","10","4","6","55","7","5","1","","","","","","","","","","","","","10","65","20","0.4","0.6","0.5","1.176470588","0.512820513","0.588235294","0.256410256","0.588235294","0.256410256","3.235294118","1.41025641","50","15.38461538","43.58974359","","","3.798670465","8.71459695","9.496676163","21.78649237","52.2317189","119.8257081","","","61.72839506","141.6122004"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00066","","","","39","25","1","1","8","24","22","71","22","20","1.8","41","8","8","1","50.7","12.5","4.52","1.73","1.36","136.77","91.64","35.64","57.64","3.19","5.59","12.18","21.8","62.8","93","0.281690141","0.081818182","0.234408602","3.875","2.384615385","2.958333333","1.820512821","0.908333333","0.558974359","1.708333333","1.051282051","76.34408602","34.7133758","61.53846154","24.65483235","5.374753452","18.99335233","30.86419753","20.70275404","33.64197531","38.93637227","63.27160494","5.104229299","8.294372611","59.63912631","96.91358025"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00067","","","","39","24","1","1","8","24","22","30","18","13.5","6","63","6","4","3","50.8","17.1","5.15","1.55","1.13","34.33","55.25","","68.3","2.29","4.17","4.08","19.5","82.5","48","0.45","0.333333333","0.40625","2","1.230769231","1.25","0.769230769","0.8125","0.5","2.625","1.615384615","62.5","23.63636364","61.53846154","33.66141732","6.563976378","12.82051282","20.83333333","18.51851852","30.09259259","59.82905983","97.22222222","6.233595801","10.12959318","78.34757835","127.3148148"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00068","","","","39","26","2","2","6","20","20","49","17","9","0.5","15","6","6","3","50","9.7","8.16","2.64","1.74","177.13","149.27","41.19","50.13","4.32","7.52","11.57","9.5","24.5","66","0.183673469","0.029411765","0.143939394","3.3","1.692307692","2.45","1.256410256","0.475","0.243589744","0.75","0.384615385","74.24242424","38.7755102","51.28205128","19.4","1.843","8.547008547","16.66666667","9.021842355","17.59259259","14.24501425","27.77777778","1.750237417","3.412962963","23.2668566","45.37037037"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00069","","","","39","19","1","1","7","15","12","39","10","5","0.1","28","6","5","1","50.8","13.1","6.29","2","1.53","98.88","92.5","36.32","58.28","3.09","5.48","8.67","5.1","33.1","49","0.128205128","0.01","0.104081633","3.266666667","1.256410256","2.6","1","0.34","0.130769231","1.866666667","0.717948718","79.59183673","15.40785498","38.46153846","25.78740157","1.31515748","4.748338082","12.34567901","4.843304843","12.59259259","26.59069326","69.13580247","1.248962469","3.247302421","31.4339981","81.72839506"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00070","","","","39","21","1","1","9","20","20","65","20","9","1","63","5","5","3","50.5","11.3","6.44","2.19","1.67","142.49","140.96","44.66","42.44","3.04","5.67","25.45","10","73","85","0.138461538","0.05","0.117647059","4.25","2.179487179","3.25","1.666666667","0.5","0.256410256","3.15","1.615384615","76.47058824","13.69863014","51.28205128","22.37623762","2.237623762","8.547008547","16.66666667","9.496676163","18.51851852","59.82905983","116.6666667","2.124998825","4.143747708","69.32573599","135.1851852"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00071","","","","39","24","3","3","7","18","18","14","30","2","1.8","23","4","4","1","50.1","15.9","3.1","1.24","1.2","121.86","59.98","9.16","66.47","2.19","4.22","6.34","3.8","26.8","44","0.142857143","0.06","0.086363636","2.444444444","1.128205128","0.777777778","0.358974359","0.211111111","0.097435897","1.277777778","0.58974359","31.81818182","14.17910448","46.15384615","31.73652695","1.205988024","1.899335233","4.115226337","3.608736942","7.818930041","21.84235518","47.32510288","1.145287772","2.481456839","25.45109212","55.14403292"
"","","MZP2011UMB-AT01","","","","","","","","","MZP2011UMB-AT01-00072","","","","39","18","3","3","7","17","10","18","120","10.5","0.7","15","7","6","3","50.3","12.1","6.47","2.21","1.51","44.33","97.29","30.56","53.33","2.63","4.77","15.91","11.2","26.2","138","0.583333333","0.005833333","0.08115942","8.117647059","3.538461538","1.058823529","0.461538462","0.658823529","0.287179487","0.882352941","0.384615385","13.04347826","42.7480916","43.58974359","24.055666","2.694234592","9.971509972","22.87581699","10.6362773","24.40087146","14.24501425","32.67973856","2.558627343","5.86979214","24.88129155","57.08061002"
