"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00048","","","","39","14","1","1","7","5","1","1","0","0.2","0","26","5","6","2","0.02","0.2","26.2","1","0.2","","0.2","0.2","0.025641026","0.2","0.025641026","0.04","0.005128205","5.2","0.666666667","100","0.763358779","12.82051282","0.189933523","1.481481481","0.189933523","1.481481481","24.69135802","192.5925926","24.88129155","194.0740741"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00049","","","","39","20","3","1","5","10","2","0","2","0","0.2","1.5","5","5","4","7.23","0.2","1.7","2","","0.1","0.1","0.2","0.051282051","0","0","0.02","0.005128205","0.15","0.038461538","0","11.76470588","25.64102564","0","0","0.189933523","0.740740741","1.424501425","5.555555556","1.614434948","6.296296296"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00050","","","","39","24","4","1","6","12","9","0","11","0","1","6","3","6","4","14.37","1","7","11","","0.090909091","0.090909091","0.916666667","0.282051282","0","0","0.083333333","0.025641026","0.5","0.153846154","0","14.28571429","30.76923077","0","0","0.949667616","3.086419753","5.698005698","18.51851852","6.647673314","21.60493827"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00051","","","","39","25","1","2","6","12","12","5","10","2","3.2","13","8","6","8","0.15","5.2","18.2","15","0.4","0.32","0.346666667","1.25","0.384615385","0.416666667","0.128205128","0.433333333","0.133333333","1.083333333","0.333333333","33.33333333","28.57142857","30.76923077","1.899335233","6.172839506","4.938271605","16.04938272","12.34567901","40.12345679","17.28395062","56.17283951"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00052","","","","39","24","1","3","7","17","14","4","21","1","2.8","25","6","6","3","0.02","3.8","28.8","25","0.25","0.133333333","0.152","1.470588235","0.641025641","0.235294118","0.102564103","0.223529412","0.097435897","1.470588235","0.641025641","16","13.19444444","43.58974359","0.949667616","2.178649237","3.608736942","8.278867102","23.74169041","54.46623094","27.35042735","62.74509804"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00053","","","","39","24","1","3","7","24","24","72","40","8","9","11","7","5","5","12.39","17","28","112","0.111111111","0.225","0.151785714","4.666666667","2.871794872","3","1.846153846","0.708333333","0.435897436","0.458333333","0.282051282","64.28571429","60.71428571","61.53846154","7.597340931","12.34567901","16.14434948","26.2345679","10.44634378","16.97530864","26.59069326","43.20987654"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00054","","","","39","26","1","2","8","26","26","31","170","4.5","10","32","6","7","3","14.37","14.5","46.5","201","0.14516129","0.058823529","0.072139303","7.730769231","5.153846154","1.192307692","0.794871795","0.557692308","0.371794872","1.230769231","0.820512821","15.42288557","31.1827957","66.66666667","4.273504274","6.41025641","13.77018044","20.65527066","30.38936372","45.58404558","44.15954416","66.23931624"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00055","","","","39","23","3","2","7","20","19","15","10","4","1.5","18","6","6","3","1.04","5.5","23.5","25","0.266666667","0.15","0.22","1.25","0.641025641","0.75","0.384615385","0.275","0.141025641","0.9","0.461538462","60","23.40425532","51.28205128","3.798670465","7.407407407","5.22317189","10.18518519","17.09401709","33.33333333","22.31718898","43.51851852"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00056","","","","39","24","1","4","7","20","6","3","2","0.4","0.2","34","6","6","2","0.15","0.6","34.6","5","0.133333333","0.1","0.12","0.25","0.128205128","0.15","0.076923077","0.03","0.015384615","1.7","0.871794872","60","1.734104046","51.28205128","0.379867047","0.740740741","0.56980057","1.111111111","32.28869896","62.96296296","32.85849953","64.07407407"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00057","","","","39","29","1","3","7","19","11","11","14","4","2","22","7","6","2","1.76","6","28","25","0.363636364","0.142857143","0.24","1.315789474","0.641025641","0.578947368","0.282051282","0.315789474","0.153846154","1.157894737","0.564102564","44","21.42857143","48.71794872","3.798670465","7.797270955","5.698005698","11.69590643","20.89268756","42.88499025","26.59069326","54.58089669"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00058","","","","39","21","1","1","7","17","17","7","34","14","2.5","18.5","6","6","2","14.37","16.5","35","41","2","0.073529412","0.402439024","2.411764706","1.051282051","0.411764706","0.179487179","0.970588235","0.423076923","1.088235294","0.474358974","17.07317073","47.14285714","43.58974359","13.29534663","30.50108932","15.66951567","35.94771242","17.5688509","40.30501089","33.23836657","76.25272331"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00059","","","","39","7","1","2","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","","7.692307692","","","","","","","",""
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00060","","","","39","15","1","1","5","4","1","0","5","0","1","1","6","5","8","0.15","1","2","5","","0.2","0.2","1.25","0.128205128","0","0","0.25","0.025641026","0.25","0.025641026","0","50","10.25641026","0","0","0.949667616","9.259259259","0.949667616","9.259259259","1.899335233","18.51851852"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00061","","","","39","23","4","1","6","15","10","0","22","0","2.1","4.5","6","5","8","7.76","2.1","6.6","22","","0.095454545","0.095454545","1.466666667","0.564102564","0","0","0.14","0.053846154","0.3","0.115384615","0","31.81818182","38.46153846","0","0","1.994301994","5.185185185","4.273504274","11.11111111","6.267806268","16.2962963"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00062","","","","39","24","6","5","6","13","2","0","4","0","0.8","6.7","5","6","7","1.38","0.8","7.5","4","","0.2","0.2","0.307692308","0.102564103","0","0","0.061538462","0.020512821","0.515384615","0.171794872","0","10.66666667","33.33333333","0","0","0.759734093","2.279202279","6.362773029","19.08831909","7.122507123","21.36752137"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00063","","","","39","16","4","5","6","11","2","4","4","0.2","1.2","6.5","6","7","6","0.02","1.4","7.9","8","0.05","0.3","0.175","0.727272727","0.205128205","0.363636364","0.102564103","0.127272727","0.035897436","0.590909091","0.166666667","50","17.72151899","28.20512821","0.189933523","0.673400673","1.329534663","4.713804714","6.172839506","21.88552189","7.502374169","26.5993266"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00064","","","","39","24","2","2","6","13","5","0","9","0","1.8","9.5","6","6","5","6.12","1.8","11.3","9","","0.2","0.2","0.692307692","0.230769231","0","0","0.138461538","0.046153846","0.730769231","0.243589744","0","15.92920354","33.33333333","0","0","1.709401709","5.128205128","9.021842355","27.06552707","10.73124406","32.19373219"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00065","","","","39","22","1","3","7","15","14","11","16","1.7","4.5","8","7","7","7","7.76","6.2","14.2","27","0.154545455","0.28125","0.22962963","1.8","0.692307692","0.733333333","0.282051282","0.413333333","0.158974359","0.533333333","0.205128205","40.74074074","43.66197183","38.46153846","1.614434948","4.197530864","5.887939221","15.30864198","7.597340931","19.75308642","13.48528015","35.0617284"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00066","","","","39","19","1","2","6","18","16","0","76","0","3.8","5.5","5","7","8","11.03","3.8","9.3","76","","0.05","0.05","4.222222222","1.948717949","0","0","0.211111111","0.097435897","0.305555556","0.141025641","0","40.86021505","46.15384615","0","0","3.608736942","7.818930041","5.22317189","11.31687243","8.831908832","19.13580247"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00067","","","","39","20","1","3","6","4","4","4","29","1","2","7","6","7","6","11.03","3","10","33","0.25","0.068965517","0.090909091","8.25","0.846153846","1","0.102564103","0.75","0.076923077","1.75","0.179487179","12.12121212","30","10.25641026","0.949667616","9.259259259","2.849002849","27.77777778","6.647673314","64.81481481","9.496676163","92.59259259"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00068","","","","39","17","1","6","6","13","13","0","30","0","1.5","4","5","6","5","10.5","1.5","5.5","30","","0.05","0.05","2.307692308","0.769230769","0","0","0.115384615","0.038461538","0.307692308","0.102564103","0","27.27272727","33.33333333","0","0","1.424501425","4.273504274","3.798670465","11.3960114","5.22317189","15.66951567"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00069","","","","39","19","1","2","4","19","8","0","1","0","0.1","1","5","6","6","4.61","0.1","1.1","1","","0.1","0.1","0.052631579","0.025641026","0","0","0.005263158","0.002564103","0.052631579","0.025641026","0","9.090909091","48.71794872","0","0","0.094966762","0.194931774","0.949667616","1.949317739","1.044634378","2.144249513"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00070","","","","39","19","2","4","6","8","2","7","30","4","2","2","8","6","7","11.03","6","8","37","0.571428571","0.066666667","0.162162162","4.625","0.948717949","0.875","0.179487179","0.75","0.153846154","0.25","0.051282051","18.91891892","75","20.51282051","3.798670465","18.51851852","5.698005698","27.77777778","1.899335233","9.259259259","7.597340931","37.03703704"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00071","","","","39","23","1","1","6","13","13","0","17","0","1.6","2","5","5","6","1.38","1.6","3.6","17","","0.094117647","0.094117647","1.307692308","0.435897436","0","0","0.123076923","0.041025641","0.153846154","0.051282051","0","44.44444444","33.33333333","0","0","1.519468186","4.558404558","1.899335233","5.698005698","3.418803419","10.25641026"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00072","","","","39","22","1","1","6","11","8","0","4","0","0.5","4","7","6","6","1.38","0.5","4.5","4","","0.125","0.125","0.363636364","0.102564103","0","0","0.045454545","0.012820513","0.363636364","0.102564103","0","11.11111111","28.20512821","0","0","0.474833808","1.683501684","3.798670465","13.46801347","4.273504274","15.15151515"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00073","","","","39","25","1","3","6","12","3","0","66","0","4","10","5","6","6","6.12","4","14","66","","0.060606061","0.060606061","5.5","1.692307692","0","0","0.333333333","0.102564103","0.833333333","0.256410256","0","28.57142857","30.76923077","0","0","3.798670465","12.34567901","9.496676163","30.86419753","13.29534663","43.20987654"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00074","","","","39","15","3","1","5","6","0","0","0","0","0","","","","","","0","","0","","","","0","0","0","0","0","0","","","","","15.38461538","0","0","0","0","","","",""
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00075","","","","39","11","1","1","5","2","0","0","0","0","0","","","","","","0","","0","","","","0","0","0","0","0","0","","","","","5.128205128","0","0","0","0","","","",""
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00076","","","","39","8","4","1","6","3","0","0","0","0","0","","","","","","0","","0","","","","0","0","0","0","0","0","","","","","7.692307692","0","0","0","0","","","",""
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00077","","","","39","16","1","1","5","12","7","6","4","1","0.2","4","5","6","1","0.02","1.2","5.2","10","0.166666667","0.05","0.12","0.833333333","0.256410256","0.5","0.153846154","0.1","0.030769231","0.333333333","0.102564103","60","23.07692308","30.76923077","0.949667616","3.086419753","1.13960114","3.703703704","3.798670465","12.34567901","4.938271605","16.04938272"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00078","","","","39","25","1","3","6","14","9","0","23","0","1.8","6.5","5","5","4","6.12","1.8","8.3","23","","0.07826087","0.07826087","1.642857143","0.58974359","0","0","0.128571429","0.046153846","0.464285714","0.166666667","0","21.68674699","35.8974359","0","0","1.709401709","4.761904762","6.172839506","17.1957672","7.882241216","21.95767196"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00079","","","","39","13","1","1","8","8","8","0","45","0","4.5","11","6","5","5","0.02","4.5","15.5","45","","0.1","0.1","5.625","1.153846154","0","0","0.5625","0.115384615","1.375","0.282051282","0","29.03225806","20.51282051","0","0","4.273504274","20.83333333","10.44634378","50.92592593","14.71984805","71.75925926"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00080","","","","39","8","1","5","6","6","1","0","2","0","0.1","3","4","5","5","7.76","0.1","3.1","2","","0.05","0.05","0.333333333","0.051282051","0","0","0.016666667","0.002564103","0.5","0.076923077","0","3.225806452","15.38461538","0","0","0.094966762","0.617283951","2.849002849","18.51851852","2.943969611","19.13580247"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00081","","","","39","17","3","4","6","8","4","0","3","0","0.1","5","3","5","2","12.39","0.1","5.1","3","","0.033333333","0.033333333","0.375","0.076923077","0","0","0.0125","0.002564103","0.625","0.128205128","0","1.960784314","20.51282051","0","0","0.094966762","0.462962963","4.748338082","23.14814815","4.843304843","23.61111111"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00082","","","","39","22","1","2","7","15","13","4","20","1.2","2.3","5","6","5","6","3.76","3.5","8.5","24","0.3","0.115","0.145833333","1.6","0.615384615","0.266666667","0.102564103","0.233333333","0.08974359","0.333333333","0.128205128","16.66666667","41.17647059","38.46153846","1.13960114","2.962962963","3.323836657","8.641975309","4.748338082","12.34567901","8.072174739","20.98765432"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00083","","","","39","21","4","4","6","13","5","3","12","0.9","1.1","4.5","5","6","3","1.74","2","6.5","15","0.3","0.091666667","0.133333333","1.153846154","0.384615385","0.230769231","0.076923077","0.153846154","0.051282051","0.346153846","0.115384615","20","30.76923077","33.33333333","0.854700855","2.564102564","1.899335233","5.698005698","4.273504274","12.82051282","6.172839506","18.51851852"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00084","","","","39","18","1","2","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38461538","","","","","","","",""
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00085","","","","39","21","1","5","6","16","","","","","","","","","","","","","","","","","","","","","","","","","","","41.02564103","","","","","","","",""
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00086","","","","39","16","1","2","6","13","7","7","9","2.2","0.5","7.5","7","6","3","3.76","2.7","10.2","16","0.314285714","0.055555556","0.16875","1.230769231","0.41025641","0.538461538","0.179487179","0.207692308","0.069230769","0.576923077","0.192307692","43.75","26.47058824","33.33333333","2.089268756","6.267806268","2.564102564","7.692307692","7.122507123","21.36752137","9.686609687","29.05982906"
"","","MZP2011UMB-AT02","","","","","","","","","MZP2011UMB-AT02-00087","","","","39","20","1","1","6","20","16","9","51","1","3.2","4","6","6","8","11.03","4.2","8.2","60","0.111111111","0.062745098","0.07","3","1.538461538","0.45","0.230769231","0.21","0.107692308","0.2","0.102564103","15","51.2195122","51.28205128","0.949667616","1.851851852","3.988603989","7.777777778","3.798670465","7.407407407","7.787274454","15.18518519"
