"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","treatment_irrigation","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00300","","","","84","40","40","35","51","125","9.56","5.46","42.2","1","3","15.02","57.22","176","0.18745098","0.04368","0.085340909","4.4","1.275","0.3755","1.055","28.97727273","26.24956309","4.215167549","6.622574956","18.60670194","25.2292769","1","2.095238095","0.607142857","0.178809524","0.502380952","47.61904762","8.851851852","13.90740741","39.07407407","52.98148148"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00301","","","","84","47","47","35","90","136","33.38","15.85","23.6","1","3","49.23","72.83","226","0.370888889","0.116544118","0.217831858","4.808510638","1.914893617","1.047446809","0.50212766","39.82300885","67.59577097","14.71781305","21.70634921","10.40564374","32.11199295","1","2.69047619","1.071428571","0.586071429","0.280952381","55.95238095","26.30417652","38.79432624","18.59732072","57.39164697"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00302","","","","84","36","36","30","65","42","43.95","6.88","22.8","1","1","50.83","73.63","107","0.676153846","0.163809524","0.475046729","2.972222222","1.805555556","1.411944444","0.633333333","60.74766355","69.03436099","19.37830688","22.41181658","10.05291005","32.46472663","1","1.273809524","0.773809524","0.605119048","0.271428571","42.85714286","45.21604938","52.29423868","23.45679012","75.75102881"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00303","","","","84","39","39","35","36","113","12.75","9.18","57.6","1","3","21.93","79.53","149","0.354166667","0.081238938","0.147181208","3.820512821","0.923076923","0.562307692","1.476923077","24.16107383","27.57450019","5.621693122","9.669312169","25.3968254","35.06613757","1","1.773809524","0.428571429","0.261071429","0.685714286","46.42857143","12.10826211","20.82621083","54.7008547","75.52706553"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00304","","","","84","32","32","12","12","28","5.58","2.68","50","1","5","8.26","58.26","40","0.465","0.095714286","0.2065","1.25","0.375","0.258125","1.5625","30","14.17782355","2.46031746","3.641975309","22.04585538","25.68783069","1","0.476190476","0.142857143","0.098333333","0.595238095","38.0952381","6.458333333","9.560185185","57.87037037","67.43055556"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00305","","","","84","32","32","23","15","65","4.75","2.95","44","1","5","7.7","51.7","80","0.316666667","0.045384615","0.09625","2.5","0.46875","0.240625","1.375","18.75","14.89361702","2.094356261","3.395061728","19.40035273","22.79541446","1","0.952380952","0.178571429","0.091666667","0.523809524","38.0952381","5.497685185","8.912037037","50.92592593","59.83796296"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00306","","","","84","47","47","29","68","36","21.6","2.4","42.4","1","3","24","66.4","104","0.317647059","0.066666667","0.230769231","2.212765957","1.446808511","0.510638298","0.90212766","65.38461538","36.14457831","9.523809524","10.58201058","18.69488536","29.27689594","1","1.238095238","0.80952381","0.285714286","0.504761905","55.95238095","17.0212766","18.91252955","33.41213554","52.32466509"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00307","","","","84","48","48","25","45","49","21","2.8","28.4","1","3","23.8","52.2","94","0.466666667","0.057142857","0.253191489","1.958333333","0.9375","0.495833333","0.591666667","47.87234043","45.59386973","9.259259259","10.49382716","12.52204586","23.01587302","1","1.119047619","0.535714286","0.283333333","0.338095238","57.14285714","16.2037037","18.36419753","21.91358025","40.27777778"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00308","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00309","","","","84","53","53","41","89","334","15.2","13.2","51.2","1","3","28.4","79.6","423","0.170786517","0.039520958","0.06713948","7.981132075","1.679245283","0.535849057","0.966037736","21.04018913","35.67839196","6.701940035","12.52204586","22.57495591","35.09700176","1","5.035714286","1.05952381","0.338095238","0.60952381","63.0952381","10.6219427","19.84626136","35.7791754","55.62543676"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00310","","","","84","53","53","43","39","67","12.8","3.4","33.2","1","1","16.2","49.4","106","0.328205128","0.050746269","0.152830189","2","0.735849057","0.305660377","0.626415094","36.79245283","32.79352227","5.643738977","7.142857143","14.63844797","21.78130511","1","1.261904762","0.464285714","0.192857143","0.395238095","63.0952381","8.94479385","11.32075472","23.20055905","34.52131377"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00311","","","","84","48","48","21","12","29","1.8","1.2","40","1","3","3","43","41","0.15","0.04137931","0.073170732","0.854166667","0.25","0.0625","0.833333333","29.26829268","6.976744186","0.793650794","1.322751323","17.6366843","18.95943563","1","0.488095238","0.142857143","0.035714286","0.476190476","57.14285714","1.388888889","2.314814815","30.86419753","33.17901235"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00312","","","","84","49","49","41","33","133","5.4","6.2","33.3","1","3","11.6","44.9","166","0.163636364","0.046616541","0.069879518","3.387755102","0.673469388","0.236734694","0.679591837","19.87951807","25.83518931","2.380952381","5.114638448","14.68253968","19.79717813","1","1.976190476","0.392857143","0.138095238","0.396428571","58.33333333","4.081632653","8.767951625","25.17006803","33.93801965"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00313","","","","84","46","46","29","32","83","16","3.6","30.8","1","3","19.6","50.4","115","0.5","0.043373494","0.170434783","2.5","0.695652174","0.426086957","0.669565217","27.82608696","38.88888889","7.054673721","8.641975309","13.58024691","22.22222222","1","1.369047619","0.380952381","0.233333333","0.366666667","54.76190476","12.88244767","15.78099839","24.79871176","40.57971014"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00314","","","","84","43","43","25","46","60","13","3.4","12.8","1","3","16.4","29.2","106","0.282608696","0.056666667","0.154716981","2.465116279","1.069767442","0.381395349","0.297674419","43.39622642","56.16438356","5.731922399","7.231040564","5.643738977","12.87477954","1","1.261904762","0.547619048","0.195238095","0.152380952","51.19047619","11.19724376","14.12575366","11.02497847","25.15073213"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00315","","","","84","33","33","19","17","70","4.6","3.8","26.6","1","3","8.4","35","87","0.270588235","0.054285714","0.096551724","2.636363636","0.515151515","0.254545455","0.806060606","19.54022989","24","2.028218695","3.703703704","11.72839506","15.43209877","1","1.035714286","0.202380952","0.1","0.316666667","39.28571429","5.162738496","9.427609428","29.85409652","39.28170595"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00316","","","","84","35","35","19","21","53","3.2","2.2","27.6","1","3","5.4","33","74","0.152380952","0.041509434","0.072972973","2.114285714","0.6","0.154285714","0.788571429","28.37837838","16.36363636","1.410934744","2.380952381","12.16931217","14.55026455","1","0.880952381","0.25","0.064285714","0.328571429","41.66666667","3.386243386","5.714285714","29.20634921","34.92063492"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00317","","","","84","28","28","9","8","11","1.2","0.6","41","1","5","1.8","42.8","19","0.15","0.054545455","0.094736842","0.678571429","0.285714286","0.064285714","1.464285714","42.10526316","4.205607477","0.529100529","0.793650794","18.07760141","18.8712522","1","0.226190476","0.095238095","0.021428571","0.488095238","33.33333333","1.587301587","2.380952381","54.23280423","56.61375661"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00318","","","","84","44","44","21","16","81","2.4","2.2","37.6","1","3","4.6","42.2","97","0.15","0.027160494","0.04742268","2.204545455","0.363636364","0.104545455","0.854545455","16.49484536","10.90047393","1.058201058","2.028218695","16.57848325","18.60670194","1","1.154761905","0.19047619","0.054761905","0.447619048","52.38095238","2.02020202","3.872053872","31.64983165","35.52188552"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00319","","","","84","30","30","21","55","89","13.6","4.2","36.8","1","3","17.8","54.6","144","0.247272727","0.047191011","0.123611111","4.8","1.833333333","0.593333333","1.226666667","38.19444444","32.6007326","5.996472663","7.848324515","16.22574956","24.07407407","1","1.714285714","0.654761905","0.211904762","0.438095238","35.71428571","16.79012346","21.97530864","45.43209877","67.40740741"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00320","","","","84","33","33","19","25","47","10.6","2.8","36.8","1","3","13.4","50.2","72","0.424","0.059574468","0.186111111","2.181818182","0.757575758","0.406060606","1.115151515","34.72222222","26.69322709","4.67372134","5.908289242","16.22574956","22.1340388","1","0.857142857","0.297619048","0.15952381","0.438095238","39.28571429","11.89674523","15.03928171","41.30190797","56.34118967"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00321","","","","84","32","32","32","30","28","10.6","9.18","41","1","3","19.78","60.78","58","0.353333333","0.327857143","0.341034483","1.8125","0.9375","0.618125","1.28125","51.72413793","32.54359987","4.67372134","8.721340388","18.07760141","26.7989418","1","0.69047619","0.357142857","0.23547619","0.488095238","38.0952381","12.26851852","22.89351852","47.4537037","70.34722222"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00322","","","","84","45","45","39","95","100","51","13.15","33.6","1","1","64.15","97.75","195","0.536842105","0.1315","0.328974359","4.333333333","2.111111111","1.425555556","0.746666667","48.71794872","65.62659847","22.48677249","28.28483245","14.81481481","43.09964727","1","2.321428571","1.130952381","0.763690476","0.4","53.57142857","41.97530864","52.79835391","27.65432099","80.4526749"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00323","","","","84","33","33","29","35","30","7.5","2.85","41.8","1","3","10.35","52.15","65","0.214285714","0.095","0.159230769","1.96969697","1.060606061","0.313636364","1.266666667","53.84615385","19.84659636","3.306878307","4.563492063","18.4303351","22.99382716","1","0.773809524","0.416666667","0.123214286","0.497619048","39.28571429","8.417508418","11.61616162","46.91358025","58.52974186"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00324","","","","84","40","40","10","8","28","0.16","0.45","85.6","1","5","0.61","86.21","36","0.02","0.016071429","0.016944444","0.9","0.2","0.01525","2.14","22.22222222","0.707574527","0.070546737","0.268959436","37.74250441","38.01146384","1","0.428571429","0.095238095","0.007261905","1.019047619","47.61904762","0.148148148","0.564814815","79.25925926","79.82407407"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00325","","","","84","31","31","9","11","22","1.7","0.3","55.6","1","5","2","57.6","33","0.154545455","0.013636364","0.060606061","1.064516129","0.35483871","0.064516129","1.793548387","33.33333333","3.472222222","0.749559083","0.881834215","24.51499118","25.3968254","1","0.392857143","0.130952381","0.023809524","0.661904762","36.9047619","2.031063321","2.38948626","66.42771804","68.8172043"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00326","","","","84","47","47","25","15","125","2.4","6.2","47.2","1","3","8.6","55.8","140","0.16","0.0496","0.061428571","2.978723404","0.319148936","0.182978723","1.004255319","10.71428571","15.41218638","1.058201058","3.791887125","20.81128748","24.6031746","1","1.666666667","0.178571429","0.102380952","0.561904762","55.95238095","1.891252955","6.776989756","37.19464145","43.97163121"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00327","","","","84","33","33","23","9","60","1.6","3.8","49.2","1","3","5.4","54.6","69","0.177777778","0.063333333","0.07826087","2.090909091","0.272727273","0.163636364","1.490909091","13.04347826","9.89010989","0.705467372","2.380952381","21.69312169","24.07407407","1","0.821428571","0.107142857","0.064285714","0.585714286","39.28571429","1.795735129","6.060606061","55.21885522","61.27946128"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00328","","","","84","44","44","36","45","198","12.8","9.2","21.4","1","3","22","43.4","243","0.284444444","0.046464646","0.090534979","5.522727273","1.022727273","0.5","0.486363636","18.51851852","50.69124424","5.643738977","9.700176367","9.435626102","19.13580247","1","2.892857143","0.535714286","0.261904762","0.254761905","52.38095238","10.77441077","18.51851852","18.01346801","36.53198653"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00329","","","","84","28","28","4","2","7","0.4","0.4","10.2","1","3","0.8","11","9","0.2","0.057142857","0.088888889","0.321428571","0.071428571","0.028571429","0.364285714","22.22222222","7.272727273","0.176366843","0.352733686","4.497354497","4.850088183","1","0.107142857","0.023809524","0.00952381","0.121428571","33.33333333","0.529100529","1.058201058","13.49206349","14.55026455"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00330","","","","84","41","41","3","3","12","0.2","0.4","24","1","5","0.6","24.6","15","0.066666667","0.033333333","0.04","0.365853659","0.073170732","0.014634146","0.585365854","20","2.43902439","0.088183422","0.264550265","10.58201058","10.84656085","1","0.178571429","0.035714286","0.007142857","0.285714286","48.80952381","0.180668473","0.54200542","21.6802168","22.22222222"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00331","","","","84","27","27","0","0","0","0","0","15.4","","","0","15.4","0","","","","0","0","0","0.57037037","","0","0","0","6.790123457","6.790123457","1","0","0","0","0.183333333","32.14285714","0","0","21.12482853","21.12482853"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00332","","","","84","44","44","30","21","75","6","3.8","31.6","1","3","9.8","41.4","96","0.285714286","0.050666667","0.102083333","2.181818182","0.477272727","0.222727273","0.718181818","21.875","23.67149758","2.645502646","4.320987654","13.9329806","18.25396825","1","1.142857143","0.25","0.116666667","0.376190476","52.38095238","5.050505051","8.249158249","26.5993266","34.84848485"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00333","","","","84","52","52","40","72","120","21.6","8.6","24.4","1","3","30.2","54.6","192","0.3","0.071666667","0.157291667","3.692307692","1.384615385","0.580769231","0.469230769","37.5","55.31135531","9.523809524","13.31569665","10.75837743","24.07407407","1","2.285714286","0.857142857","0.35952381","0.29047619","61.9047619","15.38461538","21.50997151","17.37891738","38.88888889"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00334","","","","84","43","43","31","52","36","26","3","21.8","1","3","29","50.8","88","0.5","0.083333333","0.329545455","2.046511628","1.209302326","0.674418605","0.506976744","59.09090909","57.08661417","11.4638448","12.78659612","9.611992945","22.39858907","1","1.047619048","0.619047619","0.345238095","0.25952381","51.19047619","22.39448751","24.97846684","18.77691645","43.75538329"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00335","","","","84","42","42","30","65","114","16.4","6.4","30","1","3","22.8","52.8","179","0.252307692","0.056140351","0.127374302","4.261904762","1.547619048","0.542857143","0.714285714","36.31284916","43.18181818","7.231040564","10.05291005","13.22751323","23.28042328","1","2.130952381","0.773809524","0.271428571","0.357142857","50","14.46208113","20.10582011","26.45502646","46.56084656"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00336","","","","84","44","44","31","43","116","9.2","7.4","28.4","1","3","16.6","45","159","0.213953488","0.063793103","0.104402516","3.613636364","0.977272727","0.377272727","0.645454545","27.04402516","36.88888889","4.05643739","7.319223986","12.52204586","19.84126984","1","1.892857143","0.511904762","0.197619048","0.338095238","52.38095238","7.744107744","13.97306397","23.90572391","37.87878788"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00337","","","","84","54","54","34","64","97","16.6","9","29.4","1","3","25.6","55","161","0.259375","0.092783505","0.159006211","2.981481481","1.185185185","0.474074074","0.544444444","39.7515528","46.54545455","7.319223986","11.28747795","12.96296296","24.25044092","1","1.916666667","0.761904762","0.304761905","0.35","64.28571429","11.38545953","17.55829904","20.16460905","37.72290809"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00338","","","","84","40","40","22","9","84","2.4","4.4","53.8","1","3","6.8","60.6","93","0.266666667","0.052380952","0.07311828","2.325","0.225","0.17","1.345","9.677419355","11.22112211","1.058201058","2.998236332","23.72134039","26.71957672","1","1.107142857","0.107142857","0.080952381","0.64047619","47.61904762","2.222222222","6.296296296","49.81481481","56.11111111"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00339","","","","84","48","48","2","1","1","0.2","0.1","62","1","3","0.3","62.3","2","0.2","0.1","0.15","0.041666667","0.020833333","0.00625","1.291666667","50","0.481540931","0.088183422","0.132275132","27.33686067","27.4691358","1","0.023809524","0.011904762","0.003571429","0.738095238","57.14285714","0.154320988","0.231481481","47.83950617","48.07098765"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00340","","","","84","47","47","41","29","144","4.4","7.2","34.4","1","3","11.6","46","173","0.151724138","0.05","0.067052023","3.680851064","0.617021277","0.246808511","0.731914894","16.76300578","25.2173913","1.940035273","5.114638448","15.1675485","20.28218695","1","2.05952381","0.345238095","0.138095238","0.40952381","55.95238095","3.467297084","9.14105595","27.10795902","36.24901497"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00341","","","","84","40","40","30","80","98","13.85","5.88","26.6","1","5","19.73","46.33","178","0.173125","0.06","0.110842697","4.45","2","0.49325","0.665","44.94382022","42.58579754","6.10670194","8.699294533","11.72839506","20.42768959","1","2.119047619","0.952380952","0.234880952","0.316666667","47.61904762","12.82407407","18.26851852","24.62962963","42.89814815"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00342","","","","84","31","31","0","0","0","0","0","79.6","","","0","79.6","0","","","","0","0","0","2.567741935","","0","0","0","35.09700176","35.09700176","1","0","0","0","0.947619048","36.9047619","0","0","95.10155317","95.10155317"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00343","","","","84","35","35","28","55","68","23.46","5.55","37.4","1","3","29.01","66.41","123","0.426545455","0.081617647","0.235853659","3.514285714","1.571428571","0.828857143","1.068571429","44.71544715","43.68318024","10.34391534","12.79100529","16.49029982","29.28130511","1","1.464285714","0.654761905","0.345357143","0.445238095","41.66666667","24.82539683","30.6984127","39.57671958","70.27513228"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00344","","","","84","36","36","30","88","78","42.38","8.88","21.2","1","3","51.26","72.46","166","0.481590909","0.113846154","0.308795181","4.611111111","2.444444444","1.423888889","0.588888889","53.01204819","70.74247861","18.68606702","22.60141093","9.347442681","31.94885362","1","1.976190476","1.047619048","0.610238095","0.252380952","42.85714286","43.60082305","52.73662551","21.81069959","74.5473251"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00345","","","","84","38","38","27","60","166","28.65","10.4","44.4","1","3","39.05","83.45","226","0.4775","0.062650602","0.172787611","5.947368421","1.578947368","1.027631579","1.168421053","26.54867257","46.79448772","12.63227513","17.21781305","19.57671958","36.79453263","1","2.69047619","0.714285714","0.464880952","0.528571429","45.23809524","27.92397661","38.06042885","43.2748538","81.33528265"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00346","","","","84","33","33","16","23","60","6.8","4.8","36.9","1","3","11.6","48.5","83","0.295652174","0.08","0.139759036","2.515151515","0.696969697","0.351515152","1.118181818","27.71084337","23.91752577","2.998236332","5.114638448","16.26984127","21.38447972","1","0.988095238","0.273809524","0.138095238","0.439285714","39.28571429","7.631874299","13.01907969","41.41414141","54.4332211"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00347","","","","84","48","48","37","54","230","1.5","3.8","39.4","1","3","5.3","44.7","284","0.027777778","0.016521739","0.018661972","5.916666667","1.125","0.110416667","0.820833333","19.01408451","11.85682327","0.661375661","2.33686067","17.37213404","19.70899471","1","3.380952381","0.642857143","0.063095238","0.469047619","57.14285714","1.157407407","4.089506173","30.40123457","34.49074074"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00348","","","","84","42","42","33","20","56","3.2","4.4","33.2","1","3","7.6","40.8","76","0.16","0.078571429","0.1","1.80952381","0.476190476","0.180952381","0.79047619","26.31578947","18.62745098","1.410934744","3.350970018","14.63844797","17.98941799","1","0.904761905","0.238095238","0.09047619","0.395238095","50","2.821869489","6.701940035","29.27689594","35.97883598"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00349","","","","84","34","34","34","6","140","1","5.8","23.8","1","3","6.8","30.6","146","0.166666667","0.041428571","0.046575342","4.294117647","0.176470588","0.2","0.7","4.109589041","22.22222222","0.440917108","2.998236332","10.49382716","13.49206349","1","1.738095238","0.071428571","0.080952381","0.283333333","40.47619048","1.089324619","7.407407407","25.92592593","33.33333333"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00350","","","","84","41","41","24","3","60","0.4","2.4","18.2","1","3","2.8","21","63","0.133333333","0.04","0.044444444","1.536585366","0.073170732","0.068292683","0.443902439","4.761904762","13.33333333","0.176366843","1.234567901","8.024691358","9.259259259","1","0.75","0.035714286","0.033333333","0.216666667","48.80952381","0.361336947","2.529358627","16.44083107","18.9701897"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00351","","","","84","29","29","","","","","","6.8","","","","","","","","","","","","0.234482759","","","","","2.998236332","","1","","","","0.080952381","34.52380952","","","8.684546616",""
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00352","","","","84","44","44","11","25","39","5.8","2.8","47.6","1","3","8.6","56.2","64","0.232","0.071794872","0.134375","1.454545455","0.568181818","0.195454545","1.081818182","39.0625","15.3024911","2.557319224","3.791887125","20.98765432","24.77954145","1","0.761904762","0.297619048","0.102380952","0.566666667","52.38095238","4.882154882","7.239057239","40.06734007","47.30639731"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00353","","","","84","40","40","6","7","21","0.8","0.8","37.4","1","5","1.6","39","28","0.114285714","0.038095238","0.057142857","0.7","0.175","0.04","0.935","25","4.102564103","0.352733686","0.705467372","16.49029982","17.1957672","1","0.333333333","0.083333333","0.019047619","0.445238095","47.61904762","0.740740741","1.481481481","34.62962963","36.11111111"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00354","","","","84","32","32","22","27","38","4.8","2.6","27.2","1","3","7.4","34.6","65","0.177777778","0.068421053","0.113846154","2.03125","0.84375","0.23125","0.85","41.53846154","21.38728324","2.116402116","3.262786596","11.99294533","15.25573192","1","0.773809524","0.321428571","0.088095238","0.323809524","38.0952381","5.555555556","8.564814815","31.48148148","40.0462963"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00355","","","","84","43","43","37","79","107","17.4","11","35.8","1","3","28.4","64.2","186","0.220253165","0.102803738","0.152688172","4.325581395","1.837209302","0.660465116","0.83255814","42.47311828","44.23676012","7.671957672","12.52204586","15.78483245","28.30687831","1","2.214285714","0.94047619","0.338095238","0.426190476","51.19047619","14.9870801","24.46167097","30.83548665","55.29715762"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00356","","","","84","42","42","33","22","75","2.8","3.2","37","1","3","6","43","97","0.127272727","0.042666667","0.06185567","2.30952381","0.523809524","0.142857143","0.880952381","22.68041237","13.95348837","1.234567901","2.645502646","16.31393298","18.95943563","1","1.154761905","0.261904762","0.071428571","0.44047619","50","2.469135802","5.291005291","32.62786596","37.91887125"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00357","","","","84","44","44","26","59","160","17.2","11.2","48.2","1","3","28.4","76.6","219","0.291525424","0.07","0.129680365","4.977272727","1.340909091","0.645454545","1.095454545","26.94063927","37.07571802","7.58377425","12.52204586","21.25220459","33.77425044","1","2.607142857","0.702380952","0.338095238","0.573809524","52.38095238","14.47811448","23.90572391","40.57239057","64.47811448"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00358","","","","84","32","32","8","9","18","0.1","0.6","40","1","7","0.7","40.7","27","0.011111111","0.033333333","0.025925926","0.84375","0.28125","0.021875","1.25","33.33333333","1.71990172","0.044091711","0.308641975","17.6366843","17.94532628","1","0.321428571","0.107142857","0.008333333","0.476190476","38.0952381","0.115740741","0.810185185","46.2962963","47.10648148"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00359","","","","84","44","44","41","40","210","3","6","38","1","7","9","47","250","0.075","0.028571429","0.036","5.681818182","0.909090909","0.204545455","0.863636364","16","19.14893617","1.322751323","3.968253968","16.75485009","20.72310406","1","2.976190476","0.476190476","0.107142857","0.452380952","52.38095238","2.525252525","7.575757576","31.98653199","39.56228956"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00360","","","","84","51","51","37","20","99","1.8","4.4","23.4","1","5","6.2","29.6","119","0.09","0.044444444","0.05210084","2.333333333","0.392156863","0.121568627","0.458823529","16.80672269","20.94594595","0.793650794","2.733686067","10.31746032","13.05114638","1","1.416666667","0.238095238","0.073809524","0.278571429","60.71428571","1.307189542","4.502541757","16.99346405","21.49600581"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00361","","","","84","39","39","22","50","72","13","5.2","25.2","1","5","18.2","43.4","122","0.26","0.072222222","0.149180328","3.128205128","1.282051282","0.466666667","0.646153846","40.98360656","41.93548387","5.731922399","8.024691358","11.11111111","19.13580247","1","1.452380952","0.595238095","0.216666667","0.3","46.42857143","12.34567901","17.28395062","23.93162393","41.21557455"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00362","","","","84","34","34","34","45","144","12.66","9.88","8.8","1","5","22.54","31.34","189","0.281333333","0.068611111","0.119259259","5.558823529","1.323529412","0.662941176","0.258823529","23.80952381","71.9208679","5.582010582","9.938271605","3.880070547","13.81834215","1","2.25","0.535714286","0.268333333","0.104761905","40.47619048","13.79084967","24.55337691","9.586056645","34.13943355"
