"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00105","","","","8","6","2","3","5","6","5","6","0","1.5","0","3","3","3","5","0.03","1.5","4.5","6","0.25","","0.25","1","0.75","1","0.75","0.25","0.1875","0.5","0.375","100","33.33333333","75","6.944444444","9.259259259","6.944444444","9.259259259","13.88888889","18.51851852","20.83333333","27.77777778"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00106","","","","8","8","1","2","6","8","6","8","10","2.2","1","4","3","3","4","3.96","3.2","7.2","18","0.275","0.1","0.177777778","2.25","2.25","1","1","0.4","0.4","0.5","0.5","44.44444444","44.44444444","100","10.18518519","10.18518519","14.81481481","14.81481481","18.51851852","18.51851852","33.33333333","33.33333333"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00107","","","","8","8","2","3","6","8","8","9","8","3","1.6","21","3","3","5","14.37","4.6","25.6","17","0.333333333","0.2","0.270588235","2.125","2.125","1.125","1.125","0.575","0.575","2.625","2.625","52.94117647","17.96875","100","13.88888889","13.88888889","21.2962963","21.2962963","97.22222222","97.22222222","118.5185185","118.5185185"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00108","","","","8","7","1","3","4","7","7","0","25","0","2","1.5","2","2","1","3.03","2","3.5","25","","0.08","0.08","3.571428571","3.125","0","0","0.285714286","0.25","0.214285714","0.1875","0","57.14285714","87.5","0","0","9.259259259","10.58201058","6.944444444","7.936507937","16.2037037","18.51851852"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00109","","","","8","7","1","3","5","7","7","12","14","5","1.2","8","3","3","4","1.38","6.2","14.2","26","0.416666667","0.085714286","0.238461538","3.714285714","3.25","1.714285714","1.5","0.885714286","0.775","1.142857143","1","46.15384615","43.66197183","87.5","23.14814815","26.45502646","28.7037037","32.8042328","37.03703704","42.32804233","65.74074074","75.13227513"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00110","","","","8","8","1","3","4","8","8","0","22","0","1.4","4.5","3","3","3","11.03","1.4","5.9","22","","0.063636364","0.063636364","2.75","2.75","0","0","0.175","0.175","0.5625","0.5625","0","23.72881356","100","0","0","6.481481481","6.481481481","20.83333333","20.83333333","27.31481481","27.31481481"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00111","","","","8","6","2","4","4","6","6","16","22","4","2","8","3","3","4","1.65","6","14","38","0.25","0.090909091","0.157894737","6.333333333","4.75","2.666666667","2","1","0.75","1.333333333","1","42.10526316","42.85714286","75","18.51851852","24.69135802","27.77777778","37.03703704","37.03703704","49.38271605","64.81481481","86.41975309"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00112","","","","8","8","7","9","4","8","8","0","70","0","3","1.4","1","1","5","11.03","3","4.4","70","","0.042857143","0.042857143","8.75","8.75","0","0","0.375","0.375","0.175","0.175","0","68.18181818","100","0","0","13.88888889","13.88888889","6.481481481","6.481481481","20.37037037","20.37037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00113","","","","8","7","1","3","7","7","7","0","4","0","0.6","15","2","2","4","0.03","0.6","15.6","4","","0.15","0.15","0.571428571","0.5","0","0","0.085714286","0.075","2.142857143","1.875","0","3.846153846","87.5","0","0","2.777777778","3.174603175","69.44444444","79.36507937","72.22222222","82.53968254"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00114","","","","8","7","1","3","5","7","7","10","0","5","0","5.5","4","4","4","","5","10.5","10","0.5","","0.5","1.428571429","1.25","1.428571429","1.25","0.714285714","0.625","0.785714286","0.6875","100","47.61904762","87.5","23.14814815","26.45502646","23.14814815","26.45502646","25.46296296","29.1005291","48.61111111","55.55555556"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00115","","","","8","8","7","9","4","8","8","10","12","2.5","1","9.5","3","3","4","3.76","3.5","13","22","0.25","0.083333333","0.159090909","2.75","2.75","1.25","1.25","0.4375","0.4375","1.1875","1.1875","45.45454545","26.92307692","100","11.57407407","11.57407407","16.2037037","16.2037037","43.98148148","43.98148148","60.18518519","60.18518519"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00116","","","","8","8","1","5","4","8","8","22","14","8","1.5","6.8","4","5","4","12.39","9.5","16.3","36","0.363636364","0.107142857","0.263888889","4.5","4.5","2.75","2.75","1.1875","1.1875","0.85","0.85","61.11111111","58.28220859","100","37.03703704","37.03703704","43.98148148","43.98148148","31.48148148","31.48148148","75.46296296","75.46296296"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00117","","","","8","7","2","4","4","7","7","9","15","2","1.5","1.5","3","3","3","0.15","3.5","5","24","0.222222222","0.1","0.145833333","3.428571429","3","1.285714286","1.125","0.5","0.4375","0.214285714","0.1875","37.5","70","87.5","9.259259259","10.58201058","16.2037037","18.51851852","6.944444444","7.936507937","23.14814815","26.45502646"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00118","","","","8","8","2","4","5","8","8","16","18","7","1.7","10","3","3","5","10.5","8.7","18.7","34","0.4375","0.094444444","0.255882353","4.25","4.25","2","2","1.0875","1.0875","1.25","1.25","47.05882353","46.52406417","100","32.40740741","32.40740741","40.27777778","40.27777778","46.2962963","46.2962963","86.57407407","86.57407407"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00119","","","","8","6","1","3","4","6","6","16","9","9","1","2.5","3","3","4","","10","12.5","25","0.5625","0.111111111","0.4","4.166666667","3.125","2.666666667","2","1.666666667","1.25","0.416666667","0.3125","64","80","75","41.66666667","55.55555556","46.2962963","61.72839506","11.57407407","15.43209877","57.87037037","77.16049383"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00120","","","","8","8","8","9","3","8","8","0","10","0","1.4","1.2","3","3","3","","1.4","2.6","10","","0.14","0.14","1.25","1.25","0","0","0.175","0.175","0.15","0.15","0","53.84615385","100","0","0","6.481481481","6.481481481","5.555555556","5.555555556","12.03703704","12.03703704"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00121","","","","8","8","4","8","4","8","8","9","19","1.6","1.5","8","3","3","3","12.39","3.1","11.1","28","0.177777778","0.078947368","0.110714286","3.5","3.5","1.125","1.125","0.3875","0.3875","1","1","32.14285714","27.92792793","100","7.407407407","7.407407407","14.35185185","14.35185185","37.03703704","37.03703704","51.38888889","51.38888889"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00122","","","","8","7","1","3","4","7","7","17","21","8","1.5","8","3","3","5","0.15","9.5","17.5","38","0.470588235","0.071428571","0.25","5.428571429","4.75","2.428571429","2.125","1.357142857","1.1875","1.142857143","1","44.73684211","54.28571429","87.5","37.03703704","42.32804233","43.98148148","50.26455026","37.03703704","42.32804233","81.01851852","92.59259259"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00123","","","","8","8","7","3","5","8","8","5","6","1","0.9","2.4","3","3","4","3.03","1.9","4.3","11","0.2","0.15","0.172727273","1.375","1.375","0.625","0.625","0.2375","0.2375","0.3","0.3","45.45454545","44.18604651","100","4.62962963","4.62962963","8.796296296","8.796296296","11.11111111","11.11111111","19.90740741","19.90740741"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00124","","","","8","6","1","3","5","6","6","16","11","10","1","13","3","4","5","10.5","11","24","27","0.625","0.090909091","0.407407407","4.5","3.375","2.666666667","2","1.833333333","1.375","2.166666667","1.625","59.25925926","45.83333333","75","46.2962963","61.72839506","50.92592593","67.90123457","60.18518519","80.24691358","111.1111111","148.1481481"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00125","","","","8","7","1","2","4","7","7","10","9","5.5","1.5","6.5","3","3","5","12.39","7","13.5","19","0.55","0.166666667","0.368421053","2.714285714","2.375","1.428571429","1.25","1","0.875","0.928571429","0.8125","52.63157895","51.85185185","87.5","25.46296296","29.1005291","32.40740741","37.03703704","30.09259259","34.39153439","62.5","71.42857143"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00126","","","","8","8","1","8","4","8","8","5","13","2","2","7.5","3","3","4","12.39","4","11.5","18","0.4","0.153846154","0.222222222","2.25","2.25","0.625","0.625","0.5","0.5","0.9375","0.9375","27.77777778","34.7826087","100","9.259259259","9.259259259","18.51851852","18.51851852","34.72222222","34.72222222","53.24074074","53.24074074"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00127","","","","8","8","1","4","5","8","8","7","16","5.1","1.2","6","3","3","4","3.03","6.3","12.3","23","0.728571429","0.075","0.273913043","2.875","2.875","0.875","0.875","0.7875","0.7875","0.75","0.75","30.43478261","51.2195122","100","23.61111111","23.61111111","29.16666667","29.16666667","27.77777778","27.77777778","56.94444444","56.94444444"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00128","","","","8","8","1","4","4","8","7","10","12","6","1.2","2.7","3","3","4","0.02","7.2","9.9","22","0.6","0.1","0.327272727","2.75","2.75","1.25","1.25","0.9","0.9","0.3375","0.3375","45.45454545","72.72727273","100","27.77777778","27.77777778","33.33333333","33.33333333","12.5","12.5","45.83333333","45.83333333"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00129","","","","8","8","1","3","4","8","8","20","30","6.3","3","13","4","4","5","1.38","9.3","22.3","50","0.315","0.1","0.186","6.25","6.25","2.5","2.5","1.1625","1.1625","1.625","1.625","40","41.70403587","100","29.16666667","29.16666667","43.05555556","43.05555556","60.18518519","60.18518519","103.2407407","103.2407407"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00130","","","","8","8","1","2","3","8","8","11","14","4","2","2","3","3","5","11.03","6","8","25","0.363636364","0.142857143","0.24","3.125","3.125","1.375","1.375","0.75","0.75","0.25","0.25","44","75","100","18.51851852","18.51851852","27.77777778","27.77777778","9.259259259","9.259259259","37.03703704","37.03703704"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00131","","","","8","8","1","2","4","8","8","13","39","3","2.5","14","3","3","5","3.96","5.5","19.5","52","0.230769231","0.064102564","0.105769231","6.5","6.5","1.625","1.625","0.6875","0.6875","1.75","1.75","25","28.20512821","100","13.88888889","13.88888889","25.46296296","25.46296296","64.81481481","64.81481481","90.27777778","90.27777778"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00132","","","","8","8","1","2","5","8","8","4","20","1","1","9","3","3","5","14.37","2","11","24","0.25","0.05","0.083333333","3","3","0.5","0.5","0.25","0.25","1.125","1.125","16.66666667","18.18181818","100","4.62962963","4.62962963","9.259259259","9.259259259","41.66666667","41.66666667","50.92592593","50.92592593"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00133","","","","8","6","1","2","6","6","6","10","5","6.8","1.9","3","4","4","5","12.39","8.7","11.7","15","0.68","0.38","0.58","2.5","1.875","1.666666667","1.25","1.45","1.0875","0.5","0.375","66.66666667","74.35897436","75","31.48148148","41.97530864","40.27777778","53.7037037","13.88888889","18.51851852","54.16666667","72.22222222"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00134","","","","8","8","1","3","4","8","7","12","14","5","1.2","10","3","3","5","7.76","6.2","16.2","26","0.416666667","0.085714286","0.238461538","3.25","3.25","1.5","1.5","0.775","0.775","1.25","1.25","46.15384615","38.27160494","100","23.14814815","23.14814815","28.7037037","28.7037037","46.2962963","46.2962963","75","75"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00135","","","","8","8","1","3","4","8","7","17","14","8.5","2","2.2","4","4","5","10.5","10.5","12.7","31","0.5","0.142857143","0.338709677","3.875","3.875","2.125","2.125","1.3125","1.3125","0.275","0.275","54.83870968","82.67716535","100","39.35185185","39.35185185","48.61111111","48.61111111","10.18518519","10.18518519","58.7962963","58.7962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00136","","","","8","8","2","7","3","8","8","28","30","7","3","3","4","4","5","10.5","10","13","58","0.25","0.1","0.172413793","7.25","7.25","3.5","3.5","1.25","1.25","0.375","0.375","48.27586207","76.92307692","100","32.40740741","32.40740741","46.2962963","46.2962963","13.88888889","13.88888889","60.18518519","60.18518519"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00137","","","","8","7","2","9","3","7","7","10","25","1.5","1.3","2.5","3","2","4","0.03","2.8","5.3","35","0.15","0.052","0.08","5","4.375","1.428571429","1.25","0.4","0.35","0.357142857","0.3125","28.57142857","52.83018868","87.5","6.944444444","7.936507937","12.96296296","14.81481481","11.57407407","13.22751323","24.53703704","28.04232804"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00138","","","","8","8","1","4","4","8","8","16","34","5.5","3","3","4","4","5","7.23","8.5","11.5","50","0.34375","0.088235294","0.17","6.25","6.25","2","2","1.0625","1.0625","0.375","0.375","32","73.91304348","100","25.46296296","25.46296296","39.35185185","39.35185185","13.88888889","13.88888889","53.24074074","53.24074074"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00139","","","","8","8","1","3","4","8","8","10","25","1.5","1.3","5","3","2","5","11.03","2.8","7.8","35","0.15","0.052","0.08","4.375","4.375","1.25","1.25","0.35","0.35","0.625","0.625","28.57142857","35.8974359","100","6.944444444","6.944444444","12.96296296","12.96296296","23.14814815","23.14814815","36.11111111","36.11111111"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00140","","","","8","5","3","9","3","5","5","9","12","3","1.6","2.9","3","4","4","11.03","4.6","7.5","21","0.333333333","0.133333333","0.219047619","4.2","2.625","1.8","1.125","0.92","0.575","0.58","0.3625","42.85714286","61.33333333","62.5","13.88888889","22.22222222","21.2962963","34.07407407","13.42592593","21.48148148","34.72222222","55.55555556"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00141","","","","8","8","2","3","6","8","8","18","35","6","3","6","3","3","4","0.02","9","15","53","0.333333333","0.085714286","0.169811321","6.625","6.625","2.25","2.25","1.125","1.125","0.75","0.75","33.96226415","60","100","27.77777778","27.77777778","41.66666667","41.66666667","27.77777778","27.77777778","69.44444444","69.44444444"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00142","","","","8","7","1","4","4","7","6","20","15","4","1.5","5","3","3","5","0.02","5.5","10.5","35","0.2","0.1","0.157142857","5","4.375","2.857142857","2.5","0.785714286","0.6875","0.714285714","0.625","57.14285714","52.38095238","87.5","18.51851852","21.16402116","25.46296296","29.1005291","23.14814815","26.45502646","48.61111111","55.55555556"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00143","","","","8","8","1","3","4","8","7","11","2","4","6.2","3.9","3","4","5","0.03","10.2","14.1","13","0.363636364","3.1","0.784615385","1.625","1.625","1.375","1.375","1.275","1.275","0.4875","0.4875","84.61538462","72.34042553","100","18.51851852","18.51851852","47.22222222","47.22222222","18.05555556","18.05555556","65.27777778","65.27777778"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00144","","","","8","7","2","2","6","7","6","19","26","5.5","2","11","4","4","4","1.65","7.5","18.5","45","0.289473684","0.076923077","0.166666667","6.428571429","5.625","2.714285714","2.375","1.071428571","0.9375","1.571428571","1.375","42.22222222","40.54054054","87.5","25.46296296","29.1005291","34.72222222","39.68253968","50.92592593","58.2010582","85.64814815","97.88359788"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00145","","","","8","8","1","4","4","8","8","11","15","4.5","1.5","4","4","4","5","1.65","6","10","26","0.409090909","0.1","0.230769231","3.25","3.25","1.375","1.375","0.75","0.75","0.5","0.5","42.30769231","60","100","20.83333333","20.83333333","27.77777778","27.77777778","18.51851852","18.51851852","46.2962963","46.2962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00146","","","","8","8","2","6","5","8","8","18","30","6.5","4","6.5","3","3","5","11.03","10.5","17","48","0.361111111","0.133333333","0.21875","6","6","2.25","2.25","1.3125","1.3125","0.8125","0.8125","37.5","61.76470588","100","30.09259259","30.09259259","48.61111111","48.61111111","30.09259259","30.09259259","78.7037037","78.7037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00147","","","","8","7","1","4","4","7","7","19","15","7","2","6","3","3","5","12.39","9","15","34","0.368421053","0.133333333","0.264705882","4.857142857","4.25","2.714285714","2.375","1.285714286","1.125","0.857142857","0.75","55.88235294","60","87.5","32.40740741","37.03703704","41.66666667","47.61904762","27.77777778","31.74603175","69.44444444","79.36507937"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00148","","","","8","8","2","4","3","8","8","20","34","5","3","7","3","3","5","3.03","8","15","54","0.25","0.088235294","0.148148148","6.75","6.75","2.5","2.5","1","1","0.875","0.875","37.03703704","53.33333333","100","23.14814815","23.14814815","37.03703704","37.03703704","32.40740741","32.40740741","69.44444444","69.44444444"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00149","","","","8","6","6","8","5","6","6","8","15","1","1.3","6","3","3","5","6.12","2.3","8.3","23","0.125","0.086666667","0.1","3.833333333","2.875","1.333333333","1","0.383333333","0.2875","1","0.75","34.7826087","27.71084337","75","4.62962963","6.172839506","10.64814815","14.19753086","27.77777778","37.03703704","38.42592593","51.2345679"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00150","","","","8","8","1","3","4","8","8","29","11","5.6","2","3.5","4","4","4","7.23","7.6","11.1","40","0.193103448","0.181818182","0.19","5","5","3.625","3.625","0.95","0.95","0.4375","0.4375","72.5","68.46846847","100","25.92592593","25.92592593","35.18518519","35.18518519","16.2037037","16.2037037","51.38888889","51.38888889"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00151","","","","8","8","1","3","4","8","8","14","14","4.5","2","8.5","3","4","4","0.03","6.5","15","28","0.321428571","0.142857143","0.232142857","3.5","3.5","1.75","1.75","0.8125","0.8125","1.0625","1.0625","50","43.33333333","100","20.83333333","20.83333333","30.09259259","30.09259259","39.35185185","39.35185185","69.44444444","69.44444444"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00152","","","","8","7","1","3","4","7","7","9","13","2","1.5","2","3","3","4","3.96","3.5","5.5","22","0.222222222","0.115384615","0.159090909","3.142857143","2.75","1.285714286","1.125","0.5","0.4375","0.285714286","0.25","40.90909091","63.63636364","87.5","9.259259259","10.58201058","16.2037037","18.51851852","9.259259259","10.58201058","25.46296296","29.1005291"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00153","","","","8","8","4","9","3","8","8","22","30","6.5","2","3.5","3","3","3","1.5","8.5","12","52","0.295454545","0.066666667","0.163461538","6.5","6.5","2.75","2.75","1.0625","1.0625","0.4375","0.4375","42.30769231","70.83333333","100","30.09259259","30.09259259","39.35185185","39.35185185","16.2037037","16.2037037","55.55555556","55.55555556"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00154","","","","8","8","1","4","4","8","8","17","14","7.5","2","3","4","4","4","7.76","9.5","12.5","31","0.441176471","0.142857143","0.306451613","3.875","3.875","2.125","2.125","1.1875","1.1875","0.375","0.375","54.83870968","76","100","34.72222222","34.72222222","43.98148148","43.98148148","13.88888889","13.88888889","57.87037037","57.87037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00155","","","","8","7","8","9","3","7","7","0","26","0","1.5","2","3","2","4","10.5","1.5","3.5","26","","0.057692308","0.057692308","3.714285714","3.25","0","0","0.214285714","0.1875","0.285714286","0.25","0","42.85714286","87.5","0","0","6.944444444","7.936507937","9.259259259","10.58201058","16.2037037","18.51851852"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00156","","","","8","8","2","5","4","8","8","24","24","6.5","2.5","5.5","3","3","5","3.96","9","14.5","48","0.270833333","0.104166667","0.1875","6","6","3","3","1.125","1.125","0.6875","0.6875","50","62.06896552","100","30.09259259","30.09259259","41.66666667","41.66666667","25.46296296","25.46296296","67.12962963","67.12962963"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00157","","","","8","8","1","3","7","8","8","11","8","5","2","8","4","4","4","0.12","7","15","19","0.454545455","0.25","0.368421053","2.375","2.375","1.375","1.375","0.875","0.875","1","1","57.89473684","46.66666667","100","23.14814815","23.14814815","32.40740741","32.40740741","37.03703704","37.03703704","69.44444444","69.44444444"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00158","","","","8","8","2","4","6","8","6","17","16","7.5","2","8.5","4","4","5","11.03","9.5","18","33","0.441176471","0.125","0.287878788","4.125","4.125","2.125","2.125","1.1875","1.1875","1.0625","1.0625","51.51515152","52.77777778","100","34.72222222","34.72222222","43.98148148","43.98148148","39.35185185","39.35185185","83.33333333","83.33333333"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00159","","","","8","8","1","3","5","8","7","6","8","3.1","1.6","3","3","4","4","","4.7","7.7","14","0.516666667","0.2","0.335714286","1.75","1.75","0.75","0.75","0.5875","0.5875","0.375","0.375","42.85714286","61.03896104","100","14.35185185","14.35185185","21.75925926","21.75925926","13.88888889","13.88888889","35.64814815","35.64814815"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00160","","","","8","8","1","5","4","8","8","12","15","5.5","3","7.5","3","3","5","11.03","8.5","16","27","0.458333333","0.2","0.314814815","3.375","3.375","1.5","1.5","1.0625","1.0625","0.9375","0.9375","44.44444444","53.125","100","25.46296296","25.46296296","39.35185185","39.35185185","34.72222222","34.72222222","74.07407407","74.07407407"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00161","","","","8","8","1","3","4","8","8","12","60","3","2.5","3.5","3","3","5","4.61","5.5","9","72","0.25","0.041666667","0.076388889","9","9","1.5","1.5","0.6875","0.6875","0.4375","0.4375","16.66666667","61.11111111","100","13.88888889","13.88888889","25.46296296","25.46296296","16.2037037","16.2037037","41.66666667","41.66666667"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00162","","","","8","8","7","4","4","8","8","9","7","4","0.8","5","3","3","5","3.03","4.8","9.8","16","0.444444444","0.114285714","0.3","2","2","1.125","1.125","0.6","0.6","0.625","0.625","56.25","48.97959184","100","18.51851852","18.51851852","22.22222222","22.22222222","23.14814815","23.14814815","45.37037037","45.37037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00163","","","","8","8","1","3","5","8","8","13","16","5.5","4","8","3","3","4","10.5","9.5","17.5","29","0.423076923","0.25","0.327586207","3.625","3.625","1.625","1.625","1.1875","1.1875","1","1","44.82758621","54.28571429","100","25.46296296","25.46296296","43.98148148","43.98148148","37.03703704","37.03703704","81.01851852","81.01851852"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00164","","","","8","8","1","3","4","8","8","6","42","4","4.5","3","3","3","5","10.5","8.5","11.5","48","0.666666667","0.107142857","0.177083333","6","6","0.75","0.75","1.0625","1.0625","0.375","0.375","12.5","73.91304348","100","18.51851852","18.51851852","39.35185185","39.35185185","13.88888889","13.88888889","53.24074074","53.24074074"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00165","","","","8","8","1","4","5","8","8","4","7","1","0.9","17.5","3","2","5","0.03","1.9","19.4","11","0.25","0.128571429","0.172727273","1.375","1.375","0.5","0.5","0.2375","0.2375","2.1875","2.1875","36.36363636","9.793814433","100","4.62962963","4.62962963","8.796296296","8.796296296","81.01851852","81.01851852","89.81481481","89.81481481"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00166","","","","8","8","1","4","6","8","8","12","19","4","4.8","5.5","3","3","5","4.61","8.8","14.3","31","0.333333333","0.252631579","0.283870968","3.875","3.875","1.5","1.5","1.1","1.1","0.6875","0.6875","38.70967742","61.53846154","100","18.51851852","18.51851852","40.74074074","40.74074074","25.46296296","25.46296296","66.2037037","66.2037037"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00167","","","","8","8","1","3","5","8","7","0","13","0","1","10","2","1","5","0.03","1","11","13","","0.076923077","0.076923077","1.625","1.625","0","0","0.125","0.125","1.25","1.25","0","9.090909091","100","0","0","4.62962963","4.62962963","46.2962963","46.2962963","50.92592593","50.92592593"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00168","","","","8","7","2","3","5","7","7","8","11","2","1.5","6.5","3","2","4","","3.5","10","19","0.25","0.136363636","0.184210526","2.714285714","2.375","1.142857143","1","0.5","0.4375","0.928571429","0.8125","42.10526316","35","87.5","9.259259259","10.58201058","16.2037037","18.51851852","30.09259259","34.39153439","46.2962963","52.91005291"
"","","MZP2009GUR-PT02","","","","","","","","","MZP2009GUR-PT02-00169","","","","8","6","2","3","4","6","6","13","20","2.5","4.5","7","3","3","5","12.39","7","14","33","0.192307692","0.225","0.212121212","5.5","4.125","2.166666667","1.625","1.166666667","0.875","1.166666667","0.875","39.39393939","50","75","11.57407407","15.43209877","32.40740741","43.20987654","32.40740741","43.20987654","64.81481481","86.41975309"
