"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Fibers content in boiled storage root samples estimating 1-9|CO_331:0000259","Storage root sweetness in cooked samples estimating 1-9|CO_331:0000261","Storage root texture in boiled samples estimating 1-9 by Gruneberg|CO_331:0000265","Boiled storage root flesh taste estimating 1-9|CO_331:0000269","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of total carotenoids in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000290"," Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00154","","","","26","11","1","1","3","5","5","7","11","1.2","0.2","9.2","6","5","1","49","13.5","1","5","5","5","3.3","1.52","1.1","16.73","3.03","59.12","5.58","7.68","6.54","1.4","10.6","18","0.171428571","0.018181818","0.077777778","3.6","0.692307692","1.4","0.269230769","0.28","0.053846154","1.84","0.353846154","38.88888889","13.20754717","19.23076923","27.55102041","0.385714286","1.709401709","8.888888889","1.994301994","10.37037037","13.10541311","68.14814815","0.549450549","2.857142857","15.0997151","78.51851852"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00155","","","","26","26","1","3","9","12","11","49","20","13","1","35","2","4","1","41.4","14.3","1","5","7","3","4.67","2.37","1.44","45.52","10.5","43.51","6.88","10.66","22.14","14","49","69","0.265306122","0.05","0.202898551","5.75","2.653846154","4.083333333","1.884615385","1.166666667","0.538461538","2.916666667","1.346153846","71.01449275","28.57142857","46.15384615","34.5410628","4.835748792","18.51851852","40.12345679","19.94301994","43.20987654","49.85754986","108.0246914","6.888531043","14.92515059","69.8005698","151.2345679"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00156","","","","26","17","3","3","6","9","9","15","3","5","0.5","14","3","2","1","","","1","9","7","3","","","","","10.5","","","","","5.5","19.5","18","0.333333333","0.166666667","0.305555556","2","0.692307692","1.666666667","0.576923077","0.611111111","0.211538462","1.555555556","0.538461538","83.33333333","28.20512821","34.61538462","","","7.122507123","20.57613169","7.834757835","22.63374486","19.94301994","57.61316872","","","27.77777778","80.24691358"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00157","","","","26","23","5","6","9","17","17","50","94","11","7.5","17.5","2","2","1","50.6","13","1","5","5","5","2.92","1.46","0.92","29.68","12.36","57.6","4","5.74","14.06","18.5","36","144","0.22","0.079787234","0.128472222","8.470588235","5.538461538","2.941176471","1.923076923","1.088235294","0.711538462","1.029411765","0.673076923","34.72222222","51.38888889","65.38461538","25.6916996","4.752964427","15.66951567","23.96514161","26.35327635","40.30501089","24.92877493","38.12636166","6.770604597","10.35504232","51.28205128","78.43137255"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00158","","","","26","13","1","1","4","7","7","43","17","5","1.5","12","3","3","1","50.8","15.1","1","9","9","1","4.71","1.8","1.26","37.81","14.37","54.28","5.45","8.1","11.43","6.5","18.5","60","0.11627907","0.088235294","0.108333333","8.571428571","2.307692308","6.142857143","1.653846154","0.928571429","0.25","1.714285714","0.461538462","71.66666667","35.13513514","26.92307692","29.72440945","1.932086614","7.122507123","26.45502646","9.259259259","34.39153439","17.09401709","63.49206349","2.752260134","10.2226805","26.35327635","97.88359788"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00159","","","","26","14","4","3","2","2","2","7","3","3","1","0.5","5","4","1","50.1","13.1","1","9","7","1","3.97","2.27","1.4","45.8548431","14.37","47.15","4.73","6.84","20.72","4","4.5","10","0.428571429","0.333333333","0.4","5","0.384615385","3.5","0.269230769","2","0.153846154","0.25","0.019230769","70","88.88888889","7.692307692","26.14770459","1.045908184","4.273504274","55.55555556","5.698005698","74.07407407","0.712250712","9.259259259","1.489897697","19.36867007","6.41025641","83.33333333"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00160","","","","26","20","1","1","6","13","13","29","17","5","3.5","3.4","5","5","2","45.5","13.8","1","9","7","3","5.61","1.97","1.14","14.15","5.49","54.48","5.03","7.34","13.14","8.5","11.9","46","0.172413793","0.205882353","0.184782609","3.538461538","1.769230769","2.230769231","1.115384615","0.653846154","0.326923077","0.261538462","0.130769231","63.04347826","71.42857143","50","30.32967033","2.578021978","7.122507123","14.24501425","12.10826211","24.21652422","4.843304843","9.686609687","3.67239598","7.34479196","16.95156695","33.9031339"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00161","","","","26","26","1","1","5","14","14","37","22","6.5","3.5","5","5","5","1","50.6","11.7","1","5","5","5","3.54","1.66","1.23","49.58","11.03","56.24","4.08","5.72","13.49","10","15","59","0.175675676","0.159090909","0.169491525","4.214285714","2.269230769","2.642857143","1.423076923","0.714285714","0.384615385","0.357142857","0.192307692","62.71186441","66.66666667","53.84615385","23.12252964","2.312252964","9.259259259","17.1957672","14.24501425","26.45502646","7.122507123","13.22751323","3.293807642","6.117071334","21.36752137","39.68253968"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00162","","","","26","19","1","1","7","14","14","50","55","10","3.4","20","2","3","1","50.2","13.6","1","7","7","1","3.13","1.48","0.71","26.44","14.37","44.37","8.81","12.19","17.12","13.4","33.4","105","0.2","0.061818182","0.127619048","7.5","4.038461538","3.571428571","1.923076923","0.957142857","0.515384615","1.428571429","0.769230769","47.61904762","40.11976048","53.84615385","27.09163347","3.630278884","14.24501425","26.45502646","19.08831909","35.44973545","28.49002849","52.91005291","5.171337442","9.603912393","47.57834758","88.35978836"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00163","","","","26","23","1","2","7","12","12","44","25","8.5","1.8","8","3","3","1","","","1","5","5","5","","","","","12.39","","","","","10.3","18.3","69","0.193181818","0.072","0.149275362","5.75","2.653846154","3.666666667","1.692307692","0.858333333","0.396153846","0.666666667","0.307692308","63.76811594","56.28415301","46.15384615","","","12.10826211","26.2345679","14.67236467","31.79012346","11.3960114","24.69135802","","","26.06837607","56.48148148"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00164","","","","26","8","1","1","3","3","3","8","0","1.5","0","1","2","2","1","34.8","11.9","3","5","6","5","6.83","2.39","1.53","21.68","14.37","52.64","4.76","7","12.04","1.5","2.5","8","0.1875","","0.1875","2.666666667","0.307692308","2.666666667","0.307692308","0.5","0.057692308","0.333333333","0.038461538","100","60","11.53846154","34.1954023","0.512931034","2.136752137","18.51851852","2.136752137","18.51851852","1.424501425","12.34567901","0.730670989","6.332481907","3.561253561","30.86419753"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00165","","","","26","23","1","1","5","10","10","20","17","3.8","1","7","2","3","1","50.7","15.3","3","9","7","3","3.75","1.98","1.29","33.11","11.03","58","3.9","6.23","13.26","4.8","11.8","37","0.19","0.058823529","0.12972973","3.7","1.423076923","2","0.769230769","0.48","0.184615385","0.7","0.269230769","54.05405405","40.6779661","38.46153846","30.17751479","1.44852071","5.413105413","14.07407407","6.837606838","17.77777778","9.971509972","25.92592593","2.063419815","5.364891519","16.80911681","43.7037037"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00166","","","","26","24","3","2","4","13","12","15","12","2.5","0.2","7","2","2","1","50.8","14.7","3","7","7","1","1.99","1.46","1","32.36","7.76","47.87","7.37","10.13","17.73","2.7","9.7","27","0.166666667","0.016666667","0.1","2.076923077","1.038461538","1.153846154","0.576923077","0.207692308","0.103846154","0.538461538","0.269230769","55.55555556","27.83505155","50","28.93700787","0.781299213","3.561253561","7.122507123","3.846153846","7.692307692","9.971509972","19.94301994","1.112961841","2.225923683","13.81766382","27.63532764"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00167","","","","26","10","3","3","4","5","2","0","8","0","0.1","5","3","3","1","","","","","","1","","","","","","","","","","0.1","5.1","8","","0.0125","0.0125","1.6","0.307692308","0","0","0.02","0.003846154","1","0.192307692","0","1.960784314","19.23076923","","","0","0","0.142450142","0.740740741","7.122507123","37.03703704","","","7.264957265","37.77777778"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00168","","","","26","20","1","1","6","16","16","31","102","5","4","8","4","6","1","50.8","10.7","1","7","7","1","3.48","1.77","1.03","15.19","6.12","50.18","6.27","8.83","16.12","9","17","133","0.161290323","0.039215686","0.067669173","8.3125","5.115384615","1.9375","1.192307692","0.5625","0.346153846","0.5","0.307692308","23.30827068","52.94117647","61.53846154","21.06299213","1.895669291","7.122507123","11.57407407","12.82051282","20.83333333","11.3960114","18.51851852","2.700383606","4.38812336","24.21652422","39.35185185"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00169","","","","26","23","3","3","7","14","14","42","12","8","0.5","14","3","3","1","22","8.1","1","9","9","1","5.87","1.76","1.14","21.7","0.12","63.51","3.78","6.17","6.5","8.5","22.5","54","0.19047619","0.041666667","0.157407407","3.857142857","2.076923077","3","1.615384615","0.607142857","0.326923077","1","0.538461538","77.77777778","37.77777778","53.84615385","36.81818182","3.129545455","11.3960114","21.16402116","12.10826211","22.48677249","19.94301994","37.03703704","4.458041958","8.279220779","32.05128205","59.52380952"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00170","","","","26","18","5","5","7","15","15","42","21","9","2","23","6","5","1","50.4","11.8","1","9","7","1","2.63","1.44","0.83","31.39","14.37","54.94","6.37","9.18","12.55","11","34","63","0.214285714","0.095238095","0.174603175","4.2","2.423076923","2.8","1.615384615","0.733333333","0.423076923","1.533333333","0.884615385","66.66666667","32.35294118","57.69230769","23.41269841","2.575396825","12.82051282","22.22222222","15.66951567","27.16049383","32.76353276","56.79012346","3.668656446","6.359004507","48.43304843","83.95061728"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00171","","","","26","26","3","4","6","17","17","32","30","5","2","7","4","4","1","44.8","13","1","9","9","1","4.74","1.76","1.19","7.69","4.92","56.49","4.14","5.8","11.07","7","14","62","0.15625","0.066666667","0.112903226","3.647058824","2.384615385","1.882352941","1.230769231","0.411764706","0.269230769","0.411764706","0.269230769","51.61290323","50","65.38461538","29.01785714","2.03125","7.122507123","10.89324619","9.971509972","15.25054466","9.971509972","15.25054466","2.893518519","4.425381264","19.94301994","30.50108932"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00172","","","","26","25","4","3","6","14","14","23","31","5.5","2","11","3","3","1","","","1","5","5","5","","","","","12.39","","","","","7.5","18.5","54","0.239130435","0.064516129","0.138888889","3.857142857","2.076923077","1.642857143","0.884615385","0.535714286","0.288461538","0.785714286","0.423076923","42.59259259","40.54054054","53.84615385","","","7.834757835","14.55026455","10.68376068","19.84126984","15.66951567","29.1005291","","","26.35327635","48.94179894"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00173","","","","26","8","3","2","3","3","3","4","2","0.8","1","5.5","7","6","1","","","1","5","5","5","","","","","10.5","","","","","1.8","7.3","6","0.2","0.5","0.3","2","0.230769231","1.333333333","0.153846154","0.6","0.069230769","1.833333333","0.211538462","66.66666667","24.65753425","11.53846154","","","1.13960114","9.87654321","2.564102564","22.22222222","7.834757835","67.90123457","","","10.3988604","90.12345679"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00174","","","","26","18","3","2","6","10","3","0","6","0","0.5","17.5","6","6","1","50.5","16.4","1","7","9","1","3.4","1.44","1.09","35.91","0.15","55.43","5.12","7.22","12.45","0.5","18","6","","0.083333333","0.083333333","0.6","0.230769231","0","0","0.05","0.019230769","1.75","0.673076923","0","2.777777778","38.46153846","32.47524752","0.162376238","0","0","0.712250712","1.851851852","24.92877493","64.81481481","0.231305182","0.601393473","25.64102564","66.66666667"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00175","","","","26","12","1","3","4","6","6","18","1","3.5","0.5","7","5","5","1","","","1","9","7","3","","","","","11.03","","","","","4","11","19","0.194444444","0.5","0.210526316","3.166666667","0.730769231","3","0.692307692","0.666666667","0.153846154","1.166666667","0.269230769","94.73684211","36.36363636","23.07692308","","","4.985754986","21.60493827","5.698005698","24.69135802","9.971509972","43.20987654","","","15.66951567","67.90123457"
"","","MZP2012UMB-AT06","","","","","","","","","MZP2012UMB-AT06-00176","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
