"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots after harvest per NET plot|CO_331:0000233","Average non-commercial storage root weight computation kg|CO_331:0002039","Percentage of commercial storage root|CO_331:0000682"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00103","","","","36","28","21","15","46","110","4.6","2.8","9.6","1","3","1","7.4","17","0.1","0.047435897","7.428571429","4.333333333","2.19047619","1.277777778","0.352380952","0.205555556","0.457142857","0.266666667","43.52941176","58.33333333","4.732510288","8.11287478","7.613168724","13.05114638","9.87654321","16.93121693","17.48971193","29.98236332","156","0.025454545","29.48717949"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00104","","","","36","28","21","13","63","70","11.6","2.2","9","5","3","3","13.8","22.8","0.184126984","0.103759398","6.333333333","3.694444444","3","1.75","0.657142857","0.383333333","0.428571429","0.25","60.52631579","58.33333333","11.93415638","20.45855379","14.19753086","24.33862434","9.259259259","15.87301587","23.45679012","40.21164021","133","0.031428571","47.36842105"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00105","","","","36","17","15","10","38","64","6","2.8","8","1","3","7","8.8","16.8","0.157894737","0.08627451","6.8","2.833333333","2.533333333","1.055555556","0.586666667","0.244444444","0.533333333","0.222222222","52.38095238","41.66666667","6.172839506","14.81481481","9.053497942","21.72839506","8.230452675","19.75308642","17.28395062","41.48148148","102","0.04375","37.25490196"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00106","","","","36","25","19","13","20","84","4.2","2.8","23.2","1","5","3","7","30.2","0.21","0.067307692","5.473684211","2.888888889","1.052631579","0.555555556","0.368421053","0.194444444","1.221052632","0.644444444","23.17880795","52.77777778","4.320987654","8.187134503","7.201646091","13.64522417","23.86831276","45.22417154","31.06995885","58.86939571","104","0.033333333","19.23076923"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00107","","","","36","28","20","15","62","50","7.4","2.8","9.8","1","3","7","10.2","20","0.119354839","0.091071429","5.6","3.111111111","3.1","1.722222222","0.51","0.283333333","0.49","0.272222222","51","55.55555556","7.613168724","13.7037037","10.49382716","18.88888889","10.08230453","18.14814815","20.57613169","37.03703704","112","0.056","55.35714286"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00108","","","","36","24","18","16","28","45","3","1.8","17","1","5","5","4.8","21.8","0.107142857","0.065753425","4.055555556","2.027777778","1.555555556","0.777777778","0.266666667","0.133333333","0.944444444","0.472222222","22.01834862","50","3.086419753","6.172839506","4.938271605","9.87654321","17.48971193","34.97942387","22.42798354","44.85596708","73","0.04","38.35616438"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00109","","","","36","28","20","18","44","119","7.2","6.8","10.2","1","3","5","14","24.2","0.163636364","0.085889571","8.15","4.527777778","2.2","1.222222222","0.7","0.388888889","0.51","0.283333333","57.85123967","55.55555556","7.407407407","13.33333333","14.40329218","25.92592593","10.49382716","18.88888889","24.89711934","44.81481481","163","0.057142857","26.99386503"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00110","","","","36","25","17","17","51","110","6.8","5","24.2","1","5","5","11.8","36","0.133333333","0.073291925","9.470588235","4.472222222","3","1.416666667","0.694117647","0.327777778","1.423529412","0.672222222","32.77777778","47.22222222","6.995884774","14.81481481","12.1399177","25.708061","24.89711934","52.72331155","37.03703704","78.43137255","161","0.045454545","31.67701863"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00111","","","","36","28","20","19","18","40","3.2","2.4","10","1","3","5","5.6","15.6","0.177777778","0.096551724","2.9","1.611111111","0.9","0.5","0.28","0.155555556","0.5","0.277777778","35.8974359","55.55555556","3.29218107","5.925925926","5.761316872","10.37037037","10.28806584","18.51851852","16.04938272","28.88888889","58","0.06","31.03448276"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00112","","","","36","30","22","21","68","52","14.2","3.2","15.8","3","3","3","17.4","33.2","0.208823529","0.145","5.454545455","3.333333333","3.090909091","1.888888889","0.790909091","0.483333333","0.718181818","0.438888889","52.40963855","61.11111111","14.6090535","23.90572391","17.90123457","29.29292929","16.25514403","26.5993266","34.1563786","55.89225589","120","0.061538462","56.66666667"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00113","","","","36","36","28","16","32","20","7","1.2","15.8","1","3","5","8.2","24","0.21875","0.157692308","1.857142857","1.444444444","1.142857143","0.888888889","0.292857143","0.227777778","0.564285714","0.438888889","34.16666667","77.77777778","7.201646091","9.259259259","8.436213992","10.84656085","16.25514403","20.8994709","24.69135802","31.74603175","52","0.06","61.53846154"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00114","","","","36","36","28","27","50","51","9.6","2.8","11.8","1","3","3","12.4","24.2","0.192","0.122772277","3.607142857","2.805555556","1.785714286","1.388888889","0.442857143","0.344444444","0.421428571","0.327777778","51.23966942","77.77777778","9.87654321","12.6984127","12.75720165","16.4021164","12.1399177","15.60846561","24.89711934","32.01058201","101","0.054901961","49.5049505"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00115","","","","36","35","27","26","79","68","10.2","2.6","23","1","3","3","12.8","35.8","0.129113924","0.08707483","5.444444444","4.083333333","2.925925926","2.194444444","0.474074074","0.355555556","0.851851852","0.638888889","35.75418994","75","10.49382716","13.99176955","13.16872428","17.55829904","23.66255144","31.55006859","36.83127572","49.10836763","147","0.038235294","53.7414966"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00116","","","","36","34","26","23","56","100","8.4","4","14.6","3","3","3","12.4","27","0.15","0.079487179","6","4.333333333","2.153846154","1.555555556","0.476923077","0.344444444","0.561538462","0.405555556","45.92592593","72.22222222","8.641975309","11.96581197","12.75720165","17.66381766","15.02057613","20.7977208","27.77777778","38.46153846","156","0.04","35.8974359"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00117","","","","36","35","27","19","13","60","1.6","2.4","18.2","3","3","3","4","22.2","0.123076923","0.054794521","2.703703704","2.027777778","0.481481481","0.361111111","0.148148148","0.111111111","0.674074074","0.505555556","18.01801802","75","1.646090535","2.19478738","4.115226337","5.48696845","18.72427984","24.96570645","22.83950617","30.4526749","73","0.04","17.80821918"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00118","","","","36","35","27","8","","11","","0.8","15.2","1","7","7","","","","","","","","","","","0.562962963","0.422222222","","75","","","","","15.63786008","20.85048011","","","","0.072727273",""
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00119","","","","36","36","29","21","55","105","5.2","3","18.4","1","5","5","8.2","26.6","0.094545455","0.05125","5.517241379","4.444444444","1.896551724","1.527777778","0.282758621","0.227777778","0.634482759","0.511111111","30.82706767","80.55555556","5.349794239","6.641123883","8.436213992","10.47254151","18.93004115","23.49936143","27.36625514","33.97190294","160","0.028571429","34.375"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00120","","","","36","36","28","24","116","30","13.6","1.6","14.4","3","5","5","15.2","29.6","0.117241379","0.104109589","5.214285714","4.055555556","4.142857143","3.222222222","0.542857143","0.422222222","0.514285714","0.4","51.35135135","77.77777778","13.99176955","17.98941799","15.63786008","20.10582011","14.81481481","19.04761905","30.4526749","39.15343915","146","0.053333333","79.45205479"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00121","","","","36","36","26","26","100","85","14.4","3.2","13.8","3","3","3","17.6","31.4","0.144","0.095135135","7.115384615","5.138888889","3.846153846","2.777777778","0.676923077","0.488888889","0.530769231","0.383333333","56.05095541","72.22222222","14.81481481","20.51282051","18.10699588","25.07122507","14.19753086","19.65811966","32.30452675","44.72934473","185","0.037647059","54.05405405"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00122","","","","36","34","26","17","22","54","3.2","2.2","27.2","1","3","5","5.4","32.6","0.145454545","0.071052632","2.923076923","2.111111111","0.846153846","0.611111111","0.207692308","0.15","1.046153846","0.755555556","16.56441718","72.22222222","3.29218107","4.558404558","5.555555556","7.692307692","27.98353909","38.74643875","33.53909465","46.43874644","76","0.040740741","28.94736842"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00123","","","","36","30","22","18","12","106","2.6","3.2","16.8","1","7","7","5.8","22.6","0.216666667","0.049152542","5.363636364","3.277777778","0.545454545","0.333333333","0.263636364","0.161111111","0.763636364","0.466666667","25.66371681","61.11111111","2.674897119","4.377104377","5.967078189","9.764309764","17.28395062","28.28282828","23.25102881","38.04713805","118","0.030188679","10.16949153"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00124","","","","36","36","28","21","47","35","9.2","1.4","23.4","1","3","3","10.6","34","0.195744681","0.129268293","2.928571429","2.277777778","1.678571429","1.305555556","0.378571429","0.294444444","0.835714286","0.65","31.17647059","77.77777778","9.465020576","12.16931217","10.90534979","14.02116402","24.07407407","30.95238095","34.97942387","44.97354497","82","0.04","57.31707317"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00125","","","","36","32","24","23","60","103","10.8","4.4","19.4","3","3","3","15.2","34.6","0.18","0.093251534","6.791666667","4.527777778","2.5","1.666666667","0.633333333","0.422222222","0.808333333","0.538888889","43.93063584","66.66666667","11.11111111","16.66666667","15.63786008","23.45679012","19.95884774","29.9382716","35.59670782","53.39506173","163","0.042718447","36.80981595"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00126","","","","36","36","30","29","53","64","11.4","4.6","17.4","3","3","5","16","33.4","0.21509434","0.136752137","3.9","3.25","1.766666667","1.472222222","0.533333333","0.444444444","0.58","0.483333333","47.90419162","83.33333333","11.72839506","14.07407407","16.46090535","19.75308642","17.90123457","21.48148148","34.36213992","41.2345679","117","0.071875","45.2991453"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00127","","","","36","31","23","17","69","57","7.4","2.2","17.6","1","5","5","9.6","27.2","0.107246377","0.076190476","5.47826087","3.5","3","1.916666667","0.417391304","0.266666667","0.765217391","0.488888889","35.29411765","63.88888889","7.613168724","11.91626409","9.87654321","15.4589372","18.10699588","28.34138486","27.98353909","43.80032206","126","0.038596491","54.76190476"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00128","","","","36","36","28","25","80","76","11","2","17.4","1","3","3","13","30.4","0.1375","0.083333333","5.571428571","4.333333333","2.857142857","2.222222222","0.464285714","0.361111111","0.621428571","0.483333333","42.76315789","77.77777778","11.31687243","14.55026455","13.3744856","17.1957672","17.90123457","23.01587302","31.27572016","40.21164021","156","0.026315789","51.28205128"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00129","","","","36","32","24","15","25","73","2.4","2.2","13.6","1","5","5","4.6","18.2","0.096","0.046938776","4.083333333","2.722222222","1.041666667","0.694444444","0.191666667","0.127777778","0.566666667","0.377777778","25.27472527","66.66666667","2.469135802","3.703703704","4.732510288","7.098765432","13.99176955","20.98765432","18.72427984","28.08641975","98","0.030136986","25.51020408"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00130","","","","36","30","22","15","40","70","8.4","3","9.4","1","3","5","11.4","20.8","0.21","0.103636364","5","3.055555556","1.818181818","1.111111111","0.518181818","0.316666667","0.427272727","0.261111111","54.80769231","61.11111111","8.641975309","14.14141414","11.72839506","19.19191919","9.670781893","15.82491582","21.39917695","35.01683502","110","0.042857143","36.36363636"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00131","","","","36","35","27","21","28","56","3","1.8","23","1","3","3","4.8","27.8","0.107142857","0.057142857","3.111111111","2.333333333","1.037037037","0.777777778","0.177777778","0.133333333","0.851851852","0.638888889","17.26618705","75","3.086419753","4.115226337","4.938271605","6.58436214","23.66255144","31.55006859","28.60082305","38.13443073","84","0.032142857","33.33333333"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00132","","","","36","27","17","13","9","20","1.4","0.8","15.8","1","5","5","2.2","18","0.155555556","0.075862069","1.705882353","0.805555556","0.529411765","0.25","0.129411765","0.061111111","0.929411765","0.438888889","12.22222222","47.22222222","1.440329218","3.050108932","2.263374486","4.793028322","16.25514403","34.42265795","18.51851852","39.21568627","29","0.04","31.03448276"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00133","","","","36","32","22","18","29","54","5.4","4","20","1","3","3","9.4","29.4","0.186206897","0.113253012","3.772727273","2.305555556","1.318181818","0.805555556","0.427272727","0.261111111","0.909090909","0.555555556","31.97278912","61.11111111","5.555555556","9.090909091","9.670781893","15.82491582","20.57613169","33.67003367","30.24691358","49.49494949","83","0.074074074","34.93975904"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00134","","","","36","31","23","17","23","100","1.4","2.2","19.4","1","7","7","3.6","23","0.060869565","0.029268293","5.347826087","3.416666667","1","0.638888889","0.156521739","0.1","0.843478261","0.538888889","15.65217391","63.88888889","1.440329218","2.254428341","3.703703704","5.797101449","19.95884774","31.23993559","23.66255144","37.03703704","123","0.022","18.69918699"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00135","","","","36","33","25","20","","78","","1.8","15.8","1","7","7","","","","","","","","","","","0.632","0.438888889","","69.44444444","","","","","16.25514403","23.40740741","","","","0.023076923",""
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00136","","","","36","32","22","14","41","16","5","0.6","7.2","1","5","5","5.6","12.8","0.12195122","0.098245614","2.590909091","1.583333333","1.863636364","1.138888889","0.254545455","0.155555556","0.327272727","0.2","43.75","61.11111111","5.144032922","8.417508418","5.761316872","9.427609428","7.407407407","12.12121212","13.16872428","21.54882155","57","0.0375","71.92982456"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00137","","","","36","34","26","16","14","35","1.6","1.8","17.2","1","7","7","3.4","20.6","0.114285714","0.069387755","1.884615385","1.361111111","0.538461538","0.388888889","0.130769231","0.094444444","0.661538462","0.477777778","16.50485437","72.22222222","1.646090535","2.279202279","3.497942387","4.843304843","17.69547325","24.5014245","21.19341564","29.34472934","49","0.051428571","28.57142857"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00138","","","","36","36","28","18","20","18","1.8","0.8","16.2","3","5","7","2.6","18.8","0.09","0.068421053","1.357142857","1.055555556","0.714285714","0.555555556","0.092857143","0.072222222","0.578571429","0.45","13.82978723","77.77777778","1.851851852","2.380952381","2.674897119","3.439153439","16.66666667","21.42857143","19.34156379","24.86772487","38","0.044444444","52.63157895"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00139","","","","36","36","30","24","30","77","5.6","3.8","14","1","3","3","9.4","23.4","0.186666667","0.087850467","3.566666667","2.972222222","1","0.833333333","0.313333333","0.261111111","0.466666667","0.388888889","40.17094017","83.33333333","5.761316872","6.913580247","9.670781893","11.60493827","14.40329218","17.28395062","24.07407407","28.88888889","107","0.049350649","28.03738318"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00140","","","","36","31","23","16","18","17","3.8","0.6","15.8","1","3","5","4.4","20.2","0.211111111","0.125714286","1.52173913","0.972222222","0.782608696","0.5","0.191304348","0.122222222","0.686956522","0.438888889","21.78217822","63.88888889","3.909465021","6.119162641","4.526748971","7.085346216","16.25514403","25.44283414","20.781893","32.52818035","35","0.035294118","51.42857143"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00141","","","","36","36","30","16","40","55","6.4","2","13.2","1","5","5","8.4","21.6","0.16","0.088421053","3.166666667","2.638888889","1.333333333","1.111111111","0.28","0.233333333","0.44","0.366666667","38.88888889","83.33333333","6.58436214","7.901234568","8.641975309","10.37037037","13.58024691","16.2962963","22.22222222","26.66666667","95","0.036363636","42.10526316"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00142","","","","36","31","23","19","31","68","6","2.4","10","3","3","3","8.4","18.4","0.193548387","0.084848485","4.304347826","2.75","1.347826087","0.861111111","0.365217391","0.233333333","0.434782609","0.277777778","45.65217391","63.88888889","6.172839506","9.661835749","8.641975309","13.52657005","10.28806584","16.10305958","18.93004115","29.62962963","99","0.035294118","31.31313131"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00143","","","","36","36","30","20","54","80","6.4","2.8","15.6","1","3","3","9.2","24.8","0.118518519","0.068656716","4.466666667","3.722222222","1.8","1.5","0.306666667","0.255555556","0.52","0.433333333","37.09677419","83.33333333","6.58436214","7.901234568","9.465020576","11.35802469","16.04938272","19.25925926","25.51440329","30.61728395","134","0.035","40.29850746"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00144","","","","36","27","19","8","12","14","3","0.8","12","1","7","7","3.8","15.8","0.25","0.146153846","1.368421053","0.722222222","0.631578947","0.333333333","0.2","0.105555556","0.631578947","0.333333333","24.05063291","52.77777778","3.086419753","5.847953216","3.909465021","7.407407407","12.34567901","23.39181287","16.25514403","30.79922027","26","0.057142857","46.15384615"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00145","","","","36","35","27","20","37","35","5.8","1.4","19.2","1","5","5","7.2","26.4","0.156756757","0.1","2.666666667","2","1.37037037","1.027777778","0.266666667","0.2","0.711111111","0.533333333","27.27272727","75","5.967078189","7.956104252","7.407407407","9.87654321","19.75308642","26.33744856","27.16049383","36.21399177","72","0.04","51.38888889"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00146","","","","36","18","11","10","60","30","3","2","7.8","1","5","5","5","12.8","0.05","0.055555556","8.181818182","2.5","5.454545455","1.666666667","0.454545455","0.138888889","0.709090909","0.216666667","39.0625","30.55555556","3.086419753","10.1010101","5.144032922","16.83501684","8.024691358","26.26262626","13.16872428","43.0976431","90","0.066666667","66.66666667"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00147","","","","36","23","15","15","34","40","5","1.8","16","1","3","5","6.8","22.8","0.147058824","0.091891892","4.933333333","2.055555556","2.266666667","0.944444444","0.453333333","0.188888889","1.066666667","0.444444444","29.8245614","41.66666667","5.144032922","12.34567901","6.995884774","16.79012346","16.46090535","39.50617284","23.45679012","56.2962963","74","0.045","45.94594595"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00148","","","","36","28","20","8","11","15","1.2","0.4","10.8","1","3","3","1.6","12.4","0.109090909","0.061538462","1.3","0.722222222","0.55","0.305555556","0.08","0.044444444","0.54","0.3","12.90322581","55.55555556","1.234567901","2.222222222","1.646090535","2.962962963","11.11111111","20","12.75720165","22.96296296","26","0.026666667","42.30769231"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00149","","","","36","32","24","24","45","136","9.2","7.4","16","1","3","3","16.6","32.6","0.204444444","0.091712707","7.541666667","5.027777778","1.875","1.25","0.691666667","0.461111111","0.666666667","0.444444444","50.9202454","66.66666667","9.465020576","14.19753086","17.0781893","25.61728395","16.46090535","24.69135802","33.53909465","50.30864198","181","0.054411765","24.86187845"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00150","","","","36","34","26","19","24","164","5.4","7","13.6","1","3","5","12.4","26","0.225","0.065957447","7.230769231","5.222222222","0.923076923","0.666666667","0.476923077","0.344444444","0.523076923","0.377777778","47.69230769","72.22222222","5.555555556","7.692307692","12.75720165","17.66381766","13.99176955","19.37321937","26.74897119","37.03703704","188","0.042682927","12.76595745"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00151","","","","36","35","27","22","50","100","7","3.8","7.6","1","3","5","10.8","18.4","0.14","0.072","5.555555556","4.166666667","1.851851852","1.388888889","0.4","0.3","0.281481481","0.211111111","58.69565217","75","7.201646091","9.602194787","11.11111111","14.81481481","7.818930041","10.42524005","18.93004115","25.24005487","150","0.038","33.33333333"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00152","","","","36","36","28","21","26","63","6","3.2","7","1","3","7","9.2","16.2","0.230769231","0.103370787","3.178571429","2.472222222","0.928571429","0.722222222","0.328571429","0.255555556","0.25","0.194444444","56.79012346","77.77777778","6.172839506","7.936507937","9.465020576","12.16931217","7.201646091","9.259259259","16.66666667","21.42857143","89","0.050793651","29.21348315"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00153","","","","36","34","27","19","45","94","6.8","4.2","7.4","1","3","7","11","18.4","0.151111111","0.079136691","5.148148148","3.861111111","1.666666667","1.25","0.407407407","0.305555556","0.274074074","0.205555556","59.7826087","75","6.995884774","9.327846365","11.31687243","15.08916324","7.613168724","10.15089163","18.93004115","25.24005487","139","0.044680851","32.37410072"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00154","","","","36","34","26","22","47","30","8","2.4","13.6","1","3","3","10.4","24","0.170212766","0.135064935","2.961538462","2.138888889","1.807692308","1.305555556","0.4","0.288888889","0.523076923","0.377777778","43.33333333","72.22222222","8.230452675","11.3960114","10.69958848","14.81481481","13.99176955","19.37321937","24.69135802","34.18803419","77","0.08","61.03896104"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00155","","","","36","36","28","25","40","150","3.6","4.2","8.4","1","7","7","7.8","16.2","0.09","0.041052632","6.785714286","5.277777778","1.428571429","1.111111111","0.278571429","0.216666667","0.3","0.233333333","48.14814815","77.77777778","3.703703704","4.761904762","8.024691358","10.31746032","8.641975309","11.11111111","16.66666667","21.42857143","190","0.028","21.05263158"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00156","","","","36","36","27","26","40","110","4.6","3.8","17.6","1","5","7","8.4","26","0.115","0.056","5.555555556","4.166666667","1.481481481","1.111111111","0.311111111","0.233333333","0.651851852","0.488888889","32.30769231","75","4.732510288","6.310013717","8.641975309","11.52263374","18.10699588","24.14266118","26.74897119","35.66529492","150","0.034545455","26.66666667"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00157","","","","36","36","28","23","16","45","2","2","27","1","5","3","4","31","0.125","0.06557377","2.178571429","1.694444444","0.571428571","0.444444444","0.142857143","0.111111111","0.964285714","0.75","12.90322581","77.77777778","2.057613169","2.645502646","4.115226337","5.291005291","27.77777778","35.71428571","31.89300412","41.00529101","61","0.044444444","26.2295082"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00158","","","","36","30","25","25","44","29","6.8","0.8","12.2","1","3","7","7.6","19.8","0.154545455","0.104109589","2.92","2.027777778","1.76","1.222222222","0.304","0.211111111","0.488","0.338888889","38.38383838","69.44444444","6.995884774","10.07407407","7.818930041","11.25925926","12.55144033","18.07407407","20.37037037","29.33333333","73","0.027586207","60.2739726"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00159","","","","36","36","28","24","30","22","7.4","0.8","11.2","1","3","3","8.2","19.4","0.246666667","0.157692308","1.857142857","1.444444444","1.071428571","0.833333333","0.292857143","0.227777778","0.4","0.311111111","42.26804124","77.77777778","7.613168724","9.788359788","8.436213992","10.84656085","11.52263374","14.81481481","19.95884774","25.66137566","52","0.036363636","57.69230769"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00160","","","","36","34","26","23","43","88","3.4","3.4","23.4","1","3","5","6.8","30.2","0.079069767","0.051908397","5.038461538","3.638888889","1.653846154","1.194444444","0.261538462","0.188888889","0.9","0.65","22.51655629","72.22222222","3.497942387","4.843304843","6.995884774","9.686609687","24.07407407","33.33333333","31.06995885","43.01994302","131","0.038636364","32.82442748"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00161","","","","36","33","26","23","63","76","11.4","3","13.8","1","3","3","14.4","28.2","0.180952381","0.103597122","5.346153846","3.861111111","2.423076923","1.75","0.553846154","0.4","0.530769231","0.383333333","51.06382979","72.22222222","11.72839506","16.23931624","14.81481481","20.51282051","14.19753086","19.65811966","29.01234568","40.17094017","139","0.039473684","45.32374101"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00162","","","","36","18","18","18","10","27","1","0.8","2.6","1","7","3","1.8","4.4","0.1","0.048648649","2.055555556","1.027777778","0.555555556","0.277777778","0.1","0.05","0.144444444","0.072222222","40.90909091","50","1.028806584","2.057613169","1.851851852","3.703703704","2.674897119","5.349794239","4.526748971","9.053497942","37","0.02962963","27.02702703"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00163","","","","36","36","28","28","100","75","12.8","3","10","1","1","1","15.8","25.8","0.128","0.090285714","6.25","4.861111111","3.571428571","2.777777778","0.564285714","0.438888889","0.357142857","0.277777778","61.24031008","77.77777778","13.16872428","16.93121693","16.25514403","20.8994709","10.28806584","13.22751323","26.54320988","34.12698413","175","0.04","57.14285714"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00164","","","","36","36","30","30","62","40","14.8","1.2","13.2","3","3","1","16","29.2","0.238709677","0.156862745","3.4","2.833333333","2.066666667","1.722222222","0.533333333","0.444444444","0.44","0.366666667","54.79452055","83.33333333","15.22633745","18.27160494","16.46090535","19.75308642","13.58024691","16.2962963","30.04115226","36.04938272","102","0.03","60.78431373"
"","","MZP2019UMB-PT01","","","","","","","","","MZP2019UMB-PT01-00165","","","","36","33","25","25","26","68","3.6","5","19.4","1","5","3","8.6","28","0.138461538","0.091489362","3.76","2.611111111","1.04","0.722222222","0.344","0.238888889","0.776","0.538888889","30.71428571","69.44444444","3.703703704","5.333333333","8.847736626","12.74074074","19.95884774","28.74074074","28.80658436","41.48148148","94","0.073529412","27.65957447"
