"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00110","","","","5","4","1","2","5","4","4","4","2","3.6","0.2","5.2","3","2","4","3.76","3.8","9","6","0.9","0.1","0.633333333","1.5","1.2","1","0.8","0.95","0.76","1.3","1.04","66.66666667","42.22222222","80","26.66666667","33.33333333","28.14814815","35.18518519","38.51851852","48.14814815","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00111","","","","5","4","2","3","5","4","4","9","2","4","0.2","3.4","3","3","4","6.12","4.2","7.6","11","0.444444444","0.1","0.381818182","2.75","2.2","2.25","1.8","1.05","0.84","0.85","0.68","81.81818182","55.26315789","80","29.62962963","37.03703704","31.11111111","38.88888889","25.18518519","31.48148148","56.2962963","70.37037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00112","","","","5","4","1","1","6","4","4","9","8","3","2","7","3","2","4","4.92","5","12","17","0.333333333","0.25","0.294117647","4.25","3.4","2.25","1.8","1.25","1","1.75","1.4","52.94117647","41.66666667","80","22.22222222","27.77777778","37.03703704","46.2962963","51.85185185","64.81481481","88.88888889","111.1111111"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00113","","","","5","4","1","1","4","4","4","10","6","4","0.2","2.7","5","5","4","0.15","4.2","6.9","16","0.4","0.033333333","0.2625","4","3.2","2.5","2","1.05","0.84","0.675","0.54","62.5","60.86956522","80","29.62962963","37.03703704","31.11111111","38.88888889","20","25","51.11111111","63.88888889"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00114","","","","5","4","1","1","6","4","4","10","15","3.5","2","11","3","2","5","6.12","5.5","16.5","25","0.35","0.133333333","0.22","6.25","5","2.5","2","1.375","1.1","2.75","2.2","40","33.33333333","80","25.92592593","32.40740741","40.74074074","50.92592593","81.48148148","101.8518519","122.2222222","152.7777778"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00115","","","","5","4","1","1","7","4","4","10","14","3.5","2","3","3","3","5","4.92","5.5","8.5","24","0.35","0.142857143","0.229166667","6","4.8","2.5","2","1.375","1.1","0.75","0.6","41.66666667","64.70588235","80","25.92592593","32.40740741","40.74074074","50.92592593","22.22222222","27.77777778","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00116","","","","5","5","1","1","5","4","4","19","3","5","0.3","7","5","5","4","6.12","5.3","12.3","22","0.263157895","0.1","0.240909091","5.5","4.4","4.75","3.8","1.325","1.06","1.75","1.4","86.36363636","43.08943089","80","37.03703704","46.2962963","39.25925926","49.07407407","51.85185185","64.81481481","91.11111111","113.8888889"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00117","","","","5","5","1","2","5","4","4","15","9","4","0.7","5","3","3","5","","4.7","9.7","24","0.266666667","0.077777778","0.195833333","6","4.8","3.75","3","1.175","0.94","1.25","1","62.5","48.45360825","80","29.62962963","37.03703704","34.81481481","43.51851852","37.03703704","46.2962963","71.85185185","89.81481481"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00118","","","","5","5","1","3","5","4","4","11","9","3.6","2","6","3","3","4","0.69","5.6","11.6","20","0.327272727","0.222222222","0.28","5","4","2.75","2.2","1.4","1.12","1.5","1.2","55","48.27586207","80","26.66666667","33.33333333","41.48148148","51.85185185","44.44444444","55.55555556","85.92592593","107.4074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00119","","","","5","5","1","3","4","4","4","7","3","4","0.1","2.9","5","3","4","0.02","4.1","7","10","0.571428571","0.033333333","0.41","2.5","2","1.75","1.4","1.025","0.82","0.725","0.58","70","58.57142857","80","29.62962963","37.03703704","30.37037037","37.96296296","21.48148148","26.85185185","51.85185185","64.81481481"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00120","","","","5","5","1","1","4","4","4","14","0","5","0","4","4","3","5","5.46","5","9","14","0.357142857","","0.357142857","3.5","2.8","3.5","2.8","1.25","1","1","0.8","100","55.55555556","80","37.03703704","46.2962963","37.03703704","46.2962963","29.62962963","37.03703704","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00121","","","","5","3","1","2","4","3","3","0","6","0","1","1.5","3","2","2","3.03","1","2.5","6","","0.166666667","0.166666667","2","1.2","0","0","0.333333333","0.2","0.5","0.3","0","40","60","0","0","7.407407407","12.34567901","11.11111111","18.51851852","18.51851852","30.86419753"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00122","","","","5","5","1","1","7","4","4","10","14","3.5","2","7.4","3","3","4","7.76","5.5","12.9","24","0.35","0.142857143","0.229166667","6","4.8","2.5","2","1.375","1.1","1.85","1.48","41.66666667","42.63565891","80","25.92592593","32.40740741","40.74074074","50.92592593","54.81481481","68.51851852","95.55555556","119.4444444"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00123","","","","5","5","1","1","8","4","4","6","14","3","2","5.5","3","3","5","11.03","5","10.5","20","0.5","0.142857143","0.25","5","4","1.5","1.2","1.25","1","1.375","1.1","30","47.61904762","80","22.22222222","27.77777778","37.03703704","46.2962963","40.74074074","50.92592593","77.77777778","97.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00124","","","","5","5","2","3","5","4","4","3","15","1","1.1","5.8","3","3","5","1.17","2.1","7.9","18","0.333333333","0.073333333","0.116666667","4.5","3.6","0.75","0.6","0.525","0.42","1.45","1.16","16.66666667","26.58227848","80","7.407407407","9.259259259","15.55555556","19.44444444","42.96296296","53.7037037","58.51851852","73.14814815"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00125","","","","5","5","1","1","4","4","4","8","7","3.2","0.9","3.5","4","3","5","0.69","4.1","7.6","15","0.4","0.128571429","0.273333333","3.75","3","2","1.6","1.025","0.82","0.875","0.7","53.33333333","53.94736842","80","23.7037037","29.62962963","30.37037037","37.96296296","25.92592593","32.40740741","56.2962963","70.37037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00126","","","","5","5","1","2","4","4","4","12","7","5","0.3","2.5","4","3","5","6.12","5.3","7.8","19","0.416666667","0.042857143","0.278947368","4.75","3.8","3","2.4","1.325","1.06","0.625","0.5","63.15789474","67.94871795","80","37.03703704","46.2962963","39.25925926","49.07407407","18.51851852","23.14814815","57.77777778","72.22222222"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00127","","","","5","5","1","9","3","4","4","11","4","3.7","0.3","2","4","4","4","4.92","4","6","15","0.336363636","0.075","0.266666667","3.75","3","2.75","2.2","1","0.8","0.5","0.4","73.33333333","66.66666667","80","27.40740741","34.25925926","29.62962963","37.03703704","14.81481481","18.51851852","44.44444444","55.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00128","","","","5","5","1","8","3","4","4","10","10","2.5","1","2","3","3","4","0.69","3.5","5.5","20","0.25","0.1","0.175","5","4","2.5","2","0.875","0.7","0.5","0.4","50","63.63636364","80","18.51851852","23.14814815","25.92592593","32.40740741","14.81481481","18.51851852","40.74074074","50.92592593"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00129","","","","5","5","1","5","5","4","4","6","7","","1.2","6.5","3","2","4","1.17","","","13","","0.171428571","","3.25","2.6","1.5","1.2","","","1.625","1.3","46.15384615","","80","","","","","48.14814815","60.18518519","",""
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00130","","","","5","5","1","5","4","4","4","7","9","1.7","0.7","3","3","3","5","0.69","2.4","5.4","16","0.242857143","0.077777778","0.15","4","3.2","1.75","1.4","0.6","0.48","0.75","0.6","43.75","44.44444444","80","12.59259259","15.74074074","17.77777778","22.22222222","22.22222222","27.77777778","40","50"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00131","","","","5","5","2","2","3","3","3","10","3","4.3","0.4","4","3","3","4","6.12","4.7","8.7","13","0.43","0.133333333","0.361538462","4.333333333","2.6","3.333333333","2","1.566666667","0.94","1.333333333","0.8","76.92307692","54.02298851","60","31.85185185","53.08641975","34.81481481","58.02469136","29.62962963","49.38271605","64.44444444","107.4074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00132","","","","5","5","1","3","4","4","4","13","9","5","0.6","3.5","3","4","5","4.92","5.6","9.1","22","0.384615385","0.066666667","0.254545455","5.5","4.4","3.25","2.6","1.4","1.12","0.875","0.7","59.09090909","61.53846154","80","37.03703704","46.2962963","41.48148148","51.85185185","25.92592593","32.40740741","67.40740741","84.25925926"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00133","","","","5","4","1","2","4","4","4","7","7","3.3","1","7","3","3","5","3.03","4.3","11.3","14","0.471428571","0.142857143","0.307142857","3.5","2.8","1.75","1.4","1.075","0.86","1.75","1.4","50","38.05309735","80","24.44444444","30.55555556","31.85185185","39.81481481","51.85185185","64.81481481","83.7037037","104.6296296"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00134","","","","5","4","1","2","4","4","4","5","5","1.5","1","7","4","4","5","1.17","2.5","9.5","10","0.3","0.2","0.25","2.5","2","1.25","1","0.625","0.5","1.75","1.4","50","26.31578947","80","11.11111111","13.88888889","18.51851852","23.14814815","51.85185185","64.81481481","70.37037037","87.96296296"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00135","","","","5","4","1","2","4","4","4","15","3","5","0.4","6","4","4","4","7.23","5.4","11.4","18","0.333333333","0.133333333","0.3","4.5","3.6","3.75","3","1.35","1.08","1.5","1.2","83.33333333","47.36842105","80","37.03703704","46.2962963","40","50","44.44444444","55.55555556","84.44444444","105.5555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00136","","","","5","4","1","2","4","4","4","12","3","5","0.2","4.5","4","4","4","0.03","5.2","9.7","15","0.416666667","0.066666667","0.346666667","3.75","3","3","2.4","1.3","1.04","1.125","0.9","80","53.60824742","80","37.03703704","46.2962963","38.51851852","48.14814815","33.33333333","41.66666667","71.85185185","89.81481481"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00137","","","","5","4","1","2","6","4","4","12","2","4.5","0.3","11","4","4","5","0.12","4.8","15.8","14","0.375","0.15","0.342857143","3.5","2.8","3","2.4","1.2","0.96","2.75","2.2","85.71428571","30.37974684","80","33.33333333","41.66666667","35.55555556","44.44444444","81.48148148","101.8518519","117.037037","146.2962963"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00138","","","","5","5","1","1","5","4","4","11","0","5","0","6","4","3","4","5.46","5","11","11","0.454545455","","0.454545455","2.75","2.2","2.75","2.2","1.25","1","1.5","1.2","100","45.45454545","80","37.03703704","46.2962963","37.03703704","46.2962963","44.44444444","55.55555556","81.48148148","101.8518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00139","","","","5","5","1","2","5","4","4","11","0","5","0","4","4","3","4","3.76","5","9","11","0.454545455","","0.454545455","2.75","2.2","2.75","2.2","1.25","1","1","0.8","100","55.55555556","80","37.03703704","46.2962963","37.03703704","46.2962963","29.62962963","37.03703704","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00140","","","","5","5","1","3","4","4","4","9","2","2","0.3","3","3","2","5","3.03","2.3","5.3","11","0.222222222","0.15","0.209090909","2.75","2.2","2.25","1.8","0.575","0.46","0.75","0.6","81.81818182","43.39622642","80","14.81481481","18.51851852","17.03703704","21.2962963","22.22222222","27.77777778","39.25925926","49.07407407"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00141","","","","5","5","1","2","4","4","4","8","5","4","1","12","5","3","4","7.76","5","17","13","0.5","0.2","0.384615385","3.25","2.6","2","1.6","1.25","1","3","2.4","61.53846154","29.41176471","80","29.62962963","37.03703704","37.03703704","46.2962963","88.88888889","111.1111111","125.9259259","157.4074074"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00142","","","","5","5","1","2","3","4","4","6","4","4","0.9","3.3","4","2","4","3.03","4.9","8.2","10","0.666666667","0.225","0.49","2.5","2","1.5","1.2","1.225","0.98","0.825","0.66","60","59.75609756","80","29.62962963","37.03703704","36.2962963","45.37037037","24.44444444","30.55555556","60.74074074","75.92592593"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00143","","","","5","5","1","4","4","4","4","12","2","5","0.1","6.2","4","3","4","1.17","5.1","11.3","14","0.416666667","0.05","0.364285714","3.5","2.8","3","2.4","1.275","1.02","1.55","1.24","85.71428571","45.13274336","80","37.03703704","46.2962963","37.77777778","47.22222222","45.92592593","57.40740741","83.7037037","104.6296296"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00144","","","","5","5","1","2","4","4","4","11","0","5","0","3.5","5","4","5","6.12","5","8.5","11","0.454545455","","0.454545455","2.75","2.2","2.75","2.2","1.25","1","0.875","0.7","100","58.82352941","80","37.03703704","46.2962963","37.03703704","46.2962963","25.92592593","32.40740741","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00145","","","","5","5","1","5","4","3","3","5","8","3.5","0.9","4.5","3","3","5","3.03","4.4","8.9","13","0.7","0.1125","0.338461538","4.333333333","2.6","1.666666667","1","1.466666667","0.88","1.5","0.9","38.46153846","49.43820225","60","25.92592593","43.20987654","32.59259259","54.32098765","33.33333333","55.55555556","65.92592593","109.8765432"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00146","","","","5","5","1","7","4","3","3","5","3","4.1","0.2","5.1","4","2","4","0.02","4.3","9.4","8","0.82","0.066666667","0.5375","2.666666667","1.6","1.666666667","1","1.433333333","0.86","1.7","1.02","62.5","45.74468085","60","30.37037037","50.61728395","31.85185185","53.08641975","37.77777778","62.96296296","69.62962963","116.0493827"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00147","","","","5","5","1","9","3","4","4","3","4","1","0.6","3.1","3","2","5","1.74","1.6","4.7","7","0.333333333","0.15","0.228571429","1.75","1.4","0.75","0.6","0.4","0.32","0.775","0.62","42.85714286","34.04255319","80","7.407407407","9.259259259","11.85185185","14.81481481","22.96296296","28.7037037","34.81481481","43.51851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00148","","","","5","5","1","7","4","4","4","8","10","3.4","1.6","4.6","4","4","5","6.12","5","9.6","18","0.425","0.16","0.277777778","4.5","3.6","2","1.6","1.25","1","1.15","0.92","44.44444444","52.08333333","80","25.18518519","31.48148148","37.03703704","46.2962963","34.07407407","42.59259259","71.11111111","88.88888889"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00149","","","","5","4","1","7","5","4","4","4","2","2","0.3","2.6","3","3","5","0.69","2.3","4.9","6","0.5","0.15","0.383333333","1.5","1.2","1","0.8","0.575","0.46","0.65","0.52","66.66666667","46.93877551","80","14.81481481","18.51851852","17.03703704","21.2962963","19.25925926","24.07407407","36.2962963","45.37037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00150","","","","5","5","1","6","4","4","4","15","11","3.2","1.2","5.7","4","4","4","0.15","4.4","10.1","26","0.213333333","0.109090909","0.169230769","6.5","5.2","3.75","3","1.1","0.88","1.425","1.14","57.69230769","43.56435644","80","23.7037037","29.62962963","32.59259259","40.74074074","42.22222222","52.77777778","74.81481481","93.51851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00151","","","","5","5","1","9","3","4","4","6","11","1.8","1.2","6","3","2","5","6.12","3","9","17","0.3","0.109090909","0.176470588","4.25","3.4","1.5","1.2","0.75","0.6","1.5","1.2","35.29411765","33.33333333","80","13.33333333","16.66666667","22.22222222","27.77777778","44.44444444","55.55555556","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00152","","","","5","5","1","9","3","4","4","8","7","3.5","0.4","5","4","4","4","5.46","3.9","8.9","15","0.4375","0.057142857","0.26","3.75","3","2","1.6","0.975","0.78","1.25","1","53.33333333","43.82022472","80","25.92592593","32.40740741","28.88888889","36.11111111","37.03703704","46.2962963","65.92592593","82.40740741"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00153","","","","5","4","1","9","3","4","4","12","9","4","0.6","4.3","4","4","5","1.17","4.6","8.9","21","0.333333333","0.066666667","0.219047619","5.25","4.2","3","2.4","1.15","0.92","1.075","0.86","57.14285714","51.68539326","80","29.62962963","37.03703704","34.07407407","42.59259259","31.85185185","39.81481481","65.92592593","82.40740741"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00154","","","","5","4","1","5","3","4","4","7","13","4","1","4","3","3","5","5.46","5","9","20","0.571428571","0.076923077","0.25","5","4","1.75","1.4","1.25","1","1","0.8","35","55.55555556","80","29.62962963","37.03703704","37.03703704","46.2962963","29.62962963","37.03703704","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00155","","","","5","5","1","1","4","4","4","7","2","5","0.2","3.5","5","3","5","1.17","5.2","8.7","9","0.714285714","0.1","0.577777778","2.25","1.8","1.75","1.4","1.3","1.04","0.875","0.7","77.77777778","59.77011494","80","37.03703704","46.2962963","38.51851852","48.14814815","25.92592593","32.40740741","64.44444444","80.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00156","","","","5","4","1","1","4","4","4","8","7","4.3","1.2","3","5","5","5","6.12","5.5","8.5","15","0.5375","0.171428571","0.366666667","3.75","3","2","1.6","1.375","1.1","0.75","0.6","53.33333333","64.70588235","80","31.85185185","39.81481481","40.74074074","50.92592593","22.22222222","27.77777778","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00157","","","","5","4","1","2","4","4","4","5","4","2.5","0.5","3.5","3","3","5","0.15","3","6.5","9","0.5","0.125","0.333333333","2.25","1.8","1.25","1","0.75","0.6","0.875","0.7","55.55555556","46.15384615","80","18.51851852","23.14814815","22.22222222","27.77777778","25.92592593","32.40740741","48.14814815","60.18518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00158","","","","5","4","1","2","4","4","4","","6","5.5","","5.2","4","4","5","","","","","","","","","","","","","","1.3","1.04","","","80","40.74074074","50.92592593","","","38.51851852","48.14814815","",""
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00159","","","","5","4","1","2","5","4","4","6","8","4","0.4","4","3","3","5","0.15","4.4","8.4","14","0.666666667","0.05","0.314285714","3.5","2.8","1.5","1.2","1.1","0.88","1","0.8","42.85714286","52.38095238","80","29.62962963","37.03703704","32.59259259","40.74074074","29.62962963","37.03703704","62.22222222","77.77777778"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00160","","","","5","4","1","2","6","4","4","4","8","2.1","3","3.9","3","1","2","","5.1","9","12","0.525","0.375","0.425","3","2.4","1","0.8","1.275","1.02","0.975","0.78","33.33333333","56.66666667","80","15.55555556","19.44444444","37.77777778","47.22222222","28.88888889","36.11111111","66.66666667","83.33333333"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00161","","","","5","4","1","3","4","4","4","9","20","1.2","1.7","2.5","2","3","5","3.03","2.9","5.4","29","0.133333333","0.085","0.1","7.25","5.8","2.25","1.8","0.725","0.58","0.625","0.5","31.03448276","53.7037037","80","8.888888889","11.11111111","21.48148148","26.85185185","18.51851852","23.14814815","40","50"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00162","","","","5","4","1","2","4","4","4","6","8","3","2","3.5","4","4","3","7.76","5","8.5","14","0.5","0.25","0.357142857","3.5","2.8","1.5","1.2","1.25","1","0.875","0.7","42.85714286","58.82352941","80","22.22222222","27.77777778","37.03703704","46.2962963","25.92592593","32.40740741","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00163","","","","5","4","1","1","3","4","4","3","9","2","3","3","3","3","2","7.23","5","8","12","0.666666667","0.333333333","0.416666667","3","2.4","0.75","0.6","1.25","1","0.75","0.6","25","62.5","80","14.81481481","18.51851852","37.03703704","46.2962963","22.22222222","27.77777778","59.25925926","74.07407407"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00164","","","","5","4","1","4","3","4","4","0","4","0","0.9","2","2","2","2","0.15","0.9","2.9","4","","0.225","0.225","1","0.8","0","0","0.225","0.18","0.5","0.4","0","31.03448276","80","0","0","6.666666667","8.333333333","14.81481481","18.51851852","21.48148148","26.85185185"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00165","","","","5","5","1","1","3","4","4","4","4","4","1.3","8","4","3","4","1.65","5.3","13.3","8","1","0.325","0.6625","2","1.6","1","0.8","1.325","1.06","2","1.6","50","39.84962406","80","29.62962963","37.03703704","39.25925926","49.07407407","59.25925926","74.07407407","98.51851852","123.1481481"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00166","","","","5","4","1","2","4","4","4","8","7","4","1","3.5","4","2","4","6.12","5","8.5","15","0.5","0.142857143","0.333333333","3.75","3","2","1.6","1.25","1","0.875","0.7","53.33333333","58.82352941","80","29.62962963","37.03703704","37.03703704","46.2962963","25.92592593","32.40740741","62.96296296","78.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00167","","","","5","4","1","2","4","4","4","6","13","1.5","1","3","3","3","5","1.5","2.5","5.5","19","0.25","0.076923077","0.131578947","4.75","3.8","1.5","1.2","0.625","0.5","0.75","0.6","31.57894737","45.45454545","80","11.11111111","13.88888889","18.51851852","23.14814815","22.22222222","27.77777778","40.74074074","50.92592593"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00168","","","","5","4","1","2","3","4","4","5","16","1","1.2","2.5","3","3","3","0.03","2.2","4.7","21","0.2","0.075","0.104761905","5.25","4.2","1.25","1","0.55","0.44","0.625","0.5","23.80952381","46.80851064","80","7.407407407","9.259259259","16.2962963","20.37037037","18.51851852","23.14814815","34.81481481","43.51851852"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00169","","","","5","4","1","9","3","4","4","12","10","4.3","1","4","3","1","2","6.12","5.3","9.3","22","0.358333333","0.1","0.240909091","5.5","4.4","3","2.4","1.325","1.06","1","0.8","54.54545455","56.98924731","80","31.85185185","39.81481481","39.25925926","49.07407407","29.62962963","37.03703704","68.88888889","86.11111111"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00170","","","","5","4","1","9","3","4","4","2","6","0.8","0.4","2.5","3","1","1","7.76","1.2","3.7","8","0.4","0.066666667","0.15","2","1.6","0.5","0.4","0.3","0.24","0.625","0.5","25","32.43243243","80","5.925925926","7.407407407","8.888888889","11.11111111","18.51851852","23.14814815","27.40740741","34.25925926"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00171","","","","5","4","1","9","3","4","4","0","8","0","4","2.5","3","2","1","0","4","6.5","8","","0.5","0.5","2","1.6","0","0","1","0.8","0.625","0.5","0","61.53846154","80","0","0","29.62962963","37.03703704","18.51851852","23.14814815","48.14814815","60.18518519"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00172","","","","5","4","1","8","4","4","4","3","22","1.4","2","2.4","3","1","2","0.15","3.4","5.8","25","0.466666667","0.090909091","0.136","6.25","5","0.75","0.6","0.85","0.68","0.6","0.48","12","58.62068966","80","10.37037037","12.96296296","25.18518519","31.48148148","17.77777778","22.22222222","42.96296296","53.7037037"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00173","","","","5","5","1","2","6","4","4","0","8","0","1.8","7","3","1","1","1.65","1.8","8.8","8","","0.225","0.225","2","1.6","0","0","0.45","0.36","1.75","1.4","0","20.45454545","80","0","0","13.33333333","16.66666667","51.85185185","64.81481481","65.18518519","81.48148148"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00174","","","","5","5","1","3","6","4","4","0","17","0","3","3","3","2","1","0.02","3","6","17","","0.176470588","0.176470588","4.25","3.4","0","0","0.75","0.6","0.75","0.6","0","50","80","0","0","22.22222222","27.77777778","22.22222222","27.77777778","44.44444444","55.55555556"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00175","","","","5","5","1","4","4","4","3","0","8","0","2","2","3","2","1","0.02","2","4","8","","0.25","0.25","2","1.6","0","0","0.5","0.4","0.5","0.4","0","50","80","0","0","14.81481481","18.51851852","14.81481481","18.51851852","29.62962963","37.03703704"
"","","MZP2009GUR-OT01","","","","","","","","","MZP2009GUR-OT01-00176","","","","5","4","1","7","3","4","4","0","16","0","2.5","2","3","3","1","0.15","2.5","4.5","16","","0.15625","0.15625","4","3.2","0","0","0.625","0.5","0.5","0.4","0","55.55555556","80","0","0","18.51851852","23.14814815","14.81481481","18.51851852","33.33333333","41.66666667"
