"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00070","","","","39","36","3","1","5","35","20","29","4.6","8.2","21.3","6","3","3","1","12.8","34.1","49","0.23","0.282758621","0.26122449","1.4","1.256410256","0.571428571","0.512820513","0.365714286","0.328205128","0.608571429","0.546153846","40.81632653","37.53665689","89.74358974","4.368471035","4.867724868","12.15574549","13.54497354","20.22792023","22.53968254","32.38366572","36.08465608"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00071","","","","39","31","1","5","5","30","19","19","5","4.6","20.1","2","5","3","3","9.6","29.7","38","0.263157895","0.242105263","0.252631579","1.266666667","0.974358974","0.633333333","0.487179487","0.32","0.246153846","0.67","0.515384615","50","32.32323232","76.92307692","4.748338082","6.172839506","9.116809117","11.85185185","19.08831909","24.81481481","28.20512821","36.66666667"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00072","","","","39","35","1","7","5","34","22","41","5.5","11.5","27.5","5","3","1","3","17","44.5","63","0.25","0.280487805","0.26984127","1.852941176","1.615384615","0.647058824","0.564102564","0.5","0.435897436","0.808823529","0.705128205","34.92063492","38.20224719","87.17948718","5.22317189","5.991285403","16.14434948","18.51851852","26.11585945","29.95642702","42.26020893","48.47494553"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00073","","","","39","31","3","1","5","30","31","46","7.6","13.5","37","4","3","3","1","21.1","58.1","77","0.24516129","0.293478261","0.274025974","2.566666667","1.974358974","1.033333333","0.794871795","0.703333333","0.541025641","1.233333333","0.948717949","40.25974026","36.31669535","76.92307692","7.217473884","9.382716049","20.0379867","26.04938272","35.1377018","45.67901235","55.17568851","71.72839506"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00074","","","","39","30","3","5","5","29","22","40","5.5","9.5","17.6","6","1","1","1","15","32.6","62","0.25","0.2375","0.241935484","2.137931034","1.58974359","0.75862069","0.564102564","0.517241379","0.384615385","0.606896552","0.451282051","35.48387097","46.01226994","74.35897436","5.22317189","7.024265645","14.24501425","19.15708812","16.71415005","22.47765006","30.95916429","41.63473819"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00075","","","","39","29","1","1","5","28","34","35","6.8","11.1","19.5","4","3","3","1","17.9","37.4","69","0.2","0.317142857","0.25942029","2.464285714","1.769230769","1.214285714","0.871794872","0.639285714","0.458974359","0.696428571","0.5","49.27536232","47.86096257","71.79487179","6.457739791","8.994708995","16.99905033","23.67724868","18.51851852","25.79365079","35.51756885","49.47089947"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00076","","","","39","38","1","1","5","37","21","32","5.4","7.5","36.5","2","1","1","1","12.9","49.4","53","0.257142857","0.234375","0.243396226","1.432432432","1.358974359","0.567567568","0.538461538","0.348648649","0.330769231","0.986486486","0.935897436","39.62264151","26.11336032","94.87179487","5.128205128","5.405405405","12.25071225","12.91291291","34.662868","36.53653654","46.91358025","49.44944945"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00077","","","","39","30","1","5","7","30","18","47","5","11.7","14.6","2","3","5","1","16.7","31.3","65","0.277777778","0.24893617","0.256923077","2.166666667","1.666666667","0.6","0.461538462","0.556666667","0.428205128","0.486666667","0.374358974","27.69230769","53.35463259","76.92307692","4.748338082","6.172839506","15.85944919","20.61728395","13.8651472","18.02469136","29.72459639","38.64197531"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00078","","","","39","33","3","5","5","31","22","35","5","9","32.5","7","3","3","1","14","46.5","57","0.227272727","0.257142857","0.245614035","1.838709677","1.461538462","0.709677419","0.564102564","0.451612903","0.358974359","1.048387097","0.833333333","38.59649123","30.10752688","79.48717949","4.748338082","5.973715651","13.29534663","16.72640382","30.86419753","38.82915173","44.15954416","55.55555556"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00079","","","","39","30","3","5","5","30","24","40","5.4","10","13.5","2","1","1","3","15.4","28.9","64","0.225","0.25","0.240625","2.133333333","1.641025641","0.8","0.615384615","0.513333333","0.394871795","0.45","0.346153846","37.5","53.28719723","76.92307692","5.128205128","6.666666667","14.62488129","19.01234568","12.82051282","16.66666667","27.44539411","35.67901235"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00080","","","","39","30","1","1","5","30","20","32","5","7.5","22.3","1","3","3","3","12.5","34.8","52","0.25","0.234375","0.240384615","1.733333333","1.333333333","0.666666667","0.512820513","0.416666667","0.320512821","0.743333333","0.571794872","38.46153846","35.91954023","76.92307692","4.748338082","6.172839506","11.8708452","15.43209877","21.17758784","27.5308642","33.04843305","42.96296296"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00081","","","","39","32","1","1","5","30","21","45","5.3","10.3","18.9","8","5","5","1","15.6","34.5","66","0.252380952","0.228888889","0.236363636","2.2","1.692307692","0.7","0.538461538","0.52","0.4","0.63","0.484615385","31.81818182","45.2173913","76.92307692","5.033238367","6.543209877","14.81481481","19.25925926","17.94871795","23.33333333","32.76353276","42.59259259"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00082","","","","39","31","1","1","5","30","29","41","7","9.8","19.6","4","1","1","3","16.8","36.4","70","0.24137931","0.23902439","0.24","2.333333333","1.794871795","0.966666667","0.743589744","0.56","0.430769231","0.653333333","0.502564103","41.42857143","46.15384615","76.92307692","6.647673314","8.641975309","15.95441595","20.74074074","18.61348528","24.19753086","34.56790123","44.9382716"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00083","","","","39","29","1","3","5","28","32","62","7.9","14","29.5","6","1","1","3","21.9","51.4","94","0.246875","0.225806452","0.232978723","3.357142857","2.41025641","1.142857143","0.820512821","0.782142857","0.561538462","1.053571429","0.756410256","34.04255319","42.60700389","71.79487179","7.502374169","10.44973545","20.7977208","28.96825397","28.01519468","39.02116402","48.81291548","67.98941799"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00084","","","","39","36","1","1","5","29","30","63","7.1","14.3","29.5","2","3","3","3","21.4","50.9","93","0.236666667","0.226984127","0.230107527","3.206896552","2.384615385","1.034482759","0.769230769","0.737931034","0.548717949","1.017241379","0.756410256","32.25806452","42.043222","74.35897436","6.742640076","9.067688378","20.32288699","27.33077905","28.01519468","37.67560664","48.33808167","65.0063857"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00085","","","","39","31","5","7","5","29","30","41","8.6","9.8","20.3","4","1","1","3","18.4","38.7","71","0.286666667","0.23902439","0.25915493","2.448275862","1.820512821","1.034482759","0.769230769","0.634482759","0.471794872","0.7","0.520512821","42.25352113","47.54521964","74.35897436","8.1671415","10.98339719","17.47388414","23.49936143","19.27825261","25.92592593","36.75213675","49.42528736"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00086","","","","39","30","1","3","5","29","20","39","5","8.5","18.6","2","3","3","1","13.5","32.1","59","0.25","0.217948718","0.228813559","2.034482759","1.512820513","0.689655172","0.512820513","0.465517241","0.346153846","0.64137931","0.476923077","33.89830508","42.05607477","74.35897436","4.748338082","6.385696041","12.82051282","17.24137931","17.66381766","23.75478927","30.48433048","40.99616858"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00087","","","","39","30","1","3","5","30","18","54","4.6","12.8","14.6","2","5","5","3","17.4","32","72","0.255555556","0.237037037","0.241666667","2.4","1.846153846","0.6","0.461538462","0.58","0.446153846","0.486666667","0.374358974","25","54.375","76.92307692","4.368471035","5.679012346","16.52421652","21.48148148","13.8651472","18.02469136","30.38936372","39.50617284"
"","","MZP2018GUR-AT05","","","","","","","","","MZP2018GUR-AT05-00088","","","","39","29","1","1","7","29","19","32","4.6","7.5","22.3","2","3","3","3","12.1","34.4","51","0.242105263","0.234375","0.237254902","1.75862069","1.307692308","0.655172414","0.487179487","0.417241379","0.31025641","0.768965517","0.571794872","37.25490196","35.1744186","74.35897436","4.368471035","5.874840358","11.49097816","15.45338442","21.17758784","28.48020434","32.668566","43.93358876"
