"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root dry matter content computing percent|CO_331:0000297","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00061","","","","90","41","15","8","28","1","2.9","37.2","3","9","34.62","1.58","63.63","0.81","11.36","3.9","41.1","36","0.125","0.103571429","0.108333333","0.87804878","0.4","0.195121951","0.088888889","0.095121951","0.043333333","0.907317073","0.413333333","22.22222222","9.489051095","45.55555556","1.35018","0.411522634","0.903342367","1.604938272","3.52303523","15.30864198","33.60433604","0.55562963","1.219674797","16.91358025","37.12737127"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00006","","","","90","59","56","166","188","27.8","8","60.3","1","1","29.32","1.39","65.45","0.9","10.25","35.8","96.1","354","0.16746988","0.042553191","0.101129944","6","3.933333333","2.813559322","1.844444444","0.606779661","0.397777778","1.022033898","0.67","46.89265537","37.2528616","65.55555556","10.49656","11.44032922","17.45134965","14.73251029","22.47332078","24.81481481","37.85310734","4.319572016","6.589177652","39.5473251","60.32642812"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00065","","","","90","50","40","84","160","19.7","9.8","56","5","3","30.36","1.47","64.23","0.83","13.34","29.5","85.5","244","0.23452381","0.06125","0.120901639","4.88","2.711111111","1.68","0.933333333","0.59","0.327777778","1.12","0.622222222","34.42622951","34.50292398","55.55555556","8.9562","8.106995885","14.59259259","12.1399177","21.85185185","23.04526749","41.48148148","3.685679012","6.634222222","35.18518519","63.33333333"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00012","","","","90","63","41","32","100","4.4","3.3","55.5","3","3","21.34","1.55","61.43","0.93","15.24","7.7","63.2","132","0.1375","0.033","0.058333333","2.095238095","1.466666667","0.507936508","0.355555556","0.122222222","0.085555556","0.880952381","0.616666667","24.24242424","12.1835443","70","1.64318","1.810699588","2.586713698","3.16872428","4.526748971","22.83950617","32.62786596","0.676205761","0.96600823","26.00823045","37.15461493"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00038","","","","90","51","41","128","126","11.5","3.6","56","3","5","25.46","1.7","56.19","0.99","15.38","15.1","71.1","254","0.08984375","0.028571429","0.059448819","4.980392157","2.822222222","2.509803922","1.422222222","0.296078431","0.167777778","1.098039216","0.622222222","50.39370079","21.23769339","56.66666667","3.84446","4.732510288","8.351488744","6.21399177","10.96586783","23.04526749","40.6681191","1.582082305","2.791909949","29.25925926","51.63398693"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00014","","","","90","58","58","220","325","35.1","17.9","68.1","3","1","22.35","1.66","50.98","0.86","24.17","53","121.1","545","0.159545455","0.055076923","0.097247706","9.396551724","6.055555556","3.793103448","2.444444444","0.913793103","0.588888889","1.174137931","0.756666667","40.36697248","43.76548307","64.44444444","11.8455","14.44444444","22.4137931","21.81069959","33.84418902","28.02469136","43.48659004","4.874691358","7.564176245","49.83539095","77.33077905"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00052","","","","90","62","62","400","336","50","11","36","3","3","27.26","1.87","55.89","0.99","16.12","61","97","736","0.125","0.032738095","0.082880435","11.87096774","8.177777778","6.451612903","4.444444444","0.983870968","0.677777778","0.580645161","0.4","54.34782609","62.88659794","68.88888889","16.6286","20.57613169","29.86857826","25.10288066","36.43966547","14.81481481","21.50537634","6.843045267","9.933452808","39.91769547","57.94504182"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00011","","","","90","64","38","72","64","12","4.3","64","3","3","28.88","1.59","62.66","1.11","19.29","16.3","80.3","136","0.166666667","0.0671875","0.119852941","2.125","1.511111111","1.125","0.8","0.2546875","0.181111111","1","0.711111111","52.94117647","20.2988792","71.11111111","4.70744","4.938271605","6.944444444","6.70781893","9.43287037","26.33744856","37.03703704","1.937218107","2.724212963","33.04526749","46.46990741"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00042","","","","90","65","35","56","71","14.2","4.1","76","3","3","29.54","1.56","59.61","1","22.3","18.3","94.3","127","0.253571429","0.057746479","0.144094488","1.953846154","1.411111111","0.861538462","0.622222222","0.281538462","0.203333333","1.169230769","0.844444444","44.09448819","19.40615058","72.22222222","5.40582","5.843621399","8.091168091","7.530864198","10.42735043","31.27572016","43.3048433","2.224617284","3.080239316","38.80658436","53.73219373"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00009","","","","90","72","1","3","0","0.5","0","90.6","1","7","","","","","","0.5","91.1","3","0.166666667","","0.166666667","0.041666667","0.033333333","0.041666667","0.033333333","0.006944444","0.005555556","1.258333333","1.006666667","100","0.54884742","80","","0.205761317","0.257201646","0.205761317","0.257201646","37.28395062","46.60493827","","","37.48971193","46.86213992"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00036","","","","90","55","28","20","25","2","0.7","58","1","7","33.29","1.56","61.92","0.94","0","2.7","60.7","45","0.1","0.028","0.06","0.818181818","0.5","0.363636364","0.222222222","0.049090909","0.03","1.054545455","0.644444444","44.44444444","4.448105437","61.11111111","0.89883","0.823045267","1.346801347","1.111111111","1.818181818","23.86831276","39.05723906","0.369888889","0.605272727","24.97942387","40.87542088"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00016","","","","90","54","53","115","289","15.5","9.9","31.7","1","5","30.45","1.8","61.57","1.07","30.15","25.4","57.1","404","0.134782609","0.034256055","0.062871287","7.481481481","4.488888889","2.12962963","1.277777778","0.47037037","0.282222222","0.587037037","0.352222222","28.46534653","44.48336252","60","7.7343","6.378600823","10.63100137","10.4526749","17.42112483","13.04526749","21.74211248","3.182839506","5.30473251","23.49794239","39.16323731"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00039","","","","90","47","47","200","136","27.6","5.1","33","3","1","28.67","1.75","56.96","1","25.53","32.7","65.7","336","0.138","0.0375","0.097321429","7.14893617","3.733333333","4.255319149","2.222222222","0.695744681","0.363333333","0.70212766","0.366666667","59.52380952","49.7716895","52.22222222","9.37509","11.35802469","21.74940898","13.45679012","25.76832151","13.58024691","26.00472813","3.858061728","7.387777778","27.03703704","51.77304965"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00031","","","","90","43","38","78","353","6.7","11.3","24","1","3","26.74","1.92","57.42","1.41","33.2","18","42","431","0.085897436","0.032011331","0.041763341","10.02325581","4.788888889","1.813953488","0.866666667","0.418604651","0.2","0.558139535","0.266666667","18.0974478","42.85714286","47.77777778","4.8132","2.757201646","5.770887166","7.407407407","15.50387597","9.87654321","20.67183463","1.980740741","4.145736434","17.28395062","36.17571059"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00048","","","","90","26","22","49","135","6","5.6","18","1","7","25.61","2.02","53.49","1.33","34.76","11.6","29.6","184","0.12244898","0.041481481","0.063043478","7.076923077","2.044444444","1.884615385","0.544444444","0.446153846","0.128888889","0.692307692","0.2","26.63043478","39.18918919","28.88888889","2.97076","2.469135802","8.547008547","4.773662551","16.52421652","7.407407407","25.64102564","1.222534979","4.231851852","12.18106996","42.16524217"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00008","","","","90","67","35","128","280","9.7","9.8","82.1","3","7","","","","","","19.5","101.6","408","0.07578125","0.035","0.047794118","6.089552239","4.533333333","1.910447761","1.422222222","0.291044776","0.216666667","1.225373134","0.912222222","31.37254902","19.19291339","74.44444444","","3.991769547","5.362078496","8.024691358","10.77943615","33.78600823","45.38419016","","","41.81069959","56.16362631"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00043","","","","90","55","34","264","510","14.5","21.6","60","1","7","","","","","","36.1","96.1","774","0.054924242","0.042352941","0.046640827","14.07272727","8.6","4.8","2.933333333","0.656363636","0.401111111","1.090909091","0.666666667","34.10852713","37.56503642","61.11111111","","5.967078189","9.764309764","14.85596708","24.30976431","24.69135802","40.4040404","","","39.5473251","64.71380471"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00010","","","","90","90","50","86","346","7.7","10.8","111.7","3","5","","","","","","18.5","130.2","432","0.089534884","0.031213873","0.042824074","4.8","4.8","0.955555556","0.955555556","0.205555556","0.205555556","1.241111111","1.241111111","19.90740741","14.20890937","100","","3.16872428","3.16872428","7.613168724","7.613168724","45.96707819","45.96707819","","","53.58024691","53.58024691"
"","","MZP2017UMB-ST01","","","","","","","","","MZP2017UMB-ST01-00045","","","","90","50","47","98","500","8","14.7","56","1","9","","","","","","22.7","78.7","598","0.081632653","0.0294","0.037959866","11.96","6.644444444","1.96","1.088888889","0.454","0.252222222","1.12","0.622222222","16.38795987","28.84371029","55.55555556","","3.29218107","5.925925926","9.341563786","16.81481481","23.04526749","41.48148148","","","32.38683128","58.2962963"
