"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Biomass yield in tons per ha|CO_331:0001003","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00067","","","","84","30","30","27","57","99","10.32","2.74","60.52","1","1","1","24.44","3.69","37.05","1.91","1.13","54.24","5.93","9.01","9.16","13.06","73.58","156","0.181052632","0.027676768","0.083717949","5.2","1.9","0.435333333","2.017333333","36.53846154","17.74938842","3.191864","4.55026455","5.758377425","26.68430335","1.407347443","32.44268078","1.857142857","0.678571429","0.15547619","0.72047619","35.71428571","12.74074074","16.12345679","74.71604938","3.94057284","90.83950617"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00068","","","","84","28","28","26","39","94","4.98","2.33","71.04","1","3","5","31.1","4.11","20.55","2.13","1.22","62.07","2.56","4.57","9","7.31","78.35","133","0.127692308","0.024787234","0.054962406","4.75","1.392857143","0.261071429","2.537142857","29.32330827","9.329929802","2.27341","2.195767196","3.223104056","31.32275132","1.002385362","34.54585538","1.583333333","0.464285714","0.08702381","0.845714286","33.33333333","6.587301587","9.669312169","93.96825397","3.007156085","103.6375661"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00069","","","","84","24","24","15","47","81","10.5","2.92","57.99","1","3","3","23.9","4.35","37.11","2.4","1.33","55.18","3.86","6.05","15.67","13.42","71.41","128","0.223404255","0.036049383","0.10484375","5.333333333","1.958333333","0.559166667","2.41625","36.71875","18.79288615","3.20738","4.62962963","5.917107584","25.56878307","1.414188713","31.48589065","1.523809524","0.55952381","0.159761905","0.690357143","28.57142857","16.2037037","20.70987654","89.49074074","4.949660494","110.2006173"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00070","","","","84","41","41","24","84","55","11.26","1.78","28.83","1","3","1","24.77","5.4","44.39","2.64","1.57","56.18","2.36","4.65","14.06","13.04","41.87","139","0.134047619","0.032363636","0.09381295","3.390243902","2.048780488","0.31804878","0.703170732","60.43165468","31.1440172","3.230008","4.964726631","5.749559083","12.71164021","1.424165785","18.46119929","1.654761905","1","0.155238095","0.343214286","48.80952381","10.17163505","11.77958446","26.04336043","2.917803071","37.8229449"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00071","","","","84","15","15","15","42","180","9.72","7.7","46.11","1","3","5","20.16","5.99","37.88","2.46","1.46","49.04","4.19","6.5","17.3","17.42","63.53","222","0.231428571","0.042777778","0.078468468","14.8","2.8","1.161333333","3.074","18.91891892","27.42011648","3.511872","4.285714286","7.680776014","20.33068783","1.548444444","28.01146384","2.642857143","0.5","0.207380952","0.548928571","17.85714286","24","43.01234568","113.8518519","8.671288889","156.8641975"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00072","","","","84","38","38","37","100","122","13.7","2.82","38.65","1","3","3","22.54","2.44","35.7","1.75","1.07","52.6","4.46","6.47","15.42","16.52","55.17","222","0.137","0.023114754","0.074414414","5.842105263","2.631578947","0.434736842","1.017105263","45.04504505","29.94381004","3.723608","6.040564374","7.283950617","17.04144621","1.641802469","24.32539683","2.642857143","1.19047619","0.196666667","0.460119048","45.23809524","13.35282651","16.10136452","37.6705653","3.629247563","53.77192982"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00073","","","","84","33","33","26","36","103","11.96","2.56","41.86","3","7","7","","","","","","","","","","14.52","56.38","139","0.332222222","0.024854369","0.104460432","4.212121212","1.090909091","0.44","1.268484848","25.89928058","25.75381341","","5.273368607","6.402116402","18.45679012","","24.85890653","1.654761905","0.428571429","0.172857143","0.498333333","39.28571429","13.42312009","16.2962963","46.98092031","","63.27721661"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00074","","","","84","26","26","26","48","33","18.4","6.2","54.93","3","7","5","28.66","4.89","0","1.96","1.09","60.84","3.51","5.73","8.88","24.6","79.53","81","0.383333333","0.187878788","0.303703704","3.115384615","1.846153846","0.946153846","2.112692308","59.25925926","30.93172388","7.05036","8.11287478","10.84656085","24.21957672","3.108624339","35.06613757","0.964285714","0.571428571","0.292857143","0.653928571","30.95238095","26.21082621","35.04273504","78.24786325","10.04324786","113.2905983"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00075","","","","84","44","44","35","81","110","15.1","5.38","44.64","1","7","5","","","","","","","","","","20.48","65.12","191","0.186419753","0.048909091","0.107225131","4.340909091","1.840909091","0.465454545","1.014545455","42.40837696","31.44963145","","6.657848325","9.029982363","19.68253968","","28.71252205","2.273809524","0.964285714","0.243809524","0.531428571","52.38095238","12.71043771","17.23905724","37.57575758","","54.81481481"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00076","","","","84","20","20","20","70","259","10.1","8.44","29.88","1","3","1","33.08","3.87","29.22","1.66","1.15","67.36","1.29","2.68","6.27","18.54","48.42","329","0.144285714","0.032586873","0.056352584","16.45","3.5","0.927","1.494","21.27659574","38.28996283","6.133032","4.453262787","8.174603175","13.17460317","2.70415873","21.34920635","3.916666667","0.833333333","0.220714286","0.355714286","23.80952381","18.7037037","34.33333333","55.33333333","11.35746667","89.66666667"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00077","","","","84","27","27","27","61","197","6.58","5.1","29.16","1","3","5","26.97","5.87","38.66","2.42","1.66","55.69","1.31","3.48","13.37","11.68","40.84","258","0.107868852","0.025888325","0.045271318","9.555555556","2.259259259","0.432592593","1.08","23.64341085","28.59941234","3.150096","2.901234568","5.149911817","12.85714286","1.388931217","18.00705467","3.071428571","0.726190476","0.139047619","0.347142857","32.14285714","9.0260631","16.02194787","40","4.321119342","56.02194787"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00078","","","","84","29","29","22","26","40","3.66","2.26","71.89","1","3","3","29.37","3.25","13.15","1.51","1.02","66.09","2.25","4.2","6.25","5.92","77.81","66","0.140769231","0.0565","0.08969697","2.275862069","0.896551724","0.204137931","2.478965517","39.39393939","7.608276571","1.738704","1.613756614","2.610229277","31.69753086","0.766624339","34.30776014","0.785714286","0.30952381","0.07047619","0.855833333","34.52380952","4.674329502","7.560664112","91.81353768","2.22056705","99.37420179"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00079","","","","84","33","33","32","115","170","13.3","4.88","56","1","3","3","29.38","8.19","25.53","3.02","1.88","59.6","0.56","2.63","13.23","18.18","74.18","285","0.115652174","0.028705882","0.063789474","8.636363636","3.484848485","0.550909091","1.696969697","40.35087719","24.50795363","5.341284","5.864197531","8.015873016","24.69135802","2.355063492","32.70723104","3.392857143","1.369047619","0.216428571","0.666666667","39.28571429","14.92704826","20.4040404","62.85072952","5.994707071","83.25476992"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00080","","","","84","46","46","22","46","20","13.7","1.3","66.29","1","5","5","","","","","","","","","","15","81.29","66","0.297826087","0.065","0.227272727","1.434782609","1","0.326086957","1.441086957","69.6969697","18.45245418","","6.040564374","6.613756614","29.22839506","","35.84215168","0.785714286","0.547619048","0.178571429","0.789166667","54.76190476","11.03059581","12.07729469","53.37359098","","65.45088567"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00081","","","","84","23","23","20","67","115","8.56","4.06","78.27","1","3","3","26.37","4.04","22.54","1.84","1.13","58.12","3.18","5.35","13.87","12.62","90.89","182","0.127761194","0.035304348","0.069340659","7.913043478","2.913043478","0.548695652","3.403043478","36.81318681","13.88491583","3.327894","3.774250441","5.564373898","34.51058201","1.467325397","40.07495591","2.166666667","0.797619048","0.150238095","0.931785714","27.38095238","13.784219","20.32206119","126.0386473","5.358927536","146.3607085"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00082","","","","84","34","34","24","72","78","19.88","4.12","34.77","3","1","1","29.29","7.65","13.58","2.49","1.73","57.79","0.61","2.33","12.55","24","58.77","150","0.276111111","0.052820513","0.16","4.411764706","2.117647059","0.705882353","1.022647059","48","40.83716182","7.0296","8.765432099","10.58201058","15.33068783","3.099470899","25.91269841","1.785714286","0.857142857","0.285714286","0.413928571","40.47619048","21.65577342","26.14379085","37.87581699","7.65751634","64.01960784"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00083","","","","84","36","36","25","40","65","4.18","1.88","57.31","3","3","5","28.1","8.94","64.55","3.19","2.04","50.5","0.24","2.18","17.07","6.06","63.37","105","0.1045","0.028923077","0.057714286","2.916666667","1.111111111","0.168333333","1.591944444","38.0952381","9.562884646","1.70286","1.84303351","2.671957672","25.26895944","0.750820106","27.94091711","1.25","0.476190476","0.072142857","0.682261905","42.85714286","4.300411523","6.234567901","58.96090535","1.75191358","65.19547325"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00084","","","","84","28","28","27","90","95","26.98","2.18","41.12","1","1","1","32.81","3.33","3.26","1.58","1.09","65.63","2.59","4.76","8.62","29.16","70.28","185","0.299777778","0.022947368","0.157621622","6.607142857","3.214285714","1.041428571","1.468571429","48.64864865","41.49117814","9.567396","11.89594356","12.85714286","18.13051146","4.218428571","30.98765432","2.202380952","1.071428571","0.347142857","0.48952381","33.33333333","35.68783069","38.57142857","54.39153439","12.65528571","92.96296296"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00085","","","","84","25","25","25","69","55","7.42","1.9","47.65","1","5","5","28.99","5.82","8.05","2.02","1.39","65.75","0.85","3.42","11.43","9.32","56.97","124","0.107536232","0.034545455","0.07516129","4.96","2.76","0.3728","1.906","55.64516129","16.35948745","2.701868","3.271604938","4.109347443","21.00970018","1.191299824","25.11904762","1.476190476","0.821428571","0.110952381","0.567261905","29.76190476","10.99259259","13.80740741","70.59259259","4.002767407","84.4"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00086","","","","84","7","7","3","8","5","1.26","0.16","62.41","1","5","5","30.03","6.41","29.21","2.38","1.48","63.11","0.72","2.99","10.92","1.42","63.83","13","0.1575","0.032","0.109230769","1.857142857","1.142857143","0.202857143","8.915714286","61.53846154","2.224659251","0.426426","0.555555556","0.626102293","27.51763668","0.188018519","28.14373898","0.154761905","0.095238095","0.016904762","0.74297619","8.333333333","6.666666667","7.513227513","330.2116402","2.256222222","337.7248677"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00087","","","","84","22","22","22","101","54","23.56","3.1","57.79","1","1","3","33.97","6.05","22.31","2.13","1.32","62.63","0.7","2.67","11.14","26.66","84.45","155","0.233267327","0.057407407","0.172","7.045454545","4.590909091","1.211818182","2.626818182","65.16129032","31.56897573","9.056402","10.38800705","11.75485009","25.48059965","3.993122575","37.23544974","1.845238095","1.202380952","0.317380952","0.68797619","26.19047619","39.66329966","44.88215488","97.28956229","15.24646801","142.1717172"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00088","","","","84","34","34","32","120","170","19.44","4.58","58.25","1","3","1","25.7","4.37","45.74","1.92","1.24","56.29","3.53","6.08","12.79","24.02","82.27","290","0.162","0.026941176","0.082827586","8.529411765","3.529411765","0.706470588","1.713235294","41.37931034","29.19654795","6.17314","8.571428571","10.59082892","25.68342152","2.721843034","36.27425044","3.452380952","1.428571429","0.285952381","0.693452381","40.47619048","21.17647059","26.16557734","63.45315904","6.724553377","89.61873638"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00089","","","","84","17","17","15","73","63","12.72","4.42","27.64","1","3","3","21.86","4.32","0.81","1.91","1.29","53.09","6.1","9.09","10.48","17.14","44.78","136","0.174246575","0.07015873","0.126029412","8","4.294117647","1.008235294","1.625882353","53.67647059","38.27601608","3.746804","5.608465608","7.557319224","12.18694885","1.652029982","19.74426808","1.619047619","0.869047619","0.204047619","0.329047619","20.23809524","27.7124183","37.34204793","60.21786492","8.162971678","97.55991285"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00090","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00091","","","","84","30","30","30","132","44","48.14","2.48","31.44","3","1","1","22.43","5.8","44.85","2.68","1.58","46.44","4.68","7.59","15.35","50.62","82.06","176","0.36469697","0.056363636","0.287613636","5.866666667","4.4","1.687333333","1.048","75","61.6865708","11.354066","21.22574956","22.31922399","13.86243386","5.00620194","36.18165785","2.095238095","1.571428571","0.602619048","0.374285714","35.71428571","59.43209877","62.49382716","38.81481481","14.01736543","101.308642"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00092","","","","84","18","18","18","63","50","18.24","4.68","14.51","3","3","5","25.39","5.16","38.8","2.28","1.5","53.19","2.86","4.92","15.53","22.92","37.43","113","0.28952381","0.0936","0.202831858","6.277777778","3.5","1.273333333","0.806111111","55.75221239","61.23430403","5.819388","8.042328042","10.10582011","6.397707231","2.565867725","16.50352734","1.345238095","0.75","0.272857143","0.172738095","21.42857143","37.5308642","47.16049383","29.85596708","11.97404938","77.01646091"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00093","","","","84","28","28","28","89","139","21.48","14.8","35.66","3","1","3","32.73","4.63","8.38","1.71","1.24","66.3","1.4","3.19","7.61","36.28","71.94","228","0.241348315","0.10647482","0.159122807","8.142857143","3.178571429","1.295714286","1.273571429","39.03508772","50.43091465","11.874444","9.470899471","15.99647266","15.72310406","5.235645503","31.71957672","2.714285714","1.05952381","0.431904762","0.42452381","33.33333333","28.41269841","47.98941799","47.16931217","15.70693651","95.15873016"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00094","","","","84","14","14","14","50","97","9.38","2.14","19.36","1","3","3","26.95","8.3","88.19","2.97","1.72","52.17","1.37","3.24","15.94","11.52","30.88","147","0.1876","0.022061856","0.078367347","10.5","3.571428571","0.822857143","1.382857143","34.01360544","37.30569948","3.10464","4.135802469","5.079365079","8.536155203","1.368888889","13.61552028","1.75","0.595238095","0.137142857","0.23047619","16.66666667","24.81481481","30.47619048","51.21693122","8.213333333","81.69312169"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00095","","","","84","26","26","22","112","85","22.76","5.04","41.67","1","1","5","38.58","5.45","79.54","2.1","1.24","68.93","0.94","2.65","5.8","27.8","69.47","197","0.203214286","0.059294118","0.141116751","7.576923077","4.307692308","1.069230769","1.602692308","56.85279188","40.01727364","10.72524","10.03527337","12.25749559","18.37301587","4.728941799","30.63051146","2.345238095","1.333333333","0.330952381","0.496071429","30.95238095","32.42165242","39.6011396","59.35897436","15.27811966","98.96011396"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00096","","","","84","24","24","24","89","165","17.16","8.2","52.53","1","3","3","30.16","6.53","21.68","2.26","1.44","66.87","0.74","2.55","8.1","25.36","77.89","254","0.192808989","0.04969697","0.09984252","10.58333333","3.708333333","1.056666667","2.18875","35.03937008","32.55873668","7.648576","7.566137566","11.18165785","23.16137566","3.372388007","34.34303351","3.023809524","1.05952381","0.301904762","0.625357143","28.57142857","26.48148148","39.13580247","81.06481481","11.80335802","120.2006173"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00097","","","","84","20","20","20","91","170","10.24","4.4","29.2","3","5","5","29.84","3.88","10.43","1.59","1.1","65.35","2.02","4","9.54","14.64","43.84","261","0.112527473","0.025882353","0.056091954","13.05","4.55","0.732","1.46","34.86590038","33.39416058","4.368576","4.514991182","6.455026455","12.87477954","1.926179894","19.329806","3.107142857","1.083333333","0.174285714","0.347619048","23.80952381","18.96296296","27.11111111","54.07407407","8.089955556","81.18518519"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00098","","","","84","20","20","20","79","78","17.22","9.42","36.94","1","3","5","21","5.33","5.24","2.08","1.19","55.01","6.93","9.9","9.62","26.64","63.58","157","0.217974684","0.120769231","0.169681529","7.85","3.95","1.332","1.847","50.31847134","41.89996854","5.5944","7.592592593","11.74603175","16.28747795","2.466666667","28.0335097","1.869047619","0.94047619","0.317142857","0.439761905","23.80952381","31.88888889","49.33333333","68.40740741","10.36","117.7407407"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00099","","","","84","24","24","17","75","75","15.88","3.42","58.57","1","3","5","25.27","4.23","0","1.84","1.14","60.71","2.58","4.63","11.3","19.3","77.87","150","0.211733333","0.0456","0.128666667","6.25","3.125","0.804166667","2.440416667","50","24.78489791","4.87711","7.001763668","8.509700176","25.82451499","2.150401235","34.33421517","1.785714286","0.892857143","0.229761905","0.697261905","28.57142857","24.50617284","29.78395062","90.38580247","7.526404321","120.1697531"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00100","","","","84","16","16","16","40","35","10.72","7.76","47.79","3","5","7","30.89","5.85","0.53","2.33","1.42","64.36","0.82","2.44","10.57","18.48","66.27","75","0.268","0.221714286","0.2464","4.6875","2.5","1.155","2.986875","53.33333333","27.88592123","5.708472","4.726631393","8.148148148","21.07142857","2.516962963","29.21957672","0.892857143","0.476190476","0.22","0.568928571","19.04761905","24.81481481","42.77777778","110.625","13.21405556","153.4027778"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00101","","","","84","15","15","15","62","59","12.46","1.8","30.81","1","1","3","27.82","6.38","68.18","2.34","1.41","59.81","1.14","2.82","13.41","14.26","45.07","121","0.200967742","0.030508475","0.11785124","8.066666667","4.133333333","0.950666667","2.054","51.23966942","31.63967162","3.967132","5.49382716","6.287477954","13.58465608","1.749176367","19.87213404","1.44047619","0.738095238","0.169761905","0.366785714","17.85714286","30.7654321","35.20987654","76.07407407","9.795387654","111.2839506"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00102","","","","84","28","28","28","100","120","24.4","5.28","41.9","3","3","3","27.04","5.67","36.75","2.24","1.44","62.49","0.82","2.41","14.31","29.68","71.58","220","0.244","0.044","0.134909091","7.857142857","3.571428571","1.06","1.496428571","45.45454545","41.46409612","8.025472","10.75837743","13.08641975","18.47442681","3.538567901","31.56084656","2.619047619","1.19047619","0.353333333","0.498809524","33.33333333","32.27513228","39.25925926","55.42328042","10.6157037","94.68253968"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00103","","","","84","16","16","16","50","26","18.78","5.4","25.52","1","1","1","27.59","5.59","32.39","2.15","1.37","59.6","1.88","4.03","12.92","24.18","49.7","76","0.3756","0.207692308","0.318157895","4.75","3.125","1.51125","1.595","65.78947368","48.65191147","6.671262","8.28042328","10.66137566","11.25220459","2.941473545","21.91358025","0.904761905","0.595238095","0.287857143","0.303809524","19.04761905","43.47222222","55.97222222","59.07407407","15.44273611","115.0462963"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00104","","","","84","16","16","11","28","55","5.08","1.74","16.59","1","5","3","32.64","6.08","30.96","2.28","1.49","65.92","0.89","3.18","6.97","6.82","23.41","83","0.181428571","0.031636364","0.082168675","5.1875","1.75","0.42625","1.036875","33.73493976","29.13284921","2.226048","2.239858907","3.007054674","7.314814815","0.981502646","10.32186949","0.988095238","0.333333333","0.081190476","0.1975","19.04761905","11.75925926","15.78703704","38.40277778","5.152888889","54.18981481"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00105","","","","84","27","27","20","35","190","7.98","5.9","70.71","3","5","5","26.71","4.39","24.88","1.85","1.24","57.96","2.79","4.79","14.07","13.88","84.59","225","0.228","0.031052632","0.061688889","8.333333333","1.296296296","0.514074074","2.618888889","15.55555556","16.40855893","3.707348","3.518518519","6.119929453","31.17724868","1.634633157","37.29717813","2.678571429","0.416666667","0.165238095","0.841785714","32.14285714","10.94650206","19.03978052","96.99588477","5.085525377","116.0356653"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00106","","","","84","46","46","19","31","43","4.8","1.54","34.92","1","5","5","31.27","3.63","0","1.45","1.01","67.91","1.27","2.97","6.34","6.34","41.26","74","0.15483871","0.035813953","0.085675676","1.608695652","0.673913043","0.137826087","0.759130435","41.89189189","15.36597189","1.982518","2.116402116","2.795414462","15.3968254","0.874126102","18.19223986","0.880952381","0.369047619","0.07547619","0.415714286","54.76190476","3.8647343","5.104669887","28.11594203","1.596230274","33.22061192"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00107","","","","84","30","30","25","61","84","12.2","10.9","41.53","1","5","5","25.73","4.8","33.49","2.35","1.38","59.55","2.69","4.57","12.6","23.1","64.63","145","0.2","0.129761905","0.159310345","4.833333333","2.033333333","0.77","1.384333333","42.06896552","35.74191552","5.94363","5.379188713","10.18518519","18.31128748","2.620648148","28.49647266","1.726190476","0.726190476","0.275","0.494404762","35.71428571","15.0617284","28.51851852","51.27160494","7.337814815","79.79012346"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00108","","","","84","9","9","9","7","15","1.22","0.46","23.63","1","5","3","24.2","5.06","38.02","2.55","1.57","53.6","3.11","5.37","13.13","1.68","25.31","22","0.174285714","0.030666667","0.076363636","2.444444444","0.777777778","0.186666667","2.625555556","31.81818182","6.637692612","0.40656","0.537918871","0.740740741","10.41887125","0.179259259","11.15961199","0.261904762","0.083333333","0.02","0.281309524","10.71428571","5.020576132","6.913580247","97.24279835","1.67308642","104.1563786"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00109","","","","84","29","29","29","100","293","12.88","10","43","1","3","5","27.87","4.42","11.53","1.86","1.22","64.15","2.54","4.48","7.08","22.88","65.88","393","0.1288","0.034129693","0.05821883","13.55172414","3.448275862","0.788965517","1.482758621","25.44529262","34.72981178","6.376656","5.679012346","10.08818342","18.95943563","2.81157672","29.04761905","4.678571429","1.19047619","0.272380952","0.511904762","34.52380952","16.449553","29.22094508","54.91698595","8.143877395","84.13793103"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00110","","","","84","20","20","14","14","70","3.62","2.86","57.98","1","1","1","26.76","5.29","22.11","2.29","1.45","58.53","4.31","7.37","9.08","6.48","64.46","84","0.258571429","0.040857143","0.077142857","4.2","0.7","0.324","2.899","16.66666667","10.05274589","1.734048","1.596119929","2.857142857","25.5643739","0.764571429","28.42151675","1","0.166666667","0.077142857","0.690238095","23.80952381","6.703703704","12","107.3703704","3.2112","119.3703704"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00111","","","","84","18","18","18","52","70","12.54","4.12","54.6","1","1","3","25.89","3.51","30.73","1.99","1.3","56.52","4.01","6.23","10.88","16.66","71.26","122","0.241153846","0.058857143","0.136557377","6.777777778","2.888888889","0.925555556","3.033333333","42.62295082","23.37917485","4.313274","5.529100529","7.345679012","24.07407407","1.901796296","31.41975309","1.452380952","0.619047619","0.198333333","0.65","21.42857143","25.80246914","34.27983539","112.345679","8.875049383","146.6255144"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00112","","","","84","25","25","21","80","258","13.44","9.38","64.13","1","1","3","21.96","3.32","46.63","2.04","1.17","50.47","6.17","9.56","12.66","22.82","86.95","338","0.168","0.036356589","0.067514793","13.52","3.2","0.9128","2.5652","23.66863905","26.24496837","5.011272","5.925925926","10.0617284","28.27601411","2.209555556","38.3377425","4.023809524","0.952380952","0.271666667","0.763452381","29.76190476","19.91111111","33.80740741","95.00740741","7.424106667","128.8148148"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00113","","","","84","36","36","24","76","56","21.76","2.6","52.64","1","3","3","30.63","4.83","29.81","2.32","1.33","63.11","0.6","1.99","9.85","24.36","77","132","0.286315789","0.046428571","0.184545455","3.666666667","2.111111111","0.676666667","1.462222222","57.57575758","31.63636364","7.461468","9.594356261","10.74074074","23.20987654","3.289888889","33.95061728","1.571428571","0.904761905","0.29","0.626666667","42.85714286","22.38683128","25.0617284","54.1563786","7.676407407","79.218107"
"","","MZP2018UMB-MT02","","","","","","","","","MZP2018UMB-MT02-00114","","","","84","21","21","17","66","63","24.2","4.9","49.49","1","3","1","32.66","4.74","6.74","1.77","1.16","63.37","1.72","3.25","9.3","29.1","78.59","129","0.366666667","0.077777778","0.225581395","6.142857143","3.142857143","1.385714286","2.356666667","51.1627907","37.02761166","9.50406","10.670194","12.83068783","21.82098765","4.190502646","34.65167549","1.535714286","0.785714286","0.346428571","0.589166667","25","42.68077601","51.32275132","87.28395062","16.76201058","138.6067019"
