"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","treatment_late_season_drought","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00226","","","","84","46","46","4","2","6","0.1","0.2","63.8","1","5","0.3","64.1","8","0.05","0.033333333","0.0375","0.173913043","0.043478261","0.006521739","1.386956522","25","0.468018721","0.044091711","0.132275132","28.13051146","28.2627866","1","0.095238095","0.023809524","0.003571429","0.75952381","54.76190476","0.080515298","0.241545894","51.36876006","51.61030596"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00227","","","","84","54","54","54","90","188","17.8","9.1","59.2","1","3","26.9","86.1","278","0.197777778","0.048404255","0.09676259","5.148148148","1.666666667","0.498148148","1.096296296","32.37410072","31.242741","7.848324515","11.86067019","26.10229277","37.96296296","1","3.30952381","1.071428571","0.320238095","0.704761905","64.28571429","12.2085048","18.44993141","40.60356653","59.05349794"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00228","","","","84","63","63","29","60","56","14.48","4.5","51.8","1","3","18.98","70.78","116","0.241333333","0.080357143","0.16362069","1.841269841","0.952380952","0.301269841","0.822222222","51.72413793","26.8154846","6.384479718","8.368606702","22.83950617","31.20811287","1","1.380952381","0.714285714","0.225952381","0.616666667","75","8.512639624","11.15814227","30.4526749","41.61081717"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00229","","","","84","66","66","58","114","175","27.8","13.24","50.2","1","1","41.04","91.24","289","0.243859649","0.075657143","0.14200692","4.378787879","1.727272727","0.621818182","0.760606061","39.44636678","44.98027181","12.25749559","18.0952381","22.1340388","40.2292769","1","3.44047619","1.357142857","0.488571429","0.597619048","78.57142857","15.60044893","23.03030303","28.17059484","51.20089787"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00230","","","","84","48","48","25","40","116","7.2","5.12","33.2","1","3","12.32","45.52","156","0.18","0.044137931","0.078974359","3.25","0.833333333","0.256666667","0.691666667","25.64102564","27.06502636","3.174603175","5.432098765","14.63844797","20.07054674","1","1.857142857","0.476190476","0.146666667","0.395238095","57.14285714","5.555555556","9.50617284","25.61728395","35.12345679"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00231","","","","84","16","16","6","0","40","0","2.8","3","1","5","2.8","5.8","40","","0.07","0.07","2.5","0","0.175","0.1875","0","48.27586207","0","1.234567901","1.322751323","2.557319224","1","0.476190476","0","0.033333333","0.035714286","19.04761905","0","6.481481481","6.944444444","13.42592593"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00232","","","","84","61","61","32","70","255","11.48","10.58","55.8","1","3","22.06","77.86","325","0.164","0.041490196","0.067876923","5.327868852","1.147540984","0.361639344","0.914754098","21.53846154","28.33290521","5.061728395","9.726631393","24.6031746","34.329806","1","3.869047619","0.833333333","0.262619048","0.664285714","72.61904762","6.970248937","13.39404979","33.87978142","47.27383121"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00233","","","","84","32","32","18","30","75","3.58","3","19.2","1","3","6.58","25.78","105","0.119333333","0.04","0.062666667","3.28125","0.9375","0.205625","0.6","28.57142857","25.52366175","1.578483245","2.901234568","8.465608466","11.36684303","1","1.25","0.357142857","0.078333333","0.228571429","38.0952381","4.143518519","7.615740741","22.22222222","29.83796296"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00234","","","","84","53","53","27","2","95","0.1","4.88","71.6","1","5","4.98","76.58","97","0.05","0.051368421","0.051340206","1.830188679","0.037735849","0.093962264","1.350943396","2.06185567","6.503003395","0.044091711","2.195767196","31.5696649","33.7654321","1","1.154761905","0.023809524","0.059285714","0.852380952","63.0952381","0.069881202","3.480083857","50.0349406","53.51502446"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00235","","","","84","44","44","44","60","322","5.72","8.6","45.4","1","5","14.32","59.72","382","0.095333333","0.026708075","0.037486911","8.681818182","1.363636364","0.325454545","1.031818182","15.70680628","23.97856664","2.522045855","6.313932981","20.01763668","26.33156966","1","4.547619048","0.714285714","0.17047619","0.54047619","52.38095238","4.814814815","12.05387205","38.21548822","50.26936027"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00236","","","","84","46","46","30","58","130","6.86","4.2","24.6","1","3","11.06","35.66","188","0.118275862","0.032307692","0.058829787","4.086956522","1.260869565","0.240434783","0.534782609","30.85106383","31.01514302","3.024691358","4.87654321","10.84656085","15.72310406","1","2.238095238","0.69047619","0.131666667","0.292857143","54.76190476","5.523349436","8.904991948","19.80676329","28.71175523"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00237","","","","84","66","66","39","32","190","2.74","6.8","18.8","1","3","9.54","28.34","222","0.085625","0.035789474","0.042972973","3.363636364","0.484848485","0.144545455","0.284848485","14.41441441","33.66266761","1.208112875","4.206349206","8.289241623","12.49559083","1","2.642857143","0.380952381","0.113571429","0.223809524","78.57142857","1.537598204","5.353535354","10.54994388","15.90347924"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00238","","","","84","53","53","21","30","76","5.88","3.56","45.2","1","3","9.44","54.64","106","0.196","0.046842105","0.089056604","2","0.566037736","0.178113208","0.852830189","28.30188679","17.27672035","2.592592593","4.162257496","19.92945326","24.09171076","1","1.261904762","0.357142857","0.112380952","0.538095238","63.0952381","4.109014675","6.596785465","31.58630328","38.18308875"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00239","","","","84","50","50","34","15","134","1.36","4","23.6","1","5","5.36","28.96","149","0.090666667","0.029850746","0.035973154","2.98","0.3","0.1072","0.472","10.06711409","18.50828729","0.599647266","2.363315697","10.40564374","12.76895944","1","1.773809524","0.178571429","0.063809524","0.280952381","59.52380952","1.007407407","3.97037037","17.48148148","21.45185185"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00240","","","","84","46","46","29","17","112","1.5","2.6","60","1","3","4.1","64.1","129","0.088235294","0.023214286","0.031782946","2.804347826","0.369565217","0.089130435","1.304347826","13.17829457","6.39625585","0.661375661","1.807760141","26.45502646","28.2627866","1","1.535714286","0.202380952","0.048809524","0.714285714","54.76190476","1.207729469","3.301127214","48.30917874","51.61030596"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00241","","","","84","44","44","10","6","22","0.58","0.54","9.2","1","5","1.12","10.32","28","0.096666667","0.024545455","0.04","0.636363636","0.136363636","0.025454545","0.209090909","21.42857143","10.85271318","0.255731922","0.49382716","4.05643739","4.55026455","1","0.333333333","0.071428571","0.013333333","0.10952381","52.38095238","0.488215488","0.942760943","7.744107744","8.686868687"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00242","","","","84","49","49","26","68","237","8.22","5.77","50.2","1","3","13.99","64.19","305","0.120882353","0.024345992","0.045868852","6.224489796","1.387755102","0.285510204","1.024489796","22.29508197","21.79467207","3.624338624","6.168430335","22.1340388","28.30246914","1","3.630952381","0.80952381","0.166547619","0.597619048","58.33333333","6.213151927","10.574452","37.94406652","48.51851852"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00243","","","","84","68","68","33","32","92","6.2","4.52","99.9","1","3","10.72","110.62","124","0.19375","0.049130435","0.086451613","1.823529412","0.470588235","0.157647059","1.469117647","25.80645161","9.690833484","2.733686067","4.726631393","44.04761905","48.77425044","1","1.476190476","0.380952381","0.127619048","1.189285714","80.95238095","3.376906318","5.838779956","54.41176471","60.25054466"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00244","","","","84","62","62","46","60","420","6.5","20.94","27","1","3","27.44","54.44","480","0.108333333","0.049857143","0.057166667","7.741935484","0.967741935","0.442580645","0.435483871","12.5","50.40411462","2.865961199","12.09876543","11.9047619","24.00352734","1","5.714285714","0.714285714","0.326666667","0.321428571","73.80952381","3.882915173","16.39187575","16.12903226","32.520908"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00245","","","","84","50","50","42","14","136","1.9","4.16","30.8","1","5","6.06","36.86","150","0.135714286","0.030588235","0.0404","3","0.28","0.1212","0.616","9.333333333","16.440586","0.837742504","2.671957672","13.58024691","16.25220459","1","1.785714286","0.166666667","0.072142857","0.366666667","59.52380952","1.407407407","4.488888889","22.81481481","27.3037037"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00246","","","","84","41","41","41","37","420","2.78","9.22","46.4","1","3","12","58.4","457","0.075135135","0.021952381","0.026258206","11.14634146","0.902439024","0.292682927","1.131707317","8.096280088","20.54794521","1.225749559","5.291005291","20.45855379","25.74955908","1","5.44047619","0.44047619","0.142857143","0.552380952","48.80952381","2.51129178","10.8401084","41.91508582","52.75519422"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00247","","","","84","7","7","7","0","22","0","0.62","2.8","1","5","0.62","3.42","22","","0.028181818","0.028181818","3.142857143","0","0.088571429","0.4","0","18.12865497","0","0.273368607","1.234567901","1.507936508","1","0.261904762","0","0.007380952","0.033333333","8.333333333","0","3.28042328","14.81481481","18.0952381"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00248","","","","84","28","28","26","40","50","4.18","1.32","19","1","3","5.5","24.5","90","0.1045","0.0264","0.061111111","3.214285714","1.428571429","0.196428571","0.678571429","44.44444444","22.44897959","1.84303351","2.425044092","8.377425044","10.80246914","1","1.071428571","0.476190476","0.06547619","0.226190476","33.33333333","5.529100529","7.275132275","25.13227513","32.40740741"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00249","","","","84","21","21","10","29","30","4.76","1.16","6.8","1","1","5.92","12.72","59","0.164137931","0.038666667","0.100338983","2.80952381","1.380952381","0.281904762","0.323809524","49.15254237","46.5408805","2.098765432","2.610229277","2.998236332","5.608465608","1","0.702380952","0.345238095","0.07047619","0.080952381","25","8.395061728","10.44091711","11.99294533","22.43386243"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00250","","","","84","40","40","17","11","22","2.16","1.9","45.4","1","3","4.06","49.46","33","0.196363636","0.086363636","0.123030303","0.825","0.275","0.1015","1.135","33.33333333","8.208653457","0.952380952","1.790123457","20.01763668","21.80776014","1","0.392857143","0.130952381","0.048333333","0.54047619","47.61904762","2","3.759259259","42.03703704","45.7962963"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00251","","","","84","25","25","20","10","100","1.18","3.62","18.6","1","3","4.8","23.4","110","0.118","0.0362","0.043636364","4.4","0.4","0.192","0.744","9.090909091","20.51282051","0.520282187","2.116402116","8.201058201","10.31746032","1","1.30952381","0.119047619","0.057142857","0.221428571","29.76190476","1.748148148","7.111111111","27.55555556","34.66666667"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00252","","","","84","34","34","26","60","108","5.46","3.6","12.6","1","3","9.06","21.66","168","0.091","0.033333333","0.053928571","4.941176471","1.764705882","0.266470588","0.370588235","35.71428571","41.82825485","2.407407407","3.994708995","5.555555556","9.55026455","1","2","0.714285714","0.107857143","0.15","40.47619048","5.947712418","9.869281046","13.7254902","23.59477124"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00253","","","","84","56","56","27","0","42","0","1.72","41.6","1","5","1.72","43.32","42","","0.040952381","0.040952381","0.75","0","0.030714286","0.742857143","0","3.970452447","0","0.758377425","18.34215168","19.1005291","1","0.5","0","0.02047619","0.495238095","66.66666667","0","1.137566138","27.51322751","28.65079365"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00254","","","","84","6","6","6","0","3","0","0.2","1.2","1","5","0.2","1.4","3","","0.066666667","0.066666667","0.5","0","0.033333333","0.2","0","14.28571429","0","0.088183422","0.529100529","0.617283951","1","0.035714286","0","0.002380952","0.014285714","7.142857143","0","1.234567901","7.407407407","8.641975309"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00255","","","","84","47","47","41","36","219","5.86","8.14","19.6","1","3","14","33.6","255","0.162777778","0.03716895","0.054901961","5.425531915","0.765957447","0.29787234","0.417021277","14.11764706","41.66666667","2.58377425","6.172839506","8.641975309","14.81481481","1","3.035714286","0.428571429","0.166666667","0.233333333","55.95238095","4.617809299","11.0323089","15.44523247","26.47754137"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00256","","","","84","42","42","26","48","102","7.74","4.18","26.2","1","3","11.92","38.12","150","0.16125","0.040980392","0.079466667","3.571428571","1.142857143","0.283809524","0.623809524","32","31.26967471","3.412698413","5.255731922","11.55202822","16.80776014","1","1.785714286","0.571428571","0.141904762","0.311904762","50","6.825396825","10.51146384","23.10405644","33.61552028"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00257","","","","84","48","48","45","60","168","6.94","4.43","29.4","1","3","11.37","40.77","228","0.115666667","0.026369048","0.049868421","4.75","1.25","0.236875","0.6125","26.31578947","27.88815305","3.059964727","5.013227513","12.96296296","17.97619048","1","2.714285714","0.714285714","0.135357143","0.35","57.14285714","5.354938272","8.773148148","22.68518519","31.45833333"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00258","","","","84","49","49","24","25","102","3.58","2.62","10.8","1","3","6.2","17","127","0.1432","0.025686275","0.048818898","2.591836735","0.510204082","0.126530612","0.220408163","19.68503937","36.47058824","1.578483245","2.733686067","4.761904762","7.495590829","1","1.511904762","0.297619048","0.073809524","0.128571429","58.33333333","2.705971277","4.686318972","8.163265306","12.84958428"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00259","","","","84","41","41","21","15","76","2.42","2.68","39.6","1","3","5.1","44.7","91","0.161333333","0.035263158","0.056043956","2.219512195","0.365853659","0.124390244","0.965853659","16.48351648","11.40939597","1.0670194","2.248677249","17.46031746","19.70899471","1","1.083333333","0.178571429","0.060714286","0.471428571","48.80952381","2.186088528","4.60704607","35.77235772","40.37940379"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00260","","","","84","44","44","38","30","100","5.98","3.48","38.2","1","3","9.46","47.66","130","0.199333333","0.0348","0.072769231","2.954545455","0.681818182","0.215","0.868181818","23.07692308","19.84892992","2.636684303","4.171075838","16.84303351","21.01410935","1","1.547619048","0.357142857","0.112619048","0.454761905","52.38095238","5.033670034","7.962962963","32.15488215","40.11784512"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00261","","","","84","70","70","47","74","284","16.8","13.6","35.6","1","3","30.4","66","358","0.227027027","0.047887324","0.084916201","5.114285714","1.057142857","0.434285714","0.508571429","20.67039106","46.06060606","7.407407407","13.40388007","15.69664903","29.1005291","1","4.261904762","0.880952381","0.361904762","0.423809524","83.33333333","8.888888889","16.08465608","18.83597884","34.92063492"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00262","","","","84","59","59","25","21","94","3.6","4.2","39.8","1","3","7.8","47.6","115","0.171428571","0.044680851","0.067826087","1.949152542","0.355932203","0.13220339","0.674576271","18.26086957","16.38655462","1.587301587","3.439153439","17.54850088","20.98765432","1","1.369047619","0.25","0.092857143","0.473809524","70.23809524","2.259887006","4.896421846","24.98430634","29.88072819"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00263","","","","84","46","46","11","12","44","3.4","2.2","75.4","1","3","5.6","81","56","0.283333333","0.05","0.1","1.217391304","0.260869565","0.12173913","1.639130435","21.42857143","6.913580247","1.499118166","2.469135802","33.24514991","35.71428571","1","0.666666667","0.142857143","0.066666667","0.897619048","54.76190476","2.737520129","4.508856683","60.70853462","65.2173913"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00264","","","","84","56","56","37","21","146","5","7","49.2","1","3","12","61.2","167","0.238095238","0.047945205","0.071856287","2.982142857","0.375","0.214285714","0.878571429","12.5748503","19.60784314","2.204585538","5.291005291","21.69312169","26.98412698","1","1.988095238","0.25","0.142857143","0.585714286","66.66666667","3.306878307","7.936507937","32.53968254","40.47619048"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00265","","","","84","44","44","26","10","88","1.4","3","66","1","5","4.4","70.4","98","0.14","0.034090909","0.044897959","2.227272727","0.227272727","0.1","1.5","10.20408163","6.25","0.617283951","1.940035273","29.1005291","31.04056437","1","1.166666667","0.119047619","0.052380952","0.785714286","52.38095238","1.178451178","3.703703704","55.55555556","59.25925926"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00266","","","","84","60","60","15","0","14","0","0.4","76.4","1","5","0.4","76.8","14","","0.028571429","0.028571429","0.233333333","0","0.006666667","1.273333333","0","0.520833333","0","0.176366843","33.68606702","33.86243386","1","0.166666667","0","0.004761905","0.90952381","71.42857143","0","0.24691358","47.16049383","47.40740741"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00267","","","","84","54","54","40","106","40","32","7.4","59.6","1","3","39.4","99","146","0.301886792","0.185","0.269863014","2.703703704","1.962962963","0.72962963","1.103703704","72.60273973","39.7979798","14.10934744","17.37213404","26.27865961","43.65079365","1","1.738095238","1.261904762","0.469047619","0.70952381","64.28571429","21.9478738","27.02331962","40.87791495","67.90123457"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00268","","","","84","64","64","27","15","70","3.48","4.3","47.8","1","3","7.78","55.58","85","0.232","0.061428571","0.091529412","1.328125","0.234375","0.1215625","0.746875","17.64705882","13.99784095","1.534391534","3.430335097","21.07583774","24.50617284","1","1.011904762","0.178571429","0.092619048","0.569047619","76.19047619","2.013888889","4.502314815","27.66203704","32.16435185"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00269","","","","84","49","49","37","62","154","9.16","12.24","66.4","1","3","21.4","87.8","216","0.147741935","0.079480519","0.099074074","4.408163265","1.265306122","0.436734694","1.355102041","28.7037037","24.37357631","4.038800705","9.435626102","29.27689594","38.71252205","1","2.571428571","0.738095238","0.254761905","0.79047619","58.33333333","6.923658352","16.17535903","50.18896447","66.36432351"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00270","","","","84","29","29","29","28","144","4.86","6.62","29.4","1","3","11.48","40.88","172","0.173571429","0.045972222","0.066744186","5.931034483","0.965517241","0.395862069","1.013793103","16.27906977","28.08219178","2.142857143","5.061728395","12.96296296","18.02469136","1","2.047619048","0.333333333","0.136666667","0.35","34.52380952","6.206896552","14.66155811","37.54789272","52.20945083"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00271","","","","84","47","47","38","100","142","15.74","10.4","15.2","1","3","26.14","41.34","242","0.1574","0.073239437","0.108016529","5.14893617","2.127659574","0.556170213","0.323404255","41.32231405","63.23173682","6.940035273","11.52557319","6.701940035","18.22751323","1","2.880952381","1.19047619","0.311190476","0.180952381","55.95238095","12.4034673","20.59889677","11.97793538","32.57683215"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00272","","","","84","48","48","48","106","200","22.6","11.64","29.8","1","3","34.24","64.04","306","0.213207547","0.0582","0.111895425","6.375","2.208333333","0.713333333","0.620833333","34.64052288","53.46658339","9.964726631","15.09700176","13.13932981","28.23633157","1","3.642857143","1.261904762","0.407619048","0.354761905","57.14285714","17.4382716","26.41975309","22.99382716","49.41358025"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00273","","","","84","42","42","42","70","144","13.16","7.14","16.6","1","3","20.3","36.9","214","0.188","0.049583333","0.094859813","5.095238095","1.666666667","0.483333333","0.395238095","32.71028037","55.01355014","5.802469136","8.950617284","7.319223986","16.26984127","1","2.547619048","0.833333333","0.241666667","0.197619048","50","11.60493827","17.90123457","14.63844797","32.53968254"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00274","","","","84","59","59","52","110","508","28.42","25.58","84","1","1","54","138","618","0.258363636","0.050354331","0.087378641","10.47457627","1.86440678","0.915254237","1.423728814","17.79935275","39.13043478","12.5308642","23.80952381","37.03703704","60.84656085","1","7.357142857","1.30952381","0.642857143","1","70.23809524","17.84055242","33.89830508","52.7306968","86.62900188"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00275","","","","84","43","43","43","62","182","11.62","9.6","28.6","1","3","21.22","49.82","244","0.187419355","0.052747253","0.086967213","5.674418605","1.441860465","0.493488372","0.665116279","25.40983607","42.59333601","5.12345679","9.356261023","12.61022928","21.9664903","1","2.904761905","0.738095238","0.252619048","0.34047619","51.19047619","10.00861326","18.27734711","24.63393626","42.91128338"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00276","","","","84","53","53","46","64","190","9.98","18.26","42.8","1","5","28.24","71.04","254","0.1559375","0.096105263","0.111181102","4.79245283","1.20754717","0.532830189","0.80754717","25.19685039","39.75225225","4.400352734","12.45149912","18.8712522","31.32275132","1","3.023809524","0.761904762","0.336190476","0.50952381","63.0952381","6.974143955","19.73445143","29.90915444","49.64360587"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00277","","","","84","47","47","42","89","204","12.78","9.14","6.6","1","3","21.92","28.52","293","0.143595506","0.044803922","0.074812287","6.234042553","1.893617021","0.466382979","0.140425532","30.37542662","76.85834502","5.634920635","9.664902998","2.91005291","12.57495591","1","3.488095238","1.05952381","0.260952381","0.078571429","55.95238095","10.07092199","17.27344366","5.200945626","22.47438928"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00278","","","","84","40","40","32","38","250","7.62","12.92","42.6","1","5","20.54","63.14","288","0.200526316","0.05168","0.071319444","7.2","0.95","0.5135","1.065","13.19444444","32.53088375","3.35978836","9.05643739","18.78306878","27.83950617","1","3.428571429","0.452380952","0.24452381","0.507142857","47.61904762","7.055555556","19.01851852","39.44444444","58.46296296"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00279","","","","84","43","43","41","25","58","2.26","2.26","70.2","1","5","4.52","74.72","83","0.0904","0.038965517","0.054457831","1.930232558","0.581395349","0.105116279","1.63255814","30.12048193","6.049250535","0.996472663","1.992945326","30.95238095","32.94532628","1","0.988095238","0.297619048","0.053809524","0.835714286","51.19047619","1.946597761","3.893195521","60.46511628","64.3583118"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00280","","","","84","64","64","59","144","216","20.12","14.92","40.6","1","1","35.04","75.64","360","0.139722222","0.069074074","0.097333333","5.625","2.25","0.5475","0.634375","40","46.32469593","8.871252205","15.44973545","17.90123457","33.35097002","1","4.285714286","1.714285714","0.417142857","0.483333333","76.19047619","11.64351852","20.27777778","23.49537037","43.77314815"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00281","","","","84","62","62","62","34","417","3.2","14.6","65.5","1","3","17.8","83.3","451","0.094117647","0.03501199","0.039467849","7.274193548","0.548387097","0.287096774","1.056451613","7.538802661","21.36854742","1.410934744","7.848324515","28.88007055","36.72839506","1","5.369047619","0.404761905","0.211904762","0.779761905","73.80952381","1.911589008","10.63321386","39.12783751","49.76105137"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00282","","","","84","60","60","43","83","236","21.6","13.6","47.4","1","3","35.2","82.6","319","0.260240964","0.057627119","0.110344828","5.316666667","1.383333333","0.586666667","0.79","26.01880878","42.61501211","9.523809524","15.52028219","20.8994709","36.41975309","1","3.797619048","0.988095238","0.419047619","0.564285714","71.42857143","13.33333333","21.72839506","29.25925926","50.98765432"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00283","","","","84","38","38","23","10","110","1.4","5.2","49.2","1","5","6.6","55.8","120","0.14","0.047272727","0.055","3.157894737","0.263157895","0.173684211","1.294736842","8.333333333","11.82795699","0.617283951","2.91005291","21.69312169","24.6031746","1","1.428571429","0.119047619","0.078571429","0.585714286","45.23809524","1.364522417","6.432748538","47.95321637","54.38596491"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00284","","","","84","45","45","29","0","190","0","5.6","40.8","1","5","5.6","46.4","190","","0.029473684","0.029473684","4.222222222","0","0.124444444","0.906666667","0","12.06896552","0","2.469135802","17.98941799","20.45855379","1","2.261904762","0","0.066666667","0.485714286","53.57142857","0","4.609053498","33.58024691","38.18930041"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00285","","","","84","57","57","57","74","390","10.6","18","40.6","1","3","28.6","69.2","464","0.143243243","0.046153846","0.061637931","8.140350877","1.298245614","0.501754386","0.712280702","15.94827586","41.32947977","4.67372134","12.61022928","17.90123457","30.51146384","1","5.523809524","0.880952381","0.34047619","0.483333333","67.85714286","6.887589344","18.58349578","26.38076673","44.96426251"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00286","","","","84","57","57","11","5","28","1","1.8","91.8","1","5","2.8","94.6","33","0.2","0.064285714","0.084848485","0.578947368","0.087719298","0.049122807","1.610526316","15.15151515","2.959830867","0.440917108","1.234567901","40.47619048","41.71075838","1","0.392857143","0.05952381","0.033333333","1.092857143","67.85714286","0.64977258","1.819363223","59.64912281","61.46848603"
"","","MZP2019CHL-ST02","","","","","","","","","MZP2019CHL-ST02-00287","","","","84","53","53","44","60","274","11.8","14.8","65.6","1","3","26.6","92.2","334","0.196666667","0.054014599","0.079640719","6.301886792","1.132075472","0.501886792","1.237735849","17.96407186","28.85032538","5.202821869","11.72839506","28.92416226","40.65255732","1","3.976190476","0.714285714","0.316666667","0.780952381","63.0952381","8.245981831","18.58839972","45.84206848","64.4304682"
