"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00024","","","","30","24","4","6","8","2","2","22","18","13","2","0.5","2","4","3","2","1","1","7.76","2.5","4.5","0.111111111","0.038461538","31","1.409090909","1.033333333","0.818181818","0.6","0.113636364","0.083333333","0.090909091","0.066666667","58.06451613","55.55555556","73.33333333","0.080645161","2.222222222","2.777777778","2.222222222","5","3.03030303","3.787878788","3.03030303","6.818181818"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00025","","","","30","26","3","4","7","1","2","19","14","10","2.5","0.03","1.5","5","5","2","2","1","10.5","2.53","4.03","0.178571429","0.003","24","1.263157895","0.8","0.736842105","0.466666667","0.133157895","0.084333333","0.078947368","0.05","58.33333333","62.77915633","63.33333333","0.105416667","2.777777778","2.811111111","1.666666667","4.477777778","4.385964912","4.438596491","2.631578947","7.070175439"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00026","","","","30","27","3","4","7","2","3","20","20","5","3.9","0.05","6.2","5","3","3","2","1","7.23","3.95","10.15","0.195","0.01","25","1.25","0.833333333","1","0.666666667","0.1975","0.131666667","0.31","0.206666667","80","38.91625616","66.66666667","0.158","4.333333333","4.388888889","6.888888889","11.27777778","6.5","6.583333333","10.33333333","16.91666667"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00027","","","","30","22","4","6","6","2","2","20","4","2","0.5","0.05","1","5","5","2","1","1","7.23","0.55","1.55","0.125","0.025","6","0.3","0.2","0.2","0.133333333","0.0275","0.018333333","0.05","0.033333333","66.66666667","35.48387097","66.66666667","0.091666667","0.555555556","0.611111111","1.111111111","1.722222222","0.833333333","0.916666667","1.666666667","2.583333333"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00028","","","","30","30","2","2","8","1","2","26","50","15","10.1","0.12","12","3","3","3","1","1","0","10.22","22.22","0.202","0.008","65","2.5","2.166666667","1.923076923","1.666666667","0.393076923","0.340666667","0.461538462","0.4","76.92307692","45.99459946","86.66666667","0.157230769","11.22222222","11.35555556","13.33333333","24.68888889","12.94871795","13.1025641","15.38461538","28.48717949"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00029","","","","30","30","3","5","8","2","2","28","38","10","6.8","0.4","6.2","3","3","3","1","1","10.5","7.2","13.4","0.178947368","0.04","48","1.714285714","1.6","1.357142857","1.266666667","0.257142857","0.24","0.221428571","0.206666667","79.16666667","53.73134328","93.33333333","0.15","7.555555556","8","6.888888889","14.88888889","8.095238095","8.571428571","7.380952381","15.95238095"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00030","","","","30","28","2","2","7","1","2","27","18","50","3","0.6","3.9","5","5","2","1","1","14.37","3.6","7.5","0.166666667","0.012","68","2.518518519","2.266666667","0.666666667","0.6","0.133333333","0.12","0.144444444","0.13","26.47058824","48","90","0.052941176","3.333333333","4","4.333333333","8.333333333","3.703703704","4.444444444","4.814814815","9.259259259"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00031","","","","30","27","1","2","9","1","2","27","20","4","4.5","0.3","40","8","2","8","1","1","0","4.8","44.8","0.225","0.075","24","0.888888889","0.8","0.740740741","0.666666667","0.177777778","0.16","1.481481481","1.333333333","83.33333333","10.71428571","90","0.2","5","5.333333333","44.44444444","49.77777778","5.555555556","5.925925926","49.38271605","55.30864198"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00032","","","","30","30","3","4","8","1","2","28","52","11","13.8","0.3","12","4","2","3","2","1","10.5","14.1","26.1","0.265384615","0.027272727","63","2.25","2.1","1.857142857","1.733333333","0.503571429","0.47","0.428571429","0.4","82.53968254","54.02298851","93.33333333","0.223809524","15.33333333","15.66666667","13.33333333","29","16.42857143","16.78571429","14.28571429","31.07142857"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00033","","","","30","26","1","2","8","1","2","25","10","11","0.4","0.23","10","5","3","2","2","1","7.76","0.63","10.63","0.04","0.020909091","21","0.84","0.7","0.4","0.333333333","0.0252","0.021","0.4","0.333333333","47.61904762","5.926622766","83.33333333","0.03","0.444444444","0.7","11.11111111","11.81111111","0.533333333","0.84","13.33333333","14.17333333"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00034","","","","30","28","4","5","8","1","2","28","40","9","8","0.4","3","3","3","3","1","1","12.39","8.4","11.4","0.2","0.044444444","49","1.75","1.633333333","1.428571429","1.333333333","0.3","0.28","0.107142857","0.1","81.63265306","73.68421053","93.33333333","0.171428571","8.888888889","9.333333333","3.333333333","12.66666667","9.523809524","10","3.571428571","13.57142857"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00035","","","","30","25","4","6","7","2","3","20","13","5","1.2","0.3","2","5","4","3","1","1","14.37","1.5","3.5","0.092307692","0.06","18","0.9","0.6","0.65","0.433333333","0.075","0.05","0.1","0.066666667","72.22222222","42.85714286","66.66666667","0.083333333","1.333333333","1.666666667","2.222222222","3.888888889","2","2.5","3.333333333","5.833333333"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00036","","","","30","25","2","2","8","1","2","20","10","5","0.4","0.05","10","8","2","6","1","1","7.76","0.45","10.45","0.04","0.01","15","0.75","0.5","0.5","0.333333333","0.0225","0.015","0.5","0.333333333","66.66666667","4.306220096","66.66666667","0.03","0.444444444","0.5","11.11111111","11.61111111","0.666666667","0.75","16.66666667","17.41666667"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00037","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00038","","","","30","27","5","6","6","1","2","21","11","12","2","0.4","2","5","4","3","1","1","12.39","2.4","4.4","0.181818182","0.033333333","23","1.095238095","0.766666667","0.523809524","0.366666667","0.114285714","0.08","0.095238095","0.066666667","47.82608696","54.54545455","70","0.104347826","2.222222222","2.666666667","2.222222222","4.888888889","3.174603175","3.80952381","3.174603175","6.984126984"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00039","","","","30","17","3","5","6","2","2","16","0","0","0","0","3","","","","","","","0","3","","","0","0","0","0","0","0","0","0.1875","0.1","","0","53.33333333","","0","0","3.333333333","3.333333333","0","0","6.25","6.25"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00040","","","","30","18","2","3","7","1","2","10","10","4","1","0.1","2.5","5","6","2","1","1","14.37","1.1","3.6","0.1","0.025","14","1.4","0.466666667","1","0.333333333","0.11","0.036666667","0.25","0.083333333","71.42857143","30.55555556","33.33333333","0.078571429","1.111111111","1.222222222","2.777777778","4","3.333333333","3.666666667","8.333333333","12"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00041","","","","30","27","1","2","9","1","2","26","15","2","3","0.04","38","8","2","3","1","1","0","3.04","41.04","0.2","0.02","17","0.653846154","0.566666667","0.576923077","0.5","0.116923077","0.101333333","1.461538462","1.266666667","88.23529412","7.407407407","86.66666667","0.178823529","3.333333333","3.377777778","42.22222222","45.6","3.846153846","3.897435897","48.71794872","52.61538462"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00042","","","","30","22","3","5","8","1","2","20","15","13","3","0.4","2.4","3","4","2","1","1","7.76","3.4","5.8","0.2","0.030769231","28","1.4","0.933333333","0.75","0.5","0.17","0.113333333","0.12","0.08","53.57142857","58.62068966","66.66666667","0.121428571","3.333333333","3.777777778","2.666666667","6.444444444","5","5.666666667","4","9.666666667"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00043","","","","30","15","1","2","7","1","2","11","12","10","1","0.06","2","8","5","2","1","1","3.03","1.06","3.06","0.083333333","0.006","22","2","0.733333333","1.090909091","0.4","0.096363636","0.035333333","0.181818182","0.066666667","54.54545455","34.64052288","36.66666667","0.048181818","1.111111111","1.177777778","2.222222222","3.4","3.03030303","3.212121212","6.060606061","9.272727273"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00044","","","","30","28","3","4","8","1","2","26","90","19","15.5","0.7","9.9","4","3","3","1","2","7.76","16.2","26.1","0.172222222","0.036842105","109","4.192307692","3.633333333","3.461538462","3","0.623076923","0.54","0.380769231","0.33","82.56880734","62.06896552","86.66666667","0.148623853","17.22222222","18","11","29","19.87179487","20.76923077","12.69230769","33.46153846"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00045","","","","30","29","1","3","8","1","2","26","40","20","9","0.92","8","4","5","3","1","1","7.23","9.92","17.92","0.225","0.046","60","2.307692308","2","1.538461538","1.333333333","0.381538462","0.330666667","0.307692308","0.266666667","66.66666667","55.35714286","86.66666667","0.165333333","10","11.02222222","8.888888889","19.91111111","11.53846154","12.71794872","10.25641026","22.97435897"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00046","","","","30","27","2","3","8","2","2","27","20","4","3","0.1","5.2","4","5","2","2","1","7.23","3.1","8.3","0.15","0.025","24","0.888888889","0.8","0.740740741","0.666666667","0.114814815","0.103333333","0.192592593","0.173333333","83.33333333","37.34939759","90","0.129166667","3.333333333","3.444444444","5.777777778","9.222222222","3.703703704","3.827160494","6.419753086","10.24691358"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00047","","","","30","22","3","5","7","1","2","21","48","10","7.3","0.3","6.1","4","2","3","1","2","7.76","7.6","13.7","0.152083333","0.03","58","2.761904762","1.933333333","2.285714286","1.6","0.361904762","0.253333333","0.29047619","0.203333333","82.75862069","55.47445255","70","0.131034483","8.111111111","8.444444444","6.777777778","15.22222222","11.58730159","12.06349206","9.682539683","21.74603175"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00048","","","","30","27","1","2","6","1","2","20","14","18","2.2","0.12","3","5","5","2","1","1","3.96","2.32","5.32","0.157142857","0.006666667","32","1.6","1.066666667","0.7","0.466666667","0.116","0.077333333","0.15","0.1","43.75","43.60902256","66.66666667","0.0725","2.444444444","2.577777778","3.333333333","5.911111111","3.666666667","3.866666667","5","8.866666667"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00049","","","","30","27","2","3","8","1","2","26","50","15","10","0.3","9","4","2","2","2","1","4.61","10.3","19.3","0.2","0.02","65","2.5","2.166666667","1.923076923","1.666666667","0.396153846","0.343333333","0.346153846","0.3","76.92307692","53.36787565","86.66666667","0.158461538","11.11111111","11.44444444","10","21.44444444","12.82051282","13.20512821","11.53846154","24.74358974"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00050","","","","30","28","1","2","9","1","2","25","20","20","8.4","0.8","11","8","3","3","1","1","0","9.2","20.2","0.42","0.04","40","1.6","1.333333333","0.8","0.666666667","0.368","0.306666667","0.44","0.366666667","50","45.54455446","83.33333333","0.23","9.333333333","10.22222222","12.22222222","22.44444444","11.2","12.26666667","14.66666667","26.93333333"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00051","","","","30","25","4","5","7","1","2","22","50","20","16.3","0.82","10.4","3","3","8","1","1","14.37","17.12","27.52","0.326","0.041","70","3.181818182","2.333333333","2.272727273","1.666666667","0.778181818","0.570666667","0.472727273","0.346666667","71.42857143","62.20930233","73.33333333","0.244571429","18.11111111","19.02222222","11.55555556","30.57777778","24.6969697","25.93939394","15.75757576","41.6969697"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00052","","","","30","27","4","5","7","2","3","20","10","12","0.6","0.4","3","5","5","3","2","1","14.37","1","4","0.06","0.033333333","22","1.1","0.733333333","0.5","0.333333333","0.05","0.033333333","0.15","0.1","45.45454545","25","66.66666667","0.045454545","0.666666667","1.111111111","3.333333333","4.444444444","1","1.666666667","5","6.666666667"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00053","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00054","","","","30","27","3","4","8","2","2","25","20","10","2","0.4","3","4","5","2","1","1","12.39","2.4","5.4","0.1","0.04","30","1.2","1","0.8","0.666666667","0.096","0.08","0.12","0.1","66.66666667","44.44444444","83.33333333","0.08","2.222222222","2.666666667","3.333333333","6","2.666666667","3.2","4","7.2"
"","","UGP2016NAM-PT01","","","","","","","","","UGP2016NAM-PT01-00055","","","","30","24","5","6","7","2","2","23","20","13","5.2","0.3","4","5","4","3","1","1","12.39","5.5","9.5","0.26","0.023076923","33","1.434782609","1.1","0.869565217","0.666666667","0.239130435","0.183333333","0.173913043","0.133333333","60.60606061","57.89473684","76.66666667","0.166666667","5.777777778","6.111111111","4.444444444","10.55555556","7.536231884","7.971014493","5.797101449","13.76811594"
