"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00011","","","","16","15","3","2","7","1","2","13","29","17","4","0.6","1.5","4","4","5","1","","1.38","4.6","6.1","46","0.137931034","0.035294118","0.1","3.538461538","2.875","2.230769231","1.8125","0.353846154","0.2875","0.115384615","0.09375","63.04347826","75.40983607","81.25","8.333333333","9.583333333","3.125","12.70833333","10.25641026","11.79487179","3.846153846","15.64102564"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00012","","","","16","15","3","3","6","1","2","13","20","33","2","1","0.5","5","7","3","4","2","7.76","3","3.5","53","0.1","0.03030303","0.056603774","4.076923077","3.3125","1.538461538","1.25","0.230769231","0.1875","0.038461538","0.03125","37.73584906","85.71428571","81.25","4.166666667","6.25","1.041666667","7.291666667","5.128205128","7.692307692","1.282051282","8.974358974"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00013","","","","16","15","2","2","7","1","1","14","16","10","2","0.3","2.5","4","6","7","2","1","1.17","2.3","4.8","26","0.125","0.03","0.088461538","1.857142857","1.625","1.142857143","1","0.164285714","0.14375","0.178571429","0.15625","61.53846154","47.91666667","87.5","4.166666667","4.791666667","5.208333333","10","4.761904762","5.476190476","5.952380952","11.42857143"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00014","","","","16","16","1","2","8","1","1","16","28","13","4","0.3","4.5","3","6","2","2","1","0","4.3","8.8","41","0.142857143","0.023076923","0.104878049","2.5625","2.5625","1.75","1.75","0.26875","0.26875","0.28125","0.28125","68.29268293","48.86363636","100","8.333333333","8.958333333","9.375","18.33333333","8.333333333","8.958333333","9.375","18.33333333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00015","","","","16","15","1","2","8","1","1","13","15","8","4","0.2","3","4","4","5","3","2","14.37","4.2","7.2","23","0.266666667","0.025","0.182608696","1.769230769","1.4375","1.153846154","0.9375","0.323076923","0.2625","0.230769231","0.1875","65.2173913","58.33333333","81.25","8.333333333","8.75","6.25","15","10.25641026","10.76923077","7.692307692","18.46153846"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00016","","","","16","16","4","2","7","1","3","16","20","33","1.8","1.2","1","4","8","7","5","2","7.76","3","4","53","0.09","0.036363636","0.056603774","3.3125","3.3125","1.25","1.25","0.1875","0.1875","0.0625","0.0625","37.73584906","75","100","3.75","6.25","2.083333333","8.333333333","3.75","6.25","2.083333333","8.333333333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00017","","","","16","15","2","1","7","1","2","13","19","14","3.1","0.2","2.2","5","5","3","3","2","0.12","3.3","5.5","33","0.163157895","0.014285714","0.1","2.538461538","2.0625","1.461538462","1.1875","0.253846154","0.20625","0.169230769","0.1375","57.57575758","60","81.25","6.458333333","6.875","4.583333333","11.45833333","7.948717949","8.461538462","5.641025641","14.1025641"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00018","","","","16","14","1","2","8","2","1","14","15","4","2.4","0.2","2.8","5","5","2","3","1","7.76","2.6","5.4","19","0.16","0.05","0.136842105","1.357142857","1.1875","1.071428571","0.9375","0.185714286","0.1625","0.2","0.175","78.94736842","48.14814815","87.5","5","5.416666667","5.833333333","11.25","5.714285714","6.19047619","6.666666667","12.85714286"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00019","","","","16","16","4","5","7","1","3","15","24","29","2.1","0.8","1.1","4","7","3","3","5","10.5","2.9","4","53","0.0875","0.027586207","0.054716981","3.533333333","3.3125","1.6","1.5","0.193333333","0.18125","0.073333333","0.06875","45.28301887","72.5","93.75","4.375","6.041666667","2.291666667","8.333333333","4.666666667","6.444444444","2.444444444","8.888888889"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00020","","","","16","14","3","2","8","1","1","9","13","8","3","0.3","3","6","5","2","3","3","0","3.3","6.3","21","0.230769231","0.0375","0.157142857","2.333333333","1.3125","1.444444444","0.8125","0.366666667","0.20625","0.333333333","0.1875","61.9047619","52.38095238","56.25","6.25","6.875","6.25","13.125","11.11111111","12.22222222","11.11111111","23.33333333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00021","","","","16","13","3","4","7","1","3","13","22","13","2","0.4","1.2","2","6","8","2","2","0.15","2.4","3.6","35","0.090909091","0.030769231","0.068571429","2.692307692","2.1875","1.692307692","1.375","0.184615385","0.15","0.092307692","0.075","62.85714286","66.66666667","81.25","4.166666667","5","2.5","7.5","5.128205128","6.153846154","3.076923077","9.230769231"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00022","","","","16","9","1","2","7","1","1","9","0","6","0","0.1","0.2","8","9","8","2","1","0.12","0.1","0.3","6","","0.016666667","0.016666667","0.666666667","0.375","0","0","0.011111111","0.00625","0.022222222","0.0125","0","33.33333333","56.25","0","0.208333333","0.416666667","0.625","0","0.37037037","0.740740741","1.111111111"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00023","","","","16","15","3","2","7","2","3","15","28","8","3","0.3","1.5","5","5","7","1","3","0.12","3.3","4.8","36","0.107142857","0.0375","0.091666667","2.4","2.25","1.866666667","1.75","0.22","0.20625","0.1","0.09375","77.77777778","68.75","93.75","6.25","6.875","3.125","10","6.666666667","7.333333333","3.333333333","10.66666667"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00024","","","","16","14","1","2","8","1","2","14","32","13","5.5","0.3","1.5","4","5","8","4","2","7.76","5.8","7.3","45","0.171875","0.023076923","0.128888889","3.214285714","2.8125","2.285714286","2","0.414285714","0.3625","0.107142857","0.09375","71.11111111","79.45205479","87.5","11.45833333","12.08333333","3.125","15.20833333","13.0952381","13.80952381","3.571428571","17.38095238"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00025","","","","16","12","1","1","9","1","1","11","11","8","1.2","0.2","5","2","7","5","3","1","0.15","1.4","6.4","19","0.109090909","0.025","0.073684211","1.727272727","1.1875","1","0.6875","0.127272727","0.0875","0.454545455","0.3125","57.89473684","21.875","68.75","2.5","2.916666667","10.41666667","13.33333333","3.636363636","4.242424242","15.15151515","19.39393939"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00026","","","","16","16","2","3","6","1","2","15","23","13","3","0.3","1","6","7","4","4","2","0","3.3","4.3","36","0.130434783","0.023076923","0.091666667","2.4","2.25","1.533333333","1.4375","0.22","0.20625","0.066666667","0.0625","63.88888889","76.74418605","93.75","6.25","6.875","2.083333333","8.958333333","6.666666667","7.333333333","2.222222222","9.555555556"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00027","","","","16","16","1","1","8","2","1","16","28","15","3.2","0.4","2","6","7","5","4","1","1.38","3.6","5.6","43","0.114285714","0.026666667","0.08372093","2.6875","2.6875","1.75","1.75","0.225","0.225","0.125","0.125","65.11627907","64.28571429","100","6.666666667","7.5","4.166666667","11.66666667","6.666666667","7.5","4.166666667","11.66666667"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00028","","","","16","16","1","1","9","1","1","16","23","15","4.9","0.3","6","2","2","1","3","1","0.15","5.2","11.2","38","0.213043478","0.02","0.136842105","2.375","2.375","1.4375","1.4375","0.325","0.325","0.375","0.375","60.52631579","46.42857143","100","10.20833333","10.83333333","12.5","23.33333333","10.20833333","10.83333333","12.5","23.33333333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00029","","","","16","16","3","3","9","2","1","16","25","5","4.2","0.1","6","6","5","2","3","1","0.02","4.3","10.3","30","0.168","0.02","0.143333333","1.875","1.875","1.5625","1.5625","0.26875","0.26875","0.375","0.375","83.33333333","41.74757282","100","8.75","8.958333333","12.5","21.45833333","8.75","8.958333333","12.5","21.45833333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00030","","","","16","15","1","1","8","2","1","13","18","4","3.6","0.1","3","7","1","1","5","3","1.38","3.7","6.7","22","0.2","0.025","0.168181818","1.692307692","1.375","1.384615385","1.125","0.284615385","0.23125","0.230769231","0.1875","81.81818182","55.2238806","81.25","7.5","7.708333333","6.25","13.95833333","9.230769231","9.487179487","7.692307692","17.17948718"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00031","","","","16","2","1","1","4","1","1","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00032","","","","16","16","1","2","9","1","1","16","25","14","5.2","0.4","4.4","5","8","3","3","2","1.38","5.6","10","39","0.208","0.028571429","0.143589744","2.4375","2.4375","1.5625","1.5625","0.35","0.35","0.275","0.275","64.1025641","56","100","10.83333333","11.66666667","9.166666667","20.83333333","10.83333333","11.66666667","9.166666667","20.83333333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00033","","","","16","16","3","3","8","1","1","16","44","4","6.9","0.1","2.2","2","6","1","4","2","0.02","7","9.2","48","0.156818182","0.025","0.145833333","3","3","2.75","2.75","0.4375","0.4375","0.1375","0.1375","91.66666667","76.08695652","100","14.375","14.58333333","4.583333333","19.16666667","14.375","14.58333333","4.583333333","19.16666667"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00034","","","","16","16","1","2","8","1","2","16","30","15","4","0.4","3","2","5","1","2","1","0.12","4.4","7.4","45","0.133333333","0.026666667","0.097777778","2.8125","2.8125","1.875","1.875","0.275","0.275","0.1875","0.1875","66.66666667","59.45945946","100","8.333333333","9.166666667","6.25","15.41666667","8.333333333","9.166666667","6.25","15.41666667"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00035","","","","16","14","2","1","7","1","1","13","16","11","3.4","0.2","1.8","6","7","1","5","1","7.76","3.6","5.4","27","0.2125","0.018181818","0.133333333","2.076923077","1.6875","1.230769231","1","0.276923077","0.225","0.138461538","0.1125","59.25925926","66.66666667","81.25","7.083333333","7.5","3.75","11.25","8.717948718","9.230769231","4.615384615","13.84615385"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00036","","","","16","13","1","2","8","1","1","13","30","11","6.9","0.4","1.9","6","2","1","2","2","0.02","7.3","9.2","41","0.23","0.036363636","0.17804878","3.153846154","2.5625","2.307692308","1.875","0.561538462","0.45625","0.146153846","0.11875","73.17073171","79.34782609","81.25","14.375","15.20833333","3.958333333","19.16666667","17.69230769","18.71794872","4.871794872","23.58974359"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00037","","","","16","14","1","1","9","1","1","13","30","6","7.9","0.2","6","3","5","3","3","2","1.38","8.1","14.1","36","0.263333333","0.033333333","0.225","2.769230769","2.25","2.307692308","1.875","0.623076923","0.50625","0.461538462","0.375","83.33333333","57.44680851","81.25","16.45833333","16.875","12.5","29.375","20.25641026","20.76923077","15.38461538","36.15384615"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00038","","","","16","15","1","2","9","1","1","15","23","14","6","0.2","3","2","5","2","2","3","0.02","6.2","9.2","37","0.260869565","0.014285714","0.167567568","2.466666667","2.3125","1.533333333","1.4375","0.413333333","0.3875","0.2","0.1875","62.16216216","67.39130435","93.75","12.5","12.91666667","6.25","19.16666667","13.33333333","13.77777778","6.666666667","20.44444444"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00039","","","","16","13","1","1","7","1","1","10","15","11","3","0.4","1.5","6","8","1","3","1","0.02","3.4","4.9","26","0.2","0.036363636","0.130769231","2.6","1.625","1.5","0.9375","0.34","0.2125","0.15","0.09375","57.69230769","69.3877551","62.5","6.25","7.083333333","3.125","10.20833333","10","11.33333333","5","16.33333333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00040","","","","16","14","3","5","8","1","1","14","31","24","6","0.6","4","5","7","1","2","2","0","6.6","10.6","55","0.193548387","0.025","0.12","3.928571429","3.4375","2.214285714","1.9375","0.471428571","0.4125","0.285714286","0.25","56.36363636","62.26415094","87.5","12.5","13.75","8.333333333","22.08333333","14.28571429","15.71428571","9.523809524","25.23809524"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00041","","","","16","16","1","2","8","1","1","16","30","3","6","0.2","1.9","2","5","1","2","6","0.12","6.2","8.1","33","0.2","0.066666667","0.187878788","2.0625","2.0625","1.875","1.875","0.3875","0.3875","0.11875","0.11875","90.90909091","76.54320988","100","12.5","12.91666667","3.958333333","16.875","12.5","12.91666667","3.958333333","16.875"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00042","","","","16","16","1","1","8","2","1","16","59","9","10","0.1","4.5","4","8","1","7","1","7.76","10.1","14.6","68","0.169491525","0.011111111","0.148529412","4.25","4.25","3.6875","3.6875","0.63125","0.63125","0.28125","0.28125","86.76470588","69.17808219","100","20.83333333","21.04166667","9.375","30.41666667","20.83333333","21.04166667","9.375","30.41666667"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00043","","","","16","16","1","1","9","1","1","16","28","12","5","0.4","2.5","5","6","1","3","1","10.5","5.4","7.9","40","0.178571429","0.033333333","0.135","2.5","2.5","1.75","1.75","0.3375","0.3375","0.15625","0.15625","70","68.35443038","100","10.41666667","11.25","5.208333333","16.45833333","10.41666667","11.25","5.208333333","16.45833333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00044","","","","16","16","2","2","8","1","1","16","57","10","7.9","0.3","2.1","2","3","3","1","2","0","8.2","10.3","67","0.138596491","0.03","0.12238806","4.1875","4.1875","3.5625","3.5625","0.5125","0.5125","0.13125","0.13125","85.07462687","79.61165049","100","16.45833333","17.08333333","4.375","21.45833333","16.45833333","17.08333333","4.375","21.45833333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00045","","","","16","16","1","1","9","1","1","16","48","16","10","0.4","5.2","5","8","2","3","2","0.02","10.4","15.6","64","0.208333333","0.025","0.1625","4","4","3","3","0.65","0.65","0.325","0.325","75","66.66666667","100","20.83333333","21.66666667","10.83333333","32.5","20.83333333","21.66666667","10.83333333","32.5"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00046","","","","16","16","1","3","9","1","1","16","21","7","6.9","0.2","3.5","7","6","2","2","2","0","7.1","10.6","28","0.328571429","0.028571429","0.253571429","1.75","1.75","1.3125","1.3125","0.44375","0.44375","0.21875","0.21875","75","66.98113208","100","14.375","14.79166667","7.291666667","22.08333333","14.375","14.79166667","7.291666667","22.08333333"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00047","","","","16","16","1","1","8","1","1","16","43","12","9","0.4","3.5","4","3","1","2","2","10.5","9.4","12.9","55","0.209302326","0.033333333","0.170909091","3.4375","3.4375","2.6875","2.6875","0.5875","0.5875","0.21875","0.21875","78.18181818","72.86821705","100","18.75","19.58333333","7.291666667","26.875","18.75","19.58333333","7.291666667","26.875"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00048","","","","16","16","2","1","8","1","1","16","33","8","6.9","0.3","2","2","3","1","2","1","1.76","7.2","9.2","41","0.209090909","0.0375","0.175609756","2.5625","2.5625","2.0625","2.0625","0.45","0.45","0.125","0.125","80.48780488","78.26086957","100","14.375","15","4.166666667","19.16666667","14.375","15","4.166666667","19.16666667"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00049","","","","16","10","1","2","8","1","1","10","25","2","6.5","","2.8","3","7","1","3","2","0.02","","","27","0.26","","","2.7","1.6875","2.5","1.5625","","","0.28","0.175","92.59259259","","62.5","13.54166667","","5.833333333","","21.66666667","","9.333333333",""
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00050","","","","16","14","1","1","8","1","1","14","26","4","5.9","","1.5","5","2","2","2","2","6.12","","","30","0.226923077","","","2.142857143","1.875","1.857142857","1.625","","","0.107142857","0.09375","86.66666667","","87.5","12.29166667","","3.125","","14.04761905","","3.571428571",""
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00051","","","","16","13","2","2","8","2","1","13","43","36","6.8","0.8","4","7","8","1","2","2","7.76","7.6","11.6","79","0.158139535","0.022222222","0.096202532","6.076923077","4.9375","3.307692308","2.6875","0.584615385","0.475","0.307692308","0.25","54.43037975","65.51724138","81.25","14.16666667","15.83333333","8.333333333","24.16666667","17.43589744","19.48717949","10.25641026","29.74358974"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00052","","","","16","16","3","3","9","1","1","10","23","13","5.2","0.3","6.5","3","9","2","2","1","1.5","5.5","12","36","0.226086957","0.023076923","0.152777778","3.6","2.25","2.3","1.4375","0.55","0.34375","0.65","0.40625","63.88888889","45.83333333","62.5","10.83333333","11.45833333","13.54166667","25","17.33333333","18.33333333","21.66666667","40"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00053","","","","16","11","1","1","8","1","2","7","5","3","2","0.2","2","3","1","3","3","1","11.03","2.2","4.2","8","0.4","0.066666667","0.275","1.142857143","0.5","0.714285714","0.3125","0.314285714","0.1375","0.285714286","0.125","62.5","52.38095238","43.75","4.166666667","4.583333333","4.166666667","8.75","9.523809524","10.47619048","9.523809524","20"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00054","","","","16","14","2","2","8","2","1","14","44","29","8","1","3","4","8","1","4","1","11.03","9","12","73","0.181818182","0.034482759","0.123287671","5.214285714","4.5625","3.142857143","2.75","0.642857143","0.5625","0.214285714","0.1875","60.2739726","75","87.5","16.66666667","18.75","6.25","25","19.04761905","21.42857143","7.142857143","28.57142857"
"","","UGP2016NAM-PT09","","","","","","","","","UGP2016NAM-PT09-00055","","","","16","12","1","4","5","1","1","9","1","4","0.1","0.1","0.8","6","8","3","1","1","0.02","0.2","1","5","0.1","0.025","0.04","0.555555556","0.3125","0.111111111","0.0625","0.022222222","0.0125","0.088888889","0.05","20","20","56.25","0.208333333","0.416666667","1.666666667","2.083333333","0.37037037","0.740740741","2.962962963","3.703703704"
