"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00037","","","","30","14","3","7","6","2","2","14","22","0","2","0","1.5","3","3","1","3","3","7.23","2","3.5","22","0.090909091","","0.090909091","1.571428571","0.733333333","1.571428571","0.733333333","0.142857143","0.066666667","0.107142857","0.05","100","57.14285714","46.66666667","2.222222222","2.222222222","1.666666667","3.888888889","4.761904762","4.761904762","3.571428571","8.333333333"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00038","","","","30","18","3","6","7","2","2","18","25","5","3","0.1","3","3","2","1","3","2","3.03","3.1","6.1","30","0.12","0.02","0.103333333","1.666666667","1","1.388888889","0.833333333","0.172222222","0.103333333","0.166666667","0.1","83.33333333","50.81967213","60","3.333333333","3.444444444","3.333333333","6.777777778","5.555555556","5.740740741","5.555555556","11.2962963"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00039","","","","30","24","1","7","8","1","2","24","35","9","4","0.1","6","8","3","2","2","2","7.76","4.1","10.1","44","0.114285714","0.011111111","0.093181818","1.833333333","1.466666667","1.458333333","1.166666667","0.170833333","0.136666667","0.25","0.2","79.54545455","40.59405941","80","4.444444444","4.555555556","6.666666667","11.22222222","5.555555556","5.694444444","8.333333333","14.02777778"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00040","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00041","","","","30","12","2","6","5","2","5","7","2","1","0.02","0.01","0.15","4","2","3","3","4","11.03","0.03","0.18","3","0.01","0.01","0.01","0.428571429","0.1","0.285714286","0.066666667","0.004285714","0.001","0.021428571","0.005","66.66666667","16.66666667","23.33333333","0.022222222","0.033333333","0.166666667","0.2","0.095238095","0.142857143","0.714285714","0.857142857"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00042","","","","30","25","1","6","7","1","3","25","35","2","5","0.02","5","6","4","3","4","2","7.76","5.02","10.02","37","0.142857143","0.01","0.135675676","1.48","1.233333333","1.4","1.166666667","0.2008","0.167333333","0.2","0.166666667","94.59459459","50.0998004","83.33333333","5.555555556","5.577777778","5.555555556","11.13333333","6.666666667","6.693333333","6.666666667","13.36"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00043","","","","30","14","2","7","5","2","2","10","7","0","0.04","0","2","6","3","3","3","3","10.5","0.04","2.04","7","0.005714286","","0.005714286","0.7","0.233333333","0.7","0.233333333","0.004","0.001333333","0.2","0.066666667","100","1.960784314","33.33333333","0.044444444","0.044444444","2.222222222","2.266666667","0.133333333","0.133333333","6.666666667","6.8"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00044","","","","30","26","1","2","9","1","2","26","33","1","8.1","0.01","26","8","4","1","2","2","0","8.11","34.11","34","0.245454545","0.01","0.238529412","1.307692308","1.133333333","1.269230769","1.1","0.311923077","0.270333333","1","0.866666667","97.05882353","23.77601876","86.66666667","9","9.011111111","28.88888889","37.9","10.38461538","10.3974359","33.33333333","43.73076923"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00045","","","","30","26","2","2","8","1","2","26","30","0","7.2","0","20","8","3","1","4","2","0","7.2","27.2","30","0.24","","0.24","1.153846154","1","1.153846154","1","0.276923077","0.24","0.769230769","0.666666667","100","26.47058824","86.66666667","8","8","22.22222222","30.22222222","9.230769231","9.230769231","25.64102564","34.87179487"
"","","UGP2017NAM-PT02","","","","","","","","","UGP2017NAM-PT02-00046","","","","30","13","4","8","5","2","2","10","0","0","0","0","0.5","","","","","","","0","0.5","0","","","","0","0","0","0","0","0","0.05","0.016666667","","0","33.33333333","0","0","0.555555556","0.555555556","0","0","1.666666667","1.666666667"
