"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root predominant Flesh color estimating 1-9|CO_331:0000178","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00238","","","","10","8","1","3","1","3","3","8","2","2","0.65","0.05","11.8","6","3","2","1","8","4","0.7","12.5","4","0.325","0.025","0.175","0.5","0.4","0.25","0.2","0.0875","0.07","1.475","1.18","50","5.6","80","2.166666667","2.333333333","39.33333333","41.66666667","2.708333333","2.916666667","49.16666667","52.08333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01969","","","","10","10","4","2","2","3","2","10","11","2","2.25","0.02","5.72","8","4","1","1","6","4","2.27","7.99","13","0.204545455","0.01","0.174615385","1.3","1.3","1.1","1.1","0.227","0.227","0.572","0.572","84.61538462","28.41051314","100","7.5","7.566666667","19.06666667","26.63333333","7.5","7.566666667","19.06666667","26.63333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01116","","","","10","9","2","2","1","2","2","9","4","5","1.1","0.15","3.89","2","2","1","1","8","2","1.25","5.14","9","0.275","0.03","0.138888889","1","0.9","0.444444444","0.4","0.138888889","0.125","0.432222222","0.389","44.44444444","24.31906615","90","3.666666667","4.166666667","12.96666667","17.13333333","4.074074074","4.62962963","14.40740741","19.03703704"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01319","","","","10","7","2","3","1","2","2","7","5","3","1","0.05","9.6","3","4","3","1","2","4","1.05","10.65","8","0.2","0.016666667","0.13125","1.142857143","0.8","0.714285714","0.5","0.15","0.105","1.371428571","0.96","62.5","9.85915493","70","3.333333333","3.5","32","35.5","4.761904762","5","45.71428571","50.71428571"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01780","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00708","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00401","","","","10","9","2","2","1","3","2","8","6","2","1.4","0.03","6.3","2","2","3","1","3","7","1.43","7.73","8","0.233333333","0.015","0.17875","1","0.8","0.75","0.6","0.17875","0.143","0.7875","0.63","75","18.49935317","80","4.666666667","4.766666667","21","25.76666667","5.833333333","5.958333333","26.25","32.20833333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01419","","","","10","8","3","2","2","2","1","7","9","2","3.5","0.1","9.85","9","3","1","1","2","3","3.6","13.45","11","0.388888889","0.05","0.327272727","1.571428571","1.1","1.285714286","0.9","0.514285714","0.36","1.407142857","0.985","81.81818182","26.76579926","70","11.66666667","12","32.83333333","44.83333333","16.66666667","17.14285714","46.9047619","64.04761905"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01188","","","","10","9","2","1","1","2","1","7","0","1","0","0.02","4","2","3","1","1","2","7","0.02","4.02","1","","0.02","0.02","0.142857143","0.1","0","0","0.002857143","0.002","0.571428571","0.4","0","0.497512438","70","0","0.066666667","13.33333333","13.4","0","0.095238095","19.04761905","19.14285714"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02086","","","","10","8","2","1","1","2","2","6","8","3","2.55","0.2","5.6","2","2","3","3","3","4","2.75","8.35","11","0.31875","0.066666667","0.25","1.833333333","1.1","1.333333333","0.8","0.458333333","0.275","0.933333333","0.56","72.72727273","32.93413174","60","8.5","9.166666667","18.66666667","27.83333333","14.16666667","15.27777778","31.11111111","46.38888889"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00146","","","","10","7","1","2","2","2","2","7","13","1","4.7","0.05","9.8","6","4","1","1","5","3","4.75","14.55","14","0.361538462","0.05","0.339285714","2","1.4","1.857142857","1.3","0.678571429","0.475","1.4","0.98","92.85714286","32.64604811","70","15.66666667","15.83333333","32.66666667","48.5","22.38095238","22.61904762","46.66666667","69.28571429"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01118","","","","10","8","2","1","1","2","2","8","15","9","4.75","1.1","12.62","2","3","1","1","2","2","5.85","18.47","24","0.316666667","0.122222222","0.24375","3","2.4","1.875","1.5","0.73125","0.585","1.5775","1.262","62.5","31.67298322","80","15.83333333","19.5","42.06666667","61.56666667","19.79166667","24.375","52.58333333","76.95833333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02038","","","","10","9","3","2","2","2","3","9","2","0","0.7","0","11","2","3","1","1","4","4","0.7","11.7","2","0.35","","0.35","0.222222222","0.2","0.222222222","0.2","0.077777778","0.07","1.222222222","1.1","100","5.982905983","90","2.333333333","2.333333333","36.66666667","39","2.592592593","2.592592593","40.74074074","43.33333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00907","","","","10","10","2","2","2","3","3","10","2","5","0.9","0.05","13.56","2","3","1","1","8","5","0.95","14.51","7","0.45","0.01","0.135714286","0.7","0.7","0.2","0.2","0.095","0.095","1.356","1.356","28.57142857","6.547208822","100","3","3.166666667","45.2","48.36666667","3","3.166666667","45.2","48.36666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00191","","","","10","9","2","2","2","3","4","9","9","1","2.05","0.05","5.1","6","3","2","1","2","5","2.1","7.2","10","0.227777778","0.05","0.21","1.111111111","1","1","0.9","0.233333333","0.21","0.566666667","0.51","90","29.16666667","90","6.833333333","7","17","24","7.592592593","7.777777778","18.88888889","26.66666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00252","","","","10","10","1","1","2","3","3","10","10","0","4.85","0","5","6","4","1","1","5","4","4.85","9.85","10","0.485","","0.485","1","1","1","1","0.485","0.485","0.5","0.5","100","49.23857868","100","16.16666667","16.16666667","16.66666667","32.83333333","16.16666667","16.16666667","16.66666667","32.83333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00372","","","","10","8","2","2","2","2","2","6","20","9","3.9","0.15","5.05","2","2","1","3","1","2","4.05","9.1","29","0.195","0.016666667","0.139655172","4.833333333","2.9","3.333333333","2","0.675","0.405","0.841666667","0.505","68.96551724","44.50549451","60","13","13.5","16.83333333","30.33333333","21.66666667","22.5","28.05555556","50.55555556"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01901","","","","10","7","3","2","1","3","2","6","2","0","0.7","0","0.65","3","4","3","3","3","3","0.7","1.35","2","0.35","","0.35","0.333333333","0.2","0.333333333","0.2","0.116666667","0.07","0.108333333","0.065","100","51.85185185","60","2.333333333","2.333333333","2.166666667","4.5","3.888888889","3.888888889","3.611111111","7.5"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01686","","","","10","8","3","1","1","3","1","8","3","1","0.55","0.05","9.55","6","4","1","1","6","3","0.6","10.15","4","0.183333333","0.05","0.15","0.5","0.4","0.375","0.3","0.075","0.06","1.19375","0.955","75","5.911330049","80","1.833333333","2","31.83333333","33.83333333","2.291666667","2.5","39.79166667","42.29166667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-02056","","","","10","7","2","2","1","2","2","7","8","0","1.5","0","2.3","6","4","2","1","3","4","1.5","3.8","8","0.1875","","0.1875","1.142857143","0.8","1.142857143","0.8","0.214285714","0.15","0.328571429","0.23","100","39.47368421","70","5","5","7.666666667","12.66666667","7.142857143","7.142857143","10.95238095","18.0952381"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00060","","","","10","10","3","3","2","3","3","7","8","0","1.75","0","4.3","6","3","3","1","2","5","1.75","6.05","8","0.21875","","0.21875","1.142857143","0.8","1.142857143","0.8","0.25","0.175","0.614285714","0.43","100","28.92561983","70","5.833333333","5.833333333","14.33333333","20.16666667","8.333333333","8.333333333","20.47619048","28.80952381"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01045","","","","10","8","2","2","2","2","2","8","3","0","0.7","0","16.05","9","9","1","1","8","4","0.7","16.75","3","0.233333333","","0.233333333","0.375","0.3","0.375","0.3","0.0875","0.07","2.00625","1.605","100","4.179104478","80","2.333333333","2.333333333","53.5","55.83333333","2.916666667","2.916666667","66.875","69.79166667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01653","","","","10","10","1","1","1","2","2","9","2","0","0.6","0","2.1","6","2","4","1","3","3","0.6","2.7","2","0.3","","0.3","0.222222222","0.2","0.222222222","0.2","0.066666667","0.06","0.233333333","0.21","100","22.22222222","90","2","2","7","9","2.222222222","2.222222222","7.777777778","10"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01082","","","","10","7","3","2","2","2","2","7","2","0","1.3","0","11.02","6","2","2","1","8","4","1.3","12.32","2","0.65","","0.65","0.285714286","0.2","0.285714286","0.2","0.185714286","0.13","1.574285714","1.102","100","10.55194805","70","4.333333333","4.333333333","36.73333333","41.06666667","6.19047619","6.19047619","52.47619048","58.66666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00894","","","","10","10","1","2","1","3","3","10","0","0","0","0","14.85","","","","","","","0","14.85","0","","","","0","0","0","0","0","0","1.485","1.485","","0","100","0","0","49.5","49.5","0","0","49.5","49.5"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00287","","","","10","3","4","1","1","3","2","3","4","0","1.25","0","6.15","2","4","1","1","3","4","1.25","7.4","4","0.3125","","0.3125","1.333333333","0.4","1.333333333","0.4","0.416666667","0.125","2.05","0.615","100","16.89189189","30","4.166666667","4.166666667","20.5","24.66666667","13.88888889","13.88888889","68.33333333","82.22222222"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00934","","","","10","8","3","2","2","2","2","8","5","0","2.8","0","3.4","4","6","2","1","4","6","2.8","6.2","5","0.56","","0.56","0.625","0.5","0.625","0.5","0.35","0.28","0.425","0.34","100","45.16129032","80","9.333333333","9.333333333","11.33333333","20.66666667","11.66666667","11.66666667","14.16666667","25.83333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01629","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00013","","","","10","5","3","3","3","3","2","5","2","0","0.4","0","9.5","2","4","1","1","2","4","0.4","9.9","2","0.2","","0.2","0.4","0.2","0.4","0.2","0.08","0.04","1.9","0.95","100","4.04040404","50","1.333333333","1.333333333","31.66666667","33","2.666666667","2.666666667","63.33333333","66"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00642","","","","10","7","1","2","1","2","4","7","1","0","1.2","0","13.1","2","3","2","1","1","5","1.2","14.3","1","1.2","","1.2","0.142857143","0.1","0.142857143","0.1","0.171428571","0.12","1.871428571","1.31","100","8.391608392","70","4","4","43.66666667","47.66666667","5.714285714","5.714285714","62.38095238","68.0952381"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01292","","","","10","5","4","1","1","2","3","5","6","0","2.05","0","1.7","6","3","3","1","2","7","2.05","3.75","6","0.341666667","","0.341666667","1.2","0.6","1.2","0.6","0.41","0.205","0.34","0.17","100","54.66666667","50","6.833333333","6.833333333","5.666666667","12.5","13.66666667","13.66666667","11.33333333","25"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00110","","","","10","8","1","3","1","2","2","8","8","1","2.9","0.02","14.6","2","4","2","1","8","2","2.92","17.52","9","0.3625","0.02","0.324444444","1.125","0.9","1","0.8","0.365","0.292","1.825","1.46","88.88888889","16.66666667","80","9.666666667","9.733333333","48.66666667","58.4","12.08333333","12.16666667","60.83333333","73"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01534","","","","10","6","4","2","3","3","2","6","2","1","0.85","0.03","9.2","6","2","1","1","3","4","0.88","10.08","3","0.425","0.03","0.293333333","0.5","0.3","0.333333333","0.2","0.146666667","0.088","1.533333333","0.92","66.66666667","8.73015873","60","2.833333333","2.933333333","30.66666667","33.6","4.722222222","4.888888889","51.11111111","56"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01442","","","","10","10","1","2","2","2","2","10","1","0","0.3","0","10.6","2","2","1","1","3","3","0.3","10.9","1","0.3","","0.3","0.1","0.1","0.1","0.1","0.03","0.03","1.06","1.06","100","2.752293578","100","1","1","35.33333333","36.33333333","1","1","35.33333333","36.33333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00262","","","","10","6","4","3","1","2","2","6","0","2","0","0.06","1","2","2","1","1","2","7","0.06","1.06","2","","0.03","0.03","0.333333333","0.2","0","0","0.01","0.006","0.166666667","0.1","0","5.660377358","60","0","0.2","3.333333333","3.533333333","0","0.333333333","5.555555556","5.888888889"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00449","","","","10","9","3","2","2","2","2","8","22","6","4.65","0.1","7.3","2","3","2","1","3","1","4.75","12.05","28","0.211363636","0.016666667","0.169642857","3.5","2.8","2.75","2.2","0.59375","0.475","0.9125","0.73","78.57142857","39.41908714","80","15.5","15.83333333","24.33333333","40.16666667","19.375","19.79166667","30.41666667","50.20833333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00699","","","","10","9","2","2","2","3","3","9","1","3","0.4","0.03","1.15","2","2","1","1","3","6","0.43","1.58","4","0.4","0.01","0.1075","0.444444444","0.4","0.111111111","0.1","0.047777778","0.043","0.127777778","0.115","25","27.21518987","90","1.333333333","1.433333333","3.833333333","5.266666667","1.481481481","1.592592593","4.259259259","5.851851852"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00017","","","","10","8","4","2","4","2","4","8","0","1","0","0.05","0.7","2","2","1","3","3","7","0.05","0.75","1","","0.05","0.05","0.125","0.1","0","0","0.00625","0.005","0.0875","0.07","0","6.666666667","80","0","0.166666667","2.333333333","2.5","0","0.208333333","2.916666667","3.125"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00751","","","","10","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","","","","","0","","0","","0","","0","","","0","0","0","0","0","","","",""
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00441","","","","10","7","3","1","2","2","3","6","2","2","0.4","0.05","1","6","2","2","1","3","4","0.45","1.45","4","0.2","0.025","0.1125","0.666666667","0.4","0.333333333","0.2","0.075","0.045","0.166666667","0.1","50","31.03448276","60","1.333333333","1.5","3.333333333","4.833333333","2.222222222","2.5","5.555555556","8.055555556"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00923","","","","10","6","3","2","2","3","1","6","10","0","4.1","0","3.15","2","2","4","1","1","5","4.1","7.25","10","0.41","","0.41","1.666666667","1","1.666666667","1","0.683333333","0.41","0.525","0.315","100","56.55172414","60","13.66666667","13.66666667","10.5","24.16666667","22.77777778","22.77777778","17.5","40.27777778"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01119","","","","10","8","1","2","1","3","2","8","3","7","0.3","0.4","6.65","2","4","1","1","8","4","0.7","7.35","10","0.1","0.057142857","0.07","1.25","1","0.375","0.3","0.0875","0.07","0.83125","0.665","30","9.523809524","80","1","2.333333333","22.16666667","24.5","1.25","2.916666667","27.70833333","30.625"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01937","","","","10","9","2","1","1","2","2","9","1","0","0.65","0","9.15","8","2","1","1","3","4","0.65","9.8","1","0.65","","0.65","0.111111111","0.1","0.111111111","0.1","0.072222222","0.065","1.016666667","0.915","100","6.632653061","90","2.166666667","2.166666667","30.5","32.66666667","2.407407407","2.407407407","33.88888889","36.2962963"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00630","","","","10","6","3","1","1","4","2","6","0","0","0","0","3.75","","","","","","","0","3.75","0","","","","0","0","0","0","0","0","0.625","0.375","","0","60","0","0","12.5","12.5","0","0","20.83333333","20.83333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01564","","","","10","4","5","2","2","2","1","4","0","0","0","0","1","","","","","","","0","1","0","","","","0","0","0","0","0","0","0.25","0.1","","0","40","0","0","3.333333333","3.333333333","0","0","8.333333333","8.333333333"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01418","","","","10","6","3","2","2","1","2","4","15","3","1.3","0.1","1.42","2","2","1","1","1","5","1.4","2.82","18","0.086666667","0.033333333","0.077777778","4.5","1.8","3.75","1.5","0.35","0.14","0.355","0.142","83.33333333","49.64539007","40","4.333333333","4.666666667","4.733333333","9.4","10.83333333","11.66666667","11.83333333","23.5"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00343","","","","10","8","4","3","1","3","3","8","0","0","0","0","0.85","","","","","","","0","0.85","0","","","","0","0","0","0","0","0","0.10625","0.085","","0","80","0","0","2.833333333","2.833333333","0","0","3.541666667","3.541666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01977","","","","10","3","5","1","1","2","2","3","0","0","0","0","1.75","","","","","","","0","1.75","0","","","","0","0","0","0","0","0","0.583333333","0.175","","0","30","0","0","5.833333333","5.833333333","0","0","19.44444444","19.44444444"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01386","","","","10","3","2","1","1","2","1","2","5","2","1.6","0.05","0.9","2","3","1","6","2","7","1.65","2.55","7","0.32","0.025","0.235714286","3.5","0.7","2.5","0.5","0.825","0.165","0.45","0.09","71.42857143","64.70588235","20","5.333333333","5.5","3","8.5","26.66666667","27.5","15","42.5"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-01655","","","","10","8","3","2","2","3","3","8","6","0","1.5","0","1.9","3","3","2","1","3","3","1.5","3.4","6","0.25","","0.25","0.75","0.6","0.75","0.6","0.1875","0.15","0.2375","0.19","100","44.11764706","80","5","5","6.333333333","11.33333333","6.25","6.25","7.916666667","14.16666667"
"","","UGP2018SER-OT02","","","","","","","","","UGP2018SER-OT02-00342","","","","10","9","2","2","2","4","2","9","29","2","9.2","0.05","22","2","2","2","1","2","1","9.25","31.25","31","0.317241379","0.025","0.298387097","3.444444444","3.1","3.222222222","2.9","1.027777778","0.925","2.444444444","2.2","93.5483871","29.6","90","30.66666667","30.83333333","73.33333333","104.1666667","34.07407407","34.25925926","81.48148148","115.7407407"
