"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00082","","","","5","3","2","2","4","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00083","","","","5","2","1","2","4","2","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00084","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00085","","","","5","3","2","4","6","1","2","1","4","0","0.4","0","3","5","3","1","2","5","3.96","0.4","3.4","0.1","","4","4","0.8","4","0.8","0.4","0.08","3","0.6","100","11.76470588","20","2.666666667","2.666666667","20","22.66666667","0.1","13.33333333","13.33333333","100","113.3333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00086","","","","5","3","1","3","5","1","2","1","2","0","0.32","0","1.2","5","4","3","5","5","0.02","0.32","1.52","0.16","","2","2","0.4","2","0.4","0.32","0.064","1.2","0.24","100","21.05263158","20","2.133333333","2.133333333","8","10.13333333","0.16","10.66666667","10.66666667","40","50.66666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00087","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00088","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00089","","","","5","5","2","2","9","1","2","3","2","0","0.44","0","24.2","6","4","6","5","3","0","0.44","24.64","0.22","","2","0.666666667","0.4","0.666666667","0.4","0.146666667","0.088","8.066666667","4.84","100","1.785714286","60","2.933333333","2.933333333","161.3333333","164.2666667","0.22","4.888888889","4.888888889","268.8888889","273.7777778"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00090","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00091","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00092","","","","5","3","2","2","4","1","2","1","0","0","0","0","0.36","","","","","","","0","0.36","","","0","0","0","0","0","0","0","0.36","0.072","","0","20","0","0","2.4","2.4","","0","0","12","12"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00093","","","","5","5","2","3","5","1","2","1","4","0","0.36","0","0.28","3","4","1","2","5","11.03","0.36","0.64","0.09","","4","4","0.8","4","0.8","0.36","0.072","0.28","0.056","100","56.25","20","2.4","2.4","1.866666667","4.266666667","0.09","12","12","9.333333333","21.33333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00094","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00095","","","","5","3","2","3","6","1","2","2","8","0","0.6","0","3","5","7","4","2","5","1.74","0.6","3.6","0.075","","8","4","1.6","4","1.6","0.3","0.12","1.5","0.6","100","16.66666667","40","4","4","20","24","0.075","10","10","50","60"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00096","","","","5","2","2","2","5","1","2","1","2","3","0.16","0.08","1","2","3","1","9","9","0","0.24","1.24","0.08","0.026666667","5","5","1","2","0.4","0.24","0.048","1","0.2","40","19.35483871","20","1.066666667","1.6","6.666666667","8.266666667","0.048","5.333333333","8","33.33333333","41.33333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00097","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00098","","","","5","3","2","6","6","1","3","1","0","0","0","0","1.2","","","","","","","0","1.2","","","0","0","0","0","0","0","0","1.2","0.24","","0","20","0","0","8","8","","0","0","40","40"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00099","","","","5","2","4","3","4","2","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00100","","","","5","4","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00101","","","","5","5","2","4","7","1","3","1","4","0","0.3","0","2","5","2","5","2","5","1.38","0.3","2.3","0.075","","4","4","0.8","4","0.8","0.3","0.06","2","0.4","100","13.04347826","20","2","2","13.33333333","15.33333333","0.075","10","10","66.66666667","76.66666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00102","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00103","","","","5","5","2","4","5","1","3","1","0","2","0","0.08","2","6","1","2","2","9","7.76","0.08","2.08","","0.04","2","2","0.4","0","0","0.08","0.016","2","0.4","0","3.846153846","20","0","0.533333333","13.33333333","13.86666667","0.04","0","2.666666667","66.66666667","69.33333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00104","","","","5","2","2","6","5","1","2","1","1","0","0.1","0","0.16","5","1","7","4","7","1.38","0.1","0.26","0.1","","1","1","0.2","1","0.2","0.1","0.02","0.16","0.032","100","38.46153846","20","0.666666667","0.666666667","1.066666667","1.733333333","0.1","3.333333333","3.333333333","5.333333333","8.666666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00105","","","","5","5","2","2","7","2","3","4","3","0","0.12","0","0.2","3","6","6","3","7","12.39","0.12","0.32","0.04","","3","0.75","0.6","0.75","0.6","0.03","0.024","0.05","0.04","100","37.5","80","0.8","0.8","1.333333333","2.133333333","0.04","1","1","1.666666667","2.666666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00106","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00107","","","","5","1","1","3","4","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00108","","","","5","5","2","4","6","2","3","3","0","0","0","0","4","","","","","","","0","4","","","0","0","0","0","0","0","0","1.333333333","0.8","","0","60","0","0","26.66666667","26.66666667","","0","0","44.44444444","44.44444444"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00109","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00110","","","","5","5","2","5","5","2","3","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00111","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00112","","","","5","2","3","3","4","2","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00113","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00114","","","","5","5","2","3","4","1","3","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00115","","","","5","5","1","2","6","1","2","3","1","1","0.1","0.04","3","9","1","1","2","7","3.96","0.14","3.14","0.1","0.04","2","0.666666667","0.4","0.333333333","0.2","0.046666667","0.028","1","0.6","50","4.458598726","60","0.666666667","0.933333333","20","20.93333333","0.07","1.111111111","1.555555556","33.33333333","34.88888889"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00116","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00117","","","","5","4","2","6","5","2","3","2","0","0","0","0","1.2","","","","","","","0","1.2","","","0","0","0","0","0","0","0","0.6","0.24","","0","40","0","0","8","8","","0","0","20","20"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00118","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00119","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00120","","","","5","4","3","5","5","2","3","3","0","0","0","0","1.6","","","","","","","0","1.6","","","0","0","0","0","0","0","0","0.533333333","0.32","","0","60","0","0","10.66666667","10.66666667","","0","0","17.77777778","17.77777778"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00121","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00122","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00123","","","","5","3","2","3","7","1","2","3","5","0","0.28","0","4","9","1","1","2","5","0.15","0.28","4.28","0.056","","5","1.666666667","1","1.666666667","1","0.093333333","0.056","1.333333333","0.8","100","6.542056075","60","1.866666667","1.866666667","26.66666667","28.53333333","0.056","3.111111111","3.111111111","44.44444444","47.55555556"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00124","","","","5","4","2","2","8","1","2","4","8","0","2.7","0","3.2","8","5","4","5","1","0","2.7","5.9","0.3375","","8","2","1.6","2","1.6","0.675","0.54","0.8","0.64","100","45.76271186","80","18","18","21.33333333","39.33333333","0.3375","22.5","22.5","26.66666667","49.16666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00125","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00126","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00127","","","","5","4","2","6","4","1","2","1","0","0","0","0","0.04","","","","","","","0","0.04","","","0","0","0","0","0","0","0","0.04","0.008","","0","20","0","0","0.266666667","0.266666667","","0","0","1.333333333","1.333333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00128","","","","5","5","1","5","6","1","3","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00129","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00130","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00131","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00132","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00133","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00134","","","","5","4","1","3","8","1","2","4","5","0","3","0","11","8","4","6","2","1","0","3","14","0.6","","5","1.25","1","1.25","1","0.75","0.6","2.75","2.2","100","21.42857143","80","20","20","73.33333333","93.33333333","0.6","25","25","91.66666667","116.6666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00135","","","","5","4","3","6","5","1","3","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00136","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00137","","","","5","5","2","2","6","1","2","2","5","0","1","0","7.6","6","6","1","1","3","6.12","1","8.6","0.2","","5","2.5","1","2.5","1","0.5","0.2","3.8","1.52","100","11.62790698","40","6.666666667","6.666666667","50.66666667","57.33333333","0.2","16.66666667","16.66666667","126.6666667","143.3333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00138","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00139","","","","5","5","2","5","6","1","2","1","1","0","0.2","0","1.6","2","2","6","5","5","0","0.2","1.8","0.2","","1","1","0.2","1","0.2","0.2","0.04","1.6","0.32","100","11.11111111","20","1.333333333","1.333333333","10.66666667","12","0.2","6.666666667","6.666666667","53.33333333","60"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00140","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00141","","","","5","5","2","3","6","1","3","2","2","0","0.5","0","0.5","3","3","1","8","7","14.37","0.5","1","0.25","","2","1","0.4","1","0.4","0.25","0.1","0.25","0.1","100","50","40","3.333333333","3.333333333","3.333333333","6.666666667","0.25","8.333333333","8.333333333","8.333333333","16.66666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00142","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00143","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00144","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00145","","","","5","4","2","3","7","1","2","2","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.5","0.2","","0","40","0","0","6.666666667","6.666666667","","0","0","16.66666667","16.66666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00146","","","","5","1","1","2","4","1","2","1","3","0","0.52","0","1","6","4","3","4","5","0","0.52","1.52","0.173333333","","3","3","0.6","3","0.6","0.52","0.104","1","0.2","100","34.21052632","20","3.466666667","3.466666667","6.666666667","10.13333333","0.173333333","17.33333333","17.33333333","33.33333333","50.66666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00147","","","","5","1","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00148","","","","5","2","1","3","7","1","2","1","1","0","0.1","0","0.24","4","5","1","1","7","0.03","0.1","0.34","0.1","","1","1","0.2","1","0.2","0.1","0.02","0.24","0.048","100","29.41176471","20","0.666666667","0.666666667","1.6","2.266666667","0.1","3.333333333","3.333333333","8","11.33333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00149","","","","5","4","1","2","7","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00150","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00151","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00152","","","","5","5","2","4","4","2","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00153","","","","5","5","2","2","9","1","2","4","0","0","0","0","3.1","","","","","","","0","3.1","","","0","0","0","0","0","0","0","0.775","0.62","","0","80","0","0","20.66666667","20.66666667","","0","0","25.83333333","25.83333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00154","","","","5","4","2","2","5","1","1","1","0","0","0","0","0.1","","","","","","","0","0.1","","","0","0","0","0","0","0","0","0.1","0.02","","0","20","0","0","0.666666667","0.666666667","","0","0","3.333333333","3.333333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00155","","","","5","3","2","2","5","1","2","1","0","0","0","0","0.1","","","","","","","0","0.1","","","0","0","0","0","0","0","0","0.1","0.02","","0","20","0","0","0.666666667","0.666666667","","0","0","3.333333333","3.333333333"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00156","","","","5","4","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00157","","","","5","3","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00158","","","","5","4","2","5","4","1","3","1","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.2","0.04","","0","20","0","0","1.333333333","1.333333333","","0","0","6.666666667","6.666666667"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00159","","","","5","5","1","4","6","1","2","1","0","0","0","0","0.6","","","","","","","0","0.6","","","0","0","0","0","0","0","0","0.6","0.12","","0","20","0","0","4","4","","0","0","20","20"
"","","UGP2014SER-PT08","","","","","","","","","UGP2014SER-PT08-00160","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
