"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00072","","","","5","5","1","2","7","1","2","5","5","1","1","5","2","8","5","3","3","3","0","6","8","0.2","5","6","1.2","1.2","1","1","1.2","1.2","0.4","0.4","83.33333333","75","100","1","6.666666667","40","13.33333333","53.33333333","6.666666667","40","13.33333333","53.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00073","","","","5","4","2","2","7","1","4","4","7","1","0.5","7","1.3","3","5","4","3","4","0.12","7.5","8.8","0.071428571","7","8","2","1.6","1.75","1.4","1.875","1.5","0.325","0.26","87.5","85.22727273","80","0.9375","3.333333333","50","8.666666667","58.66666667","4.166666667","62.5","10.83333333","73.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00074","","","","5","5","2","1","9","1","2","5","6","3","1","6","5","5","6","3","1","1","6.12","7","12","0.166666667","2","9","1.8","1.8","1.2","1.2","1.4","1.4","1","1","66.66666667","58.33333333","100","0.777777778","6.666666667","46.66666667","33.33333333","80","6.666666667","46.66666667","33.33333333","80"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00075","","","","5","5","2","2","7","2","2","5","8","","1","8","1.5","9","4","6","1","1","0","9","10.5","0.125","","","","","1.6","1.6","1.8","1.8","0.3","0.3","","85.71428571","100","","6.666666667","60","10","70","6.666666667","60","10","70"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00076","","","","5","5","2","2","6","1","2","5","0","0","0","0","2.5","","","","","","","0","2.5","","","0","0","0","0","0","0","0","0.5","0.5","","0","100","","0","0","16.66666667","16.66666667","0","0","16.66666667","16.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00077","","","","5","4","1","2","7","1","2","4","1","2","0.2","1","2","5","6","6","1","1","0","1.2","3.2","0.2","0.5","3","0.75","0.6","0.25","0.2","0.3","0.24","0.5","0.4","33.33333333","37.5","80","0.4","1.333333333","8","13.33333333","21.33333333","1.666666667","10","16.66666667","26.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00078","","","","5","5","2","2","7","1","2","5","5","","1","5","4.5","5","3","4","3","1","0","6","10.5","0.2","","","","","1","1","1.2","1.2","0.9","0.9","","57.14285714","100","","6.666666667","40","30","70","6.666666667","40","30","70"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00079","","","","5","5","4","2","6","1","2","3","0","0","0","0","0.4","","","","","","","0","0.4","","","0","0","0","0","0","0","0","0.133333333","0.08","","0","60","","0","0","2.666666667","2.666666667","0","0","4.444444444","4.444444444"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00080","","","","5","5","2","2","8","1","2","5","3","","0.24","3","2.9","3","6","3","3","1","0","3.24","6.14","0.08","","","","","0.6","0.6","0.648","0.648","0.58","0.58","","52.76872964","100","","1.6","21.6","19.33333333","40.93333333","1.6","21.6","19.33333333","40.93333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00081","","","","5","2","1","2","6","1","2","2","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.1","0.04","","0","40","","0","0","1.333333333","1.333333333","0","0","3.333333333","3.333333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00082","","","","5","4","1","2","7","1","2","4","7","","1","7","3","4","3","4","3","3","0","8","11","0.142857143","","","","","1.75","1.4","2","1.6","0.75","0.6","","72.72727273","80","","6.666666667","53.33333333","20","73.33333333","8.333333333","66.66666667","25","91.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00083","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00084","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00085","","","","5","1","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00086","","","","5","5","1","2","8","1","2","5","0","0","0","0","3.5","","","","","","","0","3.5","","","0","0","0","0","0","0","0","0.7","0.7","","0","100","","0","0","23.33333333","23.33333333","0","0","23.33333333","23.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00087","","","","5","5","2","2","7","1","2","5","3","","0.48","3","1.8","4","5","3","1","1","4.61","3.48","5.28","0.16","","","","","0.6","0.6","0.696","0.696","0.36","0.36","","65.90909091","100","","3.2","23.2","12","35.2","3.2","23.2","12","35.2"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00088","","","","5","4","2","2","8","1","2","4","1","2","0.1","1","4.5","6","6","4","1","1","0","1.1","5.6","0.1","0.5","3","0.75","0.6","0.25","0.2","0.275","0.22","1.125","0.9","33.33333333","19.64285714","80","0.366666667","0.666666667","7.333333333","30","37.33333333","0.833333333","9.166666667","37.5","46.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00089","","","","5","4","1","2","8","1","2","4","0","0","0","0","4.2","","","","","","","0","4.2","","","0","0","0","0","0","0","0","1.05","0.84","","0","80","","0","0","28","28","0","0","35","35"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00090","","","","5","5","1","2","8","1","2","5","8","0","2","0","3","9","2","6","1","1","0","2","5","0.25","","8","1.6","1.6","1.6","1.6","0.4","0.4","0.6","0.6","100","40","100","0.25","13.33333333","13.33333333","20","33.33333333","13.33333333","13.33333333","20","33.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00091","","","","5","5","1","1","8","1","2","4","3","1","0.3","0.06","6","4","6","4","3","1","0","0.36","6.36","0.1","0.06","4","1","0.8","0.75","0.6","0.09","0.072","1.5","1.2","75","5.660377358","80","0.09","2","2.4","40","42.4","2.5","3","50","53"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00092","","","","5","5","2","2","8","1","2","5","0","0","0","0","5","","","","","","","0","5","","","0","0","0","0","0","0","0","1","1","","0","100","","0","0","33.33333333","33.33333333","0","0","33.33333333","33.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00093","","","","5","5","2","2","7","1","2","5","1","1","0.1","0.04","5.2","5","7","3","1","1","1.38","0.14","5.34","0.1","0.04","2","0.4","0.4","0.2","0.2","0.028","0.028","1.04","1.04","50","2.621722846","100","0.07","0.666666667","0.933333333","34.66666667","35.6","0.666666667","0.933333333","34.66666667","35.6"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00094","","","","5","5","1","2","6","1","2","5","1","0","0.5","0","1","3","2","6","1","1","0","0.5","1.5","0.5","","1","0.2","0.2","0.2","0.2","0.1","0.1","0.2","0.2","100","33.33333333","100","0.5","3.333333333","3.333333333","6.666666667","10","3.333333333","3.333333333","6.666666667","10"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00095","","","","5","5","1","2","8","1","2","3","0","0","0","0","12","","","","","","","0","12","","","0","0","0","0","0","0","0","4","2.4","","0","60","","0","0","80","80","0","0","133.3333333","133.3333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00096","","","","5","4","1","2","7","1","2","4","1","1","0.2","0.01","7.5","3","6","5","3","1","0.02","0.21","7.71","0.2","0.01","2","0.5","0.4","0.25","0.2","0.0525","0.042","1.875","1.5","50","2.723735409","80","0.105","1.333333333","1.4","50","51.4","1.666666667","1.75","62.5","64.25"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00097","","","","5","4","1","2","8","1","2","4","0","3","0","0.06","7.2","5","7","5","1","1","0.02","0.06","7.26","","0.02","3","0.75","0.6","0","0","0.015","0.012","1.8","1.44","0","0.826446281","80","0.02","0","0.4","48","48.4","0","0.5","60","60.5"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00098","","","","5","5","2","2","6","1","2","3","1","1","0.1","0.04","1","4","7","3","1","1","10.5","0.14","1.14","0.1","0.04","2","0.666666667","0.4","0.333333333","0.2","0.046666667","0.028","0.333333333","0.2","50","12.28070175","60","0.07","0.666666667","0.933333333","6.666666667","7.6","1.111111111","1.555555556","11.11111111","12.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00099","","","","5","5","1","2","9","1","2","3","0","0","0","0","7.5","","","","","","","0","7.5","","","0","0","0","0","0","0","0","2.5","1.5","","0","60","","0","0","50","50","0","0","83.33333333","83.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00100","","","","5","3","1","1","7","1","2","3","3","0","0.6","0","3.5","3","3","4","1","1","0","0.6","4.1","0.2","","3","1","0.6","1","0.6","0.2","0.12","1.166666667","0.7","100","14.63414634","60","0.2","4","4","23.33333333","27.33333333","6.666666667","6.666666667","38.88888889","45.55555556"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00101","","","","5","4","2","2","8","1","2","4","0","0","0","0","5.5","","","","","","","0","5.5","","","0","0","0","0","0","0","0","1.375","1.1","","0","80","","0","0","36.66666667","36.66666667","0","0","45.83333333","45.83333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00102","","","","5","3","2","2","7","1","2","3","9","2","2","0.06","1.5","5","5","3","1","1","12.39","2.06","3.56","0.222222222","0.03","11","3.666666667","2.2","3","1.8","0.686666667","0.412","0.5","0.3","81.81818182","57.86516854","60","0.187272727","13.33333333","13.73333333","10","23.73333333","22.22222222","22.88888889","16.66666667","39.55555556"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00103","","","","5","3","2","2","5","2","2","2","0","0","0","0","0.1","","","","","","","0","0.1","","","0","0","0","0","0","0","0","0.05","0.02","","0","40","","0","0","0.666666667","0.666666667","0","0","1.666666667","1.666666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00104","","","","5","5","2","2","8","1","2","5","8","0","1.5","0","5","9","2","2","1","1","0","1.5","6.5","0.1875","","8","1.6","1.6","1.6","1.6","0.3","0.3","1","1","100","23.07692308","100","0.1875","10","10","33.33333333","43.33333333","10","10","33.33333333","43.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00105","","","","5","4","1","1","8","1","2","4","4","1","0.4","0.02","6","4","6","3","1","1","0","0.42","6.42","0.1","0.02","5","1.25","1","1","0.8","0.105","0.084","1.5","1.2","80","6.542056075","80","0.084","2.666666667","2.8","40","42.8","3.333333333","3.5","50","53.5"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00106","","","","5","4","1","2","8","1","2","4","3","0","0.8","0","4","9","4","3","3","1","0","0.8","4.8","0.266666667","","3","0.75","0.6","0.75","0.6","0.2","0.16","1","0.8","100","16.66666667","80","0.266666667","5.333333333","5.333333333","26.66666667","32","6.666666667","6.666666667","33.33333333","40"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00107","","","","5","4","2","1","8","1","2","4","8","1","1.5","0.06","3","4","4","5","1","1","0","1.56","4.56","0.1875","0.06","9","2.25","1.8","2","1.6","0.39","0.312","0.75","0.6","88.88888889","34.21052632","80","0.173333333","10","10.4","20","30.4","12.5","13","25","38"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00108","","","","5","5","1","2","7","1","2","5","18","3","2","0.1","6","3","5","3","3","1","0","2.1","8.1","0.111111111","0.033333333","21","4.2","4.2","3.6","3.6","0.42","0.42","1.2","1.2","85.71428571","25.92592593","100","0.1","13.33333333","14","40","54","13.33333333","14","40","54"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00109","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00110","","","","5","5","2","2","9","1","2","4","0","1","0","0.04","7","5","9","3","1","1","0","0.04","7.04","","0.04","1","0.25","0.2","0","0","0.01","0.008","1.75","1.4","0","0.568181818","80","0.04","0","0.266666667","46.66666667","46.93333333","0","0.333333333","58.33333333","58.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00111","","","","5","4","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00112","","","","5","5","1","2","8","1","2","5","8","0","1","0","4.5","3","4","5","1","1","0","1","5.5","0.125","","8","1.6","1.6","1.6","1.6","0.2","0.2","0.9","0.9","100","18.18181818","100","0.125","6.666666667","6.666666667","30","36.66666667","6.666666667","6.666666667","30","36.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00113","","","","5","5","1","1","9","1","2","4","2","2","0.3","0.06","7","9","5","5","1","1","0.12","0.36","7.36","0.15","0.03","4","1","0.8","0.5","0.4","0.09","0.072","1.75","1.4","50","4.891304348","80","0.09","2","2.4","46.66666667","49.06666667","2.5","3","58.33333333","61.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00114","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00115","","","","5","1","2","3","6","1","2","1","1","0","0.2","0","1.5","8","5","1","1","1","1.38","0.2","1.7","0.2","","1","1","0.2","1","0.2","0.2","0.04","1.5","0.3","100","11.76470588","20","0.2","1.333333333","1.333333333","10","11.33333333","6.666666667","6.666666667","50","56.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00116","","","","5","2","2","","","1","","1","2","0","0.1","0","0.1","5","7","2","1","1","7.23","0.1","0.2","0.05","","2","2","0.4","2","0.4","0.1","0.02","0.1","0.02","100","50","20","0.05","0.666666667","0.666666667","0.666666667","1.333333333","3.333333333","3.333333333","3.333333333","6.666666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00117","","","","5","3","1","2","8","1","2","2","5","2","1.5","0.1","5","4","2","5","3","1","0","1.6","6.6","0.3","0.05","7","3.5","1.4","2.5","1","0.8","0.32","2.5","1","71.42857143","24.24242424","40","0.228571429","10","10.66666667","33.33333333","44","25","26.66666667","83.33333333","110"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00118","","","","5","2","1","2","6","1","2","2","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.25","0.1","","0","40","","0","0","3.333333333","3.333333333","0","0","8.333333333","8.333333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00119","","","","5","4","1","2","8","1","2","4","4","0","1","0","4","8","3","6","3","1","6.12","1","5","0.25","","4","1","0.8","1","0.8","0.25","0.2","1","0.8","100","20","80","0.25","6.666666667","6.666666667","26.66666667","33.33333333","8.333333333","8.333333333","33.33333333","41.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00120","","","","5","2","1","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00121","","","","5","1","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00122","","","","5","3","2","2","6","1","2","2","1","0","0.1","0","1","4","7","3","1","1","0","0.1","1.1","0.1","","1","0.5","0.2","0.5","0.2","0.05","0.02","0.5","0.2","100","9.090909091","40","0.1","0.666666667","0.666666667","6.666666667","7.333333333","1.666666667","1.666666667","16.66666667","18.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00123","","","","5","5","2","2","8","1","2","5","0","0","0","0","3.5","","","","","","","0","3.5","","","0","0","0","0","0","0","0","0.7","0.7","","0","100","","0","0","23.33333333","23.33333333","0","0","23.33333333","23.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00124","","","","5","5","2","1","8","1","2","4","9","1","1.5","0.02","5.6","3","4","3","1","1","0","1.52","7.12","0.166666667","0.02","10","2.5","2","2.25","1.8","0.38","0.304","1.4","1.12","90","21.34831461","80","0.152","10","10.13333333","37.33333333","47.46666667","12.5","12.66666667","46.66666667","59.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00125","","","","5","5","3","2","6","1","2","2","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.5","0.2","","0","40","","0","0","6.666666667","6.666666667","0","0","16.66666667","16.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00126","","","","5","5","1","1","9","1","1","4","2","0","1","0","11","8","2","6","1","1","0","1","12","0.5","","2","0.5","0.4","0.5","0.4","0.25","0.2","2.75","2.2","100","8.333333333","80","0.5","6.666666667","6.666666667","73.33333333","80","8.333333333","8.333333333","91.66666667","100"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00127","","","","5","5","1","2","7","1","2","4","1","2","0.46","0.06","7","5","2","4","3","1","0","0.52","7.52","0.46","0.03","3","0.75","0.6","0.25","0.2","0.13","0.104","1.75","1.4","33.33333333","6.914893617","80","0.173333333","3.066666667","3.466666667","46.66666667","50.13333333","3.833333333","4.333333333","58.33333333","62.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00128","","","","5","4","1","2","8","1","2","4","3","1","0.8","0.06","15","3","3","2","1","1","0.02","0.86","15.86","0.266666667","0.06","4","1","0.8","0.75","0.6","0.215","0.172","3.75","3","75","5.422446406","80","0.215","5.333333333","5.733333333","100","105.7333333","6.666666667","7.166666667","125","132.1666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00129","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00130","","","","5","4","2","2","6","1","2","4","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.125","0.1","","0","80","","0","0","3.333333333","3.333333333","0","0","4.166666667","4.166666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00131","","","","5","5","2","2","9","1","2","4","1","0","0.2","0","11","9","5","2","1","1","0","0.2","11.2","0.2","","1","0.25","0.2","0.25","0.2","0.05","0.04","2.75","2.2","100","1.785714286","80","0.2","1.333333333","1.333333333","73.33333333","74.66666667","1.666666667","1.666666667","91.66666667","93.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00132","","","","5","4","1","2","9","1","2","2","0","0","0","0","9","","","","","","","0","9","","","0","0","0","0","0","0","0","4.5","1.8","","0","40","","0","0","60","60","0","0","150","150"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00133","","","","5","2","1","2","6","1","2","2","0","0","0","0","0.3","","","","","","","0","0.3","","","0","0","0","0","0","0","0","0.15","0.06","","0","40","","0","0","2","2","0","0","5","5"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00134","","","","5","4","2","2","6","1","2","4","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.125","0.1","","0","80","","0","0","3.333333333","3.333333333","0","0","4.166666667","4.166666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00135","","","","5","4","1","2","9","1","2","4","13","3","3","0.12","5","3","4","4","3","1","0","3.12","8.12","0.230769231","0.04","16","4","3.2","3.25","2.6","0.78","0.624","1.25","1","81.25","38.42364532","80","0.195","20","20.8","33.33333333","54.13333333","25","26","41.66666667","67.66666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00136","","","","5","3","2","2","5","1","2","2","0","0","0","0","0.1","","","","","","","0","0.1","","","0","0","0","0","0","0","0","0.05","0.02","","0","40","","0","0","0.666666667","0.666666667","0","0","1.666666667","1.666666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00137","","","","5","4","2","2","8","1","2","3","0","0","0","0","3.5","","","","","","","0","3.5","","","0","0","0","0","0","0","0","1.166666667","0.7","","0","60","","0","0","23.33333333","23.33333333","0","0","38.88888889","38.88888889"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00138","","","","5","4","2","2","7","1","2","4","2","0","0.1","0","3","8","7","3","1","1","0","0.1","3.1","0.05","","2","0.5","0.4","0.5","0.4","0.025","0.02","0.75","0.6","100","3.225806452","80","0.05","0.666666667","0.666666667","20","20.66666667","0.833333333","0.833333333","25","25.83333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00139","","","","5","4","1","2","6","1","2","3","0","0","0","0","0.3","","","","","","","0","0.3","","","0","0","0","0","0","0","0","0.1","0.06","","0","60","","0","0","2","2","0","0","3.333333333","3.333333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00140","","","","5","3","2","2","7","1","2","3","0","0","0","0","2","","","","","","","0","2","","","0","0","0","0","0","0","0","0.666666667","0.4","","0","60","","0","0","13.33333333","13.33333333","0","0","22.22222222","22.22222222"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00141","","","","5","1","2","3","5","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00142","","","","5","5","1","1","9","1","2","5","6","0","1.5","0","6","3","4","7","1","1","0","1.5","7.5","0.25","","6","1.2","1.2","1.2","1.2","0.3","0.3","1.2","1.2","100","20","100","0.25","10","10","40","50","10","10","40","50"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00143","","","","5","3","2","2","7","1","2","3","7","0","2","0","5","3","4","4","8","1","0.12","2","7","0.285714286","","7","2.333333333","1.4","2.333333333","1.4","0.666666667","0.4","1.666666667","1","100","28.57142857","60","0.285714286","13.33333333","13.33333333","33.33333333","46.66666667","22.22222222","22.22222222","55.55555556","77.77777778"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00144","","","","5","4","1","2","8","1","2","4","6","0","2","0","5","9","3","4","6","1","0","2","7","0.333333333","","6","1.5","1.2","1.5","1.2","0.5","0.4","1.25","1","100","28.57142857","80","0.333333333","13.33333333","13.33333333","33.33333333","46.66666667","16.66666667","16.66666667","41.66666667","58.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00145","","","","5","4","1","2","7","1","2","3","0","1","0","0.04","8","8","8","3","1","1","0","0.04","8.04","","0.04","1","0.333333333","0.2","0","0","0.013333333","0.008","2.666666667","1.6","0","0.497512438","60","0.04","0","0.266666667","53.33333333","53.6","0","0.444444444","88.88888889","89.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00146","","","","5","4","2","2","6","1","2","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00147","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00148","","","","5","4","2","2","8","1","2","3","0","1","0","0.06","9","4","7","3","1","1","0","0.06","9.06","","0.06","1","0.333333333","0.2","0","0","0.02","0.012","3","1.8","0","0.662251656","60","0.06","0","0.4","60","60.4","0","0.666666667","100","100.6666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00149","","","","5","5","2","1","9","1","2","3","1","0","0.08","0","16","8","7","3","1","1","0","0.08","16.08","0.08","","1","0.333333333","0.2","0.333333333","0.2","0.026666667","0.016","5.333333333","3.2","100","0.497512438","60","0.08","0.533333333","0.533333333","106.6666667","107.2","0.888888889","0.888888889","177.7777778","178.6666667"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00150","","","","5","5","1","1","8","1","2","3","1","2","0.08","0.08","5","3","7","3","1","1","0","0.16","5.16","0.08","0.04","3","1","0.6","0.333333333","0.2","0.053333333","0.032","1.666666667","1","33.33333333","3.100775194","60","0.053333333","0.533333333","1.066666667","33.33333333","34.4","0.888888889","1.777777778","55.55555556","57.33333333"
"","","UGP2016SER-AT01","","","","","","","","","UGP2016SER-AT01-00151","","","","5","4","2","2","6","1","2","2","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","0.5","0.2","","0","40","","0","0","6.666666667","6.666666667","0","0","16.66666667","16.66666667"
