"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00022","","","","5","4","1","2","7","1","2","4","8","2","2.8","0.1","1.04","2","1","2","7","3","0","2.9","3.94","0.35","0.05","10","2.5","2","2","1.6","0.725","0.58","0.26","0.208","80","73.60406091","80","0.29","18.66666667","19.33333333","6.933333333","26.26666667","23.33333333","24.16666667","8.666666667","32.83333333"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00023","","","","5","2","1","2","5","1","3","1","2","0","0.28","0","2.5","2","1","1","4","5","0","0.28","2.78","0.14","","2","2","0.4","2","0.4","0.28","0.056","2.5","0.5","100","10.07194245","20","0.14","1.866666667","1.866666667","16.66666667","18.53333333","9.333333333","9.333333333","83.33333333","92.66666667"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00024","","","","5","3","1","2","6","1","4","3","2","5","0.2","0.24","0.9","2","3","1","8","5","0","0.44","1.34","0.1","0.048","7","2.333333333","1.4","0.666666667","0.4","0.146666667","0.088","0.3","0.18","28.57142857","32.8358209","60","0.062857143","1.333333333","2.933333333","6","8.933333333","2.222222222","4.888888889","10","14.88888889"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00025","","","","5","3","1","2","6","1","2","3","1","2","0.24","0.09","1.4","2","1","1","3","5","0","0.33","1.73","0.24","0.045","3","1","0.6","0.333333333","0.2","0.11","0.066","0.466666667","0.28","33.33333333","19.07514451","60","0.11","1.6","2.2","9.333333333","11.53333333","2.666666667","3.666666667","15.55555556","19.22222222"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00026","","","","5","4","1","2","7","1","3","3","2","7","0.6","0.24","0.7","2","3","1","3","5","0","0.84","1.54","0.3","0.034285714","9","3","1.8","0.666666667","0.4","0.28","0.168","0.233333333","0.14","22.22222222","54.54545455","60","0.093333333","4","5.6","4.666666667","10.26666667","6.666666667","9.333333333","7.777777778","17.11111111"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00027","","","","5","4","1","3","7","1","3","3","1","16","0.4","0.5","2.5","2","3","1","3","7","0","0.9","3.4","0.4","0.03125","17","5.666666667","3.4","0.333333333","0.2","0.3","0.18","0.833333333","0.5","5.882352941","26.47058824","60","0.052941176","2.666666667","6","16.66666667","22.66666667","4.444444444","10","27.77777778","37.77777778"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00028","","","","5","5","1","2","6","1","4","3","4","24","0.64","0.8","1.8","2","1","1","7","5","0.12","1.44","3.24","0.16","0.033333333","28","9.333333333","5.6","1.333333333","0.8","0.48","0.288","0.6","0.36","14.28571429","44.44444444","60","0.051428571","4.266666667","9.6","12","21.6","7.111111111","16","20","36"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00029","","","","5","2","2","4","7","1","3","2","7","5","0.7","0.2","3.6","2","3","1","9","","0.12","0.9","4.5","0.1","0.04","12","6","2.4","3.5","1.4","0.45","0.18","1.8","0.72","58.33333333","20","40","0.075","4.666666667","6","24","30","11.66666667","15","60","75"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00030","","","","5","3","1","2","5","1","2","2","0","1","0","0.04","1.2","2","1","1","3","9","0.12","0.04","1.24","","0.04","1","0.5","0.2","0","0","0.02","0.008","0.6","0.24","0","3.225806452","40","0.04","0","0.266666667","8","8.266666667","0","0.666666667","20","20.66666667"
"","","UGP2013NAM-OT03","","","","","","","","","UGP2013NAM-OT03-00031","","","","5","5","1","2","9","1","2","5","8","8","2.5","0.3","8.1","2","3","1","7","3","0.12","2.8","10.9","0.3125","0.0375","16","3.2","3.2","1.6","1.6","0.56","0.56","1.62","1.62","50","25.68807339","100","0.175","16.66666667","18.66666667","54","72.66666667","16.66666667","18.66666667","54","72.66666667"
