"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00041","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00042","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00043","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00044","","","","5","2","2","8","2","1","1","2","1","0","0.08","0","0.08","2","1","3","3","7","0.12","0.08","0.16","0.08","","1","0.5","0.2","0.5","0.2","0.04","0.016","0.04","0.016","100","50","40","0.08","0.533333333","0.533333333","0.533333333","1.066666667","1.333333333","1.333333333","1.333333333","2.666666667"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00045","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00046","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00047","","","","5","2","1","4","6","1","2","2","0","3","0","0.08","1.3","9","1","3","5","9","0.12","0.08","1.38","","0.026666667","3","1.5","0.6","0","0","0.04","0.016","0.65","0.26","0","5.797101449","40","0.026666667","0","0.533333333","8.666666667","9.2","0","1.333333333","21.66666667","23"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00048","","","","5","5","2","7","6","1","2","4","6","5","0.46","0.64","0.32","2","3","1","3","3","4.92","1.1","1.42","0.076666667","0.128","11","2.75","2.2","1.5","1.2","0.275","0.22","0.08","0.064","54.54545455","77.46478873","80","0.1","3.066666667","7.333333333","2.133333333","9.466666667","3.833333333","9.166666667","2.666666667","11.83333333"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00049","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00050","","","","5","3","1","1","7","1","2","1","3","0","0.8","0","2.2","2","1","2","9","1","1.17","0.8","3","0.266666667","","3","3","0.6","3","0.6","0.8","0.16","2.2","0.44","100","26.66666667","20","0.266666667","5.333333333","5.333333333","14.66666667","20","26.66666667","26.66666667","73.33333333","100"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00051","","","","5","5","1","2","6","1","1","5","4","5","0.52","0.08","0.28","5","5","1","5","3","0","0.6","0.88","0.13","0.016","9","1.8","1.8","0.8","0.8","0.12","0.12","0.056","0.056","44.44444444","68.18181818","100","0.066666667","3.466666667","4","1.866666667","5.866666667","3.466666667","4","1.866666667","5.866666667"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00052","","","","5","5","1","1","5","1","1","1","4","3","0.46","0.08","0.32","2","6","3","3","5","0.12","0.54","0.86","0.115","0.026666667","7","7","1.4","4","0.8","0.54","0.108","0.32","0.064","57.14285714","62.79069767","20","0.077142857","3.066666667","3.6","2.133333333","5.733333333","15.33333333","18","10.66666667","28.66666667"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00053","","","","5","3","2","4","3","1","1","3","1","1","0.08","0.05","0.04","9","2","1","4","3","0.15","0.13","0.17","0.08","0.05","2","0.666666667","0.4","0.333333333","0.2","0.043333333","0.026","0.013333333","0.008","50","76.47058824","60","0.065","0.533333333","0.866666667","0.266666667","1.133333333","0.888888889","1.444444444","0.444444444","1.888888889"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00054","","","","5","5","1","2","8","1","1","4","12","8","2","0.18","0.05","2","1","1","9","1","0.69","2.18","2.23","0.166666667","0.0225","20","5","4","3","2.4","0.545","0.436","0.0125","0.01","60","97.75784753","80","0.109","13.33333333","14.53333333","0.333333333","14.86666667","16.66666667","18.16666667","0.416666667","18.58333333"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00055","","","","5","3","1","2","6","1","2","3","0","0","0","0","3.2","","","","","","","0","3.2","","","0","0","0","0","0","0","0","1.066666667","0.64","","0","60","","0","0","21.33333333","21.33333333","0","0","35.55555556","35.55555556"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00056","","","","5","5","2","7","6","1","2","4","4","12","0.4","0.24","1","2","3","1","3","7","0.12","0.64","1.64","0.1","0.02","16","4","3.2","1","0.8","0.16","0.128","0.25","0.2","25","39.02439024","80","0.04","2.666666667","4.266666667","6.666666667","10.93333333","3.333333333","5.333333333","8.333333333","13.66666667"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00057","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00058","","","","5","4","1","8","5","1","2","4","1","2","0.16","0.01","1.5","2","1","1","3","3","0.12","0.17","1.67","0.16","0.005","3","0.75","0.6","0.25","0.2","0.0425","0.034","0.375","0.3","33.33333333","10.17964072","80","0.056666667","1.066666667","1.133333333","10","11.13333333","1.333333333","1.416666667","12.5","13.91666667"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00059","","","","5","5","2","3","7","1","2","4","14","5","4.7","0.2","1","2","3","4","5","1","1.65","4.9","5.9","0.335714286","0.04","19","4.75","3.8","3.5","2.8","1.225","0.98","0.25","0.2","73.68421053","83.05084746","80","0.257894737","31.33333333","32.66666667","6.666666667","39.33333333","39.16666667","40.83333333","8.333333333","49.16666667"
"","","UGP2013SER-OT04","","","","","","","","","UGP2013SER-OT04-00060","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
