"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00063","","","","20","17","1","2","9","1","2","17","6","12","14.2","0.4","12.6","3","7","4","2","1","4.61","14.6","27.2","2.366666667","0.033333333","18","1.058823529","0.9","0.352941176","0.3","0.858823529","0.73","0.741176471","0.63","33.33333333","53.67647059","85","23.66666667","24.33333333","21","45.33333333","0.811111111","27.84313725","28.62745098","24.70588235","53.33333333"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00064","","","","20","18","2","2","9","2","2","14","24","24","5","1","7.6","3","2","4","1","1","0","6","13.6","0.208333333","0.041666667","48","3.428571429","2.4","1.714285714","1.2","0.428571429","0.3","0.542857143","0.38","50","44.11764706","70","8.333333333","10","12.66666667","22.66666667","0.125","11.9047619","14.28571429","18.0952381","32.38095238"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00065","","","","20","10","2","2","9","2","2","10","0","0","0","0","4","","","","","","","0","4","","","0","0","0","0","0","0","0","0.4","0.2","","0","50","0","0","6.666666667","6.666666667","","0","0","13.33333333","13.33333333"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00066","","","","20","8","3","3","7","2","2","6","6","0","1","0","6","5","5","2","1","1","11.03","1","7","0.166666667","","6","1","0.3","1","0.3","0.166666667","0.05","1","0.3","100","14.28571429","30","1.666666667","1.666666667","10","11.66666667","0.166666667","5.555555556","5.555555556","33.33333333","38.88888889"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00067","","","","20","12","4","3","7","2","2","6","0","0","0","0","2","","","","","","","0","2","","","0","0","0","0","0","0","0","0.333333333","0.1","","0","30","0","0","3.333333333","3.333333333","","0","0","11.11111111","11.11111111"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00068","","","","20","20","1","2","5","1","1","20","9","7","13.1","0.2","9.4","7","2","3","1","1","1.65","13.3","22.7","1.455555556","0.028571429","16","0.8","0.8","0.45","0.45","0.665","0.665","0.47","0.47","56.25","58.59030837","100","21.83333333","22.16666667","15.66666667","37.83333333","0.83125","21.83333333","22.16666667","15.66666667","37.83333333"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00069","","","","20","8","3","3","9","2","2","2","6","6","0.8","0.02","2","4","6","3","1","1","0","0.82","2.82","0.133333333","0.003333333","12","6","0.6","3","0.3","0.41","0.041","1","0.1","50","29.07801418","10","1.333333333","1.366666667","3.333333333","4.7","0.068333333","13.33333333","13.66666667","33.33333333","47"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00070","","","","20","16","4","3","9","2","2","8","14","20","3.4","0.6","3.6","4","3","3","2","1","3.03","4","7.6","0.242857143","0.03","34","4.25","1.7","1.75","0.7","0.5","0.2","0.45","0.18","41.17647059","52.63157895","40","5.666666667","6.666666667","6","12.66666667","0.117647059","14.16666667","16.66666667","15","31.66666667"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00071","","","","20","10","3","4","7","2","2","10","0","0","0","0","3.6","","","","","","","0","3.6","","","0","0","0","0","0","0","0","0.36","0.18","","0","50","0","0","6","6","","0","0","12","12"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00072","","","","20","16","2","2","8","2","2","14","6","0","4.4","0","4.4","8","2","6","2","1","5.46","4.4","8.8","0.733333333","","6","0.428571429","0.3","0.428571429","0.3","0.314285714","0.22","0.314285714","0.22","100","50","70","7.333333333","7.333333333","7.333333333","14.66666667","0.733333333","10.47619048","10.47619048","10.47619048","20.95238095"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00073","","","","20","14","3","3","9","2","2","12","6","0","6","0","8","8","1","4","2","1","0","6","14","1","","6","0.5","0.3","0.5","0.3","0.5","0.3","0.666666667","0.4","100","42.85714286","60","10","10","13.33333333","23.33333333","1","16.66666667","16.66666667","22.22222222","38.88888889"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00074","","","","20","20","1","3","6","1","1","20","12","13","14","0.8","18.2","6","5","4","1","1","0","14.8","33","1.166666667","0.061538462","25","1.25","1.25","0.6","0.6","0.74","0.74","0.91","0.91","48","44.84848485","100","23.33333333","24.66666667","30.33333333","55","0.592","23.33333333","24.66666667","30.33333333","55"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00075","","","","20","18","2","2","8","3","2","16","2","0","0.6","0","22","4","6","4","1","1","0","0.6","22.6","0.3","","2","0.125","0.1","0.125","0.1","0.0375","0.03","1.375","1.1","100","2.654867257","80","1","1","36.66666667","37.66666667","0.3","1.25","1.25","45.83333333","47.08333333"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00076","","","","20","10","2","2","8","2","2","8","0","0","0","0","20","","","","","","","0","20","","","0","0","0","0","0","0","0","2.5","1","","0","40","0","0","33.33333333","33.33333333","","0","0","83.33333333","83.33333333"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00077","","","","20","10","3","3","6","2","2","4","14","0","1.6","0","20","8","6","3","1","1","0","1.6","21.6","0.114285714","","14","3.5","0.7","3.5","0.7","0.4","0.08","5","1","100","7.407407407","20","2.666666667","2.666666667","33.33333333","36","0.114285714","13.33333333","13.33333333","166.6666667","180"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00078","","","","20","14","2","2","8","2","2","12","10","10","5.8","0.06","26","5","2","6","2","1","0","5.86","31.86","0.58","0.006","20","1.666666667","1","0.833333333","0.5","0.488333333","0.293","2.166666667","1.3","50","18.39296924","60","9.666666667","9.766666667","43.33333333","53.1","0.293","16.11111111","16.27777778","72.22222222","88.5"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00079","","","","20","20","3","3","8","2","2","16","14","2","5.2","2.2","4.2","9","2","3","2","1","0.12","7.4","11.6","0.371428571","1.1","16","1","0.8","0.875","0.7","0.4625","0.37","0.2625","0.21","87.5","63.79310345","80","8.666666667","12.33333333","7","19.33333333","0.4625","10.83333333","15.41666667","8.75","24.16666667"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00080","","","","20","15","1","2","7","1","1","15","5","12","13","0.5","15.6","8","7","3","1","1","1.04","13.5","29.1","2.6","0.041666667","17","1.133333333","0.85","0.333333333","0.25","0.9","0.675","1.04","0.78","29.41176471","46.39175258","75","21.66666667","22.5","26","48.5","0.794117647","28.88888889","30","34.66666667","64.66666667"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00081","","","","20","20","2","2","8","2","2","10","20","4","8","0.04","4","8","1","6","2","1","1.04","8.04","12.04","0.4","0.01","24","2.4","1.2","2","1","0.804","0.402","0.4","0.2","83.33333333","66.77740864","50","13.33333333","13.4","6.666666667","20.06666667","0.335","26.66666667","26.8","13.33333333","40.13333333"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00082","","","","20","18","1","2","7","1","2","18","12","8","12.4","0.3","15","6","4","4","1","1","0.03","12.7","27.7","1.033333333","0.0375","20","1.111111111","1","0.666666667","0.6","0.705555556","0.635","0.833333333","0.75","60","45.84837545","90","20.66666667","21.16666667","25","46.16666667","0.635","22.96296296","23.51851852","27.77777778","51.2962963"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00083","","","","20","16","1","2","8","1","1","16","6","12","13","0.9","18.5","7","4","3","1","1","7.23","13.9","32.4","2.166666667","0.075","18","1.125","0.9","0.375","0.3","0.86875","0.695","1.15625","0.925","33.33333333","42.90123457","80","21.66666667","23.16666667","30.83333333","54","0.772222222","27.08333333","28.95833333","38.54166667","67.5"
"","","UGP2015NGE-ST01","","","","","","","","","UGP2015NGE-ST01-00084","","","","20","18","2","2","8","2","2","16","30","10","8","0.08","9.4","8","3","3","1","1","","8.08","17.48","0.266666667","0.008","40","2.5","2","1.875","1.5","0.505","0.404","0.5875","0.47","75","46.22425629","80","13.33333333","13.46666667","15.66666667","29.13333333","0.202","16.66666667","16.83333333","19.58333333","36.41666667"
