"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00021","","","","30","26","1","1","9","1","1","26","38","51","4.8","0.5","14","3","1","1","3","3","0.12","5.3","19.3","0.126315789","0.009803922","89","3.423076923","2.966666667","1.461538462","1.266666667","0.203846154","0.176666667","0.538461538","0.466666667","42.69662921","27.4611399","86.66666667","0.059550562","5.333333333","5.888888889","15.55555556","21.44444444","6.153846154","6.794871795","17.94871795","24.74358974"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00022","","","","30","24","1","1","6","1","1","24","44","38","5.2","1.9","12","8","1","1","3","3","3.96","7.1","19.1","0.118181818","0.05","82","3.416666667","2.733333333","1.833333333","1.466666667","0.295833333","0.236666667","0.5","0.4","53.65853659","37.17277487","80","0.086585366","5.777777778","7.888888889","13.33333333","21.22222222","7.222222222","9.861111111","16.66666667","26.52777778"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00023","","","","30","22","2","2","8","2","1","22","42","41","6.5","2","19","9","1","1","3","4","4.61","8.5","27.5","0.154761905","0.048780488","83","3.772727273","2.766666667","1.909090909","1.4","0.386363636","0.283333333","0.863636364","0.633333333","50.60240964","30.90909091","73.33333333","0.102409639","7.222222222","9.444444444","21.11111111","30.55555556","9.848484848","12.87878788","28.78787879","41.66666667"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00024","","","","30","27","1","2","9","1","2","27","13","25","4","13","30","8","1","1","7","3","0","17","47","0.307692308","0.52","38","1.407407407","1.266666667","0.481481481","0.433333333","0.62962963","0.566666667","1.111111111","1","34.21052632","36.17021277","90","0.447368421","4.444444444","18.88888889","33.33333333","52.22222222","4.938271605","20.98765432","37.03703704","58.02469136"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00025","","","","30","27","2","2","8","2","3","27","24","53","4","2","13","5","1","1","2","4","11.03","6","19","0.166666667","0.037735849","77","2.851851852","2.566666667","0.888888889","0.8","0.222222222","0.2","0.481481481","0.433333333","31.16883117","31.57894737","90","0.077922078","4.444444444","6.666666667","14.44444444","21.11111111","4.938271605","7.407407407","16.04938272","23.45679012"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00026","","","","30","23","1","2","8","1","2","23","38","31","6","1.9","21","3","1","1","4","3","10.5","7.9","28.9","0.157894737","0.061290323","69","3","2.3","1.652173913","1.266666667","0.343478261","0.263333333","0.913043478","0.7","55.07246377","27.33564014","76.66666667","0.114492754","6.666666667","8.777777778","23.33333333","32.11111111","8.695652174","11.44927536","30.43478261","41.88405797"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00027","","","","30","24","1","1","8","1","2","24","41","31","7.5","1.5","14","3","1","1","4","2","10.5","9","23","0.182926829","0.048387097","72","3","2.4","1.708333333","1.366666667","0.375","0.3","0.583333333","0.466666667","56.94444444","39.13043478","80","0.125","8.333333333","10","15.55555556","25.55555556","10.41666667","12.5","19.44444444","31.94444444"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00028","","","","30","24","2","2","8","1","2","24","44","14","8","0.32","11","3","1","1","3","2","0.12","8.32","19.32","0.181818182","0.022857143","58","2.416666667","1.933333333","1.833333333","1.466666667","0.346666667","0.277333333","0.458333333","0.366666667","75.86206897","43.06418219","80","0.143448276","8.888888889","9.244444444","12.22222222","21.46666667","11.11111111","11.55555556","15.27777778","26.83333333"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00029","","","","30","26","1","2","9","1","2","26","9","16","1","0.4","18","8","1","1","3","5","0","1.4","19.4","0.111111111","0.025","25","0.961538462","0.833333333","0.346153846","0.3","0.053846154","0.046666667","0.692307692","0.6","36","7.216494845","86.66666667","0.056","1.111111111","1.555555556","20","21.55555556","1.282051282","1.794871795","23.07692308","24.87179487"
"","","UGP2017KAC-AT02","","","","","","","","","UGP2017KAC-AT02-00030","","","","30","14","2","2","8","2","2","14","19","14","1.5","0.24","4","8","1","1","3","4","7.76","1.74","5.74","0.078947368","0.017142857","33","2.357142857","1.1","1.357142857","0.633333333","0.124285714","0.058","0.285714286","0.133333333","57.57575758","30.31358885","46.66666667","0.052727273","1.666666667","1.933333333","4.444444444","6.377777778","3.571428571","4.142857143","9.523809524","13.66666667"
