"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00057","","","","30","30","1","3","8","2","2","26","42","10","7.8","0.4","7.8","6","3","8","7","1","0","8.2","16","0.185714286","0.04","52","2","1.733333333","1.615384615","1.4","0.315384615","0.273333333","0.3","0.26","80.76923077","51.25","86.66666667","8.666666667","9.111111111","8.666666667","17.77777778","0.157692308","10","10.51282051","10","20.51282051"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00058","","","","30","16","2","2","5","1","3","13","4","5","0.3","0.04","1.4","5","5","3","3","1","0","0.34","1.74","0.075","0.008","9","0.692307692","0.3","0.307692308","0.133333333","0.026153846","0.011333333","0.107692308","0.046666667","44.44444444","19.54022989","43.33333333","0.333333333","0.377777778","1.555555556","1.933333333","0.037777778","0.769230769","0.871794872","3.58974359","4.461538462"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00059","","","","30","30","3","6","7","1","2","21","20","4","2.8","0.08","3.4","6","3","4","7","5","0","2.88","6.28","0.14","0.02","24","1.142857143","0.8","0.952380952","0.666666667","0.137142857","0.096","0.161904762","0.113333333","83.33333333","45.85987261","70","3.111111111","3.2","3.777777778","6.977777778","0.12","4.444444444","4.571428571","5.396825397","9.968253968"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00060","","","","30","30","1","2","7","1","2","17","44","36","5.8","1","19.4","8","3","9","1","1","1.74","6.8","26.2","0.131818182","0.027777778","80","4.705882353","2.666666667","2.588235294","1.466666667","0.4","0.226666667","1.141176471","0.646666667","55","25.95419847","56.66666667","6.444444444","7.555555556","21.55555556","29.11111111","0.085","11.37254902","13.33333333","38.03921569","51.37254902"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00061","","","","30","30","2","2","7","1","2","22","48","34","12","1","12.9","5","3","2","1","1","12.39","13","25.9","0.25","0.029411765","82","3.727272727","2.733333333","2.181818182","1.6","0.590909091","0.433333333","0.586363636","0.43","58.53658537","50.19305019","73.33333333","13.33333333","14.44444444","14.33333333","28.77777778","0.158536585","18.18181818","19.6969697","19.54545455","39.24242424"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00062","","","","30","28","1","4","8","3","2","11","59","11","25.4","0.36","10.8","8","3","3","1","1","0.12","25.76","36.56","0.430508475","0.032727273","70","6.363636364","2.333333333","5.363636364","1.966666667","2.341818182","0.858666667","0.981818182","0.36","84.28571429","70.4595186","36.66666667","28.22222222","28.62222222","12","40.62222222","0.368","76.96969697","78.06060606","32.72727273","110.7878788"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00063","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00064","","","","30","30","2","2","9","2","2","18","6","5","1.8","0.2","29.6","2","3","4","1","1","0.12","2","31.6","0.3","0.04","11","0.611111111","0.366666667","0.333333333","0.2","0.111111111","0.066666667","1.644444444","0.986666667","54.54545455","6.329113924","60","2","2.222222222","32.88888889","35.11111111","0.181818182","3.333333333","3.703703704","54.81481481","58.51851852"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00065","","","","30","30","2","4","8","2","2","20","55","22","9.8","0.6","10.4","5","3","3","7","3","7.23","10.4","20.8","0.178181818","0.027272727","77","3.85","2.566666667","2.75","1.833333333","0.52","0.346666667","0.52","0.346666667","71.42857143","50","66.66666667","10.88888889","11.55555556","11.55555556","23.11111111","0.135064935","16.33333333","17.33333333","17.33333333","34.66666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00066","","","","30","28","3","4","7","2","2","20","40","11","4.4","0.4","3.4","6","5","3","7","1","0.12","4.8","8.2","0.11","0.036363636","51","2.55","1.7","2","1.333333333","0.24","0.16","0.17","0.113333333","78.43137255","58.53658537","66.66666667","4.888888889","5.333333333","3.777777778","9.111111111","0.094117647","7.333333333","8","5.666666667","13.66666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00067","","","","30","25","1","6","8","2","5","14","21","10","4","0.24","17.6","2","8","3","5","1","0.12","4.24","21.84","0.19047619","0.024","31","2.214285714","1.033333333","1.5","0.7","0.302857143","0.141333333","1.257142857","0.586666667","67.74193548","19.41391941","46.66666667","4.444444444","4.711111111","19.55555556","24.26666667","0.136774194","9.523809524","10.0952381","41.9047619","52"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00068","","","","30","29","3","2","8","1","2","18","15","8","2","0.26","11.2","8","3","6","3","1","0.12","2.26","13.46","0.133333333","0.0325","23","1.277777778","0.766666667","0.833333333","0.5","0.125555556","0.075333333","0.622222222","0.373333333","65.2173913","16.79049034","60","2.222222222","2.511111111","12.44444444","14.95555556","0.09826087","3.703703704","4.185185185","20.74074074","24.92592593"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00069","","","","30","6","2","6","5","1","2","6","3","2","0.2","0.04","0.4","2","7","3","1","1","1.5","0.24","0.64","0.066666667","0.02","5","0.833333333","0.166666667","0.5","0.1","0.04","0.008","0.066666667","0.013333333","60","37.5","20","0.222222222","0.266666667","0.444444444","0.711111111","0.048","1.111111111","1.333333333","2.222222222","3.555555556"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00070","","","","30","29","2","4","6","1","2","18","31","29","8","0.8","2.8","5","3","8","3","1","14.37","8.8","11.6","0.258064516","0.027586207","60","3.333333333","2","1.722222222","1.033333333","0.488888889","0.293333333","0.155555556","0.093333333","51.66666667","75.86206897","60","8.888888889","9.777777778","3.111111111","12.88888889","0.146666667","14.81481481","16.2962963","5.185185185","21.48148148"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00071","","","","30","8","2","4","6","1","2","6","8","5","1.6","0.2","0.4","5","3","3","3","1","1.65","1.8","2.2","0.2","0.04","13","2.166666667","0.433333333","1.333333333","0.266666667","0.3","0.06","0.066666667","0.013333333","61.53846154","81.81818182","20","1.777777778","2","0.444444444","2.444444444","0.138461538","8.888888889","10","2.222222222","12.22222222"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00072","","","","30","29","1","2","9","1","2","19","5","0","3","0","17","8","1","5","1","1","0.12","3","20","0.6","","5","0.263157895","0.166666667","0.263157895","0.166666667","0.157894737","0.1","0.894736842","0.566666667","100","15","63.33333333","3.333333333","3.333333333","18.88888889","22.22222222","0.6","5.263157895","5.263157895","29.8245614","35.0877193"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00073","","","","30","29","2","2","8","1","2","26","7","2","0.6","0.08","5.4","2","5","2","3","1","0.15","0.68","6.08","0.085714286","0.04","9","0.346153846","0.3","0.269230769","0.233333333","0.026153846","0.022666667","0.207692308","0.18","77.77777778","11.18421053","86.66666667","0.666666667","0.755555556","6","6.755555556","0.075555556","0.769230769","0.871794872","6.923076923","7.794871795"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00074","","","","30","29","4","2","5","1","4","16","0","0","0","0","0.2","","","","","","","0","0.2","","","0","0","0","0","0","0","0","0.0125","0.006666667","","0","53.33333333","0","0","0.222222222","0.222222222","","0","0","0.416666667","0.416666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00075","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00076","","","","30","25","1","2","9","5","4","20","29","9","15.4","0.4","24.8","2","3","2","3","1","0.15","15.8","40.6","0.531034483","0.044444444","38","1.9","1.266666667","1.45","0.966666667","0.79","0.526666667","1.24","0.826666667","76.31578947","38.91625616","66.66666667","17.11111111","17.55555556","27.55555556","45.11111111","0.415789474","25.66666667","26.33333333","41.33333333","67.66666667"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00077","","","","30","30","3","2","7","1","2","19","30","14","4.4","0.6","3.6","6","3","2","1","1","0","5","8.6","0.146666667","0.042857143","44","2.315789474","1.466666667","1.578947368","1","0.263157895","0.166666667","0.189473684","0.12","68.18181818","58.13953488","63.33333333","4.888888889","5.555555556","4","9.555555556","0.113636364","7.719298246","8.771929825","6.315789474","15.0877193"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00078","","","","30","12","1","4","7","1","2","10","16","12","3.2","0.22","6","8","3","1","3","1","0.12","3.42","9.42","0.2","0.018333333","28","2.8","0.933333333","1.6","0.533333333","0.342","0.114","0.6","0.2","57.14285714","36.30573248","33.33333333","3.555555556","3.8","6.666666667","10.46666667","0.122142857","10.66666667","11.4","20","31.4"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00079","","","","30","30","5","6","8","1","4","18","48","22","6.6","0.8","9","8","3","3","3","1","0","7.4","16.4","0.1375","0.036363636","70","3.888888889","2.333333333","2.666666667","1.6","0.411111111","0.246666667","0.5","0.3","68.57142857","45.12195122","60","7.333333333","8.222222222","10","18.22222222","0.105714286","12.22222222","13.7037037","16.66666667","30.37037037"
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00080","","","","30","30","1","2","8","1","2","16","44","10","","0.24","10.2","8","4","4","7","1","0.02","","","","0.024","54","3.375","1.8","2.75","1.466666667","","","0.6375","0.34","81.48148148","","53.33333333","","","11.33333333","","","","","21.25",""
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00081","","","","30","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","0","0","0","0","","","","",""
"","","UGP2013SER-PT01","","","","","","","","","UGP2013SER-PT01-00082","","","","30","29","1","2","9","3","2","18","15","10","2","0.48","13.8","2","3","3","1","1","0.12","2.48","16.28","0.133333333","0.048","25","1.388888889","0.833333333","0.833333333","0.5","0.137777778","0.082666667","0.766666667","0.46","60","15.23341523","60","2.222222222","2.755555556","15.33333333","18.08888889","0.0992","3.703703704","4.592592593","25.55555556","30.14814815"
