"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Sprouting ability estimating 1-9|CO_331:0000277","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Number of storage roots after harvest per NET plot|CO_331:0000233","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Average total storage root weight computation kg|CO_331:0002040","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00067","","","","5","4","1","2","8","1","1","3","9","4","2.7","0.05","4.7","4","2","6","1","4","0.02","2.75","7.45","0.3","0.0125","13","4.333333333","2.6","3","1.8","0.916666667","0.55","1.566666667","0.94","69.23076923","36.91275168","60","0.211538462","18","18.33333333","31.33333333","49.66666667","30","30.55555556","52.22222222","82.77777778"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00068","","","","5","4","2","2","7","1","1","4","2","2","0.7","0.04","2.8","8","5","4","1","3","0.12","0.74","3.54","0.35","0.02","4","1","0.8","0.5","0.4","0.185","0.148","0.7","0.56","50","20.9039548","80","0.185","4.666666667","4.933333333","18.66666667","23.6","5.833333333","6.166666667","23.33333333","29.5"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00069","","","","5","4","1","2","7","1","1","4","0","0","0","0","2.9","","","","","","","0","2.9","","","0","0","0","0","0","0","0","0.725","0.58","","0","80","","0","0","19.33333333","19.33333333","0","0","24.16666667","24.16666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00070","","","","5","5","1","2","7","1","1","5","2","3","0.6","0.05","2","4","5","4","1","1","0.12","0.65","2.65","0.3","0.016666667","5","1","1","0.4","0.4","0.13","0.13","0.4","0.4","40","24.52830189","100","0.13","4","4.333333333","13.33333333","17.66666667","4","4.333333333","13.33333333","17.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00071","","","","5","4","2","2","6","1","1","2","7","1","0.5","0.02","0.6","8","7","4","1","1","7.23","0.52","1.12","0.071428571","0.02","8","4","1.6","3.5","1.4","0.26","0.104","0.3","0.12","87.5","46.42857143","40","0.065","3.333333333","3.466666667","4","7.466666667","8.333333333","8.666666667","10","18.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00072","","","","5","5","1","2","7","1","1","4","2","18","0.6","0.06","4","8","7","7","1","1","0","0.66","4.66","0.3","0.003333333","20","5","4","0.5","0.4","0.165","0.132","1","0.8","10","14.16309013","80","0.033","4","4.4","26.66666667","31.06666667","5","5.5","33.33333333","38.83333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00073","","","","5","2","1","2","6","1","1","2","7","3","1","0.02","1","3","5","7","1","3","0.02","1.02","2.02","0.142857143","0.006666667","10","5","2","3.5","1.4","0.51","0.204","0.5","0.2","70","50.4950495","40","0.102","6.666666667","6.8","6.666666667","13.46666667","16.66666667","17","16.66666667","33.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00074","","","","5","1","1","1","8","1","1","1","1","13","0.05","0.06","6","5","7","3","1","3","14.37","0.11","6.11","0.05","0.004615385","14","14","2.8","1","0.2","0.11","0.022","6","1.2","7.142857143","1.800327332","20","0.007857143","0.333333333","0.733333333","40","40.73333333","1.666666667","3.666666667","200","203.6666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00075","","","","5","5","2","2","8","1","1","5","4","2","0.5","0.01","11.5","5","6","6","1","1","0.02","0.51","12.01","0.125","0.005","6","1.2","1.2","0.8","0.8","0.102","0.102","2.3","2.3","66.66666667","4.246461282","100","0.085","3.333333333","3.4","76.66666667","80.06666667","3.333333333","3.4","76.66666667","80.06666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00076","","","","5","5","1","1","7","1","1","3","4","7","0.5","0.05","4","3","6","7","1","1","0.12","0.55","4.55","0.125","0.007142857","11","3.666666667","2.2","1.333333333","0.8","0.183333333","0.11","1.333333333","0.8","36.36363636","12.08791209","60","0.05","3.333333333","3.666666667","26.66666667","30.33333333","5.555555556","6.111111111","44.44444444","50.55555556"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00077","","","","5","5","1","2","8","1","1","5","4","3","0.5","0.03","7.5","8","5","6","1","1","0","0.53","8.03","0.125","0.01","7","1.4","1.4","0.8","0.8","0.106","0.106","1.5","1.5","57.14285714","6.600249066","100","0.075714286","3.333333333","3.533333333","50","53.53333333","3.333333333","3.533333333","50","53.53333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00078","","","","5","4","1","1","8","1","1","3","11","8","2","0.02","5","4","1","4","1","3","0","2.02","7.02","0.181818182","0.0025","19","6.333333333","3.8","3.666666667","2.2","0.673333333","0.404","1.666666667","1","57.89473684","28.77492877","60","0.106315789","13.33333333","13.46666667","33.33333333","46.8","22.22222222","22.44444444","55.55555556","78"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00079","","","","5","5","1","2","7","1","2","5","14","12","1.6","0.06","3.7","5","4","4","1","1","14.37","1.66","5.36","0.114285714","0.005","26","5.2","5.2","2.8","2.8","0.332","0.332","0.74","0.74","53.84615385","30.97014925","100","0.063846154","10.66666667","11.06666667","24.66666667","35.73333333","10.66666667","11.06666667","24.66666667","35.73333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00080","","","","5","3","2","2","6","2","2","2","2","0","0.08","0","0.5","3","7","6","1","3","0.12","0.08","0.58","0.04","","2","1","0.4","1","0.4","0.04","0.016","0.25","0.1","100","13.79310345","40","0.04","0.533333333","0.533333333","3.333333333","3.866666667","1.333333333","1.333333333","8.333333333","9.666666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00081","","","","5","4","1","1","8","1","1","3","0","2","0","0.03","4.9","8","8","3","1","1","0.12","0.03","4.93","","0.015","2","0.666666667","0.4","0","0","0.01","0.006","1.633333333","0.98","0","0.60851927","60","0.015","0","0.2","32.66666667","32.86666667","0","0.333333333","54.44444444","54.77777778"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00082","","","","5","5","1","2","7","1","1","4","3","0","0.9","0","1.6","4","4","4","1","1","0","0.9","2.5","0.3","","3","0.75","0.6","0.75","0.6","0.225","0.18","0.4","0.32","100","36","80","0.3","6","6","10.66666667","16.66666667","7.5","7.5","13.33333333","20.83333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00083","","","","5","4","2","2","4","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00084","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00085","","","","5","5","2","2","6","3","1","3","3","0","0.15","0","0.8","4","5","4","1","3","0.02","0.15","0.95","0.05","","3","1","0.6","1","0.6","0.05","0.03","0.266666667","0.16","100","15.78947368","60","0.05","1","1","5.333333333","6.333333333","1.666666667","1.666666667","8.888888889","10.55555556"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00086","","","","5","5","2","2","7","1","1","5","9","0","2.7","0","6.8","8","2","6","1","3","0.12","2.7","9.5","0.3","","9","1.8","1.8","1.8","1.8","0.54","0.54","1.36","1.36","100","28.42105263","100","0.3","18","18","45.33333333","63.33333333","18","18","45.33333333","63.33333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00087","","","","5","1","1","2","7","1","1","1","0","0","0","0","5","","","","","","","0","5","","","0","0","0","0","0","0","0","5","1","","0","20","","0","0","33.33333333","33.33333333","0","0","166.6666667","166.6666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00088","","","","5","5","1","1","9","1","1","5","13","20","1.7","0.06","9","4","5","6","1","1","0","1.76","10.76","0.130769231","0.003","33","6.6","6.6","2.6","2.6","0.352","0.352","1.8","1.8","39.39393939","16.35687732","100","0.053333333","11.33333333","11.73333333","60","71.73333333","11.33333333","11.73333333","60","71.73333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00089","","","","5","1","2","","","1","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00090","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00091","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00092","","","","5","1","2","2","7","3","1","1","4","1","0.7","0.01","2.9","3","5","8","1","3","0.12","0.71","3.61","0.175","0.01","5","5","1","4","0.8","0.71","0.142","2.9","0.58","80","19.66759003","20","0.142","4.666666667","4.733333333","19.33333333","24.06666667","23.33333333","23.66666667","96.66666667","120.3333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00093","","","","5","5","2","2","7","1","1","4","0","0","0","0","4.5","","","","","","","0","4.5","","","0","0","0","0","0","0","0","1.125","0.9","","0","80","","0","0","30","30","0","0","37.5","37.5"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00094","","","","5","3","2","2","6","2","2","2","0","0","0","0","1.9","","","","","","","0","1.9","","","0","0","0","0","0","0","0","0.95","0.38","","0","40","","0","0","12.66666667","12.66666667","0","0","31.66666667","31.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00095","","","","5","5","2","3","5","1","2","5","0","0","0","0","0.9","","","","","","","0","0.9","","","0","0","0","0","0","0","0","0.18","0.18","","0","100","","0","0","6","6","0","0","6","6"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00096","","","","5","5","1","2","7","1","1","5","3","0","0.06","0","3","8","5","6","1","1","0","0.06","3.06","0.02","","3","0.6","0.6","0.6","0.6","0.012","0.012","0.6","0.6","100","1.960784314","100","0.02","0.4","0.4","20","20.4","0.4","0.4","20","20.4"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00097","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00098","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00099","","","","5","5","2","2","7","1","1","4","4","0","0.6","0","9.9","9","6","3","1","1","0","0.6","10.5","0.15","","4","1","0.8","1","0.8","0.15","0.12","2.475","1.98","100","5.714285714","80","0.15","4","4","66","70","5","5","82.5","87.5"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00100","","","","5","3","1","1","8","1","1","3","12","0","2.5","0","10","4","5","7","1","1","0","2.5","12.5","0.208333333","","12","4","2.4","4","2.4","0.833333333","0.5","3.333333333","2","100","20","60","0.208333333","16.66666667","16.66666667","66.66666667","83.33333333","27.77777778","27.77777778","111.1111111","138.8888889"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00101","","","","5","2","2","2","6","1","1","1","0","0","0","0","0.5","","","","","","","0","0.5","","","0","0","0","0","0","0","0","0.5","0.1","","0","20","","0","0","3.333333333","3.333333333","0","0","16.66666667","16.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00102","","","","5","5","1","1","8","1","1","4","6","8","0.7","0.04","5.2","5","4","4","1","3","14.37","0.74","5.94","0.116666667","0.005","14","3.5","2.8","1.5","1.2","0.185","0.148","1.3","1.04","42.85714286","12.45791246","80","0.052857143","4.666666667","4.933333333","34.66666667","39.6","5.833333333","6.166666667","43.33333333","49.5"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00103","","","","5","2","2","2","4","1","1","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00104","","","","5","4","2","2","9","1","1","4","15","10","3.6","0.05","9","8","2","6","1","1","0.02","3.65","12.65","0.24","0.005","25","6.25","5","3.75","3","0.9125","0.73","2.25","1.8","60","28.85375494","80","0.146","24","24.33333333","60","84.33333333","30","30.41666667","75","105.4166667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00105","","","","5","4","1","2","7","1","1","3","3","3","0.1","0.04","6","4","6","4","1","1","0","0.14","6.14","0.033333333","0.013333333","6","2","1.2","1","0.6","0.046666667","0.028","2","1.2","50","2.280130293","60","0.023333333","0.666666667","0.933333333","40","40.93333333","1.111111111","1.555555556","66.66666667","68.22222222"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00106","","","","5","4","1","2","7","1","2","4","2","11","0.08","0.06","4.5","9","5","4","1","1","0","0.14","4.64","0.04","0.005454545","13","3.25","2.6","0.5","0.4","0.035","0.028","1.125","0.9","15.38461538","3.017241379","80","0.010769231","0.533333333","0.933333333","30","30.93333333","0.666666667","1.166666667","37.5","38.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00107","","","","5","1","2","2","6","1","1","1","0","0","0","0","1","","","","","","","0","1","","","0","0","0","0","0","0","0","1","0.2","","0","20","","0","0","6.666666667","6.666666667","0","0","33.33333333","33.33333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00108","","","","5","4","2","3","6","1","1","3","0","0","0","0","1.3","","","","","","","0","1.3","","","0","0","0","0","0","0","0","0.433333333","0.26","","0","60","","0","0","8.666666667","8.666666667","0","0","14.44444444","14.44444444"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00109","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00110","","","","5","1","1","2","7","1","1","1","0","0","0","0","2.5","","","","","","","0","2.5","","","0","0","0","0","0","0","0","2.5","0.5","","0","20","","0","0","16.66666667","16.66666667","0","0","83.33333333","83.33333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00111","","","","5","2","2","2","5","1","1","2","0","0","0","0","0.9","","","","","","","0","0.9","","","0","0","0","0","0","0","0","0.45","0.18","","0","40","","0","0","6","6","0","0","15","15"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00112","","","","5","5","1","1","8","1","1","4","6","2","1.9","0.03","4.7","4","1","6","1","3","0.12","1.93","6.63","0.316666667","0.015","8","2","1.6","1.5","1.2","0.4825","0.386","1.175","0.94","75","29.11010558","80","0.24125","12.66666667","12.86666667","31.33333333","44.2","15.83333333","16.08333333","39.16666667","55.25"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00113","","","","5","5","1","1","9","1","1","5","21","17","5.5","0.5","11","3","1","6","1","2","0.12","6","17","0.261904762","0.029411765","38","7.6","7.6","4.2","4.2","1.2","1.2","2.2","2.2","55.26315789","35.29411765","100","0.157894737","36.66666667","40","73.33333333","113.3333333","36.66666667","40","73.33333333","113.3333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00114","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00115","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00116","","","","5","4","1","2","4","1","2","2","0","6","0","0.05","0.05","5","2","3","1","3","7.23","0.05","0.1","","0.008333333","6","3","1.2","0","0","0.025","0.01","0.025","0.01","0","50","40","0.008333333","0","0.333333333","0.333333333","0.666666667","0","0.833333333","0.833333333","1.666666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00117","","","","5","3","1","2","6","1","1","3","5","3","0.9","0.02","1.5","2","5","3","1","3","0","0.92","2.42","0.18","0.006666667","8","2.666666667","1.6","1.666666667","1","0.306666667","0.184","0.5","0.3","62.5","38.01652893","60","0.115","6","6.133333333","10","16.13333333","10","10.22222222","16.66666667","26.88888889"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00118","","","","5","5","3","2","8","1","1","3","0","0","0","0","12","","","","","","","0","12","","","0","0","0","0","0","0","0","4","2.4","","0","60","","0","0","80","80","0","0","133.3333333","133.3333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00119","","","","5","5","1","2","8","1","1","5","13","0","2.5","0","5.9","8","2","8","1","1","7.76","2.5","8.4","0.192307692","","13","2.6","2.6","2.6","2.6","0.5","0.5","1.18","1.18","100","29.76190476","100","0.192307692","16.66666667","16.66666667","39.33333333","56","16.66666667","16.66666667","39.33333333","56"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00120","","","","5","4","1","2","7","1","1","3","3","1","1","0.01","2","9","3","6","1","1","0","1.01","3.01","0.333333333","0.01","4","1.333333333","0.8","1","0.6","0.336666667","0.202","0.666666667","0.4","75","33.55481728","60","0.2525","6.666666667","6.733333333","13.33333333","20.06666667","11.11111111","11.22222222","22.22222222","33.44444444"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00121","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00122","","","","5","5","1","2","7","1","1","5","7","7","1","0.02","4","5","5","8","2","3","0.12","1.02","5.02","0.142857143","0.002857143","14","2.8","2.8","1.4","1.4","0.204","0.204","0.8","0.8","50","20.3187251","100","0.072857143","6.666666667","6.8","26.66666667","33.46666667","6.666666667","6.8","26.66666667","33.46666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00123","","","","5","5","1","2","7","1","1","5","0","1","0","0.01","5","3","8","4","1","1","0.02","0.01","5.01","","0.01","1","0.2","0.2","0","0","0.002","0.002","1","1","0","0.199600798","100","0.01","0","0.066666667","33.33333333","33.4","0","0.066666667","33.33333333","33.4"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00124","","","","5","4","2","3","4","2","2","3","2","1","0.1","0.01","0.6","8","6","4","1","1","0","0.11","0.71","0.05","0.01","3","1","0.6","0.666666667","0.4","0.036666667","0.022","0.2","0.12","66.66666667","15.49295775","60","0.036666667","0.666666667","0.733333333","4","4.733333333","1.111111111","1.222222222","6.666666667","7.888888889"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00125","","","","5","5","1","2","6","1","2","3","6","3","0.6","0.06","1","5","5","4","1","1","10.5","0.66","1.66","0.1","0.02","9","3","1.8","2","1.2","0.22","0.132","0.333333333","0.2","66.66666667","39.75903614","60","0.073333333","4","4.4","6.666666667","11.06666667","6.666666667","7.333333333","11.11111111","18.44444444"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00126","","","","5","5","1","2","7","1","1","5","5","4","0.9","0.02","2","8","5","6","1","1","0.02","0.92","2.92","0.18","0.005","9","1.8","1.8","1","1","0.184","0.184","0.4","0.4","55.55555556","31.50684932","100","0.102222222","6","6.133333333","13.33333333","19.46666667","6","6.133333333","13.33333333","19.46666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00127","","","","5","5","2","1","8","1","1","3","12","6","2.7","0.02","9.2","9","1","6","1","3","0","2.72","11.92","0.225","0.003333333","18","6","3.6","4","2.4","0.906666667","0.544","3.066666667","1.84","66.66666667","22.81879195","60","0.151111111","18","18.13333333","61.33333333","79.46666667","30","30.22222222","102.2222222","132.4444444"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00128","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00129","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00130","","","","5","2","1","2","6","1","1","2","6","0","1.6","0","2.5","8","2","6","1","3","7.23","1.6","4.1","0.266666667","","6","3","1.2","3","1.2","0.8","0.32","1.25","0.5","100","39.02439024","40","0.266666667","10.66666667","10.66666667","16.66666667","27.33333333","26.66666667","26.66666667","41.66666667","68.33333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00131","","","","5","5","1","2","7","2","2","5","7","3","0.9","0.02","9","8","5","3","1","1","0","0.92","9.92","0.128571429","0.006666667","10","2","2","1.4","1.4","0.184","0.184","1.8","1.8","70","9.274193548","100","0.092","6","6.133333333","60","66.13333333","6","6.133333333","60","66.13333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00132","","","","5","4","2","2","8","1","1","4","5","3","1.5","0.02","12","4","2","4","1","1","0.12","1.52","13.52","0.3","0.006666667","8","2","1.6","1.25","1","0.38","0.304","3","2.4","62.5","11.24260355","80","0.19","10","10.13333333","80","90.13333333","12.5","12.66666667","100","112.6666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00133","","","","5","5","2","2","7","1","1","3","7","4","2","0.03","3","9","2","6","1","1","0","2.03","5.03","0.285714286","0.0075","11","3.666666667","2.2","2.333333333","1.4","0.676666667","0.406","1","0.6","63.63636364","40.35785288","60","0.184545455","13.33333333","13.53333333","20","33.53333333","22.22222222","22.55555556","33.33333333","55.88888889"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00134","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00135","","","","5","4","1","2","8","1","1","4","11","8","2","0.06","7","4","3","3","1","1","0","2.06","9.06","0.181818182","0.0075","19","4.75","3.8","2.75","2.2","0.515","0.412","1.75","1.4","57.89473684","22.73730684","80","0.108421053","13.33333333","13.73333333","46.66666667","60.4","16.66666667","17.16666667","58.33333333","75.5"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00136","","","","5","2","2","3","6","1","1","2","4","6","0.5","0.04","0.7","2","6","4","1","3","0","0.54","1.24","0.125","0.006666667","10","5","2","2","0.8","0.27","0.108","0.35","0.14","40","43.5483871","40","0.054","3.333333333","3.6","4.666666667","8.266666667","8.333333333","9","11.66666667","20.66666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00137","","","","5","5","1","2","7","1","1","3","6","23","0.5","0.06","1.5","4","7","7","1","1","0.02","0.56","2.06","0.083333333","0.002608696","29","9.666666667","5.8","2","1.2","0.186666667","0.112","0.5","0.3","20.68965517","27.18446602","60","0.019310345","3.333333333","3.733333333","10","13.73333333","5.555555556","6.222222222","16.66666667","22.88888889"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00138","","","","5","5","1","2","8","1","1","5","1","0","0.05","0","6","6","6","3","1","1","0","0.05","6.05","0.05","","1","0.2","0.2","0.2","0.2","0.01","0.01","1.2","1.2","100","0.826446281","100","0.05","0.333333333","0.333333333","40","40.33333333","0.333333333","0.333333333","40","40.33333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00139","","","","5","5","1","2","7","1","1","4","6","2","0.6","0.03","2","8","6","4","1","1","0","0.63","2.63","0.1","0.015","8","2","1.6","1.5","1.2","0.1575","0.126","0.5","0.4","75","23.95437262","80","0.07875","4","4.2","13.33333333","17.53333333","5","5.25","16.66666667","21.91666667"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00140","","","","5","5","1","1","8","1","1","5","5","2","0.9","0.01","4.9","9","4","3","1","1","0","0.91","5.81","0.18","0.005","7","1.4","1.4","1","1","0.182","0.182","0.98","0.98","71.42857143","15.6626506","100","0.13","6","6.066666667","32.66666667","38.73333333","6","6.066666667","32.66666667","38.73333333"
"","","UGP2016KAC-AT01","","","","","","","","","UGP2016KAC-AT01-00141","","","","5","0","","","","","","0","0","0","0","0","0","","","","","","","0","0","","","0","","0","","0","","0","","0","","","0","","0","0","0","0","","","",""
