"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00126","","","","30","22","7.75","46","9.77","1.72","4","160.71","49.05","11.49","19.24","0.212391304","2.090909091","1.533333333","0.522272727","0.383","0.352272727","0.258333333","59.71933472","73.33333333","30.52081389","3.506841516","14.47407407","19.73737374","17.02222222","23.21212121","11.48148148","15.65656566","5.195320764","7.084528315","28.5037037","38.86868687"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00127","","","","30","26","6.98","52","9.61","1.9","6","158.49","50.97","11.51","18.49","0.184807692","2","1.733333333","0.442692308","0.383666667","0.268461538","0.232666667","62.24986479","86.66666667","32.15975771","3.701588113","14.23703704","16.42735043","17.05185185","19.67521368","10.34074074","11.93162393","5.483834241","6.327501048","27.39259259","31.60683761"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00128","","","","30","28","7.79","75","20.01","2","5","158.54","45","22.01","29.8","0.2668","2.678571429","2.5","0.786071429","0.733666667","0.278214286","0.259666667","73.8590604","93.33333333","28.38400404","6.247319289","29.64444444","31.76190476","32.60740741","34.93650794","11.54074074","12.36507937","9.255287835","9.916379823","44.14814815","47.3015873"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00129","","","","30","23","10.24","52","8.05","2.93","4","159.61","49.32","10.98","21.22","0.154807692","2.260869565","1.733333333","0.477391304","0.366","0.445217391","0.341333333","51.74363808","76.66666667","30.90031953","3.392855084","11.92592593","15.55555556","16.26666667","21.2173913","15.17037037","19.78743961","5.026451977","6.556241709","31.43703704","41.00483092"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00130","","","","30","29","8.31","84","19.44","2.7","3","161.48","40.2","22.14","30.45","0.231428571","2.896551724","2.8","0.763448276","0.738","0.286551724","0.277","72.70935961","96.66666667","24.8947238","5.51169185","28.8","29.79310345","32.8","33.93103448","12.31111111","12.73563218","8.165469408","8.447037319","45.11111111","46.66666667"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00131","","","","30","10","2.12","0","0","0.19","7","54.27","10.64","0.19","2.31","","0","0","0.019","0.006333333","0.212","0.070666667","8.225108225","33.33333333","19.60567533","0.037250783","0","0","0.281481481","0.844444444","3.140740741","9.422222222","0.055186345","0.165559036","3.422222222","10.26666667"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00132","","","","30","25","4.95","34","4.77","1.37","6","160.69","52.92","6.14","11.09","0.140294118","1.36","1.133333333","0.2456","0.204666667","0.198","0.165","55.36519387","83.33333333","32.93297654","2.022084759","7.066666667","8.48","9.096296296","10.91555556","7.333333333","8.8","2.995681125","3.59481735","16.42962963","19.71555556"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00133","","","","30","24","4.66","32","7.26","0.37","5","158.86","35.63","7.63","12.29","0.226875","1.333333333","1.066666667","0.317916667","0.254333333","0.194166667","0.155333333","62.0829943","80","22.42855344","1.711298628","10.75555556","13.44444444","11.3037037","14.12962963","6.903703704","8.62962963","2.535257226","3.169071533","18.20740741","22.75925926"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00134","","","","30","29","8.27","81","23.06","1.65","4","158.46","47.49","24.71","32.98","0.284691358","2.793103448","2.7","0.852068966","0.823666667","0.285172414","0.275666667","74.92419648","96.66666667","29.96970844","7.405514956","34.16296296","35.34099617","36.60740741","37.8697318","12.25185185","12.6743295","10.97113327","11.34944821","48.85925926","50.5440613"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00135","","","","30","23","2.49","51","11.3","1.46","4","159.81","38.32","12.76","15.25","0.221568627","2.217391304","1.7","0.554782609","0.425333333","0.10826087","0.083","83.67213115","76.66666667","23.97847444","3.059653338","16.74074074","21.83574879","18.9037037","24.65700483","3.688888889","4.811594203","4.532819761","5.912373601","22.59259259","29.46859903"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00136","","","","30","25","4.67","49","10.35","2.18","4","160.09","52.8","12.53","17.2","0.21122449","1.96","1.633333333","0.5012","0.417666667","0.1868","0.155666667","72.84883721","83.33333333","32.98144794","4.132575426","15.33333333","18.4","18.56296296","22.27555556","6.918518519","8.302222222","6.122333965","7.346800758","25.48148148","30.57777778"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00137","","","","30","29","3.42","74","11.83","4.99","4","158.49","37.82","16.82","20.24","0.159864865","2.551724138","2.466666667","0.58","0.560666667","0.117931034","0.114","83.1027668","96.66666667","23.86270427","4.013706858","17.52592593","18.1302682","24.91851852","25.77777778","5.066666667","5.24137931","5.946232383","6.151274879","29.98518519","31.01915709"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00138","","","","30","29","4.64","29","4.78","4.26","5","161.93","47.74","9.04","13.68","0.164827586","1","0.966666667","0.311724138","0.301333333","0.16","0.154666667","66.08187135","96.66666667","29.48187488","2.66516149","7.081481481","7.325670498","13.39259259","13.85440613","6.874074074","7.111111111","3.948387392","4.084538681","20.26666667","20.96551724"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00139","","","","30","27","8.1","49","11.6","3.57","5","159.38","41.11","15.17","23.27","0.236734694","1.814814815","1.633333333","0.561851852","0.505666667","0.3","0.27","65.19123335","90","25.79370059","3.912904379","17.18518519","19.09465021","22.47407407","24.97119342","12","13.33333333","5.796895377","6.440994863","34.47407407","38.30452675"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00140","","","","30","27","9.37","60","10.53","1.94","6","162.36","51.01","12.47","21.84","0.1755","2.222222222","2","0.461851852","0.415666667","0.347037037","0.312333333","57.0970696","90","31.41783691","3.917804262","15.6","17.33333333","18.47407407","20.52674897","13.88148148","15.42386831","5.804154462","6.449060514","32.35555556","35.95061728"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00141","","","","30","28","5.8","49","8.88","1.49","5","159.5","50.84","10.37","16.17","0.18122449","1.75","1.633333333","0.370357143","0.345666667","0.207142857","0.193333333","64.13110699","93.33333333","31.87460815","3.305396865","13.15555556","14.0952381","15.36296296","16.46031746","8.592592593","9.206349206","4.896884245","5.246661691","23.95555556","25.66666667"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00142","","","","30","25","6.82","50","8.57","2.63","6","158.14","30.42","11.2","18.02","0.1714","2","1.666666667","0.448","0.373333333","0.2728","0.227333333","62.15316315","83.33333333","19.23611989","2.154445428","12.6962963","15.23555556","16.59259259","19.91111111","10.1037037","12.12444444","3.191771005","3.830125206","26.6962963","32.03555556"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00143","","","","30","28","3.45","44","8","2.13","5","159.65","36.99","10.13","13.58","0.181818182","1.571428571","1.466666667","0.361785714","0.337666667","0.123214286","0.115","74.59499264","93.33333333","23.16943313","2.347063577","11.85185185","12.6984127","15.00740741","16.07936508","5.111111111","5.476190476","3.477131225","3.725497741","20.11851852","21.55555556"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00144","","","","30","29","3.55","97","14.59","2.29","3","159.68","47.86","16.88","20.43","0.150412371","3.344827586","3.233333333","0.582068966","0.562666667","0.122413793","0.118333333","82.62359276","96.66666667","29.97244489","5.059348697","21.61481481","22.36015326","25.00740741","25.8697318","5.259259259","5.440613027","7.495331404","7.753791107","30.26666667","31.31034483"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00145","","","","30","28","10.2","54","10.18","2.22","6","159.88","44.33","12.4","22.6","0.188518519","1.928571429","1.8","0.442857143","0.413333333","0.364285714","0.34","54.86725664","93.33333333","27.72704528","3.438153615","15.08148148","16.15873016","18.37037037","19.68253968","15.11111111","16.19047619","5.093560911","5.457386691","33.48148148","35.87301587"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00146","","","","30","29","8.19","97","19.61","2.78","3","159.02","43.55","22.39","30.58","0.202164948","3.344827586","3.233333333","0.772068966","0.746333333","0.282413793","0.273","73.2177894","96.66666667","27.38649227","6.131835618","29.05185185","30.05363985","33.17037037","34.31417625","12.13333333","12.55172414","9.084200916","9.397449223","45.3037037","46.86590038"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00147","","","","30","21","5.41","30","8.2","1.78","6","160.87","38.78","9.98","15.39","0.273333333","1.428571429","1","0.475238095","0.332666667","0.257619048","0.180333333","64.84730344","70","24.10642133","2.405820849","12.14814815","17.35449735","14.78518519","21.12169312","8.014814815","11.44973545","3.564179036","5.091684337","22.8","32.57142857"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00148","","","","30","29","7.39","70","17.45","1.74","6","154.91","33.72","19.19","26.58","0.249285714","2.413793103","2.333333333","0.661724138","0.639666667","0.254827586","0.246333333","72.19714071","96.66666667","21.76747789","4.177179007","25.85185185","26.74329502","28.42962963","29.40996169","10.94814815","11.3256705","6.188413344","6.401806908","39.37777778","40.73563218"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00149","","","","30","23","6.91","73","13.83","2.07","4","160.25","39.22","15.9","22.81","0.189452055","3.173913043","2.433333333","0.691304348","0.53","0.300434783","0.230333333","69.70626918","76.66666667","24.47425897","3.891407176","20.48888889","26.72463768","23.55555556","30.72463768","10.23703704","13.352657","5.765047669","7.519627394","33.79259259","44.07729469"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00150","","","","30","28","7.37","149","28.31","3.34","3","158.95","33.1","31.65","39.02","0.19","5.321428571","4.966666667","1.130357143","1.055","0.263214286","0.245666667","81.11225013","93.33333333","20.82415854","6.590846178","41.94074074","44.93650794","46.88888889","50.23809524","10.91851852","11.6984127","9.76421656","10.4616606","57.80740741","61.93650794"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00151","","","","30","29","3.82","37","7.62","2.42","6","157.71","41.65","10.04","13.86","0.205945946","1.275862069","1.233333333","0.346206897","0.334666667","0.131724138","0.127333333","72.43867244","96.66666667","26.40923213","2.651486906","11.28888889","11.67816092","14.87407407","15.38697318","5.659259259","5.85440613","3.92812875","4.063581466","20.53333333","21.24137931"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00152","","","","30","23","6.71","40","8.82","0.91","5","159.66","36.35","9.73","16.44","0.2205","1.739130435","1.333333333","0.423043478","0.324333333","0.29173913","0.223666667","59.18491484","76.66666667","22.76713015","2.215241764","13.06666667","17.04347826","14.41481481","18.80193237","9.940740741","12.96618357","3.28183965","4.280660413","24.35555556","31.76811594"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00153","","","","30","17","4.99","39","8.16","0.79","6","153.73","38.09","8.95","13.94","0.209230769","2.294117647","1.3","0.526470588","0.298333333","0.293529412","0.166333333","64.20373027","56.66666667","24.77720679","2.217560008","12.08888889","21.33333333","13.25925926","23.39869281","7.392592593","13.04575163","3.285274086","5.797542504","20.65185185","36.44444444"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00154","","","","30","28","4.65","74","9.21","1.45","6","158.45","36.73","10.66","15.31","0.124459459","2.642857143","2.466666667","0.380714286","0.355333333","0.166071429","0.155","69.62769432","93.33333333","23.18081414","2.471074787","13.64444444","14.61904762","15.79259259","16.92063492","6.888888889","7.380952381","3.660851536","3.922340932","22.68148148","24.3015873"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00155","","","","30","27","5.83","40","6.53","1.46","5","160.64","46.9","7.99","13.82","0.16325","1.481481481","1.333333333","0.295925926","0.266333333","0.215925926","0.194333333","57.81476122","90","29.19571713","2.332737799","9.674074074","10.74897119","11.83703704","13.15226337","8.637037037","9.596707819","3.45590785","3.839897611","20.47407407","22.74897119"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00156","","","","30","19","5.32","42","6.51","2.72","6","157.2","31.61","9.23","14.55","0.155","2.210526316","1.4","0.485789474","0.307666667","0.28","0.177333333","63.43642612","63.33333333","20.10814249","1.855981552","9.644444444","15.22807018","13.67407407","21.59064327","7.881481481","12.44444444","2.7496023","4.341477315","21.55555556","34.03508772"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00157","","","","30","28","5.73","97","13.95","2.67","4","161.28","48.69","16.62","22.35","0.143814433","3.464285714","3.233333333","0.593571429","0.554","0.204642857","0.191","74.36241611","93.33333333","30.18973214","5.017533482","20.66666667","22.14285714","24.62222222","26.38095238","8.488888889","9.095238095","7.433382937","7.964338861","33.11111111","35.47619048"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00158","","","","30","29","8.99","71","12.12","2.9","6","157.43","51","15.02","24.01","0.170704225","2.448275862","2.366666667","0.517931034","0.500666667","0.31","0.299666667","62.55726781","96.66666667","32.39535031","4.865781617","17.95555556","18.57471264","22.25185185","23.01915709","13.31851852","13.77777778","7.208565359","7.457136578","35.57037037","36.79693487"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00159","","","","30","24","8.38","24","4.52","1.62","6","159.9","48.08","6.14","14.52","0.188333333","1","0.8","0.255833333","0.204666667","0.349166667","0.279333333","42.28650138","80","30.068793","1.84622389","6.696296296","8.37037037","9.096296296","11.37037037","12.41481481","15.51851852","2.735146504","3.41893313","21.51111111","26.88888889"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00160","","","","30","22","12.39","51","12.69","2.48","6","160.21","36.41","15.17","27.56","0.248823529","2.318181818","1.7","0.689545455","0.505666667","0.563181818","0.413","55.04354136","73.33333333","22.72642157","3.447598152","18.8","25.63636364","22.47407407","30.64646465","18.35555556","25.03030303","5.107552818","6.964844752","40.82962963","55.67676768"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00161","","","","30","27","2.31","44","5.57","2.32","6","159.04","43.9","7.89","10.2","0.126590909","1.62962963","1.466666667","0.292222222","0.263","0.085555556","0.077","77.35294118","90","27.60311871","2.177886066","8.251851852","9.16872428","11.68888889","12.98765432","3.422222222","3.802469136","3.226497876","3.58499764","15.11111111","16.79012346"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00162","","","","30","28","2.66","59","12.82","2.34","5","160.05","29.87","15.16","17.82","0.217288136","2.107142857","1.966666667","0.541428571","0.505333333","0.095","0.088666667","85.07295174","93.33333333","18.66291784","2.829298344","18.99259259","20.34920635","22.45925926","24.06349206","3.940740741","4.222222222","4.191553103","4.490949753","26.4","28.28571429"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00163","","","","30","10","1.92","6","0.86","0.63","7","147.72","34.5","1.49","3.41","0.143333333","0.6","0.2","0.149","0.049666667","0.192","0.064","43.69501466","33.33333333","23.35499594","0.347989439","1.274074074","3.822222222","2.207407407","6.622222222","2.844444444","8.533333333","0.51553991","1.546619731","5.051851852","15.15555556"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00164","","","","30","29","8.76","44","11.49","1.5","6","159.4","47.03","12.99","21.75","0.261136364","1.517241379","1.466666667","0.447931034","0.433","0.302068966","0.292","59.72413793","96.66666667","29.50439147","3.832620452","17.02222222","17.6091954","19.24444444","19.90804598","12.97777778","13.42528736","5.677956225","5.873747819","32.22222222","33.33333333"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00165","","","","30","29","4.04","83","15.23","1.65","4","161.99","31.16","16.88","20.92","0.183493976","2.862068966","2.766666667","0.582068966","0.562666667","0.139310345","0.134666667","80.68833652","96.66666667","19.23575529","3.246995494","22.56296296","23.34099617","25.00740741","25.8697318","5.985185185","6.191570881","4.810363694","4.976238304","30.99259259","32.06130268"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00166","","","","30","26","2.84","36","9.69","1.3","6","159.34","35.53","10.99","13.83","0.269166667","1.384615385","1.2","0.422692308","0.366333333","0.109230769","0.094666667","79.46493131","86.66666667","22.2982302","2.450575499","14.35555556","16.56410256","16.28148148","18.78632479","4.207407407","4.854700855","3.630482221","4.189017947","20.48888889","23.64102564"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00167","","","","30","30","6.5","64","11.31","1.96","5","157.24","27.81","13.27","19.77","0.17671875","2.133333333","2.133333333","0.442333333","0.442333333","0.216666667","0.216666667","67.12190187","100","17.68633935","2.346977232","16.75555556","16.75555556","19.65925926","19.65925926","9.62962963","9.62962963","3.477003307","3.477003307","29.28888889","29.28888889"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00168","","","","30","29","5.57","50","8.51","3.8","4","160.85","39.09","12.31","17.88","0.1702","1.724137931","1.666666667","0.424482759","0.410333333","0.192068966","0.185666667","68.84787472","96.66666667","24.30214486","2.991594032","12.60740741","13.04214559","18.23703704","18.86590038","8.251851852","8.536398467","4.431991158","4.584818439","26.48888889","27.40229885"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00169","","","","30","24","3.51","73","10.38","3","4","160.32","48.25","13.38","16.89","0.142191781","3.041666667","2.433333333","0.5575","0.446","0.14625","0.117","79.21847247","80","30.09605788","4.026852545","15.37777778","19.22222222","19.82222222","24.77777778","5.2","6.5","5.965707474","7.457134342","25.02222222","31.27777778"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00170","","","","30","25","3.77","49","14.5","1.52","5","159.2","38.67","16.02","19.79","0.295918367","1.96","1.633333333","0.6408","0.534","0.1508","0.125666667","80.94997473","83.33333333","24.29020101","3.891290201","21.48148148","25.77777778","23.73333333","28.48","5.585185185","6.702222222","5.764874372","6.917849246","29.31851852","35.18222222"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00171","","","","30","27","6.05","45","8.2","1.55","3","159.7","34.32","9.75","15.8","0.182222222","1.666666667","1.5","0.361111111","0.325","0.224074074","0.201666667","61.70886076","90","21.4902943","2.095303694","12.14814815","13.49794239","14.44444444","16.04938272","8.962962963","9.958847737","3.104153621","3.449059579","23.40740741","26.00823045"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00172","","","","30","24","3.42","36","5.87","1.08","6","159.58","35.08","6.95","10.37","0.163055556","1.5","1.2","0.289583333","0.231666667","0.1425","0.114","67.02025072","80","21.9827046","1.52779797","8.696296296","10.87037037","10.2962963","12.87037037","5.066666667","6.333333333","2.2634044","2.829255499","15.36296296","19.2037037"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00173","","","","30","28","6.6","48","8.83","1.2","3","159.23","44.95","10.03","16.63","0.183958333","1.714285714","1.6","0.358214286","0.334333333","0.235714286","0.22","60.31268791","93.33333333","28.22960497","2.831429379","13.08148148","14.01587302","14.85925926","15.92063492","9.777777778","10.47619048","4.194710191","4.494332347","24.63703704","26.3968254"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00174","","","","30","21","1.61","32","7.66","0.86","5","160.5","38.91","8.52","10.13","0.239375","1.523809524","1.066666667","0.405714286","0.284","0.076666667","0.053666667","84.10661402","70","24.24299065","2.065502804","11.34814815","16.21164021","12.62222222","18.03174603","2.385185185","3.407407407","3.060004154","4.371434505","15.00740741","21.43915344"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00175","","","","30","28","5.47","65","9.61","1.64","5","159.22","41.7","11.25","16.72","0.147846154","2.321428571","2.166666667","0.401785714","0.375","0.195357143","0.182333333","67.284689","93.33333333","26.19017711","2.946394925","14.23703704","15.25396825","16.66666667","17.85714286","8.103703704","8.682539683","4.365029519","4.676817342","24.77037037","26.53968254"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00176","","","","30","29","5.5","75","8.94","3.85","4","161.42","44.11","12.79","18.29","0.1192","2.586206897","2.5","0.441034483","0.426333333","0.189655172","0.183333333","69.92892291","96.66666667","27.32622971","3.49502478","13.24444444","13.70114943","18.94814815","19.60153257","8.148148148","8.429118774","5.177814489","5.356359816","27.0962963","28.03065134"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00177","","","","30","29","7.17","109","15.79","3.23","5","158.99","30.21","19.02","26.19","0.144862385","3.75862069","3.633333333","0.655862069","0.634","0.247241379","0.239","72.6231386","96.66666667","19.00119504","3.614027297","23.39259259","24.19923372","28.17777778","29.14942529","10.62222222","10.98850575","5.354114515","5.538739153","38.8","40.13793103"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00178","","","","30","19","6.07","22","6.6","1.33","5","159.4","30.06","7.93","14","0.3","1.157894737","0.733333333","0.417368421","0.264333333","0.319473684","0.202333333","56.64285714","63.33333333","18.85821832","1.495456713","9.777777778","15.43859649","11.74814815","18.5497076","8.992592593","14.19883041","2.215491426","3.498144357","20.74074074","32.74853801"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00179","","","","30","27","2.7","78","10.7","2.32","4","160.65","23.26","13.02","15.72","0.137179487","2.888888889","2.6","0.482222222","0.434","0.1","0.09","82.82442748","90","14.47868036","1.885124183","15.85185185","17.61316872","19.28888889","21.43209877","4","4.444444444","2.792776567","3.103085075","23.28888889","25.87654321"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00180","","","","30","26","10.99","51","9.95","1.98","4","158.56","43.02","11.93","22.92","0.195098039","1.961538462","1.7","0.458846154","0.397666667","0.422692308","0.366333333","52.05061082","86.66666667","27.13168517","3.23681004","14.74074074","17.00854701","17.67407407","20.39316239","16.28148148","18.78632479","4.795274134","5.533008616","33.95555556","39.17948718"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00181","","","","30","27","1.82","64","12.05","2.19","4","160.32","30.4","14.24","16.06","0.18828125","2.37037037","2.133333333","0.527407407","0.474666667","0.067407407","0.060666667","88.66749689","90","18.96207585","2.700199601","17.85185185","19.83539095","21.0962963","23.44032922","2.696296296","2.995884774","4.000295705","4.444773005","23.79259259","26.43621399"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00182","","","","30","28","7.95","80","23.47","0.57","3","160.95","37.19","24.04","31.99","0.293375","2.857142857","2.666666667","0.858571429","0.801333333","0.283928571","0.265","75.1484839","93.33333333","23.10655483","5.554815781","34.77037037","37.25396825","35.61481481","38.15873016","11.77777778","12.61904762","8.229356713","8.817167907","47.39259259","50.77777778"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00183","","","","30","26","6.61","33","4.88","0.56","6","160","47","5.44","12.05","0.147878788","1.269230769","1.1","0.209230769","0.181333333","0.254230769","0.220333333","45.14522822","86.66666667","29.375","1.598","7.22962963","8.341880342","8.059259259","9.299145299","9.792592593","11.2991453","2.367407407","2.731623932","17.85185185","20.5982906"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00184","","","","30","30","5.73","92","14.31","3.75","4","159.38","38.72","18.06","23.79","0.155543478","3.066666667","3.066666667","0.602","0.602","0.191","0.191","75.91424968","100","24.29413979","4.387521646","21.2","21.2","26.75555556","26.75555556","8.488888889","8.488888889","6.500032069","6.500032069","35.24444444","35.24444444"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00185","","","","30","30","12.23","80","21.42","2.08","5","157.2","51.69","23.5","35.73","0.26775","2.666666667","2.666666667","0.783333333","0.783333333","0.407666667","0.407666667","65.77106073","100","32.88167939","7.727194656","31.73333333","31.73333333","34.81481481","34.81481481","18.11851852","18.11851852","11.44769579","11.44769579","52.93333333","52.93333333"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00186","","","","30","25","3.98","70","11.14","4.38","6","157.2","39.5","15.52","19.5","0.159142857","2.8","2.333333333","0.6208","0.517333333","0.1592","0.132666667","79.58974359","83.33333333","25.12722646","3.899745547","16.5037037","19.80444444","22.99259259","27.59111111","5.896296296","7.075555556","5.77740081","6.932880973","28.88888889","34.66666667"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00187","","","","30","29","5.02","95","18.55","5.3","4","154.56","31.52","23.85","28.87","0.195263158","3.275862069","3.166666667","0.822413793","0.795","0.173103448","0.167333333","82.61170766","96.66666667","20.39337474","4.863819876","27.48148148","28.42911877","35.33333333","36.55172414","7.437037037","7.69348659","7.205659075","7.454130078","42.77037037","44.24521073"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00188","","","","30","27","7.57","133","19.08","5.46","3","159.38","27.43","24.54","32.11","0.143458647","4.925925926","4.433333333","0.908888889","0.818","0.28037037","0.252333333","76.42478979","90","17.21044046","4.223442088","28.26666667","31.40740741","36.35555556","40.39506173","11.21481481","12.46090535","6.256951242","6.952168046","47.57037037","52.85596708"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00189","","","","30","18","6.88","37","7.2","1.94","6","158.8","47.25","9.14","16.02","0.194594595","2.055555556","1.233333333","0.507777778","0.304666667","0.382222222","0.229333333","57.0536829","60","29.75440806","2.719552897","10.66666667","17.77777778","13.54074074","22.56790123","10.19259259","16.98765432","4.028967254","6.714945424","23.73333333","39.55555556"
"","","PEP2019CSR-PT02","","","","","","","","","PEP2019CSR-PT02-00190","","","","30","28","7.39","93","16.82","3.71","5","158.39","30.69","20.53","27.92","0.180860215","3.321428571","3.1","0.733214286","0.684333333","0.263928571","0.246333333","73.53151862","93.33333333","19.37622325","3.977938632","24.91851852","26.6984127","30.41481481","32.58730159","10.94814815","11.73015873","5.893242419","6.314188306","41.36296296","44.31746032"
