"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120 "
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00114","","","","10","8","3","9","0.31","0.5","1.95","24.50544148","0.81","2.76","12","0.103333333","0.055555556","0.0675","1.5","1.2","0.375","0.3","0.10125","0.081","0.24375","0.195","25","29.34782609","80","0.198494076","1.377777778","1.722222222","3.6","4.5","8.666666667","10.83333333","0.882195893","1.102744867","12.26666667","15.33333333","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00115","","","","10","7","4","2","1.02","0.09","4.53","25.6642452","1.11","5.64","6","0.255","0.045","0.185","0.857142857","0.6","0.571428571","0.4","0.158571429","0.111","0.647142857","0.453","66.66666667","19.68085106","70","0.284873122","4.533333333","6.476190476","4.933333333","7.047619048","20.13333333","28.76190476","1.266102763","1.808718233","25.06666667","35.80952381","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00116","","","","10","5","6","3","1.42","0.09","3.41","27.79661017","1.51","4.92","9","0.236666667","0.03","0.167777778","1.8","0.9","1.2","0.6","0.302","0.151","0.682","0.341","66.66666667","30.69105691","50","0.419728814","6.311111111","12.62222222","6.711111111","13.42222222","15.15555556","30.31111111","1.865461394","3.730922787","21.86666667","43.73333333","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00117","","","","10","10","10","23","1.16","0.42","5.37","17.83894495","1.58","6.95","33","0.116","0.01826087","0.047878788","3.3","3.3","1","1","0.158","0.158","0.537","0.537","30.3030303","22.73381295","100","0.28185533","5.155555556","5.155555556","7.022222222","7.022222222","23.86666667","23.86666667","1.252690356","1.252690356","30.88888889","30.88888889","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00118","","","","10","9","9","35","1.54","1.15","3.29","23.54848364","2.69","5.98","44","0.171111111","0.032857143","0.061136364","4.888888889","4.4","1","0.9","0.298888889","0.269","0.365555556","0.329","20.45454545","44.98327759","90","0.63345421","6.844444444","7.604938272","11.95555556","13.28395062","14.62222222","16.24691358","2.815352044","3.128168938","26.57777778","29.5308642","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00119","","","","10","9","30","18","5.11","0.4","8.23","25.72519462","5.51","13.74","48","0.170333333","0.022222222","0.114791667","5.333333333","4.8","3.333333333","3","0.612222222","0.551","0.914444444","0.823","62.5","40.10189229","90","1.417458224","22.71111111","25.2345679","24.48888889","27.20987654","36.57777778","40.64197531","6.299814327","6.999793697","61.06666667","67.85185185","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00120","","","","10","10","23","10","4.19","0.37","3.66","23.87612388","4.56","8.22","33","0.182173913","0.037","0.138181818","3.3","3.3","2.3","2.3","0.456","0.456","0.366","0.366","69.6969697","55.47445255","100","1.088751249","18.62222222","18.62222222","20.26666667","20.26666667","16.26666667","16.26666667","4.83889444","4.83889444","36.53333333","36.53333333","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00121","","","","10","7","1","16","0.44","0.29","4.48","24.49385664","0.73","5.21","17","0.44","0.018125","0.042941176","2.428571429","1.7","0.142857143","0.1","0.104285714","0.073","0.64","0.448","5.882352941","14.01151631","70","0.178805153","1.955555556","2.793650794","3.244444444","4.634920635","19.91111111","28.44444444","0.794689571","1.135270816","23.15555556","33.07936508","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00122","","","","10","8","19","16","2.42","0.58","3.17","24.57344675","3","6.17","35","0.127368421","0.03625","0.085714286","4.375","3.5","2.375","1.9","0.375","0.3","0.39625","0.317","54.28571429","48.62236629","80","0.737203403","10.75555556","13.44444444","13.33333333","16.66666667","14.08888889","17.61111111","3.276459567","4.095574458","27.42222222","34.27777778","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00123","","","","10","8","14","27","2.12","0.85","10.37","27.11204314","2.97","13.34","41","0.151428571","0.031481481","0.072439024","5.125","4.1","1.75","1.4","0.37125","0.297","1.29625","1.037","34.14634146","22.26386807","80","0.805227681","9.422222222","11.77777778","13.2","16.5","46.08888889","57.61111111","3.578789694","4.473487118","59.28888889","74.11111111","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00124","","","","10","7","20","15","3.61","0.46","5.81","27.75343557","4.07","9.88","35","0.1805","0.030666667","0.116285714","5","3.5","2.857142857","2","0.581428571","0.407","0.83","0.581","57.14285714","41.19433198","70","1.129564828","16.04444444","22.92063492","18.08888889","25.84126984","25.82222222","36.88888889","5.020288123","7.171840176","43.91111111","62.73015873","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00125","","","","10","6","0","8","0","0.49","2.24","18.75420669","0.49","2.73","8","","0.06125","0.06125","1.333333333","0.8","0","0","0.081666667","0.049","0.373333333","0.224","0","17.94871795","60","0.091895613","0","0","2.177777778","3.62962963","9.955555556","16.59259259","0.408424946","0.680708243","12.13333333","20.22222222","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00126","","","","10","7","2","11","0.35","0.35","1.42","21.43715605","0.7","2.12","13","0.175","0.031818182","0.053846154","1.857142857","1.3","0.285714286","0.2","0.1","0.07","0.202857143","0.142","15.38461538","33.01886792","70","0.150060092","1.555555556","2.222222222","3.111111111","4.444444444","6.311111111","9.015873016","0.666933744","0.952762491","9.422222222","13.46031746","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00127","","","","10","6","10","9","1.93","0.31","5.69","28.0495079","2.24","7.93","19","0.193","0.034444444","0.117894737","3.166666667","1.9","1.666666667","1","0.373333333","0.224","0.948333333","0.569","52.63157895","28.24716267","60","0.628308977","8.577777778","14.2962963","9.955555556","16.59259259","25.28888889","42.14814815","2.792484342","4.65414057","35.24444444","58.74074074","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00128","","","","10","5","7","7","1.85","0.24","7.51","30.06756757","2.09","9.6","14","0.264285714","0.034285714","0.149285714","2.8","1.4","1.4","0.7","0.418","0.209","1.502","0.751","50","21.77083333","50","0.628412162","8.222222222","16.44444444","9.288888889","18.57777778","33.37777778","66.75555556","2.792942943","5.585885886","42.66666667","85.33333333","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00129","","","","10","9","6","16","0.98","0.53","2","24.5217218","1.51","3.51","22","0.163333333","0.033125","0.068636364","2.444444444","2.2","0.666666667","0.6","0.167777778","0.151","0.222222222","0.2","27.27272727","43.01994302","90","0.370277999","4.355555556","4.839506173","6.711111111","7.456790123","8.888888889","9.87654321","1.645679996","1.828533329","15.6","17.33333333","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00130","","","","10","6","5","14","0.64","0.55","1.33","21.95024876","1.19","2.52","19","0.128","0.039285714","0.062631579","3.166666667","1.9","0.833333333","0.5","0.198333333","0.119","0.221666667","0.133","26.31578947","47.22222222","60","0.26120796","2.844444444","4.740740741","5.288888889","8.814814815","5.911111111","9.851851852","1.160924268","1.93487378","11.2","18.66666667","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00131","","","","10","5","12","13","1.67","0.75","1.04","22.87236691","2.42","3.46","25","0.139166667","0.057692308","0.0968","5","2.5","2.4","1.2","0.484","0.242","0.208","0.104","48","69.94219653","50","0.553511279","7.422222222","14.84444444","10.75555556","21.51111111","4.622222222","9.244444444","2.46005013","4.92010026","15.37777778","30.75555556","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00132","","","","10","8","15","11","2.01","0.21","1.24","23.27792156","2.22","3.46","26","0.134","0.019090909","0.085384615","3.25","2.6","1.875","1.5","0.2775","0.222","0.155","0.124","57.69230769","64.16184971","80","0.516769859","8.933333333","11.16666667","9.866666667","12.33333333","5.511111111","6.888888889","2.296754927","2.870943659","15.37777778","19.22222222","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00133","","","","10","7","2","10","0.35","0.52","2.13","20.82710513","0.87","3","12","0.175","0.052","0.0725","1.714285714","1.2","0.285714286","0.2","0.124285714","0.087","0.304285714","0.213","16.66666667","29","70","0.181195815","1.555555556","2.222222222","3.866666667","5.523809524","9.466666667","13.52380952","0.805314732","1.150449617","13.33333333","19.04761905","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00134","","","","10","9","7","21","1.25","0.8","3.84","20.45261528","2.05","5.89","28","0.178571429","0.038095238","0.073214286","3.111111111","2.8","0.777777778","0.7","0.227777778","0.205","0.426666667","0.384","25","34.80475382","90","0.419278613","5.555555556","6.172839506","9.111111111","10.12345679","17.06666667","18.96296296","1.863460503","2.07051167","26.17777778","29.08641975","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00135","","","","10","9","24","25","6.91","0.99","5.14","21.7014062","7.9","13.04","49","0.287916667","0.0396","0.16122449","5.444444444","4.9","2.666666667","2.4","0.877777778","0.79","0.571111111","0.514","48.97959184","60.58282209","90","1.71441109","30.71111111","34.12345679","35.11111111","39.01234568","22.84444444","25.38271605","7.619604844","8.466227604","57.95555556","64.39506173","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00136","","","","10","7","14","15","2.97","0.45","7.05","22.74045191","3.42","10.47","29","0.212142857","0.03","0.117931034","4.142857143","2.9","2","1.4","0.488571429","0.342","1.007142857","0.705","48.27586207","32.66475645","70","0.777723455","13.2","18.85714286","15.2","21.71428571","31.33333333","44.76190476","3.45654869","4.9379267","46.53333333","66.47619048","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00137","","","","10","8","10","14","1.54","0.46","2.61","21.74368699","2","4.61","24","0.154","0.032857143","0.083333333","3","2.4","1.25","1","0.25","0.2","0.32625","0.261","41.66666667","43.38394794","80","0.43487374","6.844444444","8.555555556","8.888888889","11.11111111","11.6","14.5","1.932772177","2.415965221","20.48888889","25.61111111","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00138","","","","10","6","7","8","0.73","0.79","1.68","21.65144027","1.52","3.2","15","0.104285714","0.09875","0.101333333","2.5","1.5","1.166666667","0.7","0.253333333","0.152","0.28","0.168","46.66666667","47.5","60","0.329101892","3.244444444","5.407407407","6.755555556","11.25925926","7.466666667","12.44444444","1.462675076","2.437791793","14.22222222","23.7037037","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00139","","","","10","3","7","3","1.64","0.13","1.06","26.27468537","1.77","2.83","10","0.234285714","0.043333333","0.177","3.333333333","1","2.333333333","0.7","0.59","0.177","0.353333333","0.106","70","62.54416961","30","0.465061931","7.288888889","24.2962963","7.866666667","26.22222222","4.711111111","15.7037037","2.066941916","6.889806386","12.57777778","41.92592593","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00140","","","","10","4","10","2","1.79","0.17","3.44","25.98241343","1.96","5.4","12","0.179","0.085","0.163333333","3","1.2","2.5","1","0.49","0.196","0.86","0.344","83.33333333","36.2962963","40","0.509255303","7.955555556","19.88888889","8.711111111","21.77777778","15.28888889","38.22222222","2.263356903","5.658392258","24","60","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00141","","","","10","7","7","3","1.19","0.15","0.76","27.24335073","1.34","2.1","10","0.17","0.05","0.134","1.428571429","1","1","0.7","0.191428571","0.134","0.108571429","0.076","70","63.80952381","70","0.3650609","5.288888889","7.555555556","5.955555556","8.507936508","3.377777778","4.825396825","1.622492888","2.317846983","9.333333333","13.33333333","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00142","","","","10","7","5","9","1.09","0.78","0.75","26.46003588","1.87","2.62","14","0.218","0.086666667","0.133571429","2","1.4","0.714285714","0.5","0.267142857","0.187","0.107142857","0.075","35.71428571","71.3740458","70","0.494802671","4.844444444","6.920634921","8.311111111","11.87301587","3.333333333","4.761904762","2.199122982","3.14160426","11.64444444","16.63492063","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00143","","","","10","4","11","1","1.88","0.1","0.58","28.81885856","1.98","2.56","12","0.170909091","0.1","0.165","3","1.2","2.75","1.1","0.495","0.198","0.145","0.058","91.66666667","77.34375","40","0.570613399","8.355555556","20.88888889","8.8","22","2.577777778","6.444444444","2.536059553","6.340148883","11.37777778","28.44444444","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00144","","","","10","4","4","4","1.23","0.17","7.91","27.8528827","1.4","9.31","8","0.3075","0.0425","0.175","2","0.8","1","0.4","0.35","0.14","1.9775","0.791","50","15.03759398","40","0.389940358","5.466666667","13.66666667","6.222222222","15.55555556","35.15555556","87.88888889","1.733068257","4.332670642","41.37777778","103.4444444","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00145","","","","10","7","10","2","1.21","0.11","1.97","24.90260713","1.32","3.29","12","0.121","0.055","0.11","1.714285714","1.2","1.428571429","1","0.188571429","0.132","0.281428571","0.197","83.33333333","40.12158055","70","0.328714414","5.377777778","7.682539683","5.866666667","8.380952381","8.755555556","12.50793651","1.460952952","2.087075645","14.62222222","20.88888889","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00146","","","","10","5","5","5","0.71","0.16","3.45","22.14453379","0.87","4.32","10","0.142","0.032","0.087","2","1","1","0.5","0.174","0.087","0.69","0.345","50","20.13888889","50","0.192657444","3.155555556","6.311111111","3.866666667","7.733333333","15.33333333","30.66666667","0.856255307","1.712510613","19.2","38.4","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00147","","","","10","7","11","2","1.78","0.2","2.85","25.78381606","1.98","4.83","13","0.161818182","0.1","0.152307692","1.857142857","1.3","1.571428571","1.1","0.282857143","0.198","0.407142857","0.285","84.61538462","40.99378882","70","0.510519558","7.911111111","11.3015873","8.8","12.57142857","12.66666667","18.0952381","2.268975813","3.241394019","21.46666667","30.66666667","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00148","","","","10","4","4","2","0.83","0.07","2.61","24.14923742","0.9","3.51","6","0.2075","0.035","0.15","1.5","0.6","1","0.4","0.225","0.09","0.6525","0.261","66.66666667","25.64102564","40","0.217343137","3.688888889","9.222222222","4","10","11.6","29","0.965969497","2.414923742","15.6","39","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00149","","","","10","5","2","4","0.34","0.12","1.2","18.09243362","0.46","1.66","6","0.17","0.03","0.076666667","1.2","0.6","0.4","0.2","0.092","0.046","0.24","0.12","33.33333333","27.71084337","50","0.083225195","1.511111111","3.022222222","2.044444444","4.088888889","5.333333333","10.66666667","0.369889754","0.739779508","7.377777778","14.75555556","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00150","","","","10","9","0","23","0","0.79","1.84","24.54852153","0.79","2.63","23","","0.034347826","0.034347826","2.555555556","2.3","0","0","0.087777778","0.079","0.204444444","0.184","0","30.03802281","90","0.19393332","0","0","3.511111111","3.901234568","8.177777778","9.086419753","0.861925867","0.957695408","11.68888889","12.98765432","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00151","","","","10","6","14","14","2.27","0.48","4.75","26.03659143","2.75","7.5","28","0.162142857","0.034285714","0.098214286","4.666666667","2.8","2.333333333","1.4","0.458333333","0.275","0.791666667","0.475","50","36.66666667","60","0.716006264","10.08888889","16.81481481","12.22222222","20.37037037","21.11111111","35.18518519","3.182250064","5.303750106","33.33333333","55.55555556","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00152","","","","10","5","6","10","1.33","0.31","3.46","25.91930922","1.64","5.1","16","0.221666667","0.031","0.1025","3.2","1.6","1.2","0.6","0.328","0.164","0.692","0.346","37.5","32.15686275","50","0.425076671","5.911111111","11.82222222","7.288888889","14.57777778","15.37777778","30.75555556","1.88922965","3.7784593","22.66666667","45.33333333","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00153","","","","10","5","3","15","0.38","0.39","2.4","21.10764353","0.77","3.17","18","0.126666667","0.026","0.042777778","3.6","1.8","0.6","0.3","0.154","0.077","0.48","0.24","16.66666667","24.29022082","50","0.162528855","1.688888889","3.377777778","3.422222222","6.844444444","10.66666667","21.33333333","0.722350467","1.444700935","14.08888889","28.17777778","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00154","","","","10","9","8","24","1.24","0.69","4.46","21.64402717","1.93","6.39","32","0.155","0.02875","0.0603125","3.555555556","3.2","0.888888889","0.8","0.214444444","0.193","0.495555556","0.446","25","30.20344288","90","0.417729724","5.511111111","6.12345679","8.577777778","9.530864198","19.82222222","22.02469136","1.856576553","2.062862836","28.4","31.55555556","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00155","","","","10","6","16","1","3.46","0.12","5.44","26.31342613","3.58","9.02","17","0.21625","0.12","0.210588235","2.833333333","1.7","2.666666667","1.6","0.596666667","0.358","0.906666667","0.544","94.11764706","39.68957871","60","0.942020655","15.37777778","25.62962963","15.91111111","26.51851852","24.17777778","40.2962963","4.186758469","6.977930781","40.08888889","66.81481481","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00156","","","","10","9","32","22","6.14","0.78","9.37","23.18276997","6.92","16.29","54","0.191875","0.035454545","0.128148148","6","5.4","3.555555556","3.2","0.768888889","0.692","1.041111111","0.937","59.25925926","42.48004911","90","1.604247682","27.28888889","30.32098765","30.75555556","34.17283951","41.64444444","46.27160494","7.129989697","7.922210775","72.4","80.44444444","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00157","","","","10","9","8","22","1.62","0.57","5","22.41775822","2.19","7.19","30","0.2025","0.025909091","0.073","3.333333333","3","0.888888889","0.8","0.243333333","0.219","0.555555556","0.5","26.66666667","30.45897079","90","0.490948905","7.2","8","9.733333333","10.81481481","22.22222222","24.69135802","2.181995133","2.424439037","31.95555556","35.50617284","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00158","","","","10","8","8","11","1.87","0.6","3.01","23.23855998","2.47","5.48","19","0.23375","0.054545455","0.13","2.375","1.9","1","0.8","0.30875","0.247","0.37625","0.301","42.10526316","45.0729927","80","0.573992432","8.311111111","10.38888889","10.97777778","13.72222222","13.37777778","16.72222222","2.551077473","3.188846842","24.35555556","30.44444444","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00159","","","","10","8","15","10","4.32","0.39","10.82","24.21683737","4.71","15.53","25","0.288","0.039","0.1884","3.125","2.5","1.875","1.5","0.58875","0.471","1.3525","1.082","60","30.32839665","80","1.14061304","19.2","24","20.93333333","26.16666667","48.08888889","60.11111111","5.069391289","6.336739112","69.02222222","86.27777778","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00160","","","","10","8","16","4","4.88","0.19","0.78","25.21803766","5.07","5.85","20","0.305","0.0475","0.2535","2.5","2","2","1.6","0.63375","0.507","0.0975","0.078","80","86.66666667","80","1.278554509","21.68888889","27.11111111","22.53333333","28.16666667","3.466666667","4.333333333","5.682464486","7.103080608","26","32.5","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00161","","","","10","7","5","10","0.6","0.35","6.45","22.74697355","0.95","7.4","15","0.12","0.035","0.063333333","2.142857143","1.5","0.714285714","0.5","0.135714286","0.095","0.921428571","0.645","33.33333333","12.83783784","70","0.216096249","2.666666667","3.80952381","4.222222222","6.031746032","28.66666667","40.95238095","0.960427772","1.372039674","32.88888889","46.98412698","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00162","","","","10","7","8","13","0.97","0.62","2.66","23.66911141","1.59","4.25","21","0.12125","0.047692308","0.075714286","3","2.1","1.142857143","0.8","0.227142857","0.159","0.38","0.266","38.0952381","37.41176471","70","0.376338871","4.311111111","6.158730159","7.066666667","10.0952381","11.82222222","16.88888889","1.672617206","2.389453152","18.88888889","26.98412698","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00163","","","","10","8","9","15","1.64","0.73","7.56","25.14473947","2.37","9.93","24","0.182222222","0.048666667","0.09875","3","2.4","1.125","0.9","0.29625","0.237","0.945","0.756","37.5","23.86706949","80","0.595930325","7.288888889","9.111111111","10.53333333","13.16666667","33.6","42","2.648579224","3.31072403","44.13333333","55.16666667","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00164","","","","10","7","10","9","1.78","0.23","2.08","25.01365103","2.01","4.09","19","0.178","0.025555556","0.105789474","2.714285714","1.9","1.428571429","1","0.287142857","0.201","0.297142857","0.208","52.63157895","49.14425428","70","0.502774386","7.911111111","11.3015873","8.933333333","12.76190476","9.244444444","13.20634921","2.234552825","3.192218322","18.17777778","25.96825397","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00165","","","","10","8","1","15","0.24","0.19","5.23","21.35682529","0.43","5.66","16","0.24","0.012666667","0.026875","2","1.6","0.125","0.1","0.05375","0.043","0.65375","0.523","6.25","7.597173145","80","0.091834349","1.066666667","1.333333333","1.911111111","2.388888889","23.24444444","29.05555556","0.408152661","0.510190826","25.15555556","31.44444444","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00166","","","","10","9","4","11","0.56","0.57","5.83","23.32150177","1.13","6.96","15","0.14","0.051818182","0.075333333","1.666666667","1.5","0.444444444","0.4","0.125555556","0.113","0.647777778","0.583","26.66666667","16.23563218","90","0.26353297","2.488888889","2.765432099","5.022222222","5.580246914","25.91111111","28.79012346","1.171257644","1.301397383","30.93333333","34.37037037","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00167","","","","10","5","8","14","1.43","0.41","10.04","23.26697656","1.84","11.88","22","0.17875","0.029285714","0.083636364","4.4","2.2","1.6","0.8","0.368","0.184","2.008","1.004","36.36363636","15.48821549","50","0.428112369","6.355555556","12.71111111","8.177777778","16.35555556","44.62222222","89.24444444","1.902721639","3.805443277","52.8","105.6","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00168","","","","10","10","17","26","3.38","0.64","8.24","25.90591385","4.02","12.26","43","0.198823529","0.024615385","0.093488372","4.3","4.3","1.7","1.7","0.402","0.402","0.824","0.824","39.53488372","32.78955954","100","1.041417737","15.02222222","15.02222222","17.86666667","17.86666667","36.62222222","36.62222222","4.628523275","4.628523275","54.48888889","54.48888889","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00169","","","","10","6","4","16","0.52","0.45","2.7","18.752499","0.97","3.67","20","0.13","0.028125","0.0485","3.333333333","2","0.666666667","0.4","0.161666667","0.097","0.45","0.27","20","26.43051771","60","0.18189924","2.311111111","3.851851852","4.311111111","7.185185185","12","20","0.808441068","1.34740178","16.31111111","27.18518519","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00170","","","","10","7","0","6","0","0.29","3.64","12.62419638","0.29","3.93","6","","0.048333333","0.048333333","0.857142857","0.6","0","0","0.041428571","0.029","0.52","0.364","0","7.37913486","70","0.03661017","0","0","1.288888889","1.841269841","16.17777778","23.11111111","0.162711864","0.232445521","17.46666667","24.95238095","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00171","","","","10","2","4","3","0.55","0.15","8.43","24.80627906","0.7","9.13","7","0.1375","0.05","0.1","3.5","0.7","2","0.4","0.35","0.07","4.215","0.843","57.14285714","7.667031763","20","0.173643953","2.444444444","12.22222222","3.111111111","15.55555556","37.46666667","187.3333333","0.771750904","3.85875452","40.57777778","202.8888889","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00172","","","","10","8","6","14","1.26","0.46","6.99","22.27772228","1.72","8.71","20","0.21","0.032857143","0.086","2.5","2","0.75","0.6","0.215","0.172","0.87375","0.699","30","19.74741676","80","0.383176823","5.6","7","7.644444444","9.555555556","31.06666667","38.83333333","1.703008103","2.128760129","38.71111111","48.38888889","","1"
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00173","","","","10","2","3","4","0.33","0.32","1.9","30.21557545","0.65","2.55","7","0.11","0.08","0.092857143","3.5","0.7","1.5","0.3","0.325","0.065","0.95","0.19","42.85714286","25.49019608","20","0.19640124","1.466666667","7.333333333","2.888888889","14.44444444","8.444444444","42.22222222","0.872894402","4.364472009","11.33333333","56.66666667","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00174","","","","10","9","2","13","0.3","0.42","5.07","23.07378482","0.72","5.79","15","0.15","0.032307692","0.048","1.666666667","1.5","0.222222222","0.2","0.08","0.072","0.563333333","0.507","13.33333333","12.43523316","90","0.166131251","1.333333333","1.481481481","3.2","3.555555556","22.53333333","25.03703704","0.738361114","0.820401238","25.73333333","28.59259259","1",""
"","","PEP2013HUA-AT02","","","","","","","","","PEP2013HUA-AT02-00175","","","","10","7","9","9","1.82","0.42","6.53","27.75765395","2.24","8.77","18","0.202222222","0.046666667","0.124444444","2.571428571","1.8","1.285714286","0.9","0.32","0.224","0.932857143","0.653","50","25.54161916","70","0.621771448","8.088888889","11.55555556","9.955555556","14.22222222","29.02222222","41.46031746","2.76342866","3.947755228","38.97777778","55.68253968","","1"
