"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00132","","","","30","18","10.25","26","4.9","1.49","4","156.19","41.05","6.39","16.64","0.188461538","1.444444444","0.866666667","0.355","0.213","0.569444444","0.341666667","38.40144231","60","26.28209232","1.679425699","7.259259259","12.09876543","9.466666667","15.77777778","15.18518519","25.30864198","2.488038073","4.146730122","24.65185185","41.08641975"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00133","","","","30","9","15.98","16","4","1.13","5","155.81","30.62","5.13","21.11","0.25","1.777777778","0.533333333","0.57","0.171","1.775555556","0.532666667","24.30127901","30","19.65214043","1.008154804","5.925925926","19.75308642","7.6","25.33333333","23.67407407","78.91358025","1.493562672","4.978542242","31.27407407","104.2469136"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00134","","","","30","2","1.27","0","0","0","9","","","0","1.27","","0","0","0","0","0.635","0.042333333","0","6.666666667","","","0","0","0","0","1.881481481","28.22222222","","","1.881481481","28.22222222"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00135","","","","30","22","9.18","37","7.83","2.06","5","156.38","38.69","9.89","19.07","0.211621622","1.681818182","1.233333333","0.449545455","0.329666667","0.417272727","0.306","51.86156266","73.33333333","24.74101548","2.44688643","11.6","15.81818182","14.65185185","19.97979798","13.6","18.54545455","3.625016934","4.94320491","28.25185185","38.52525253"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00136","","","","30","19","5.13","24","3.02","2.42","5","154.35","28.4","5.44","10.57","0.125833333","1.263157895","0.8","0.286315789","0.181333333","0.27","0.171","51.46641438","63.33333333","18.39974085","1.000945902","4.474074074","7.064327485","8.059259259","12.7251462","7.6","12","1.482882818","2.341393923","15.65925926","24.7251462"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00137","","","","30","7","8.73","14","3.54","0.08","6","156.49","31.08","3.62","12.35","0.252857143","2","0.466666667","0.517142857","0.120666667","1.247142857","0.291","29.31174089","23.33333333","19.86069397","0.718957122","5.244444444","22.47619048","5.362962963","22.98412698","12.93333333","55.42857143","1.065121662","4.564807123","18.2962963","78.41269841"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00138","","","","30","7","4.82","7","1.41","0.19","5","154.82","26.12","1.6","6.42","0.201428571","1","0.233333333","0.228571429","0.053333333","0.688571429","0.160666667","24.92211838","23.33333333","16.87120527","0.269939284","2.088888889","8.952380952","2.37037037","10.15873016","7.140740741","30.6031746","0.399910051","1.713900218","9.511111111","40.76190476"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00139","","","","30","11","5.69","18","2.81","1.37","5","157.76","38.2","4.18","9.87","0.156111111","1.636363636","0.6","0.38","0.139333333","0.517272727","0.189666667","42.35055724","36.66666667","24.21399594","1.01214503","4.162962963","11.35353535","6.192592593","16.88888889","8.42962963","22.98989899","1.499474119","4.08947487","14.62222222","39.87878788"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00140","","","","30","15","3.14","4","0.68","0.79","5","156.6","34.29","1.47","4.61","0.17","0.266666667","0.133333333","0.098","0.049","0.209333333","0.104666667","31.88720174","50","21.89655172","0.32187931","1.007407407","2.014814815","2.177777778","4.355555556","4.651851852","9.303703704","0.476858238","0.953716475","6.82962963","13.65925926"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00141","","","","30","4","0.25","0","0","0.31","7","","","0.31","0.56","","0","0","0.0775","0.010333333","0.0625","0.008333333","55.35714286","13.33333333","","","0","0","0.459259259","3.444444444","0.37037037","2.777777778","","","0.82962963","6.222222222"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00142","","","","30","0","0","0","0","0","","","","0","0","","","0","","0","","0","","0","","","0","","0","","0","","","","0",""
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00143","","","","30","7","3.69","8","1.42","0.43","5","156.78","46.27","1.85","5.54","0.1775","1.142857143","0.266666667","0.264285714","0.061666667","0.527142857","0.123","33.39350181","23.33333333","29.51269295","0.545984819","2.103703704","9.015873016","2.740740741","11.74603175","5.466666667","23.42857143","0.808866399","3.466570282","8.207407407","35.17460317"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00144","","","","30","19","1.89","7","0.7","1.03","6","162.31","40.82","1.73","3.62","0.1","0.368421053","0.233333333","0.091052632","0.057666667","0.099473684","0.063","47.79005525","63.33333333","25.14940546","0.435084714","1.037037037","1.637426901","2.562962963","4.046783626","2.8","4.421052632","0.644569947","1.017742022","5.362962963","8.467836257"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00145","","","","30","8","5.24","15","4.24","0.98","4","154.29","33.45","5.22","10.46","0.282666667","1.875","0.5","0.6525","0.174","0.655","0.174666667","49.90439771","26.66666667","21.67995333","1.131693564","6.281481481","23.55555556","7.733333333","29","7.762962963","29.11111111","1.676583058","6.287186467","15.4962963","58.11111111"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00146","","","","30","11","10.6","10","2.09","1.19","5","156.51","35.86","3.28","13.88","0.209","0.909090909","0.333333333","0.298181818","0.109333333","0.963636364","0.353333333","23.63112392","36.66666667","22.91227398","0.751522586","3.096296296","8.444444444","4.859259259","13.25252525","15.7037037","42.82828283","1.113366795","3.036454895","20.56296296","56.08080808"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00147","","","","30","5","7.6","10","2.38","0.32","6","157.46","34.43","2.7","10.3","0.238","2","0.333333333","0.54","0.09","1.52","0.253333333","26.21359223","16.66666667","21.8658707","0.590378509","3.525925926","21.15555556","4","24","11.25925926","67.55555556","0.874634828","5.247808967","15.25925926","91.55555556"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00148","","","","30","15","12.89","19","4.71","1.63","4","152.69","43.71","6.34","19.23","0.247894737","1.266666667","0.633333333","0.422666667","0.211333333","0.859333333","0.429666667","32.96931877","50","28.62662912","1.814928286","6.977777778","13.95555556","9.392592593","18.78518519","19.0962963","38.19259259","2.688782646","5.377565292","28.48888889","56.97777778"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00149","","","","30","19","10.04","25","3.61","1.71","3","154.74","34.11","5.32","15.36","0.1444","1.315789474","0.833333333","0.28","0.177333333","0.528421053","0.334666667","34.63541667","63.33333333","22.04342769","1.172710353","5.348148148","8.444444444","7.881481481","12.44444444","14.87407407","23.48538012","1.737348671","2.743182112","22.75555556","35.92982456"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00150","","","","30","0","0","0","0","0","","","","0","0","","","0","","0","","0","","0","","","0","","0","","0","","","","0",""
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00151","","","","30","9","11.5","19","4.76","1.02","6","157.58","33.28","5.78","17.28","0.250526316","2.111111111","0.633333333","0.642222222","0.192666667","1.277777778","0.383333333","33.44907407","30","21.1194314","1.220703135","7.051851852","23.50617284","8.562962963","28.54320988","17.03703704","56.79012346","1.808449089","6.028163629","25.6","85.33333333"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00152","","","","30","10","8.5","10","1.39","0.74","5","160.72","39.37","2.13","10.63","0.139","1","0.333333333","0.213","0.071","0.85","0.283333333","20.03762935","33.33333333","24.49601792","0.521765182","2.059259259","6.177777778","3.155555556","9.466666667","12.59259259","37.77777778","0.772985454","2.318956363","15.74814815","47.24444444"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00153","","","","30","5","4.21","4","1.04","0.17","5","151","33.49","1.21","5.42","0.26","0.8","0.133333333","0.242","0.040333333","0.842","0.140333333","22.32472325","16.66666667","22.17880795","0.268363576","1.540740741","9.244444444","1.792592593","10.75555556","6.237037037","37.42222222","0.397575668","2.38545401","8.02962963","48.17777778"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00154","","","","30","7","5","8","1.52","0.59","5","157.82","31.45","2.11","7.11","0.19","1.142857143","0.266666667","0.301428571","0.070333333","0.714285714","0.166666667","29.67651195","23.33333333","19.92776581","0.420475859","2.251851852","9.650793651","3.125925926","13.3968254","7.407407407","31.74603175","0.622927198","2.669687991","10.53333333","45.14285714"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00155","","","","30","23","21.23","30","5.33","1.51","3","159.15","33.7","6.84","28.07","0.177666667","1.304347826","1","0.297391304","0.228","0.923043478","0.707666667","24.3676523","76.66666667","21.17499215","1.448369463","7.896296296","10.29951691","10.13333333","13.2173913","31.45185185","41.02415459","2.145732537","2.798781571","41.58518519","54.24154589"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00156","","","","30","17","12.02","21","5.75","1.29","5","153.41","38.87","7.04","19.06","0.273809524","1.235294118","0.7","0.414117647","0.234666667","0.707058824","0.400666667","36.93599161","56.66666667","25.33733133","1.783748126","8.518518519","15.03267974","10.42962963","18.40522876","17.80740741","31.4248366","2.642589816","4.663393793","28.23703704","49.83006536"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00157","","","","30","19","10.16","22","4.66","1.69","6","154.78","35.78","6.35","16.51","0.211818182","1.157894737","0.733333333","0.334210526","0.211666667","0.534736842","0.338666667","38.46153846","63.33333333","23.11668174","1.467909291","6.903703704","10.9005848","9.407407407","14.85380117","15.05185185","23.76608187","2.174680431","3.433705943","24.45925926","38.61988304"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00158","","","","30","18","4.86","1","0.25","1.92","6","","","2.17","7.03","0.25","0.055555556","0.033333333","0.120555556","0.072333333","0.27","0.162","30.86770982","60","","","0.37037037","0.617283951","3.214814815","5.358024691","7.2","12","","","10.41481481","17.35802469"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00159","","","","30","11","1.93","4","0.4","1","6","157.37","36.42","1.4","3.33","0.1","0.363636364","0.133333333","0.127272727","0.046666667","0.175454545","0.064333333","42.04204204","36.66666667","23.14291161","0.324000763","0.592592593","1.616161616","2.074074074","5.656565657","2.859259259","7.797979798","0.48000113","1.30909399","4.933333333","13.45454545"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00160","","","","30","19","4.44","7","1.16","1.04","5","158.25","33.12","2.2","6.64","0.165714286","0.368421053","0.233333333","0.115789474","0.073333333","0.233684211","0.148","33.13253012","63.33333333","20.92890995","0.460436019","1.718518519","2.713450292","3.259259259","5.14619883","6.577777778","10.38596491","0.682127435","1.077043319","9.837037037","15.53216374"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00161","","","","30","14","6.77","7","1.39","1.02","5","156.44","33.83","2.41","9.18","0.198571429","0.5","0.233333333","0.172142857","0.080333333","0.483571429","0.225666667","26.25272331","46.66666667","21.62490412","0.521160189","2.059259259","4.412698413","3.57037037","7.650793651","10.02962963","21.49206349","0.772089169","1.654476791","13.6","29.14285714"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00162","","","","30","3","1.99","10","1.28","0.39","6","156.14","29.42","1.67","3.66","0.128","3.333333333","0.333333333","0.556666667","0.055666667","0.663333333","0.066333333","45.6284153","10","18.84206481","0.314662482","1.896296296","18.96296296","2.474074074","24.74074074","2.948148148","29.48148148","0.466166641","4.661666406","5.422222222","54.22222222"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00163","","","","30","7","6.67","8","2.39","0.31","5","155.69","36.56","2.7","9.37","0.29875","1.142857143","0.266666667","0.385714286","0.09","0.952857143","0.222333333","28.8153682","23.33333333","23.4825615","0.634029161","3.540740741","15.17460317","4","17.14285714","9.881481481","42.34920635","0.93930246","4.025581972","13.88148148","59.49206349"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00164","","","","30","4","5.87","3","0.51","0","5","154.27","38.48","0.51","6.38","0.17","0.75","0.1","0.1275","0.017","1.4675","0.195666667","7.993730408","13.33333333","24.94328126","0.127210734","0.755555556","5.666666667","0.755555556","5.666666667","8.696296296","65.22222222","0.188460347","1.413452605","9.451851852","70.88888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00165","","","","30","12","11.28","18","3.95","0.96","6","158.52","40.35","4.91","16.19","0.219444444","1.5","0.6","0.409166667","0.163666667","0.94","0.376","30.32736257","40","25.45420136","1.249801287","5.851851852","14.62962963","7.274074074","18.18518519","16.71111111","41.77777778","1.851557462","4.628893655","23.98518519","59.96296296"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00166","","","","30","12","6.3","10","2.68","0.65","4","151.57","39.58","3.33","9.63","0.268","0.833333333","0.333333333","0.2775","0.111","0.525","0.21","34.57943925","40","26.11334697","0.869574454","3.97037037","9.925925926","4.933333333","12.33333333","9.333333333","23.33333333","1.28825845","3.220646126","14.26666667","35.66666667"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00167","","","","30","6","1.91","3","0.25","0.3","7","159.08","31.95","0.55","2.46","0.083333333","0.5","0.1","0.091666667","0.018333333","0.318333333","0.063666667","22.35772358","20","20.08423435","0.110463289","0.37037037","1.851851852","0.814814815","4.074074074","2.82962963","14.14814815","0.163649317","0.818246585","3.644444444","18.22222222"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00168","","","","30","3","1.41","4","0.59","0","5","159.04","29.04","0.59","2","0.1475","1.333333333","0.133333333","0.196666667","0.019666667","0.47","0.047","29.5","10","18.25955734","0.107731388","0.874074074","8.740740741","0.874074074","8.740740741","2.088888889","20.88888889","0.159602057","1.596020568","2.962962963","29.62962963"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00169","","","","30","8","4.24","16","4.68","0.44","","153.18","32.14","5.12","9.36","0.2925","2","0.533333333","0.64","0.170666667","0.53","0.141333333","54.7008547","26.66666667","20.98185142","1.074270793","6.933333333","26","7.585185185","28.44444444","6.281481481","23.55555556","1.591512285","5.96817107","13.86666667","52"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00170","","","","30","14","5.1","16","2.05","1.25","5","153.61","35.84","3.3","8.4","0.128125","1.142857143","0.533333333","0.235714286","0.11","0.364285714","0.17","39.28571429","46.66666667","23.33181434","0.769949873","3.037037037","6.507936508","4.888888889","10.47619048","7.555555556","16.19047619","1.140666479","2.444285311","12.44444444","26.66666667"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00171","","","","30","18","6.45","17","2.38","1.28","5","154.76","27.24","3.66","10.11","0.14","0.944444444","0.566666667","0.203333333","0.122","0.358333333","0.215","36.20178042","60","17.6014474","0.644212975","3.525925926","5.87654321","5.422222222","9.037037037","9.555555556","15.92592593","0.954389592","1.590649321","14.97777778","24.96296296"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00172","","","","30","23","8.75","51","10.07","3.06","4","157.25","27.19","13.13","21.88","0.19745098","2.217391304","1.7","0.570869565","0.437666667","0.380434783","0.291666667","60.00914077","76.66666667","17.290938","2.270300159","14.91851852","19.4589372","19.45185185","25.37198068","12.96296296","16.90821256","3.363407643","4.387053447","32.41481481","42.28019324"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00173","","","","30","10","6.38","13","1.72","2","5","154.37","39.11","3.72","10.1","0.132307692","1.3","0.433333333","0.372","0.124","0.638","0.212666667","36.83168317","33.33333333","25.33523353","0.942470687","2.548148148","7.644444444","5.511111111","16.53333333","9.451851852","28.35555556","1.39625287","4.18875861","14.96296296","44.88888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00174","","","","30","3","1.19","3","0.54","0.13","6","","","0.67","1.86","0.18","1","0.1","0.223333333","0.022333333","0.396666667","0.039666667","36.02150538","10","","","0.8","8","0.992592593","9.925925926","1.762962963","17.62962963","","","2.755555556","27.55555556"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00175","","","","30","15","11.08","8","1.04","0.46","6","161.75","33.12","1.5","12.58","0.13","0.533333333","0.266666667","0.1","0.05","0.738666667","0.369333333","11.92368839","50","20.47604328","0.307140649","1.540740741","3.081481481","2.222222222","4.444444444","16.41481481","32.82962963","0.455023184","0.910046368","18.63703704","37.27407407"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00176","","","","30","11","3.26","16","3.43","1.04","5","156.74","31.72","4.47","7.73","0.214375","1.454545455","0.533333333","0.406363636","0.149","0.296363636","0.108666667","57.82664942","36.66666667","20.23733572","0.904608906","5.081481481","13.85858586","6.622222222","18.06060606","4.82962963","13.17171717","1.340161343","3.654985481","11.45185185","31.23232323"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00177","","","","30","13","3.41","10","1.34","0.91","6","159.39","35.18","2.25","5.66","0.134","0.769230769","0.333333333","0.173076923","0.075","0.262307692","0.113666667","39.75265018","43.33333333","22.07164816","0.496612084","1.985185185","4.581196581","3.333333333","7.692307692","5.051851852","11.65811966","0.735721605","1.697819089","8.385185185","19.35042735"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00178","","","","30","11","3.24","5","0.55","0.48","6","156.25","37.65","1.03","4.27","0.11","0.454545455","0.166666667","0.093636364","0.034333333","0.294545455","0.108","24.12177986","36.66666667","24.096","0.2481888","0.814814815","2.222222222","1.525925926","4.161616162","4.8","13.09090909","0.367687111","1.00278303","6.325925926","17.25252525"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00179","","","","30","16","8.65","17","3.79","0.95","3","151.54","39.92","4.74","13.39","0.222941176","1.0625","0.566666667","0.29625","0.158","0.540625","0.288333333","35.3995519","53.33333333","26.34287977","1.248652501","5.614814815","10.52777778","7.022222222","13.16666667","12.81481481","24.02777778","1.849855557","3.468479169","19.83703704","37.19444444"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00180","","","","30","4","2.25","3","0.9","0.2","","154.59","29.66","1.1","3.35","0.3","0.75","0.1","0.275","0.036666667","0.5625","0.075","32.8358209","13.33333333","19.18623456","0.21104858","1.333333333","10","1.62962963","12.22222222","3.333333333","25","0.312664563","2.344984224","4.962962963","37.22222222"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00181","","","","30","20","13.13","11","1.61","1.03","5","154.45","44.24","2.64","15.77","0.146363636","0.55","0.366666667","0.132","0.088","0.6565","0.437666667","16.7406468","66.66666667","28.64357397","0.756190353","2.385185185","3.577777778","3.911111111","5.866666667","19.45185185","29.17777778","1.120282004","1.680423006","23.36296296","35.04444444"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00182","","","","30","0","0","0","0","0","","","","0","0","","","0","","0","","0","","0","","","0","","0","","0","","","","0",""
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00183","","","","30","16","6.01","16","2.86","0.56","5","155.7","31.78","3.42","9.43","0.17875","1","0.533333333","0.21375","0.114","0.375625","0.200333333","36.26723224","53.33333333","20.41104689","0.698057803","4.237037037","7.944444444","5.066666667","9.5","8.903703704","16.69444444","1.034159709","1.939049454","13.97037037","26.19444444"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00184","","","","30","7","7.16","13","2.51","0.63","6","155.93","40.88","3.14","10.3","0.193076923","1.857142857","0.433333333","0.448571429","0.104666667","1.022857143","0.238666667","30.48543689","23.33333333","26.2168922","0.823210415","3.718518519","15.93650794","4.651851852","19.93650794","10.60740741","45.46031746","1.219570985","5.226732793","15.25925926","65.3968254"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00185","","","","30","18","16.26","20","4.76","1.88","6","158.7","32.87","6.64","22.9","0.238","1.111111111","0.666666667","0.368888889","0.221333333","0.903333333","0.542","28.99563319","60","20.71203529","1.375279143","7.051851852","11.75308642","9.837037037","16.39506173","24.08888889","40.14814815","2.037450582","3.39575097","33.92592593","56.54320988"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00186","","","","30","6","1.55","8","1.73","0.35","4","","","2.08","3.63","0.21625","1.333333333","0.266666667","0.346666667","0.069333333","0.258333333","0.051666667","57.30027548","20","","","2.562962963","12.81481481","3.081481481","15.40740741","2.296296296","11.48148148","","","5.377777778","26.88888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00187","","","","30","11","10.63","12","1.68","0.66","5","154.78","32.92","2.34","12.97","0.14","1.090909091","0.4","0.212727273","0.078","0.966363636","0.354333333","18.04163454","36.66666667","21.26889779","0.497692208","2.488888889","6.787878788","3.466666667","9.454545455","15.74814815","42.94949495","0.73732179","2.010877609","19.21481481","52.4040404"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00188","","","","30","9","5.08","12","3.01","0.83","5","152.84","32.72","3.84","8.92","0.250833333","1.333333333","0.4","0.426666667","0.128","0.564444444","0.169333333","43.04932735","30","21.40800837","0.822067522","4.459259259","14.86419753","5.688888889","18.96296296","7.525925926","25.08641975","1.21787781","4.059592699","13.21481481","44.04938272"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00189","","","","30","2","0.27","1","0.12","0","","77.5","13.44","0.12","0.39","0.12","0.5","0.033333333","0.06","0.004","0.135","0.009","30.76923077","6.666666667","17.34193548","0.020810323","0.177777778","2.666666667","0.177777778","2.666666667","0.4","6","0.030830108","0.462451613","0.577777778","8.666666667"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00190","","","","30","7","0.2","0","0","0","","","","0","0.2","","0","0","0","0","0.028571429","0.006666667","0","23.33333333","","","0","0","0","0","0.296296296","1.26984127","","","0.296296296","1.26984127"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00191","","","","30","6","5.04","2","0.29","0.38","3","157.71","37.82","0.67","5.71","0.145","0.333333333","0.066666667","0.111666667","0.022333333","0.84","0.168","11.73380035","20","23.98072411","0.160670852","0.42962963","2.148148148","0.992592593","4.962962963","7.466666667","37.33333333","0.238030891","1.190154456","8.459259259","42.2962963"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00192","","","","30","2","0.29","2","0.26","0.06","6","","","0.32","0.61","0.13","1","0.066666667","0.16","0.010666667","0.145","0.009666667","52.45901639","6.666666667","","","0.385185185","5.777777778","0.474074074","7.111111111","0.42962963","6.444444444","","","0.903703704","13.55555556"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00193","","","","30","17","9.04","37","7.02","1.57","5","156.75","34.36","8.59","17.63","0.18972973","2.176470588","1.233333333","0.505294118","0.286333333","0.531764706","0.301333333","48.72376631","56.66666667","21.92025518","1.88294992","10.4","18.35294118","12.72592593","22.45751634","13.39259259","23.63398693","2.789555437","4.92274489","26.11851852","46.09150327"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00194","","","","30","24","3.66","16","2.01","2.78","5","158.11","41.2","4.79","8.45","0.125625","0.666666667","0.533333333","0.199583333","0.159666667","0.1525","0.122","56.68639053","80","26.05780786","1.248168996","2.977777778","3.722222222","7.096296296","8.87037037","5.422222222","6.777777778","1.849139254","2.311424067","12.51851852","15.64814815"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00195","","","","30","16","2.95","25","3.77","0.73","4","157.64","37","4.5","7.45","0.1508","1.5625","0.833333333","0.28125","0.15","0.184375","0.098333333","60.40268456","53.33333333","23.4712002","1.056204009","5.585185185","10.47222222","6.666666667","12.5","4.37037037","8.194444444","1.56474668","2.933900025","11.03703704","20.69444444"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00196","","","","30","20","8.86","21","3.75","1.47","5","157.54","39.38","5.22","14.08","0.178571429","1.05","0.7","0.261","0.174","0.443","0.295333333","37.07386364","66.66666667","24.9968262","1.304834328","5.555555556","8.333333333","7.733333333","11.6","13.12592593","19.68888889","1.933087893","2.89963184","20.85925926","31.28888889"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00197","","","","30","0","0","0","0","0","","","","0","0","","","0","","0","","0","","0","","","0","","0","","0","","","","0",""
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00198","","","","30","2","0.9","0","0","0.29","","","","0.29","1.19","","0","0","0.145","0.009666667","0.45","0.03","24.3697479","6.666666667","","","0","0","0.42962963","6.444444444","1.333333333","20","","","1.762962963","26.44444444"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00199","","","","30","2","1.22","2","0.45","0","6","","","0.45","1.67","0.225","1","0.066666667","0.225","0.015","0.61","0.040666667","26.94610778","6.666666667","","","0.666666667","10","0.666666667","10","1.807407407","27.11111111","","","2.474074074","37.11111111"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00200","","","","30","10","6.14","16","5.37","1.37","5","153.3","36.82","6.74","12.88","0.335625","1.6","0.533333333","0.674","0.224666667","0.614","0.204666667","52.32919255","33.33333333","24.01826484","1.61883105","7.955555556","23.86666667","9.985185185","29.95555556","9.096296296","27.28888889","2.398268223","7.194804668","19.08148148","57.24444444"
"","","PEP2019SAT-PT03","","","","","","","","","PEP2019SAT-PT03-00201","","","","30","16","7.32","20","3.27","1.13","6","158","45.12","4.4","11.72","0.1635","1.25","0.666666667","0.275","0.146666667","0.4575","0.244","37.54266212","53.33333333","28.55696203","1.256506329","4.844444444","9.083333333","6.518518519","12.22222222","10.84444444","20.33333333","1.861490858","3.490295359","17.36296296","32.55555556"
