LABEL	NAME	UNIQUENAME	GENOTYPE	SYNONYM1	SYNONYM2	PLOIDY	INSTITUTE	GERMPLASM_GROUP	CURATOR	PROJECT_NAME	CATEGORY	PROJECT_TYPE	YEAR	PROJECT_DESCRIPTION	LOCATION	LOCATION_CODE
49481	PJ14.5262					6	Peru-CIP		bdeboeck							
49482	PJ14.5263					6	Peru-CIP		bdeboeck							
49483	PJ14.5264					6	Peru-CIP		bdeboeck							
49484	PJ14.5265					6	Peru-CIP		bdeboeck							
49485	PJ14.5266					6	Peru-CIP		bdeboeck							
49486	PJ14.5267					6	Peru-CIP		bdeboeck							
49487	PJ14.5268					6	Peru-CIP		bdeboeck							
49488	PJ14.5269					6	Peru-CIP		bdeboeck							
49489	PJ14.5270					6	Peru-CIP		bdeboeck							
49490	PJ14.5271					6	Peru-CIP		bdeboeck							
49491	PJ14.5272					6	Peru-CIP		bdeboeck							
49492	PJ14.5273					6	Peru-CIP		bdeboeck							
49493	PJ14.5274					6	Peru-CIP		bdeboeck							
49494	PJ14.5275					6	Peru-CIP		bdeboeck							
49495	PJ14.5276					6	Peru-CIP		bdeboeck							
49496	PJ14.5277					6	Peru-CIP		bdeboeck							
49497	PJ14.5278					6	Peru-CIP		bdeboeck							
49498	PJ14.5279					6	Peru-CIP		bdeboeck							
49499	PJ14.5280					6	Peru-CIP		bdeboeck							
49500	PJ14.5281					6	Peru-CIP		bdeboeck							
49501	PJ14.5282					6	Peru-CIP		bdeboeck							
49502	PJ14.5283					6	Peru-CIP		bdeboeck							
49503	PJ14.5284					6	Peru-CIP		bdeboeck							
49504	PJ14.5285					6	Peru-CIP		bdeboeck							
49505	PJ14.5286					6	Peru-CIP		bdeboeck							
49506	PJ14.5287					6	Peru-CIP		bdeboeck							
49507	PJ14.5288					6	Peru-CIP		bdeboeck							
49508	PJ14.5289					6	Peru-CIP		bdeboeck							
49509	PJ14.5290					6	Peru-CIP		bdeboeck							
49510	PJ14.5291					6	Peru-CIP		bdeboeck							
49511	PJ14.5292					6	Peru-CIP		bdeboeck							
49512	PJ14.5293					6	Peru-CIP		bdeboeck							
49513	PJ14.5294					6	Peru-CIP		bdeboeck							
49514	PJ14.5295					6	Peru-CIP		bdeboeck							
49515	PJ14.5296					6	Peru-CIP		bdeboeck							
49516	PJ14.5297					6	Peru-CIP		bdeboeck							
49517	PJ14.5298					6	Peru-CIP		bdeboeck							
49518	PJ14.5299					6	Peru-CIP		bdeboeck							
49519	PJ14.5300					6	Peru-CIP		bdeboeck							
49520	PJ14.5301					6	Peru-CIP		bdeboeck							
49521	PJ14.5302					6	Peru-CIP		bdeboeck							
49522	PJ14.5303					6	Peru-CIP		bdeboeck							
49523	PJ14.5304					6	Peru-CIP		bdeboeck							
49524	PJ14.5305					6	Peru-CIP		bdeboeck							
49525	PJ14.5306					6	Peru-CIP		bdeboeck							
49526	PJ14.5307					6	Peru-CIP		bdeboeck							
49527	PJ14.5308					6	Peru-CIP		bdeboeck							
49528	PJ14.5309					6	Peru-CIP		bdeboeck							
49529	PJ14.5310					6	Peru-CIP		bdeboeck							
49530	PJ14.5311					6	Peru-CIP		bdeboeck							
49531	PJ14.5312					6	Peru-CIP		bdeboeck							
49532	PJ14.5313					6	Peru-CIP		bdeboeck							
49533	PJ14.5314					6	Peru-CIP		bdeboeck							
49534	PJ14.5315					6	Peru-CIP		bdeboeck							
49535	PJ14.5316					6	Peru-CIP		bdeboeck							
49536	PJ14.5317					6	Peru-CIP		bdeboeck							
49537	PJ14.5318					6	Peru-CIP		bdeboeck							
49538	PJ14.5319					6	Peru-CIP		bdeboeck							
49539	PJ14.5320					6	Peru-CIP		bdeboeck							
49540	PJ14.5321					6	Peru-CIP		bdeboeck							
49541	PJ14.5322					6	Peru-CIP		bdeboeck							
49542	PJ14.5323					6	Peru-CIP		bdeboeck							
49543	PJ14.5324					6	Peru-CIP		bdeboeck							
49544	PJ14.5325					6	Peru-CIP		bdeboeck							
49545	PJ14.5326					6	Peru-CIP		bdeboeck							
49546	PJ14.5327					6	Peru-CIP		bdeboeck							
49547	PJ14.5328					6	Peru-CIP		bdeboeck							
49548	PJ14.5329					6	Peru-CIP		bdeboeck							
49549	PJ14.5330					6	Peru-CIP		bdeboeck							
49550	PJ14.5331					6	Peru-CIP		bdeboeck							
49551	PJ14.5332					6	Peru-CIP		bdeboeck							
49552	PJ14.5333					6	Peru-CIP		bdeboeck							
49553	PJ14.5334					6	Peru-CIP		bdeboeck							
49554	PJ14.5335					6	Peru-CIP		bdeboeck							
49555	PJ14.5336					6	Peru-CIP		bdeboeck							
49556	PJ14.5337					6	Peru-CIP		bdeboeck							
49557	PJ14.5338					6	Peru-CIP		bdeboeck							
49558	PJ14.5339					6	Peru-CIP		bdeboeck							
49559	PJ14.5340					6	Peru-CIP		bdeboeck							
49560	PJ14.5341					6	Peru-CIP		bdeboeck							
49561	PJ14.5342					6	Peru-CIP		bdeboeck							
49562	PJ14.5343					6	Peru-CIP		bdeboeck							
49563	PJ14.5344					6	Peru-CIP		bdeboeck							
49564	PJ14.5345					6	Peru-CIP		bdeboeck							
49565	PJ14.5346					6	Peru-CIP		bdeboeck							
49566	PJ14.5347					6	Peru-CIP		bdeboeck							
49567	PJ14.5348					6	Peru-CIP		bdeboeck							
49568	PJ14.5349					6	Peru-CIP		bdeboeck							
49569	PJ14.5350					6	Peru-CIP		bdeboeck							
49570	PJ14.5351					6	Peru-CIP		bdeboeck							
49571	PJ14.5352					6	Peru-CIP		bdeboeck							
49572	PJ14.5353					6	Peru-CIP		bdeboeck							
49573	PJ14.5354					6	Peru-CIP		bdeboeck							
49574	PJ14.5355					6	Peru-CIP		bdeboeck							
49575	PJ14.5356					6	Peru-CIP		bdeboeck							
49576	PJ14.5357					6	Peru-CIP		bdeboeck							
49577	PJ14.5358					6	Peru-CIP		bdeboeck							
49578	PJ14.5359					6	Peru-CIP		bdeboeck							
49579	PJ14.5360					6	Peru-CIP		bdeboeck							
49580	PJ14.5361					6	Peru-CIP		bdeboeck							
49581	PJ14.5362					6	Peru-CIP		bdeboeck							
49582	PJ14.5363					6	Peru-CIP		bdeboeck							
49583	PJ14.5364					6	Peru-CIP		bdeboeck							
49584	PJ14.5365					6	Peru-CIP		bdeboeck							
49585	PJ14.5366					6	Peru-CIP		bdeboeck							
49586	PJ14.5367					6	Peru-CIP		bdeboeck							
49587	PJ14.5368					6	Peru-CIP		bdeboeck							
49588	PJ14.5369					6	Peru-CIP		bdeboeck							
49589	PJ14.5370					6	Peru-CIP		bdeboeck							
49590	PJ14.5371					6	Peru-CIP		bdeboeck							
49591	PJ14.5372					6	Peru-CIP		bdeboeck							
49592	PJ14.5373					6	Peru-CIP		bdeboeck							
49593	PJ14.5374					6	Peru-CIP		bdeboeck							
49594	PJ14.5375					6	Peru-CIP		bdeboeck							
49595	PJ14.5376					6	Peru-CIP		bdeboeck							
49596	PJ14.5377					6	Peru-CIP		bdeboeck							
49597	PJ14.5378					6	Peru-CIP		bdeboeck							
49598	PJ14.5379					6	Peru-CIP		bdeboeck							
49599	PJ14.5380					6	Peru-CIP		bdeboeck							
49600	PJ14.5381					6	Peru-CIP		bdeboeck							
49601	PJ14.5382					6	Peru-CIP		bdeboeck							
49602	PJ14.5383					6	Peru-CIP		bdeboeck							
49603	PJ14.5384					6	Peru-CIP		bdeboeck							
49604	PJ14.5385					6	Peru-CIP		bdeboeck							
49605	PJ14.5386					6	Peru-CIP		bdeboeck							
49606	PJ14.5387					6	Peru-CIP		bdeboeck							
49607	PJ14.5388					6	Peru-CIP		bdeboeck							
49608	PJ14.5389					6	Peru-CIP		bdeboeck							
49609	PJ14.5390					6	Peru-CIP		bdeboeck							
49610	PJ14.5391					6	Peru-CIP		bdeboeck							
49611	PJ14.5392					6	Peru-CIP		bdeboeck							
49612	PJ14.5393					6	Peru-CIP		bdeboeck							
49613	PJ14.5394					6	Peru-CIP		bdeboeck							
49614	PJ14.5395					6	Peru-CIP		bdeboeck							
49615	PJ14.5396					6	Peru-CIP		bdeboeck							
49616	PJ14.5397					6	Peru-CIP		bdeboeck							
49617	PJ14.5398					6	Peru-CIP		bdeboeck							
49618	PJ14.5399					6	Peru-CIP		bdeboeck							
49619	PJ14.5400					6	Peru-CIP		bdeboeck							
49620	PJ14.5401					6	Peru-CIP		bdeboeck							
49621	PJ14.5402					6	Peru-CIP		bdeboeck							
49622	PJ14.5403					6	Peru-CIP		bdeboeck							
49623	PJ14.5404					6	Peru-CIP		bdeboeck							
49624	PJ14.5405					6	Peru-CIP		bdeboeck							
49625	PJ14.5406					6	Peru-CIP		bdeboeck							
49626	PJ14.5407					6	Peru-CIP		bdeboeck							
49627	PJ14.5408					6	Peru-CIP		bdeboeck							
49628	PJ14.5409					6	Peru-CIP		bdeboeck							
49629	PJ14.5410					6	Peru-CIP		bdeboeck							
49630	PJ14.5411					6	Peru-CIP		bdeboeck							
49631	PJ14.5412					6	Peru-CIP		bdeboeck							
49632	PJ14.5413					6	Peru-CIP		bdeboeck							
49633	PJ14.5414					6	Peru-CIP		bdeboeck							
49634	PJ14.5415					6	Peru-CIP		bdeboeck							
49635	PJ14.5416					6	Peru-CIP		bdeboeck							
49636	PJ14.5417					6	Peru-CIP		bdeboeck							
49637	PJ14.5418					6	Peru-CIP		bdeboeck							
49638	PJ14.5419					6	Peru-CIP		bdeboeck							
49639	PJ14.5420					6	Peru-CIP		bdeboeck							
49640	PJ14.5421					6	Peru-CIP		bdeboeck							
49641	PJ14.5422					6	Peru-CIP		bdeboeck							
49642	PJ14.5423					6	Peru-CIP		bdeboeck							
49643	PJ14.5424					6	Peru-CIP		bdeboeck							
49644	PJ14.5425					6	Peru-CIP		bdeboeck							
49645	PJ14.5426					6	Peru-CIP		bdeboeck							
49646	PJ14.5427					6	Peru-CIP		bdeboeck							
49647	PJ14.5428					6	Peru-CIP		bdeboeck							
49648	PJ14.5429					6	Peru-CIP		bdeboeck							
49649	PJ14.5430					6	Peru-CIP		bdeboeck							
49650	PJ14.5431					6	Peru-CIP		bdeboeck							
49651	PJ14.5432					6	Peru-CIP		bdeboeck							
49652	PJ14.5433					6	Peru-CIP		bdeboeck							
49653	PJ14.5434					6	Peru-CIP		bdeboeck							
49654	PJ14.5435					6	Peru-CIP		bdeboeck							
49655	PJ14.5436					6	Peru-CIP		bdeboeck							
49656	PJ14.5437					6	Peru-CIP		bdeboeck							
49657	PJ14.5438					6	Peru-CIP		bdeboeck							
49658	PJ14.5439					6	Peru-CIP		bdeboeck							
49659	PJ14.5440					6	Peru-CIP		bdeboeck							
49660	PJ14.5441					6	Peru-CIP		bdeboeck							
49661	PJ14.5442					6	Peru-CIP		bdeboeck							
49662	PJ14.5443					6	Peru-CIP		bdeboeck							
49663	PJ14.5444					6	Peru-CIP		bdeboeck							
49664	PJ14.5445					6	Peru-CIP		bdeboeck							
49665	PJ14.5446					6	Peru-CIP		bdeboeck							
49666	PJ14.5447					6	Peru-CIP		bdeboeck							
49667	PJ14.5448					6	Peru-CIP		bdeboeck							
49668	PJ14.5449					6	Peru-CIP		bdeboeck							
49669	PJ14.5450					6	Peru-CIP		bdeboeck							
49670	PJ14.5451					6	Peru-CIP		bdeboeck							
49671	PJ14.5452					6	Peru-CIP		bdeboeck							
49672	PJ14.5453					6	Peru-CIP		bdeboeck							
49673	PJ14.5454					6	Peru-CIP		bdeboeck							
49674	PJ14.5455					6	Peru-CIP		bdeboeck							
49675	PJ14.5456					6	Peru-CIP		bdeboeck							
49676	PJ14.5457					6	Peru-CIP		bdeboeck							
49677	PJ14.5458					6	Peru-CIP		bdeboeck							
49678	PJ14.5459					6	Peru-CIP		bdeboeck							
49679	PJ14.5460					6	Peru-CIP		bdeboeck							
49680	PJ14.5461					6	Peru-CIP		bdeboeck							
49681	PJ14.5462					6	Peru-CIP		bdeboeck							
49682	PJ14.5463					6	Peru-CIP		bdeboeck							
49683	PJ14.5464					6	Peru-CIP		bdeboeck							
49684	PJ14.5465					6	Peru-CIP		bdeboeck							
49685	PJ14.5466					6	Peru-CIP		bdeboeck							
49686	PJ14.5467					6	Peru-CIP		bdeboeck							
49687	PJ14.5468					6	Peru-CIP		bdeboeck							
49688	PJ14.5469					6	Peru-CIP		bdeboeck							
49689	PJ14.5470					6	Peru-CIP		bdeboeck							
49690	PJ14.5471					6	Peru-CIP		bdeboeck							
49691	PJ14.5472					6	Peru-CIP		bdeboeck							
49692	PJ14.5473					6	Peru-CIP		bdeboeck							
49693	PJ14.5474					6	Peru-CIP		bdeboeck							
49694	PJ14.5475					6	Peru-CIP		bdeboeck							
49695	PJ14.5476					6	Peru-CIP		bdeboeck							
49696	PJ14.5477					6	Peru-CIP		bdeboeck							
49697	PJ14.5478					6	Peru-CIP		bdeboeck							
49698	PJ14.5479					6	Peru-CIP		bdeboeck							
49699	PJ14.5480					6	Peru-CIP		bdeboeck							
49700	PJ14.5481					6	Peru-CIP		bdeboeck							
49701	PJ14.5482					6	Peru-CIP		bdeboeck							
49702	PJ14.5483					6	Peru-CIP		bdeboeck							
49703	PJ14.5484					6	Peru-CIP		bdeboeck							
49704	PJ14.5485					6	Peru-CIP		bdeboeck							
49705	PJ14.5486					6	Peru-CIP		bdeboeck							
49706	PJ14.5487					6	Peru-CIP		bdeboeck							
49707	PJ14.5488					6	Peru-CIP		bdeboeck							
49708	PJ14.5489					6	Peru-CIP		bdeboeck							
49709	PJ14.5490					6	Peru-CIP		bdeboeck							
49710	PJ14.5491					6	Peru-CIP		bdeboeck							
49711	PJ14.5492					6	Peru-CIP		bdeboeck							
49712	PJ14.5493					6	Peru-CIP		bdeboeck							
49713	PJ14.5494					6	Peru-CIP		bdeboeck							
49714	PJ14.5495					6	Peru-CIP		bdeboeck							
49715	PJ14.5496					6	Peru-CIP		bdeboeck							
49716	PJ14.5497					6	Peru-CIP		bdeboeck							
49717	PJ14.5498					6	Peru-CIP		bdeboeck							
49718	PJ14.5499					6	Peru-CIP		bdeboeck							
49719	PJ14.5500					6	Peru-CIP		bdeboeck							
49720	PJ14.5501					6	Peru-CIP		bdeboeck							
49721	PJ14.5502					6	Peru-CIP		bdeboeck							
49722	PJ14.5503					6	Peru-CIP		bdeboeck							
49723	PJ14.5504					6	Peru-CIP		bdeboeck							
49724	PJ14.5505					6	Peru-CIP		bdeboeck							
49725	PJ14.5506					6	Peru-CIP		bdeboeck							
49726	PJ14.5507					6	Peru-CIP		bdeboeck							
49727	PJ14.5508					6	Peru-CIP		bdeboeck							
49728	PJ14.5509					6	Peru-CIP		bdeboeck							
49729	PJ14.5510					6	Peru-CIP		bdeboeck							
49730	PJ14.5511					6	Peru-CIP		bdeboeck							
49731	PJ14.5512					6	Peru-CIP		bdeboeck							
49732	PJ14.5513					6	Peru-CIP		bdeboeck							
49733	PJ14.5514					6	Peru-CIP		bdeboeck							
49734	PJ14.5515					6	Peru-CIP		bdeboeck							
49735	PJ14.5516					6	Peru-CIP		bdeboeck							
49736	PJ14.5517					6	Peru-CIP		bdeboeck							
49737	PJ14.5518					6	Peru-CIP		bdeboeck							
49738	PJ14.5519					6	Peru-CIP		bdeboeck							
49739	PJ14.5520					6	Peru-CIP		bdeboeck							
49740	PJ14.5521					6	Peru-CIP		bdeboeck							
49741	PJ14.5522					6	Peru-CIP		bdeboeck							
49742	PJ14.5523					6	Peru-CIP		bdeboeck							
49743	PJ14.5524					6	Peru-CIP		bdeboeck							
49744	PJ14.5525					6	Peru-CIP		bdeboeck							
49745	PJ14.5526					6	Peru-CIP		bdeboeck							
49746	PJ14.5527					6	Peru-CIP		bdeboeck							
49747	PJ14.5528					6	Peru-CIP		bdeboeck							
49748	PJ14.5529					6	Peru-CIP		bdeboeck							
49749	PJ14.5530					6	Peru-CIP		bdeboeck							
49750	PJ14.5531					6	Peru-CIP		bdeboeck							
49751	PJ14.5532					6	Peru-CIP		bdeboeck							
49752	PJ14.5533					6	Peru-CIP		bdeboeck							
49753	PJ14.5534					6	Peru-CIP		bdeboeck							
49754	PJ14.5535					6	Peru-CIP		bdeboeck							
49755	PJ14.5536					6	Peru-CIP		bdeboeck							
49756	PJ14.5537					6	Peru-CIP		bdeboeck							
49757	PJ14.5538					6	Peru-CIP		bdeboeck							
49758	PJ14.5539					6	Peru-CIP		bdeboeck							
49759	PJ14.5540					6	Peru-CIP		bdeboeck							
49760	PJ14.5541					6	Peru-CIP		bdeboeck							
49761	PJ14.5542					6	Peru-CIP		bdeboeck							
49762	PJ14.5543					6	Peru-CIP		bdeboeck							
49763	PJ14.5544					6	Peru-CIP		bdeboeck							
49764	PJ14.5545					6	Peru-CIP		bdeboeck							
49765	PJ14.5546					6	Peru-CIP		bdeboeck							
49766	PJ14.5547					6	Peru-CIP		bdeboeck							
49767	PJ14.5548					6	Peru-CIP		bdeboeck							
49768	PJ14.5549					6	Peru-CIP		bdeboeck							
49769	PJ14.5550					6	Peru-CIP		bdeboeck							
49770	PJ14.5551					6	Peru-CIP		bdeboeck							
49771	PJ14.5552					6	Peru-CIP		bdeboeck							
49772	PJ14.5553					6	Peru-CIP		bdeboeck							
49773	PJ14.5554					6	Peru-CIP		bdeboeck							
49774	PJ14.5555					6	Peru-CIP		bdeboeck							
49775	PJ14.5556					6	Peru-CIP		bdeboeck							
49776	PJ14.5557					6	Peru-CIP		bdeboeck							
49777	PJ14.5558					6	Peru-CIP		bdeboeck							
49778	PJ14.5559					6	Peru-CIP		bdeboeck							
49779	PJ14.5560					6	Peru-CIP		bdeboeck							
49780	PJ14.5561					6	Peru-CIP		bdeboeck							
49781	PJ14.5562					6	Peru-CIP		bdeboeck							
49782	PJ14.5563					6	Peru-CIP		bdeboeck							
49783	PJ14.5564					6	Peru-CIP		bdeboeck							
49784	PJ14.5565					6	Peru-CIP		bdeboeck							
49785	PJ14.5566					6	Peru-CIP		bdeboeck							
49786	PJ14.5567					6	Peru-CIP		bdeboeck							
49787	PJ14.5568					6	Peru-CIP		bdeboeck							
49788	PJ14.5569					6	Peru-CIP		bdeboeck							
49789	PJ14.5570					6	Peru-CIP		bdeboeck							
49790	PJ14.5571					6	Peru-CIP		bdeboeck							
49791	PJ14.5572					6	Peru-CIP		bdeboeck							
49792	PJ14.5573					6	Peru-CIP		bdeboeck							
49793	PJ14.5574					6	Peru-CIP		bdeboeck							
49794	PJ14.5575					6	Peru-CIP		bdeboeck							
49795	PJ14.5576					6	Peru-CIP		bdeboeck							
49796	PJ14.5577					6	Peru-CIP		bdeboeck							
49797	PJ14.5578					6	Peru-CIP		bdeboeck							
49798	PJ14.5579					6	Peru-CIP		bdeboeck							
49799	PJ14.5580					6	Peru-CIP		bdeboeck							
49800	PJ14.5581					6	Peru-CIP		bdeboeck							
49801	PJ14.5582					6	Peru-CIP		bdeboeck							
49802	PJ14.5583					6	Peru-CIP		bdeboeck							
49803	PJ14.5584					6	Peru-CIP		bdeboeck							
49804	PJ14.5585					6	Peru-CIP		bdeboeck							
49805	PJ14.5586					6	Peru-CIP		bdeboeck							
49806	PJ14.5587					6	Peru-CIP		bdeboeck							
49807	PJ14.5588					6	Peru-CIP		bdeboeck							
49808	PJ14.5589					6	Peru-CIP		bdeboeck							
49809	PJ14.5590					6	Peru-CIP		bdeboeck							
49810	PJ14.5591					6	Peru-CIP		bdeboeck							
49811	PJ14.5592					6	Peru-CIP		bdeboeck							
49812	PJ14.5593					6	Peru-CIP		bdeboeck							
49813	PJ14.5594					6	Peru-CIP		bdeboeck							
49814	PJ14.5595					6	Peru-CIP		bdeboeck							
49815	PJ14.5596					6	Peru-CIP		bdeboeck							
49816	PJ14.5597					6	Peru-CIP		bdeboeck							
49817	PJ14.5598					6	Peru-CIP		bdeboeck							
49818	PJ14.5599					6	Peru-CIP		bdeboeck							
49819	PJ14.5600					6	Peru-CIP		bdeboeck							
49820	PJ14.5601					6	Peru-CIP		bdeboeck							
49821	PJ14.5602					6	Peru-CIP		bdeboeck							
49822	PJ14.5603					6	Peru-CIP		bdeboeck							
49823	PJ14.5604					6	Peru-CIP		bdeboeck							
49824	PJ14.5605					6	Peru-CIP		bdeboeck							
49825	PJ14.5606					6	Peru-CIP		bdeboeck							
49826	PJ14.5607					6	Peru-CIP		bdeboeck							
49827	PJ14.5608					6	Peru-CIP		bdeboeck							
49828	PJ14.5609					6	Peru-CIP		bdeboeck							
49829	PJ14.5610					6	Peru-CIP		bdeboeck							
49830	PJ14.5611					6	Peru-CIP		bdeboeck							
49831	PJ14.5612					6	Peru-CIP		bdeboeck							
49832	PJ14.5613					6	Peru-CIP		bdeboeck							
49833	PJ14.5614					6	Peru-CIP		bdeboeck							
49834	PJ14.5615					6	Peru-CIP		bdeboeck							
49835	PJ14.5616					6	Peru-CIP		bdeboeck							
49836	PJ14.5617					6	Peru-CIP		bdeboeck							
49837	PJ14.5618					6	Peru-CIP		bdeboeck							
49838	PJ14.5619					6	Peru-CIP		bdeboeck							
49839	PJ14.5620					6	Peru-CIP		bdeboeck							
49840	PJ14.5621					6	Peru-CIP		bdeboeck							
49841	PJ14.5622					6	Peru-CIP		bdeboeck							
49842	PJ14.5623					6	Peru-CIP		bdeboeck							
49843	PJ14.5624					6	Peru-CIP		bdeboeck							
49844	PJ14.5625					6	Peru-CIP		bdeboeck							
49845	PJ14.5626					6	Peru-CIP		bdeboeck							
49846	PJ14.5627					6	Peru-CIP		bdeboeck							
49847	PJ14.5628					6	Peru-CIP		bdeboeck							
49848	PJ14.5629					6	Peru-CIP		bdeboeck							
49849	PJ14.5630					6	Peru-CIP		bdeboeck							
49850	PJ14.5631					6	Peru-CIP		bdeboeck							
49851	PJ14.5632					6	Peru-CIP		bdeboeck							
49852	PJ14.5633					6	Peru-CIP		bdeboeck							
49853	PJ14.5634					6	Peru-CIP		bdeboeck							
49854	PJ14.5635					6	Peru-CIP		bdeboeck							
49855	PJ14.5636					6	Peru-CIP		bdeboeck							
49856	PJ14.5637					6	Peru-CIP		bdeboeck							
49857	PJ14.5638					6	Peru-CIP		bdeboeck							
49858	PJ14.5639					6	Peru-CIP		bdeboeck							
49859	PJ14.5640					6	Peru-CIP		bdeboeck							
49860	PJ14.5641					6	Peru-CIP		bdeboeck							
49861	PJ14.5642					6	Peru-CIP		bdeboeck							
49862	PJ14.5643					6	Peru-CIP		bdeboeck							
49863	PJ14.5644					6	Peru-CIP		bdeboeck							
49864	PJ14.5645					6	Peru-CIP		bdeboeck							
49865	PJ14.5646					6	Peru-CIP		bdeboeck							
49866	PJ14.5647					6	Peru-CIP		bdeboeck							
49867	PJ14.5648					6	Peru-CIP		bdeboeck							
49868	PJ14.5649					6	Peru-CIP		bdeboeck							
49869	PJ14.5650					6	Peru-CIP		bdeboeck							
49870	PJ14.5651					6	Peru-CIP		bdeboeck							
49871	PJ14.5652					6	Peru-CIP		bdeboeck							
49872	PJ14.5653					6	Peru-CIP		bdeboeck							
49873	PJ14.5654					6	Peru-CIP		bdeboeck							
49874	PJ14.5655					6	Peru-CIP		bdeboeck							
49875	PJ14.5656					6	Peru-CIP		bdeboeck							
49876	PJ14.5657					6	Peru-CIP		bdeboeck							
49877	PJ14.5658					6	Peru-CIP		bdeboeck							
49878	PJ14.5659					6	Peru-CIP		bdeboeck							
49879	PJ14.5660					6	Peru-CIP		bdeboeck							
49880	PJ14.5661					6	Peru-CIP		bdeboeck							
49881	PJ14.5662					6	Peru-CIP		bdeboeck							
49882	PJ14.5663					6	Peru-CIP		bdeboeck							
49883	PJ14.5664					6	Peru-CIP		bdeboeck							
49884	PJ14.5665					6	Peru-CIP		bdeboeck							
49885	PJ14.5666					6	Peru-CIP		bdeboeck							
49886	PJ14.5667					6	Peru-CIP		bdeboeck							
49887	PJ14.5668					6	Peru-CIP		bdeboeck							
49888	PJ14.5669					6	Peru-CIP		bdeboeck							
49889	PJ14.5670					6	Peru-CIP		bdeboeck							
49890	PJ14.5671					6	Peru-CIP		bdeboeck							
49891	PJ14.5672					6	Peru-CIP		bdeboeck							
49892	PJ14.5673					6	Peru-CIP		bdeboeck							
49893	PJ14.5674					6	Peru-CIP		bdeboeck							
49894	PJ14.5675					6	Peru-CIP		bdeboeck							
49895	PJ14.5676					6	Peru-CIP		bdeboeck							
49896	PJ14.5677					6	Peru-CIP		bdeboeck							
49897	PJ14.5678					6	Peru-CIP		bdeboeck							
49898	PJ14.5679					6	Peru-CIP		bdeboeck							
49899	PJ14.5680					6	Peru-CIP		bdeboeck							
49900	PJ14.5681					6	Peru-CIP		bdeboeck							
49901	PJ14.5682					6	Peru-CIP		bdeboeck							
49902	PJ14.5683					6	Peru-CIP		bdeboeck							
49903	PJ14.5684					6	Peru-CIP		bdeboeck							
49904	PJ14.5685					6	Peru-CIP		bdeboeck							
49905	PJ14.5686					6	Peru-CIP		bdeboeck							
49906	PJ14.5687					6	Peru-CIP		bdeboeck							
49907	PJ14.5688					6	Peru-CIP		bdeboeck							
49908	PJ14.5689					6	Peru-CIP		bdeboeck							
49909	PJ14.5690					6	Peru-CIP		bdeboeck							
49910	PJ14.5691					6	Peru-CIP		bdeboeck							
49911	PJ14.5692					6	Peru-CIP		bdeboeck							
49912	PJ14.5693					6	Peru-CIP		bdeboeck							
49913	PJ14.5694					6	Peru-CIP		bdeboeck							
49914	PJ14.5695					6	Peru-CIP		bdeboeck							
49915	PJ14.5696					6	Peru-CIP		bdeboeck							
49916	PJ14.5697					6	Peru-CIP		bdeboeck							
49917	PJ14.5698					6	Peru-CIP		bdeboeck							
49918	PJ14.5699					6	Peru-CIP		bdeboeck							
49919	PJ14.5700					6	Peru-CIP		bdeboeck							
49920	PJ14.5701					6	Peru-CIP		bdeboeck							
49921	PJ14.5702					6	Peru-CIP		bdeboeck							
49922	PJ14.5703					6	Peru-CIP		bdeboeck							
49923	PJ14.5704					6	Peru-CIP		bdeboeck							
49924	PJ14.5705					6	Peru-CIP		bdeboeck							
49925	PJ14.5706					6	Peru-CIP		bdeboeck							
49926	PJ14.5707					6	Peru-CIP		bdeboeck							
49927	PJ14.5708					6	Peru-CIP		bdeboeck							
49928	PJ14.5709					6	Peru-CIP		bdeboeck							
49929	PJ14.5710					6	Peru-CIP		bdeboeck							
49930	PJ14.5711					6	Peru-CIP		bdeboeck							
49931	PJ14.5712					6	Peru-CIP		bdeboeck							
49932	PJ14.5713					6	Peru-CIP		bdeboeck							
49933	PJ14.5714					6	Peru-CIP		bdeboeck							
49934	PJ14.5715					6	Peru-CIP		bdeboeck							
49935	PJ14.5716					6	Peru-CIP		bdeboeck							
49936	PJ14.5717					6	Peru-CIP		bdeboeck							
49937	PJ14.5718					6	Peru-CIP		bdeboeck							
49938	PJ14.5719					6	Peru-CIP		bdeboeck							
49939	PJ14.5720					6	Peru-CIP		bdeboeck							
49940	PJ14.5721					6	Peru-CIP		bdeboeck							
49941	PJ14.5722					6	Peru-CIP		bdeboeck							
49942	PJ14.5723					6	Peru-CIP		bdeboeck							
49943	PJ14.5724					6	Peru-CIP		bdeboeck							
49944	PJ14.5725					6	Peru-CIP		bdeboeck							
49945	PJ14.5726					6	Peru-CIP		bdeboeck							
49946	PJ14.5727					6	Peru-CIP		bdeboeck							
49947	PJ14.5728					6	Peru-CIP		bdeboeck							
49948	PJ14.5729					6	Peru-CIP		bdeboeck							
49949	PJ14.5730					6	Peru-CIP		bdeboeck							
49950	PJ14.5731					6	Peru-CIP		bdeboeck							
49951	PJ14.5732					6	Peru-CIP		bdeboeck							
49952	PJ14.5733					6	Peru-CIP		bdeboeck							
49953	PJ14.5734					6	Peru-CIP		bdeboeck							
49954	PJ14.5735					6	Peru-CIP		bdeboeck							
49955	PJ14.5736					6	Peru-CIP		bdeboeck							
49956	PJ14.5737					6	Peru-CIP		bdeboeck							
49957	PJ14.5738					6	Peru-CIP		bdeboeck							
