stock_id,uniquename
2162767,TZMRK180018_10-1921
2162768,TZMRK180016_73-1761
2162769,TZMRK180006_10-641
2162771,TZMRK180031_14-3016
2162719,TZMRK180008_59-915
2162720,TZMRK180039_32-3587
2162722,TZMRK180015_5-1626
2162724,TZMRK180047_23-4090
2162725,TZMRK180018_53-1964
2162726,TZMRK180029_2-2847
2162727,TZMRK180052_27-4382
2162773,TZMRK180001_73-73
2162774,TZMRK180005_45-583
2162775,TZMRK180003_44-316
2162776,TZMRK180009_39-1007
2162778,TZMRK180038_12-3490
2162728,TZMRK180019_58-2064
2162730,TZMRK180026_19-2596
2162731,TZMRK180003_75-347
2162732,TZMRK180031_39-3041
2162780,TZMRK180003_51-323
2162781,TZMRK180001_52-52
2162782,TZMRK180040_33-3675
2162317,TZMRK180020_58-2161
2162735,TZMRK180009_54-1022
2162786,TZMRK180036_43-3377
2162318,TZMRK180013_9-1414
2162787,TZMRK180014_33-1540
2162788,TZMRK180074_13-5435
2162321,TZMRK180072_17-5377
2162791,TZMRK180010_71-1174
2162820,TZMRK180008_24-880
2162821,TZMRK180013_61-1466
2162793,TZMRK180020_14-2117
2162322,TZMRK180040_19-3661
2162794,TZMRK180001_87-87
2162824,TZMRK180048_7-4128
2162826,TZMRK180075_6-5472
2162796,TZMRK180040_29-3671
2162827,TZMRK180012_23-1326
2162798,TZMRK180055_5-4575
2162828,TZMRK180029_29-2874
2162829,TZMRK180024_39-2461
2162799,TZMRK180017_36-1846
2162323,TZMRK180010_72-1175
2162800,TZMRK180021_11-2178
2162801,TZMRK180015_22-1643
2162831,TZMRK180065_2-5054
2162832,TZMRK180052_28-4383
2162833,TZMRK180025_25-2545
2162834,TZMRK180031_3-3005
2162802,TZMRK180018_2-1913
2162803,TZMRK180029_25-2870
2162804,TZMRK180022_24-2270
2162836,TZMRK180002_52-189
2162837,TZMRK180018_31-1942
2162805,TZMRK180021_46-2213
2162806,TZMRK180061_18-4866
2162839,TZMRK180047_7-4074
2162808,TZMRK180017_44-1854
2162841,TZMRK180004_13-421
2162324,TZMRK180052_32-4387
2162843,TZMRK180001_43-43
2162811,TZMRK180023_41-2369
2162812,TZMRK180075_2-5468
2162845,TZMRK180020_48-2151
2162813,TZMRK180014_62-1569
2162847,TZMRK180050_23-4255
2162814,TZMRK180013_46-1451
2162325,TZMRK180069_3-5213
2162815,TZMRK180065_1-5053
2162816,TZMRK180066_10-5081
2162849,TZMRK180050_30-4262
2162850,TZMRK180058_15-4725
2162817,TZMRK180008_63-919
2162818,TZMRK180008_43-899
2162326,TZMRK180041_16-3703
2162819,TZMRK180068_1-5160
2162851,TZMRK180013_8-1413
2162902,TZMRK180067_16-5128
2162904,TZMRK180001_49-49
2162852,TZMRK180033_6-3135
2162907,TZMRK180003_74-346
2162908,TZMRK180009_64-1032
2162853,TZMRK180028_14-2771
2162909,TZMRK180053_26-4457
2162910,TZMRK180041_13-3700
2162911,TZMRK180080_2-5655
2162854,TZMRK180042_5-3764
2162856,TZMRK180018_64-1975
2162914,TZMRK180026_49-2626
2162915,TZMRK180051_45-4323
2162916,TZMRK180037_8-3420
2162917,TZMRK180027_7-2680
2162918,TZMRK180003_58-330
2162857,TZMRK180002_3-140
2162920,TZMRK180081_5-5696
2162923,TZMRK180025_36-2556
2162925,TZMRK180019_28-2034
2162927,TZMRK180029_23-2868
2162928,TZMRK180006_24-655
2162930,TZMRK180045_22-3995
2162931,TZMRK180040_4-3646
2162933,TZMRK180020_61-2164
2162934,TZMRK180049_4-4173
2162935,TZMRK180011_14-1212
2162936,TZMRK180045_32-4005
2162937,TZMRK180035_12-3301
2162938,TZMRK180009_97-1065
2162939,TZMRK180002_26-163
2162940,TZMRK180017_10-1820
2162941,TZMRK180034_3-3206
2162942,TZMRK180011_33-1231
2162943,TZMRK180036_32-3366
2162944,TZMRK180032_4-3079
2162945,TZMRK180028_3-2760
2162947,TZMRK180022_6-2252
2162903,TZMRK180027_37-2710
2162986,TZMRK180009_60-1028
2162988,TZMRK180030_35-2977
2162990,TZMRK180031_32-3034
2162950,TZMRK180034_11-3214
2162951,TZMRK180004_46-454
2162992,TZMRK180024_15-2437
2162859,TZMRK180008_23-879
2162994,TZMRK180014_83-1590
2162995,TZMRK180001_60-60
2162996,TZMRK180003_46-318
2162954,TZMRK180006_66-697
2162955,TZMRK180063_4-4955
2162957,TZMRK180042_8-3767
2162959,TZMRK180002_4-141
2162997,TZMRK180041_28-3715
2162999,TZMRK180009_57-1025
2162960,TZMRK180030_8-2950
2162961,TZMRK180004_40-448
2162962,TZMRK180011_63-1261
2163001,TZMRK180034_19-3222
2163002,TZMRK180018_62-1973
2163003,TZMRK180001_55-55
2163004,TZMRK180016_87-1775
2162964,TZMRK180059_26-4796
2162966,TZMRK180005_13-551
2163005,TZMRK180053_18-4449
2163006,TZMRK180041_41-3728
2162968,TZMRK180059_8-4778
2163007,TZMRK180026_28-2605
2163008,TZMRK180052_23-4378
2162861,TZMRK180030_39-2981
2163009,TZMRK180028_41-2798
2163010,TZMRK180003_53-325
2163011,TZMRK180033_43-3172
2162971,TZMRK180049_33-4202
2162972,TZMRK180014_54-1561
2162973,TZMRK180018_29-1940
2162975,TZMRK180034_28-3231
2163012,TZMRK180009_70-1038
2163013,TZMRK180029_30-2875
2163014,TZMRK180001_85-85
2163015,TZMRK180051_21-4299
2162977,TZMRK180015_8-1629
2162978,TZMRK180026_41-2618
2162979,TZMRK180046_9-4014
2163016,TZMRK180044_20-3928
2163017,TZMRK180028_50-2807
2163018,TZMRK180009_32-1000
2162981,TZMRK180060_12-4838
2162982,TZMRK180010_62-1165
2163019,TZMRK180039_48-3603
2163020,TZMRK180006_87-718
2162862,TZMRK180025_38-2558
2163021,TZMRK180002_73-210
2162985,TZMRK180015_28-1649
2163023,TZMRK180046_26-4031
2162864,TZMRK180036_6-3340
2163025,TZMRK180005_33-571
2163026,TZMRK180051_18-4296
2162865,TZMRK180013_6-1411
2163068,TZMRK180016_84-1772
2163069,TZMRK180079_7-5618
2162867,TZMRK180003_23-295
2163071,TZMRK180033_44-3173
2163072,TZMRK180014_24-1531
2163074,TZMRK180007_40-792
2163029,TZMRK180022_45-2291
2163031,TZMRK180073_6-5384
2163033,TZMRK180040_13-3655
2163034,TZMRK180024_40-2462
2163077,TZMRK180036_46-3380
2163078,TZMRK180034_21-3224
2163079,TZMRK180068_8-5167
2163080,TZMRK180004_14-422
2163036,TZMRK180051_26-4304
2163037,TZMRK180036_48-3382
2162869,TZMRK180065_10-5062
2163039,TZMRK180038_19-3497
2163040,TZMRK180071_2-5311
2163085,TZMRK180012_41-1344
2163088,TZMRK180013_57-1462
2163042,TZMRK180008_17-873
2163044,TZMRK180008_77-933
2163090,TZMRK180014_59-1566
2162872,TZMRK180005_54-592
2163091,TZMRK180013_44-1449
2163092,TZMRK180025_1-2521
2163093,TZMRK180044_31-3939
2163094,TZMRK180008_12-868
2163095,TZMRK180005_36-574
2163096,TZMRK180009_21-989
2163047,TZMRK180024_25-2447
2163050,TZMRK180037_9-3421
2163051,TZMRK180017_16-1826
2163052,TZMRK180020_64-2167
2163053,TZMRK180040_40-3682
2163054,TZMRK180016_8-1696
2163097,TZMRK180030_20-2962
2163100,TZMRK180014_7-1514
2163101,TZMRK180002_9-146
2163056,TZMRK180044_33-3941
2163102,TZMRK180006_59-690
2163058,TZMRK180045_20-3993
2163103,TZMRK180042_10-3769
2162875,TZMRK180003_52-324
2163108,TZMRK180037_18-3430
2163060,TZMRK180014_12-1519
2163062,TZMRK180033_18-3147
2163063,TZMRK180054_25-4522
2163064,TZMRK180019_49-2055
2163065,TZMRK180033_42-3171
2163110,TZMRK180027_28-2701
2163112,TZMRK180054_16-4513
2163066,TZMRK180050_16-4248
2163067,TZMRK180011_62-1260
2163113,TZMRK180016_79-1767
2163114,TZMRK180005_59-597
2162876,TZMRK180024_11-2433
2163115,TZMRK180007_27-779
2162877,TZMRK180084_1-5772
2163151,TZMRK180019_31-2037
2162878,TZMRK180011_25-1223
2163152,TZMRK180060_13-4839
2163121,TZMRK180080_3-5656
2163122,TZMRK180034_14-3217
2163154,TZMRK180007_72-824
2163155,TZMRK180011_36-1234
2163124,TZMRK180027_50-2723
2163125,TZMRK180016_5-1693
2163156,TZMRK180005_3-541
2162879,TZMRK180002_78-215
2163128,TZMRK180002_81-218
2163158,TZMRK180001_25-25
2163130,TZMRK180014_9-1516
2163159,TZMRK180036_27-3361
2163131,TZMRK180030_16-2958
2163160,TZMRK180040_34-3676
2162880,TZMRK180026_56-2633
2163161,TZMRK180018_5-1916
2163162,TZMRK180024_14-2436
2163134,TZMRK180012_11-1314
2163135,TZMRK180014_78-1585
2163136,TZMRK180055_20-4590
2163137,TZMRK180004_28-436
2163164,TZMRK180024_63-2485
2162883,TZMRK180020_41-2144
2163168,TZMRK180007_33-785
2163170,TZMRK180028_8-2765
2163139,TZMRK180007_20-772
2163143,TZMRK180003_105-377
2162885,TZMRK180005_78-616
2163146,TZMRK180011_31-1229
2163147,TZMRK180029_19-2864
2163148,TZMRK180039_28-3583
2163149,TZMRK180012_42-1345
2163174,TZMRK180014_14-1521
2163175,TZMRK180015_30-1651
2163176,TZMRK180001_75-75
2163177,TZMRK180058_1-4711
2163178,TZMRK180015_66-1687
2162887,TZMRK180028_27-2784
2163180,TZMRK180024_65-2487
2163181,TZMRK180045_8-3981
2163150,TZMRK180045_10-3983
2163182,TZMRK180013_4-1409
2163183,TZMRK180009_25-993
2163186,TZMRK180049_7-4176
2163187,TZMRK180061_8-4856
2163233,TZMRK180024_19-2441
2163234,TZMRK180006_62-693
2163235,TZMRK180011_60-1258
2163188,TZMRK180003_92-364
2163189,TZMRK180015_50-1671
2163190,TZMRK180070_9-5272
2163236,TZMRK180013_63-1468
2162888,TZMRK180054_6-4503
2163239,TZMRK180035_41-3330
2163240,TZMRK180014_10-1517
2163241,TZMRK180010_85-1188
2163192,TZMRK180045_18-3991
2163193,TZMRK180067_15-5127
2163194,TZMRK180076_1-5513
2163195,TZMRK180028_19-2776
2163197,TZMRK180011_5-1203
2163242,TZMRK180027_54-2727
2163243,TZMRK180012_58-1361
2163245,TZMRK180009_104-1072
2163199,TZMRK180055_15-4585
2163200,TZMRK180056_25-4622
2163246,TZMRK180007_63-815
2163247,TZMRK180003_16-288
2163201,TZMRK180042_40-3799
2163202,TZMRK180049_3-4172
2163203,TZMRK180003_98-370
2163248,TZMRK180008_46-902
2163250,TZMRK180050_14-4246
2163204,TZMRK180066_6-5077
2162889,TZMRK180058_6-4716
2163207,TZMRK180031_1-3003
2163252,TZMRK180021_47-2214
2163254,TZMRK180055_24-4594
2163208,TZMRK180002_51-188
2163256,TZMRK180039_43-3598
2162892,TZMRK180020_25-2128
2163257,TZMRK180070_3-5808
2163258,TZMRK180003_78-350
2163261,TZMRK180014_2-1509
2163212,TZMRK180063_9-4960
2163213,TZMRK180054_10-4507
2163214,TZMRK180031_42-3044
2163215,TZMRK180005_71-609
2163216,TZMRK180039_49-3604
2163264,TZMRK180033_30-3159
2163265,TZMRK180022_29-2275
2163217,TZMRK180006_33-664
2162894,TZMRK180064_16-5016
2163219,TZMRK180020_3-2106
2163220,TZMRK180052_10-4365
2163268,TZMRK180002_2-139
2163269,TZMRK180014_65-1572
2163270,TZMRK180048_12-4133
2163271,TZMRK180040_7-3649
2162895,TZMRK180013_14-1419
2163274,TZMRK180025_33-2553
2163223,TZMRK180081_2-5693
2163224,TZMRK180011_20-1218
2163225,TZMRK180013_28-1433
2163226,TZMRK180071_17-5326
2163277,TZMRK180003_69-341
2163278,TZMRK180056_19-4616
2163279,TZMRK180006_70-701
2163280,TZMRK180020_9-2112
2163281,TZMRK180035_3-3292
2163282,TZMRK180010_70-1173
2163283,TZMRK180048_10-4131
2163288,TZMRK180007_23-775
2163290,TZMRK180055_8-4578
2163292,TZMRK180001_35-35
2163293,TZMRK180006_14-645
2163227,TZMRK180016_23-1711
2163228,TZMRK180054_28-4525
2163230,TZMRK180002_72-209
2163315,TZMRK180004_73-481
2163316,TZMRK180031_28-3030
2163317,TZMRK180024_52-2474
2163318,TZMRK180032_11-3086
2163319,TZMRK180024_49-2471
2163296,TZMRK180058_22-4732
2163298,TZMRK180036_41-3375
2163300,TZMRK180023_60-2388
2163320,TZMRK180015_38-1659
2163321,TZMRK180002_56-193
2163301,TZMRK180040_35-3677
2163302,TZMRK180012_45-1348
2163322,TZMRK180012_15-1318
2163323,TZMRK180008_3-859
2163324,TZMRK180029_9-2854
2163303,TZMRK180081_6-5697
2163304,TZMRK180025_23-2543
2163305,TZMRK180038_8-3486
2163327,TZMRK180045_27-4000
2163328,TZMRK180001_40-40
2163307,TZMRK180005_32-570
2163308,TZMRK180033_13-3142
2163329,TZMRK180045_12-3985
2162896,TZMRK180001_16-16
2163331,TZMRK180043_33-3870
2163311,TZMRK180038_24-3502
2163312,TZMRK180054_19-4516
2163314,TZMRK180071_4-5313
2163334,TZMRK180026_8-2585
2162897,TZMRK180025_22-2542
2163336,TZMRK180044_21-3929
2162898,TZMRK180003_50-322
2163337,TZMRK180006_25-656
2163338,TZMRK180011_15-1213
2162899,TZMRK180081_4-5695
2163339,TZMRK180053_16-4447
2163340,TZMRK180037_1-3413
2163399,TZMRK180037_6-3418
2163400,TZMRK180045_26-3999
2163342,TZMRK180059_7-4777
2163343,TZMRK180075_5-5471
2162900,TZMRK180009_13-981
2163403,TZMRK180060_5-4831
2163404,TZMRK180016_16-1704
2163345,TZMRK180008_50-906
2163346,TZMRK180047_12-4079
2163347,TZMRK180044_34-3942
2163405,TZMRK180031_25-3027
2163406,TZMRK180071_7-5316
2163407,TZMRK180010_19-1122
2163349,TZMRK180084_3-5774
2163350,TZMRK180034_10-3213
2163351,TZMRK180022_31-2277
2163409,TZMRK180049_29-4198
2163352,TZMRK180024_61-2483
2162901,TZMRK180010_54-1157
2163353,TZMRK180027_12-2685
2163410,TZMRK180008_64-920
2163355,TZMRK180059_19-4789
2163358,TZMRK180051_14-4292
2163359,TZMRK180016_46-1734
2163361,TZMRK180070_1-5806
2163362,TZMRK180023_57-2385
2163363,TZMRK180067_13-5125
2163366,TZMRK180078_8-5573
2163367,TZMRK180048_11-4132
2163368,TZMRK180005_42-580
2163369,TZMRK180004_23-431
2163372,TZMRK180027_21-2694
2163373,TZMRK180033_1-3130
2163374,TZMRK180024_42-2464
2163375,TZMRK180012_52-1355
2163376,TZMRK180072_7-5367
2163411,TZMRK180010_92-1195
2163378,TZMRK180025_32-2552
2163413,TZMRK180041_15-3702
2163379,TZMRK180004_74-482
2163380,TZMRK180076_6-5518
2163381,TZMRK180040_22-3664
2163414,TZMRK180010_7-1110
2163383,TZMRK180010_47-1150
2163415,TZMRK180042_43-3802
2163384,TZMRK180055_21-4591
2163385,TZMRK180014_66-1573
2163416,TZMRK180006_3-634
2163386,TZMRK180070_2-5265
2163417,TZMRK180024_31-2453
2163418,TZMRK180082_5-5733
2163419,TZMRK180052_22-4377
2163391,TZMRK180024_3-2425
2163392,TZMRK180019_45-2051
2163420,TZMRK180043_17-3854
2163393,TZMRK180030_4-2946
2163394,TZMRK180016_44-1732
2163423,TZMRK180008_44-900
2163395,TZMRK180029_42-2887
2163396,TZMRK180004_58-466
2163482,TZMRK180008_18-874
2163483,TZMRK180020_60-2163
2163484,TZMRK180048_8-4129
2163424,TZMRK180009_71-1039
2163486,TZMRK180017_63-1873
2163487,TZMRK180001_33-33
2163563,TZMRK180078_6-5571
2163426,TZMRK180005_72-610
2163566,TZMRK180030_51-2993
2163489,TZMRK180017_12-1822
2163492,TZMRK180008_39-895
2163568,TZMRK180018_20-1931
2163427,TZMRK180023_20-2348
2163569,TZMRK180004_89-497
2163494,TZMRK180010_44-1147
2163495,TZMRK180014_30-1537
2163496,TZMRK180015_40-1661
2163497,TZMRK180029_67-2912
2163428,TZMRK180038_26-3504
2163498,TZMRK180008_8-864
2163500,TZMRK180005_86-624
2163430,TZMRK180017_60-1870
2163432,TZMRK180031_38-3040
2163503,TZMRK180052_24-4379
2163504,TZMRK180025_8-2528
2163505,TZMRK180032_15-3090
2163433,TZMRK180003_81-353
2163507,TZMRK180042_6-3765
2163508,TZMRK180019_12-2018
2163509,TZMRK180053_3-4434
2163434,TZMRK180021_30-2197
2163511,TZMRK180029_14-2859
2163512,TZMRK180002_46-183
2163437,TZMRK180023_50-2378
2163515,TZMRK180030_14-2956
2163517,TZMRK180042_29-3788
2163438,TZMRK180029_43-2888
2163519,TZMRK180014_82-1589
2163520,TZMRK180031_40-3042
2163439,TZMRK180023_40-2368
2163522,TZMRK180003_73-345
2163523,TZMRK180046_23-4028
2163440,TZMRK180075_1-5467
2163524,TZMRK180033_39-3168
2163525,TZMRK180003_96-368
2163526,TZMRK180067_7-5119
2163442,TZMRK180001_91-91
2163527,TZMRK180012_43-1346
2163528,TZMRK180011_37-1235
2163530,TZMRK180010_60-1163
2163443,TZMRK180006_41-672
2163531,TZMRK180014_53-1560
2163532,TZMRK180053_25-4456
2163533,TZMRK180019_47-2053
2163444,TZMRK180011_71-1269
2163535,TZMRK180029_4-2849
2163536,TZMRK180002_50-187
2163446,TZMRK180016_81-1769
2163537,TZMRK180004_72-480
2163538,TZMRK180037_35-3447
2163539,TZMRK180010_22-1125
2163540,TZMRK180026_62-2639
2163447,TZMRK180004_49-457
2163541,TZMRK180010_13-1116
2163449,TZMRK180006_42-673
2163450,TZMRK180025_41-2561
2163547,TZMRK180054_26-4523
2163548,TZMRK180009_85-1053
2163451,TZMRK180007_31-783
2163550,TZMRK180025_19-2539
2163453,TZMRK180078_14-5579
2163552,TZMRK180004_34-442
2163553,TZMRK180031_27-3029
2163554,TZMRK180025_30-2550
2163555,TZMRK180006_22-653
2163556,TZMRK180016_24-1712
2163454,TZMRK180009_58-1026
2163558,TZMRK180049_18-4187
2163559,TZMRK180045_13-3986
2163456,TZMRK180002_6-143
2163560,TZMRK180016_3-1691
2163561,TZMRK180022_10-2256
2163457,TZMRK180046_20-4025
2163458,TZMRK180046_1-4006
2163570,TZMRK180056_17-4614
2163459,TZMRK180020_40-2143
2163571,TZMRK180025_17-2537
2163461,TZMRK180024_62-2484
2163572,TZMRK180010_12-1115
2163646,TZMRK180040_20-3662
2163647,TZMRK180077_5-5555
2163648,TZMRK180016_40-1728
2163649,TZMRK180044_30-3938
2163650,TZMRK180053_7-4438
2163574,TZMRK180044_35-3943
2163577,TZMRK180052_34-4389
2163578,TZMRK180034_50-3253
2163579,TZMRK180006_28-659
2163651,TZMRK180007_28-780
2163652,TZMRK180012_64-1367
2163653,TZMRK180008_40-896
2163654,TZMRK180053_31-4462
2163655,TZMRK180008_30-886
2163657,TZMRK180027_16-2689
2163659,TZMRK180049_26-4195
2163580,TZMRK180032_24-3099
2163581,TZMRK180032_13-3088
2163582,TZMRK180029_46-2891
2163583,TZMRK180015_53-1674
2163584,TZMRK180036_18-3352
2163661,TZMRK180001_28-28
2163662,TZMRK180051_43-4321
2163586,TZMRK180011_3-1201
2163664,TZMRK180018_8-1919
2163588,TZMRK180067_5-5117
2163665,TZMRK180032_10-3085
2163589,TZMRK180009_19-987
2163590,TZMRK180005_87-625
2163666,TZMRK180034_8-3211
2163667,TZMRK180006_73-704
2163668,TZMRK180003_86-358
2163591,TZMRK180006_18-649
2163593,TZMRK180040_12-3654
2163669,TZMRK180017_28-1838
2163670,TZMRK180034_24-3227
2163595,TZMRK180034_44-3247
2163671,TZMRK180071_15-5324
2163597,TZMRK180004_7-415
2163672,TZMRK180016_28-1716
2163598,TZMRK180025_47-2567
2163465,TZMRK180015_19-1640
2163599,TZMRK180083_3-5738
2163601,TZMRK180028_15-2772
2163602,TZMRK180024_10-2432
2163675,TZMRK180014_51-1558
2163677,TZMRK180054_33-4530
2163678,TZMRK180036_13-3347
2163680,TZMRK180076_4-5516
2163681,TZMRK180012_34-1337
2163605,TZMRK180008_58-914
2163607,TZMRK180024_4-2426
2163684,TZMRK180057_9-4664
2163685,TZMRK180004_56-464
2163688,TZMRK180014_46-1553
2163689,TZMRK180027_10-2683
2163690,TZMRK180065_19-5071
2163693,TZMRK180019_20-2026
2163698,TZMRK180015_64-1685
2163699,TZMRK180057_2-4657
2163609,TZMRK180012_2-1305
2163610,TZMRK180024_1-2423
2163612,TZMRK180006_21-652
2163613,TZMRK180008_47-903
2163615,TZMRK180010_45-1148
2163616,TZMRK180008_55-911
2163617,TZMRK180001_3-3
2163618,TZMRK180032_5-3080
2163621,TZMRK180009_68-1036
2163622,TZMRK180008_54-910
2163627,TZMRK180043_29-3866
2163628,TZMRK180018_32-1943
2163701,TZMRK180054_31-4528
2163702,TZMRK180018_15-1926
2163705,TZMRK180019_60-2066
2163706,TZMRK180050_39-4271
2163707,TZMRK180009_52-1020
2163708,TZMRK180019_53-2059
2163709,TZMRK180003_14-286
2163629,TZMRK180021_23-2190
2163630,TZMRK180021_14-2181
2163631,TZMRK180053_29-4460
2163634,TZMRK180026_7-2584
2163710,TZMRK180039_44-3599
2163711,TZMRK180007_65-817
2163712,TZMRK180020_53-2156
2163713,TZMRK180014_15-1522
2163635,TZMRK180014_16-1523
2163636,TZMRK180051_32-4310
2163637,TZMRK180033_31-3160
2163638,TZMRK180042_22-3781
2163714,TZMRK180053_22-4453
2163639,TZMRK180001_58-58
2163466,TZMRK180058_3-4713
2163641,TZMRK180029_41-2886
2163718,TZMRK180005_53-591
2163719,TZMRK180043_20-3857
2163720,TZMRK180061_10-4858
2163642,TZMRK180010_40-1143
2163467,TZMRK180029_32-2877
2163468,TZMRK180052_2-4357
2163725,TZMRK180005_38-576
2163726,TZMRK180005_55-593
2163469,TZMRK180026_34-2611
2163728,TZMRK180062_11-4910
2163729,TZMRK180019_30-2036
2163472,TZMRK180007_37-789
2163475,TZMRK180023_33-2361
2163477,TZMRK180030_25-2967
2163733,TZMRK180036_42-3376
2163478,TZMRK180010_1-1104
2163735,TZMRK180062_7-4906
2163737,TZMRK180018_16-1927
2163812,TZMRK180006_27-658
2163739,TZMRK180012_26-1329
2163740,TZMRK180006_83-714
2163741,TZMRK180046_2-4007
2163742,TZMRK180014_81-1588
2163743,TZMRK180002_80-217
2163744,TZMRK180034_2-3205
2163745,TZMRK180049_22-4191
2163746,TZMRK180015_18-1639
2163747,TZMRK180005_1-539
2163749,TZMRK180003_8-280
2163750,TZMRK180011_67-1265
2163752,TZMRK180004_48-456
2163753,TZMRK180004_78-486
2163754,TZMRK180022_51-2297
2163756,TZMRK180018_58-1969
2163814,TZMRK180054_27-4524
2163757,TZMRK180002_71-208
2163758,TZMRK180003_32-304
2163759,TZMRK180001_30-30
2163760,TZMRK180007_29-781
2163816,TZMRK180010_86-1189
2163761,TZMRK180003_103-375
2163764,TZMRK180077_10-5560
2163817,TZMRK180031_8-3010
2163766,TZMRK180004_44-452
2163767,TZMRK180052_25-4380
2163818,TZMRK180002_22-159
2163768,TZMRK180035_19-3308
2163769,TZMRK180006_81-712
2163819,TZMRK180030_6-2948
2163771,TZMRK180055_22-4592
2163821,TZMRK180047_5-4072
2163774,TZMRK180002_39-176
2163822,TZMRK180077_15-5565
2163778,TZMRK180009_102-1070
2163824,TZMRK180045_24-3997
2163779,TZMRK180028_29-2786
2163780,TZMRK180068_13-5172
2163782,TZMRK180072_12-5372
2163783,TZMRK180005_35-573
2163825,TZMRK180003_33-305
2163784,TZMRK180024_45-2467
2163827,TZMRK180013_2-1407
2163787,TZMRK180069_18-5228
2163788,TZMRK180037_4-3416
2163789,TZMRK180025_56-2576
2163828,TZMRK180006_78-709
2163791,TZMRK180047_15-4082
2163829,TZMRK180053_17-4448
2163793,TZMRK180012_3-1306
2163794,TZMRK180020_15-2118
2163795,TZMRK180061_9-4857
2163830,TZMRK180029_47-2892
2163831,TZMRK180010_42-1145
2163798,TZMRK180051_5-4283
2163799,TZMRK180027_33-2706
2163800,TZMRK180041_29-3716
2163833,TZMRK180079_1-5612
2163804,TZMRK180004_10-418
2163834,TZMRK180075_3-5469
2163805,TZMRK180079_8-5619
2163807,TZMRK180050_35-4267
2163835,TZMRK180056_6-4603
2163808,TZMRK180058_26-4736
2163836,TZMRK180054_1-4498
2163837,TZMRK180050_19-4251
2163809,TZMRK180051_22-4300
2163810,TZMRK180023_29-2357
2163838,TZMRK180005_24-562
2163839,TZMRK180010_16-1119
2163842,TZMRK180039_51-3606
2163896,TZMRK180040_2-3644
2163897,TZMRK180025_45-2565
2163898,TZMRK180021_45-2212
2163844,TZMRK180007_36-788
2163900,TZMRK180021_15-2182
2163902,TZMRK180016_30-1718
2163845,TZMRK180001_66-66
2163904,TZMRK180016_22-1710
2163905,TZMRK180033_25-3154
2163906,TZMRK180026_15-2592
2163846,TZMRK180055_3-4573
2163909,TZMRK180011_69-1267
2163849,TZMRK180026_12-2589
2163912,TZMRK180071_21-5330
2163914,TZMRK180004_52-460
2163851,TZMRK180072_18-5378
2163915,TZMRK180023_53-2381
2163918,TZMRK180050_42-4274
2163852,TZMRK180042_21-3780
2163919,TZMRK180007_56-808
2163920,TZMRK180007_13-765
2163921,TZMRK180068_12-5171
2163853,TZMRK180035_23-3312
2163922,TZMRK180079_5-5616
2163923,TZMRK180059_24-4794
2163924,TZMRK180020_4-2107
2163855,TZMRK180009_49-1017
2163925,TZMRK180039_27-3582
2163926,TZMRK180059_9-4779
2163927,TZMRK180010_76-1179
2163889,TZMRK180021_40-2207
2163929,TZMRK180069_19-5229
2163890,TZMRK180035_17-3306
2163856,TZMRK180005_12-550
2163892,TZMRK180028_11-2768
2163932,TZMRK180023_14-2342
2163933,TZMRK180019_25-2031
2163934,TZMRK180020_2-2105
2163935,TZMRK180014_63-1570
2163893,TZMRK180039_4-3559
2163857,TZMRK180024_8-2430
2163937,TZMRK180052_41-4396
2163938,TZMRK180042_30-3789
2163939,TZMRK180031_15-3017
2163978,TZMRK180006_58-689
2163979,TZMRK180001_10-10
2163940,TZMRK180076_5-5517
2163941,TZMRK180040_39-3681
2163942,TZMRK180016_68-1756
2163980,TZMRK180003_10-282
2163981,TZMRK180056_7-4604
2163982,TZMRK180008_81-937
2163944,TZMRK180021_1-2168
2163983,TZMRK180003_24-296
2163946,TZMRK180023_15-2343
2163984,TZMRK180018_61-1972
2163948,TZMRK180020_39-2142
2163858,TZMRK180025_34-2554
2163949,TZMRK180022_11-2257
2163950,TZMRK180024_38-2460
2163986,TZMRK180040_17-3659
2163988,TZMRK180008_14-870
2163989,TZMRK180052_7-4362
2163951,TZMRK180061_2-4850
2163952,TZMRK180007_68-820
2163953,TZMRK180039_41-3596
2163992,TZMRK180026_38-2615
2163954,TZMRK180063_3-4954
2163993,TZMRK180056_27-4624
2163994,TZMRK180049_24-4193
2163955,TZMRK180020_55-2158
2163995,TZMRK180002_11-148
2163859,TZMRK180019_61-2067
2163958,TZMRK180014_69-1576
2163959,TZMRK180013_42-1447
2163960,TZMRK180008_80-936
2163961,TZMRK180015_54-1675
2163998,TZMRK180024_24-2446
2164000,TZMRK180039_56-3611
2164001,TZMRK180010_84-1187
2163963,TZMRK180037_14-3426
2163864,TZMRK180041_18-3705
2163965,TZMRK180037_21-3433
2163966,TZMRK180006_71-702
2163967,TZMRK180003_68-340
2163968,TZMRK180019_65-2071
2163970,TZMRK180034_26-3229
2163972,TZMRK180035_39-3328
2164004,TZMRK180077_6-5556
2164005,TZMRK180025_49-2569
2164006,TZMRK180023_30-2358
2164007,TZMRK180044_5-3913
2164008,TZMRK180032_14-3089
2164009,TZMRK180001_41-41
2164010,TZMRK180036_37-3371
2163973,TZMRK180003_4-276
2163974,TZMRK180026_50-2627
2163975,TZMRK180033_36-3165
2164013,TZMRK180020_8-2111
2164014,TZMRK180049_1-4170
2164015,TZMRK180050_33-4265
2163865,TZMRK180046_28-4033
